n_trial,mov_file_generated,mov_file_natural,mirrored,switch_stim_pos,correct_answer,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,stimulus_onset,stimulus_off,stimulus_length,block,response.keys,response.corr,response.rt,age,gender,condition,participant,date,expName,frameRate,
11,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(23)-lvm(18)_final(2).mov,resources/videos_natural\training(3).mov,False,True,left,0,10,10,10,2018-09-21 10:12:30.030660,2018-09-21 10:12:33.967885,0:00:03.937225,1,right,0,0.6506880215878255,20,f,2,13,2018_Sep_21_1010,MP_PerceptionTuring2,59.34068094369803,
12,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(27)-lvm(24)_final(2).mov,resources/videos_natural\training(47).mov,True,False,right,0,11,11,11,2018-09-21 10:12:35.735986,2018-09-21 10:12:39.673211,0:00:03.937225,1,left,0,1.0679112995762807,20,f,2,13,2018_Sep_21_1010,MP_PerceptionTuring2,59.34068094369803,
13,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(26)-lvm(21)_final(8).mov,resources/videos_natural\training(30).mov,False,False,right,0,12,12,12,2018-09-21 10:12:41.858336,2018-09-21 10:12:45.777560,0:00:03.919224,1,left,0,0.40034544134880434,20,f,2,13,2018_Sep_21_1010,MP_PerceptionTuring2,59.34068094369803,
14,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(25)-lvm(22)_final(6).mov,resources/videos_natural\training(28).mov,True,False,right,0,13,13,13,2018-09-21 10:12:47.295647,2018-09-21 10:12:51.199871,0:00:03.904224,1,left,0,0.483880206843196,20,f,2,13,2018_Sep_21_1010,MP_PerceptionTuring2,59.34068094369803,
15,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(27)-lvm(22)_final(8).mov,resources/videos_natural\training(2).mov,True,False,right,0,14,14,14,2018-09-21 10:12:52.800962,2018-09-21 10:12:56.721186,0:00:03.920224,1,left,0,0.2671354870964251,20,f,2,13,2018_Sep_21_1010,MP_PerceptionTuring2,59.34068094369803,
16,resources/videos_generated\model(dmp)-dataset(walking)-npsi(70)_final(9).mov,resources/videos_natural\training(17).mov,True,False,right,0,15,15,15,2018-09-21 10:12:58.105265,2018-09-21 10:13:02.025490,0:00:03.920225,1,left,0,0.7008878475119218,20,f,2,13,2018_Sep_21_1010,MP_PerceptionTuring2,59.34068094369803,
17,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(22)-lvm(17)_final(4).mov,resources/videos_natural\training(33).mov,False,True,left,0,16,16,16,2018-09-21 10:13:03.843594,2018-09-21 10:13:07.796820,0:00:03.953226,1,right,0,0.5007845463936746,20,f,2,13,2018_Sep_21_1010,MP_PerceptionTuring2,59.34068094369803,
18,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(22)-lvm(25)_final(3).mov,resources/videos_natural\training(11).mov,True,True,left,0,17,17,17,2018-09-21 10:13:09.414912,2018-09-21 10:13:13.302135,0:00:03.887223,1,left,1,0.3841340926818475,20,f,2,13,2018_Sep_21_1010,MP_PerceptionTuring2,59.34068094369803,
19,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(28)-lvm(23)_final(2).mov,resources/videos_natural\training(26).mov,True,True,left,0,18,18,18,2018-09-21 10:13:14.803221,2018-09-21 10:13:18.689443,0:00:03.886222,1,right,0,0.48405940266059133,20,f,2,13,2018_Sep_21_1010,MP_PerceptionTuring2,59.34068094369803,
20,resources/videos_generated\model(dmp)-dataset(walking)-npsi(90)_final(1).mov,resources/videos_natural\training(24).mov,False,True,left,0,19,19,19,2018-09-21 10:13:20.291534,2018-09-21 10:13:24.244761,0:00:03.953227,1,right,0,0.3004430202475987,20,f,2,13,2018_Sep_21_1010,MP_PerceptionTuring2,59.34068094369803,
21,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(24)-lvm(17)_final(6).mov,resources/videos_natural\training(15).mov,False,True,left,0,20,20,20,2018-09-21 10:13:25.662842,2018-09-21 10:13:29.599067,0:00:03.936225,1,right,0,0.2835715081662329,20,f,2,13,2018_Sep_21_1010,MP_PerceptionTuring2,59.34068094369803,
22,resources/videos_generated\model(dmp)-dataset(walking)-npsi(90)_final(9).mov,resources/videos_natural\training(24).mov,False,False,right,0,21,21,21,2018-09-21 10:13:31.000147,2018-09-21 10:13:34.920371,0:00:03.920224,1,right,1,0.2337779598178713,20,f,2,13,2018_Sep_21_1010,MP_PerceptionTuring2,59.34068094369803,
23,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(24)-lvm(25)_final(5).mov,resources/videos_natural\training(18).mov,True,True,left,0,22,22,22,2018-09-21 10:13:36.271448,2018-09-21 10:13:40.174672,0:00:03.903224,1,left,1,0.28365041455981554,20,f,2,13,2018_Sep_21_1010,MP_PerceptionTuring2,59.34068094369803,
24,resources/videos_generated\model(dmp)-dataset(walking)-npsi(50)_final(9).mov,resources/videos_natural\training(23).mov,True,False,right,0,23,23,23,2018-09-21 10:13:41.576752,2018-09-21 10:13:45.495976,0:00:03.919224,1,right,1,0.3506338110884144,20,f,2,13,2018_Sep_21_1010,MP_PerceptionTuring2,59.34068094369803,
25,resources/videos_generated\model(dmp)-dataset(walking)-npsi(100)_final(9).mov,resources/videos_natural\training(9).mov,True,False,right,0,24,24,24,2018-09-21 10:13:46.964060,2018-09-21 10:13:50.867283,0:00:03.903223,1,right,1,0.3005077716774167,20,f,2,13,2018_Sep_21_1010,MP_PerceptionTuring2,59.34068094369803,
26,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(24)-lvm(25)_final(3).mov,resources/videos_natural\training(22).mov,False,False,right,0,25,25,25,2018-09-21 10:13:52.285364,2018-09-21 10:13:56.205589,0:00:03.920225,1,right,1,0.250444375510142,20,f,2,13,2018_Sep_21_1010,MP_PerceptionTuring2,59.34068094369803,
27,resources/videos_generated\model(tmp)-dataset(walking)-numprim(11)_final(3).mov,resources/videos_natural\training(32).mov,False,True,left,0,26,26,26,2018-09-21 10:13:57.573667,2018-09-21 10:14:01.476890,0:00:03.903223,1,right,0,0.25046515620158516,20,f,2,13,2018_Sep_21_1010,MP_PerceptionTuring2,59.34068094369803,
28,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(22)-lvm(23)_final(0).mov,resources/videos_natural\training(16).mov,False,False,right,0,27,27,27,2018-09-21 10:14:02.844968,2018-09-21 10:14:06.781194,0:00:03.936226,1,right,1,0.33395173458541194,20,f,2,13,2018_Sep_21_1010,MP_PerceptionTuring2,59.34068094369803,
29,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(27)-lvm(18)_final(4).mov,resources/videos_natural\training(10).mov,True,False,right,0,28,28,28,2018-09-21 10:14:08.232277,2018-09-21 10:14:12.169502,0:00:03.937225,1,left,0,0.30051981845508635,20,f,2,13,2018_Sep_21_1010,MP_PerceptionTuring2,59.34068094369803,
30,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(22)-lvm(19)_final(6).mov,resources/videos_natural\training(40).mov,True,True,left,0,29,29,29,2018-09-21 10:14:13.587583,2018-09-21 10:14:17.523808,0:00:03.936225,1,left,1,0.33382162938687543,20,f,2,13,2018_Sep_21_1010,MP_PerceptionTuring2,59.34068094369803,
31,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(23)-lvm(26)_final(2).mov,resources/videos_natural\training(3).mov,True,True,left,0,30,30,30,2018-09-21 10:14:18.974891,2018-09-21 10:14:22.879114,0:00:03.904223,1,right,0,0.26712163330216754,20,f,2,13,2018_Sep_21_1010,MP_PerceptionTuring2,59.34068094369803,
32,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(26)-lvm(23)_final(8).mov,resources/videos_natural\training(31).mov,True,True,left,0,31,31,31,2018-09-21 10:14:24.263193,2018-09-21 10:14:28.216420,0:00:03.953227,1,left,1,0.5173344095121593,20,f,2,13,2018_Sep_21_1010,MP_PerceptionTuring2,59.34068094369803,
33,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(23)-lvm(22)_final(0).mov,resources/videos_natural\training(47).mov,False,False,right,0,32,32,32,2018-09-21 10:14:29.851513,2018-09-21 10:14:34.371772,0:00:04.520259,1,right,1,0.3672764343948529,20,f,2,13,2018_Sep_21_1010,MP_PerceptionTuring2,59.34068094369803,
34,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(26)-lvm(19)_final(6).mov,resources/videos_natural\training(23).mov,False,True,left,0,33,33,33,2018-09-21 10:14:35.856857,2018-09-21 10:14:39.793082,0:00:03.936225,1,right,0,0.30044693545039536,20,f,2,13,2018_Sep_21_1010,MP_PerceptionTuring2,59.34068094369803,
35,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(22)-lvm(28)_final(2).mov,resources/videos_natural\training(43).mov,False,True,left,0,34,34,34,2018-09-21 10:14:41.211163,2018-09-21 10:14:45.131387,0:00:03.920224,1,right,0,0.26704875029747654,20,f,2,13,2018_Sep_21_1010,MP_PerceptionTuring2,59.34068094369803,
36,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(26)-lvm(23)_final(0).mov,resources/videos_natural\training(37).mov,True,False,right,0,35,35,35,2018-09-21 10:14:46.515466,2018-09-21 10:14:50.469692,0:00:03.954226,1,left,0,0.5674435834345104,20,f,2,13,2018_Sep_21_1010,MP_PerceptionTuring2,59.34068094369803,
37,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(25)-lvm(22)_final(8).mov,resources/videos_natural\training(1).mov,False,True,left,0,36,36,36,2018-09-21 10:14:52.153789,2018-09-21 10:14:56.024010,0:00:03.870221,1,right,0,0.28391785302324024,20,f,2,13,2018_Sep_21_1010,MP_PerceptionTuring2,59.34068094369803,
38,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(25)-lvm(22)_final(0).mov,resources/videos_natural\training(48).mov,False,False,right,0,37,37,37,2018-09-21 10:14:57.425090,2018-09-21 10:15:01.345314,0:00:03.920224,1,right,1,0.30043549101162625,20,f,2,13,2018_Sep_21_1010,MP_PerceptionTuring2,59.34068094369803,
39,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(25)-lvm(24)_final(2).mov,resources/videos_natural\training(38).mov,False,False,right,0,38,38,38,2018-09-21 10:15:02.763396,2018-09-21 10:15:06.683620,0:00:03.920224,1,right,1,0.2838811103514445,20,f,2,13,2018_Sep_21_1010,MP_PerceptionTuring2,59.34068094369803,
40,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(23)-lvm(18)_final(0).mov,resources/videos_natural\training(6).mov,True,True,left,0,39,39,39,2018-09-21 10:15:08.084700,2018-09-21 10:15:12.020925,0:00:03.936225,1,left,1,0.5007764148188016,20,f,2,13,2018_Sep_21_1010,MP_PerceptionTuring2,59.34068094369803,
41,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(22)-lvm(27)_final(5)_fail.mov,resources/videos_natural\training(21).mov,True,False,right,0,40,40,40,2018-09-21 10:15:13.639018,2018-09-21 10:15:17.559242,0:00:03.920224,1,right,1,0.2836986016703804,20,f,2,13,2018_Sep_21_1010,MP_PerceptionTuring2,59.34068094369803,
42,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(22)-lvm(25)_final(7).mov,resources/videos_natural\training(15).mov,False,False,right,0,41,41,41,2018-09-21 10:15:18.960322,2018-09-21 10:15:22.863545,0:00:03.903223,1,right,1,0.5173070030930376,20,f,2,13,2018_Sep_21_1010,MP_PerceptionTuring2,59.34068094369803,
43,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(26)-lvm(27)_final(4).mov,resources/videos_natural\training(29).mov,False,True,left,0,42,42,42,2018-09-21 10:15:24.498639,2018-09-21 10:15:28.401862,0:00:03.903223,1,left,1,0.2504922614513134,20,f,2,13,2018_Sep_21_1010,MP_PerceptionTuring2,59.34068094369803,
44,resources/videos_generated\model(tmp)-dataset(walking)-numprim(15)_final(7).mov,resources/videos_natural\training(0).mov,False,False,right,0,43,43,43,2018-09-21 10:15:29.769940,2018-09-21 10:15:33.706165,0:00:03.936225,1,left,0,0.35038504513022417,20,f,2,13,2018_Sep_21_1010,MP_PerceptionTuring2,59.34068094369803,
45,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(22)-lvm(23)_final(6).mov,resources/videos_natural\training(39).mov,False,True,left,0,44,44,44,2018-09-21 10:15:35.174249,2018-09-21 10:15:39.094474,0:00:03.920225,1,left,1,0.33379091010385764,20,f,2,13,2018_Sep_21_1010,MP_PerceptionTuring2,59.34068094369803,
46,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(27)-lvm(22)_final(0).mov,resources/videos_natural\training(9).mov,False,True,left,0,45,45,45,2018-09-21 10:16:12.940409,2018-09-21 10:16:16.877635,0:00:03.937226,2,right,0,0.3005363827742258,20,f,2,13,2018_Sep_21_1010,MP_PerceptionTuring2,59.34068094369803,
47,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(24)-lvm(21)_final(0).mov,resources/videos_natural\training(30).mov,True,True,left,0,46,46,46,2018-09-21 10:16:18.294716,2018-09-21 10:16:22.214940,0:00:03.920224,2,left,1,0.5506723607769572,20,f,2,13,2018_Sep_21_1010,MP_PerceptionTuring2,59.34068094369803,
48,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(23)-lvm(22)_final(4).mov,resources/videos_natural\training(45).mov,False,True,left,0,47,47,47,2018-09-21 10:16:23.883035,2018-09-21 10:16:27.820260,0:00:03.937225,2,left,1,0.3338288574534545,20,f,2,13,2018_Sep_21_1010,MP_PerceptionTuring2,59.34068094369803,
49,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(24)-lvm(21)_final(4).mov,resources/videos_natural\training(38).mov,False,True,left,0,48,48,48,2018-09-21 10:16:29.271343,2018-09-21 10:16:33.174567,0:00:03.903224,2,left,1,0.40069750842519625,20,f,2,13,2018_Sep_21_1010,MP_PerceptionTuring2,59.34068094369803,
50,resources/videos_generated\model(dmp)-dataset(walking)-npsi(80)_final(5).mov,resources/videos_natural\training(43).mov,False,False,right,0,49,49,49,2018-09-21 10:16:34.692654,2018-09-21 10:16:38.596877,0:00:03.904223,2,right,1,0.3007137715750332,20,f,2,13,2018_Sep_21_1010,MP_PerceptionTuring2,59.34068094369803,
51,resources/videos_generated\model(tmp)-dataset(walking)-numprim(14)_final(3).mov,resources/videos_natural\training(0).mov,False,False,right,0,50,50,50,2018-09-21 10:16:40.013958,2018-09-21 10:16:43.917181,0:00:03.903223,2,left,0,0.30068666632530494,20,f,2,13,2018_Sep_21_1010,MP_PerceptionTuring2,59.34068094369803,
52,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(22)-lvm(21)_final(4).mov,resources/videos_natural\training(15).mov,False,True,left,0,51,51,51,2018-09-21 10:16:45.335262,2018-09-21 10:16:49.238486,0:00:03.903224,2,left,1,0.30033279223221143,20,f,2,13,2018_Sep_21_1010,MP_PerceptionTuring2,59.34068094369803,
53,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(23)-lvm(22)_final(6)_fail.mov,resources/videos_natural\training(48).mov,True,False,right,0,52,52,52,2018-09-21 10:16:50.656567,2018-09-21 10:16:54.576791,0:00:03.920224,2,right,1,0.53398486322385,20,f,2,13,2018_Sep_21_1010,MP_PerceptionTuring2,59.34068094369803,
54,resources/videos_generated\model(tmp)-dataset(walking)-numprim(12)_final(9).mov,resources/videos_natural\training(33).mov,False,True,left,0,53,53,53,2018-09-21 10:16:56.227885,2018-09-21 10:17:00.165111,0:00:03.937226,2,right,0,0.3672339695035589,20,f,2,13,2018_Sep_21_1010,MP_PerceptionTuring2,59.34068094369803,
55,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(28)-lvm(19)_final(8).mov,resources/videos_natural\training(13).mov,False,False,right,0,54,54,54,2018-09-21 10:17:01.649195,2018-09-21 10:17:05.552419,0:00:03.903224,2,right,1,0.36727703673363976,20,f,2,13,2018_Sep_21_1010,MP_PerceptionTuring2,59.34068094369803,
56,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(26)-lvm(23)_final(0).mov,resources/videos_natural\training(23).mov,False,False,right,0,55,55,55,2018-09-21 10:17:07.037504,2018-09-21 10:17:10.957728,0:00:03.920224,2,right,1,0.2837109496173298,20,f,2,13,2018_Sep_21_1010,MP_PerceptionTuring2,59.34068094369803,
57,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(22)-lvm(21)_final(2).mov,resources/videos_natural\training(14).mov,True,True,left,0,56,56,56,2018-09-21 10:17:12.358808,2018-09-21 10:17:16.262031,0:00:03.903223,2,left,1,0.2838543062712233,20,f,2,13,2018_Sep_21_1010,MP_PerceptionTuring2,59.34068094369803,
58,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(25)-lvm(24)_final(0).mov,resources/videos_natural\training(22).mov,True,False,right,0,57,57,57,2018-09-21 10:17:17.663111,2018-09-21 10:17:21.583336,0:00:03.920225,2,left,0,0.31711033944804967,20,f,2,13,2018_Sep_21_1010,MP_PerceptionTuring2,59.34068094369803,
59,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(28)-lvm(17)_final(2).mov,resources/videos_natural\training(48).mov,False,False,right,0,58,58,58,2018-09-21 10:17:23.017418,2018-09-21 10:17:26.937642,0:00:03.920224,2,right,1,0.2839305021398104,20,f,2,13,2018_Sep_21_1010,MP_PerceptionTuring2,59.34068094369803,
60,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(24)-lvm(23)_final(0).mov,resources/videos_natural\training(25).mov,True,True,left,0,59,59,59,2018-09-21 10:17:28.338722,2018-09-21 10:17:32.241945,0:00:03.903223,2,left,1,0.7843476218155274,20,f,2,13,2018_Sep_21_1010,MP_PerceptionTuring2,59.34068094369803,
61,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(22)-lvm(25)_final(9).mov,resources/videos_natural\training(16).mov,False,True,left,0,60,60,60,2018-09-21 10:17:34.144054,2018-09-21 10:17:38.081279,0:00:03.937225,2,left,1,0.5676775920901491,20,f,2,13,2018_Sep_21_1010,MP_PerceptionTuring2,59.34068094369803,
62,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(22)-lvm(23)_final(1).mov,resources/videos_natural\training(12).mov,False,False,right,0,61,61,61,2018-09-21 10:17:39.765376,2018-09-21 10:17:43.668599,0:00:03.903223,2,right,1,0.4672966127473046,20,f,2,13,2018_Sep_21_1010,MP_PerceptionTuring2,59.34068094369803,
63,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(27)-lvm(22)_final(2).mov,resources/videos_natural\training(25).mov,True,False,right,0,62,62,62,2018-09-21 10:17:45.253689,2018-09-21 10:17:49.156913,0:00:03.903224,2,right,1,0.5506937438071873,20,f,2,13,2018_Sep_21_1010,MP_PerceptionTuring2,59.34068094369803,
64,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(24)-lvm(23)_final(7).mov,resources/videos_natural\training(41).mov,True,True,left,0,63,63,63,2018-09-21 10:17:50.825008,2018-09-21 10:17:54.728231,0:00:03.903223,2,right,0,0.3004716313445215,20,f,2,13,2018_Sep_21_1010,MP_PerceptionTuring2,59.34068094369803,
65,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(23)-lvm(26)_final(6)_hip-corrected.mov,resources/videos_natural\training(27).mov,True,False,right,0,64,64,64,2018-09-21 10:17:56.146312,2018-09-21 10:18:00.066537,0:00:03.920225,2,right,1,0.31728742707935,20,f,2,13,2018_Sep_21_1010,MP_PerceptionTuring2,59.34068094369803,
66,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(28)-lvm(23)_final(6).mov,resources/videos_natural\training(24).mov,True,False,right,0,65,65,65,2018-09-21 10:18:01.500619,2018-09-21 10:18:05.437844,0:00:03.937225,2,left,0,0.5172576113046716,20,f,2,13,2018_Sep_21_1010,MP_PerceptionTuring2,59.34068094369803,
67,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(28)-lvm(19)_final(0).mov,resources/videos_natural\training(29).mov,False,True,left,0,66,66,66,2018-09-21 10:18:07.072937,2018-09-21 10:18:10.976161,0:00:03.903224,2,right,0,0.2838561132879249,20,f,2,13,2018_Sep_21_1010,MP_PerceptionTuring2,59.34068094369803,
68,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(25)-lvm(22)_final(2).mov,resources/videos_natural\training(30).mov,False,False,right,0,67,67,67,2018-09-21 10:18:12.377241,2018-09-21 10:18:16.297465,0:00:03.920224,2,right,1,0.3172085206857673,20,f,2,13,2018_Sep_21_1010,MP_PerceptionTuring2,59.34068094369803,
69,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(22)-lvm(23)_final(8).mov,resources/videos_natural\training(34).mov,True,True,left,0,68,68,68,2018-09-21 10:18:17.731547,2018-09-21 10:18:21.668772,0:00:03.937225,2,right,0,0.31715732188081347,20,f,2,13,2018_Sep_21_1010,MP_PerceptionTuring2,59.34068094369803,
70,resources/videos_generated\model(dmp)-dataset(walking)-npsi(50)_final(3).mov,resources/videos_natural\training(11).mov,False,False,right,0,69,69,69,2018-09-21 10:18:23.102854,2018-09-21 10:18:27.040079,0:00:03.937225,2,right,1,0.41729104111266224,20,f,2,13,2018_Sep_21_1010,MP_PerceptionTuring2,59.34068094369803,
71,resources/videos_generated\model(tmp)-dataset(walking)-numprim(13)_final(1).mov,resources/videos_natural\training(33).mov,False,False,right,0,70,70,70,2018-09-21 10:18:28.574167,2018-09-21 10:18:32.477390,0:00:03.903223,2,right,1,0.30054692370470093,20,f,2,13,2018_Sep_21_1010,MP_PerceptionTuring2,59.34068094369803,
72,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(26)-lvm(22)_final(2).mov,resources/videos_natural\training(41).mov,False,False,right,0,71,71,71,2018-09-21 10:18:33.895472,2018-09-21 10:18:37.849698,0:00:03.954226,2,right,1,0.267271916853133,20,f,2,13,2018_Sep_21_1010,MP_PerceptionTuring2,59.34068094369803,
