n_trial,mov_file_generated,mov_file_natural,mirrored,switch_stim_pos,correct_answer,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,stimulus_onset,stimulus_off,stimulus_length,block,response.keys,response.corr,response.rt,age,gender,condition,participant,date,expName,frameRate,
1,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(24)-lvm(21)_final(9).mov,resources/videos_natural\training(41).mov,False,False,right,0,0,0,0,2018-12-11 14:08:38.793167,2018-12-11 14:08:43.063411,0:00:04.270244,1,left,0,3.786741577770954,20,m,1,25,2018_Dec_11_1407,MP_PerceptionTuring2,59.94526107507447,
2,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(27)-lvm(26)_final(5).mov,resources/videos_natural\training(27).mov,False,False,right,0,1,1,1,2018-12-11 14:08:47.967692,2018-12-11 14:08:51.903917,0:00:03.936225,1,right,1,0.6172892861650325,20,m,1,25,2018_Dec_11_1407,MP_PerceptionTuring2,59.94526107507447,
3,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(22)-lvm(21)_final(9).mov,resources/videos_natural\training(12).mov,True,True,left,0,2,2,2,2018-12-11 14:08:53.639016,2018-12-11 14:08:57.575241,0:00:03.936225,1,left,1,2.4190161969418114,20,m,1,25,2018_Dec_11_1407,MP_PerceptionTuring2,59.94526107507447,
4,resources/videos_generated\model(tmp)-dataset(walking)-numprim(11)_final(4).mov,resources/videos_natural\training(17).mov,False,True,left,0,3,3,3,2018-12-11 14:09:01.112444,2018-12-11 14:09:05.032668,0:00:03.920224,1,right,0,0.7007270252197486,20,m,1,25,2018_Dec_11_1407,MP_PerceptionTuring2,59.94526107507447,
5,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(27)-lvm(20)_final(3).mov,resources/videos_natural\training(25).mov,False,False,right,0,4,4,4,2018-12-11 14:09:06.850772,2018-12-11 14:09:10.770996,0:00:03.920224,1,right,1,0.45068636722317024,20,m,1,25,2018_Dec_11_1407,MP_PerceptionTuring2,59.94526107507447,
6,resources/videos_generated\model(dmp)-dataset(walking)-npsi(50)_final(6).mov,resources/videos_natural\training(34).mov,True,True,left,0,5,5,5,2018-12-11 14:09:12.338086,2018-12-11 14:09:16.358316,0:00:04.020230,1,right,0,0.5840433926241531,20,m,1,25,2018_Dec_11_1407,MP_PerceptionTuring2,59.94526107507447,
7,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(26)-lvm(25)_final(3).mov,resources/videos_natural\training(4).mov,False,False,right,0,6,6,6,2018-12-11 14:09:18.060413,2018-12-11 14:09:22.146647,0:00:04.086234,1,right,1,0.46749016678950284,20,m,1,25,2018_Dec_11_1407,MP_PerceptionTuring2,59.94526107507447,
8,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(25)-lvm(23)_final(0).mov,resources/videos_natural\training(4).mov,True,True,left,0,7,7,7,2018-12-11 14:09:23.731737,2018-12-11 14:09:27.818971,0:00:04.087234,1,left,1,0.5840235153809772,20,m,1,25,2018_Dec_11_1407,MP_PerceptionTuring2,59.94526107507447,
9,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(24)-lvm(17)_final(5).mov,resources/videos_natural\training(11).mov,False,False,right,0,8,8,8,2018-12-11 14:09:29.520068,2018-12-11 14:09:33.473295,0:00:03.953227,1,left,0,0.41719592335721245,20,m,1,25,2018_Dec_11_1407,MP_PerceptionTuring2,59.94526107507447,
10,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(28)-lvm(25)_final(1).mov,resources/videos_natural\training(7).mov,False,True,left,0,9,9,9,2018-12-11 14:09:35.008382,2018-12-11 14:09:38.978609,0:00:03.970227,1,right,0,0.2837602924955718,20,m,1,25,2018_Dec_11_1407,MP_PerceptionTuring2,59.94526107507447,
11,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(26)-lvm(25)_final(1).mov,resources/videos_natural\training(20).mov,False,False,right,0,10,10,10,2018-12-11 14:09:40.379690,2018-12-11 14:09:44.315915,0:00:03.936225,1,right,1,0.4339217198048573,20,m,1,25,2018_Dec_11_1407,MP_PerceptionTuring2,59.94526107507447,
12,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(22)-lvm(19)_final(5).mov,resources/videos_natural\training(38).mov,False,False,right,0,11,11,11,2018-12-11 14:09:45.867003,2018-12-11 14:09:49.854231,0:00:03.987228,1,right,1,0.4507857534372306,20,m,1,25,2018_Dec_11_1407,MP_PerceptionTuring2,59.94526107507447,
13,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(26)-lvm(25)_final(9).mov,resources/videos_natural\training(2).mov,False,True,left,0,12,12,12,2018-12-11 14:09:51.422321,2018-12-11 14:09:55.359546,0:00:03.937225,1,left,1,0.9178792788770807,20,m,1,25,2018_Dec_11_1407,MP_PerceptionTuring2,59.94526107507447,
14,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(22)-lvm(23)_final(3).mov,resources/videos_natural\training(1).mov,False,True,left,0,13,13,13,2018-12-11 14:09:57.393663,2018-12-11 14:10:01.280885,0:00:03.887222,1,left,1,0.5171911046327295,20,m,1,25,2018_Dec_11_1407,MP_PerceptionTuring2,59.94526107507447,
15,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(24)-lvm(25)_final(4).mov,resources/videos_natural\training(1).mov,True,True,left,0,14,14,14,2018-12-11 14:10:02.915979,2018-12-11 14:10:06.852204,0:00:03.936225,1,right,0,0.5506851625414129,20,m,1,25,2018_Dec_11_1407,MP_PerceptionTuring2,59.94526107507447,
16,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(26)-lvm(23)_final(7).mov,resources/videos_natural\training(33).mov,True,True,left,0,15,15,15,2018-12-11 14:10:08.520299,2018-12-11 14:10:12.590532,0:00:04.070233,1,left,1,0.33388979574738187,20,m,1,25,2018_Dec_11_1407,MP_PerceptionTuring2,59.94526107507447,
17,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(27)-lvm(22)_final(9).mov,resources/videos_natural\training(43).mov,True,True,left,0,16,16,16,2018-12-11 14:10:14.041615,2018-12-11 14:10:17.944838,0:00:03.903223,1,right,0,0.38398315855374676,20,m,1,25,2018_Dec_11_1407,MP_PerceptionTuring2,59.94526107507447,
18,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(25)-lvm(18)_final(9).mov,resources/videos_natural\training(17).mov,True,False,right,0,17,17,17,2018-12-11 14:10:19.446924,2018-12-11 14:10:23.366148,0:00:03.919224,1,left,0,0.28385485998478543,20,m,1,25,2018_Dec_11_1407,MP_PerceptionTuring2,59.94526107507447,
19,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(26)-lvm(23)_final(3)_fail.mov,resources/videos_natural\training(40).mov,True,False,right,0,18,18,18,2018-12-11 14:10:24.768228,2018-12-11 14:10:28.671452,0:00:03.903224,1,right,1,0.46732181256265903,20,m,1,25,2018_Dec_11_1407,MP_PerceptionTuring2,59.94526107507447,
20,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(24)-lvm(23)_final(3).mov,resources/videos_natural\training(7).mov,False,False,right,0,19,19,19,2018-12-11 14:10:30.255542,2018-12-11 14:10:34.175766,0:00:03.920224,1,right,1,0.2671546630208468,20,m,1,25,2018_Dec_11_1407,MP_PerceptionTuring2,59.94526107507447,
21,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(22)-lvm(21)_final(3).mov,resources/videos_natural\training(20).mov,True,False,right,0,20,20,20,2018-12-11 14:10:35.560846,2018-12-11 14:10:39.514072,0:00:03.953226,1,right,1,0.3338214300765685,20,m,1,25,2018_Dec_11_1407,MP_PerceptionTuring2,59.94526107507447,
22,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(22)-lvm(27)_final(2)_hip-corrected.mov,resources/videos_natural\training(12).mov,False,False,right,0,21,21,21,2018-12-11 14:10:40.965155,2018-12-11 14:10:45.052389,0:00:04.087234,1,right,1,0.35050446033164917,20,m,1,25,2018_Dec_11_1407,MP_PerceptionTuring2,59.94526107507447,
23,resources/videos_generated\model(dmp)-dataset(walking)-npsi(50)_final(0).mov,resources/videos_natural\training(7).mov,False,True,left,0,22,22,22,2018-12-11 14:10:46.519473,2018-12-11 14:10:50.506701,0:00:03.987228,1,right,0,1.6517844343125034,20,m,1,25,2018_Dec_11_1407,MP_PerceptionTuring2,59.94526107507447,
24,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(22)-lvm(25)_final(0).mov,resources/videos_natural\training(22).mov,False,False,right,0,23,23,23,2018-12-11 14:10:53.275859,2018-12-11 14:10:57.196083,0:00:03.920224,1,right,1,0.38407110029584146,20,m,1,25,2018_Dec_11_1407,MP_PerceptionTuring2,59.94526107507447,
25,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(22)-lvm(23)_final(9).mov,resources/videos_natural\training(5).mov,True,True,left,0,24,24,24,2018-12-11 14:10:58.697169,2018-12-11 14:11:02.633394,0:00:03.936225,1,left,1,0.5841301296841266,20,m,1,25,2018_Dec_11_1407,MP_PerceptionTuring2,59.94526107507447,
26,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(27)-lvm(22)_final(5).mov,resources/videos_natural\training(13).mov,False,False,right,0,25,25,25,2018-12-11 14:11:04.335492,2018-12-11 14:11:08.255716,0:00:03.920224,1,right,1,0.3671450255678792,20,m,1,25,2018_Dec_11_1407,MP_PerceptionTuring2,59.94526107507447,
27,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(22)-lvm(17)_final(3).mov,resources/videos_natural\training(31).mov,False,False,right,0,26,26,26,2018-12-11 14:11:09.739801,2018-12-11 14:11:13.660025,0:00:03.920224,1,right,1,0.3673181985195697,20,m,1,25,2018_Dec_11_1407,MP_PerceptionTuring2,59.94526107507447,
28,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(25)-lvm(20)_final(3).mov,resources/videos_natural\training(14).mov,True,True,left,0,27,27,27,2018-12-11 14:11:15.145110,2018-12-11 14:11:19.048333,0:00:03.903223,1,right,0,1.2345743559471885,20,m,1,25,2018_Dec_11_1407,MP_PerceptionTuring2,59.94526107507447,
29,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(24)-lvm(23)_final(8).mov,resources/videos_natural\training(26).mov,False,False,right,0,28,28,28,2018-12-11 14:11:21.400468,2018-12-11 14:11:25.286690,0:00:03.886222,1,right,1,0.3340090592046181,20,m,1,25,2018_Dec_11_1407,MP_PerceptionTuring2,59.94526107507447,
30,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(26)-lvm(27)_final(9).mov,resources/videos_natural\training(29).mov,False,True,left,0,29,29,29,2018-12-11 14:11:26.737773,2018-12-11 14:11:30.825007,0:00:04.087234,1,left,1,0.3172115842153289,20,m,1,25,2018_Dec_11_1407,MP_PerceptionTuring2,59.94526107507447,
31,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(27)-lvm(22)_final(3).mov,resources/videos_natural\training(32).mov,True,False,right,0,30,30,30,2018-12-11 14:11:32.259089,2018-12-11 14:11:36.296320,0:00:04.037231,1,right,1,1.2180590775751625,20,m,1,25,2018_Dec_11_1407,MP_PerceptionTuring2,59.94526107507447,
32,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(27)-lvm(20)_final(5).mov,resources/videos_natural\training(16).mov,True,True,left,0,31,31,31,2018-12-11 14:11:38.631453,2018-12-11 14:11:42.568678,0:00:03.937225,1,left,1,0.7841825333252928,20,m,1,25,2018_Dec_11_1407,MP_PerceptionTuring2,59.94526107507447,
33,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(25)-lvm(22)_final(5).mov,resources/videos_natural\training(37).mov,False,False,right,0,32,32,32,2018-12-11 14:11:44.469787,2018-12-11 14:11:48.357009,0:00:03.887222,1,left,0,0.3674419795333961,20,m,1,25,2018_Dec_11_1407,MP_PerceptionTuring2,59.94526107507447,
34,resources/videos_generated\model(dmp)-dataset(walking)-npsi(100)_final(2).mov,resources/videos_natural\training(1).mov,True,False,right,0,33,33,33,2018-12-11 14:11:49.841094,2018-12-11 14:11:53.761319,0:00:03.920225,1,left,0,0.2838087809213903,20,m,1,25,2018_Dec_11_1407,MP_PerceptionTuring2,59.94526107507447,
35,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(25)-lvm(24)_final(9).mov,resources/videos_natural\training(35).mov,True,True,left,0,34,34,34,2018-12-11 14:11:55.162399,2018-12-11 14:11:59.082623,0:00:03.920224,1,left,1,1.6182985080031358,20,m,1,25,2018_Dec_11_1407,MP_PerceptionTuring2,59.94526107507447,
36,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(26)-lvm(21)_final(5).mov,resources/videos_natural\training(33).mov,False,True,left,0,35,35,35,2018-12-11 14:12:01.818779,2018-12-11 14:12:05.907013,0:00:04.088234,1,right,0,3.4031851775998803,20,m,1,25,2018_Dec_11_1407,MP_PerceptionTuring2,59.94526107507447,
37,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(25)-lvm(24)_final(3).mov,resources/videos_natural\training(39).mov,True,False,right,0,36,36,36,2018-12-11 14:12:10.426272,2018-12-11 14:12:14.345496,0:00:03.919224,1,right,1,0.31709623597271275,20,m,1,25,2018_Dec_11_1407,MP_PerceptionTuring2,59.94526107507447,
38,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(28)-lvm(19)_final(5).mov,resources/videos_natural\training(28).mov,True,True,left,0,37,37,37,2018-12-11 14:12:15.780578,2018-12-11 14:12:19.883813,0:00:04.103235,1,right,0,0.2838455237051676,20,m,1,25,2018_Dec_11_1407,MP_PerceptionTuring2,59.94526107507447,
39,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(28)-lvm(21)_final(7).mov,resources/videos_natural\training(26).mov,True,False,right,0,38,38,38,2018-12-11 14:12:21.284893,2018-12-11 14:12:25.389128,0:00:04.104235,1,left,0,0.38385726934939157,20,m,1,25,2018_Dec_11_1407,MP_PerceptionTuring2,59.94526107507447,
40,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(27)-lvm(26)_final(9).mov,resources/videos_natural\training(43).mov,False,True,left,0,39,39,39,2018-12-11 14:12:26.890213,2018-12-11 14:12:30.993448,0:00:04.103235,1,left,1,0.3673224149042653,20,m,1,25,2018_Dec_11_1407,MP_PerceptionTuring2,59.94526107507447,
41,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(25)-lvm(20)_final(5).mov,resources/videos_natural\training(47).mov,False,True,left,0,40,40,40,2018-12-11 14:12:32.478533,2018-12-11 14:12:36.414758,0:00:03.936225,1,right,0,0.28258934218320064,20,m,1,25,2018_Dec_11_1407,MP_PerceptionTuring2,59.94526107507447,
42,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(24)-lvm(25)_final(8).mov,resources/videos_natural\training(18).mov,False,True,left,0,41,41,41,2018-12-11 14:12:37.815838,2018-12-11 14:12:41.803066,0:00:03.987228,1,left,1,0.3172558562564518,20,m,1,25,2018_Dec_11_1407,MP_PerceptionTuring2,59.94526107507447,
43,resources/videos_generated\model(dmp)-dataset(walking)-npsi(90)_final(0).mov,resources/videos_natural\training(22).mov,True,False,right,0,42,42,42,2018-12-11 14:12:43.237148,2018-12-11 14:12:47.341383,0:00:04.104235,1,left,0,0.2837681229248119,20,m,1,25,2018_Dec_11_1407,MP_PerceptionTuring2,59.94526107507447,
44,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(26)-lvm(23)_final(9).mov,resources/videos_natural\training(36).mov,False,False,right,0,43,43,43,2018-12-11 14:12:48.742463,2018-12-11 14:12:52.795695,0:00:04.053232,1,right,1,0.2671423150368355,20,m,1,25,2018_Dec_11_1407,MP_PerceptionTuring2,59.94526107507447,
45,resources/videos_generated\model(tmp)-dataset(walking)-numprim(12)_final(0).mov,resources/videos_natural\training(32).mov,False,False,right,0,44,44,44,2018-12-11 14:12:54.180774,2018-12-11 14:12:58.083998,0:00:03.903224,1,right,1,0.2503704395294335,20,m,1,25,2018_Dec_11_1407,MP_PerceptionTuring2,59.94526107507447,
46,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(23)-lvm(28)_final(4)_hip-corrected.mov,resources/videos_natural\training(0).mov,True,True,left,0,45,45,45,2018-12-11 14:13:32.062941,2018-12-11 14:13:35.966164,0:00:03.903223,2,left,1,1.184497256337636,20,m,1,25,2018_Dec_11_1407,MP_PerceptionTuring2,59.94526107507447,
47,resources/videos_generated\model(dmp)-dataset(walking)-npsi(80)_final(2).mov,resources/videos_natural\training(44).mov,True,True,left,0,46,46,46,2018-12-11 14:13:38.268296,2018-12-11 14:13:42.222522,0:00:03.954226,2,left,1,0.33410091615951387,20,m,1,25,2018_Dec_11_1407,MP_PerceptionTuring2,59.94526107507447,
48,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(26)-lvm(21)_final(1).mov,resources/videos_natural\training(11).mov,False,True,left,0,47,47,47,2018-12-11 14:13:43.672605,2018-12-11 14:13:47.759839,0:00:04.087234,2,left,1,0.5673618682194501,20,m,1,25,2018_Dec_11_1407,MP_PerceptionTuring2,59.94526107507447,
49,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(27)-lvm(22)_final(7).mov,resources/videos_natural\training(24).mov,False,False,right,0,48,48,48,2018-12-11 14:13:49.444935,2018-12-11 14:13:53.415162,0:00:03.970227,2,right,1,0.35065263614342257,20,m,1,25,2018_Dec_11_1407,MP_PerceptionTuring2,59.94526107507447,
50,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(28)-lvm(25)_final(5).mov,resources/videos_natural\training(47).mov,False,True,left,0,49,49,49,2018-12-11 14:13:54.883246,2018-12-11 14:13:58.786470,0:00:03.903224,2,right,0,0.3506610689128138,20,m,1,25,2018_Dec_11_1407,MP_PerceptionTuring2,59.94526107507447,
51,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(25)-lvm(26)_final(0).mov,resources/videos_natural\training(11).mov,False,True,left,0,50,50,50,2018-12-11 14:14:00.254554,2018-12-11 14:14:04.357788,0:00:04.103234,2,left,1,0.3003752582553716,20,m,1,25,2018_Dec_11_1407,MP_PerceptionTuring2,59.94526107507447,
52,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(24)-lvm(21)_final(7).mov,resources/videos_natural\training(30).mov,True,False,right,0,51,51,51,2018-12-11 14:14:05.775869,2018-12-11 14:14:09.679093,0:00:03.903224,2,right,1,0.2838720266954624,20,m,1,25,2018_Dec_11_1407,MP_PerceptionTuring2,59.94526107507447,
53,resources/videos_generated\model(tmp)-dataset(walking)-numprim(13)_final(4).mov,resources/videos_natural\training(14).mov,True,True,left,0,52,52,52,2018-12-11 14:14:11.080173,2018-12-11 14:14:15.200408,0:00:04.120235,2,right,0,0.35057854823753587,20,m,1,25,2018_Dec_11_1407,MP_PerceptionTuring2,59.94526107507447,
