n_trial,mov_file_generated,mov_file_natural,mirrored,switch_stim_pos,correct_answer,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,stimulus_onset,stimulus_off,stimulus_length,block,response.keys,response.corr,response.rt,age,gender,condition,participant,date,expName,frameRate,
1,resources/videos_generated\model(dmp)-dataset(walking)-npsi(50)_final(7).mov,resources/videos_natural\training(37).mov,True,True,left,0,0,0,0,2018-09-17 16:13:54.018272,2018-09-17 16:13:58.322518,0:00:04.304246,1,right,0,2.035237320804299,22,f,2,6,2018_Sep_17_1612,MP_PerceptionTuring2,59.961751900318816,
2,resources/videos_generated\model(tmp)-dataset(walking)-numprim(13)_final(7).mov,resources/videos_natural\training(23).mov,True,True,left,0,1,1,1,2018-09-17 16:14:01.474698,2018-09-17 16:14:05.411923,0:00:03.937225,1,right,0,4.0869476569087055,22,f,2,6,2018_Sep_17_1612,MP_PerceptionTuring2,59.961751900318816,
3,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(25)-lvm(18)_final(2).mov,resources/videos_natural\training(40).mov,True,True,left,0,2,2,2,2018-09-17 16:14:10.616221,2018-09-17 16:14:14.519444,0:00:03.903223,1,left,1,0.4838661004696405,22,f,2,6,2018_Sep_17_1612,MP_PerceptionTuring2,59.961751900318816,
4,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(26)-lvm(23)_final(0).mov,resources/videos_natural\training(27).mov,True,False,right,0,3,3,3,2018-09-17 16:14:16.120536,2018-09-17 16:14:20.107764,0:00:03.987228,1,left,0,0.417244006745932,22,f,2,6,2018_Sep_17_1612,MP_PerceptionTuring2,59.961751900318816,
5,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(26)-lvm(25)_final(6).mov,resources/videos_natural\training(43).mov,True,False,right,0,4,4,4,2018-09-17 16:14:21.641852,2018-09-17 16:14:25.579077,0:00:03.937225,1,right,1,1.3514257318392993,22,f,2,6,2018_Sep_17_1612,MP_PerceptionTuring2,59.961751900318816,
6,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(22)-lvm(25)_final(5).mov,resources/videos_natural\training(29).mov,True,False,right,0,5,5,5,2018-09-17 16:14:28.048218,2018-09-17 16:14:32.051447,0:00:04.003229,1,right,1,0.20040416817300866,22,f,2,6,2018_Sep_17_1612,MP_PerceptionTuring2,59.961751900318816,
7,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(24)-lvm(27)_final(3).mov,resources/videos_natural\training(19).mov,True,True,left,0,6,6,6,2018-09-17 16:14:33.369522,2018-09-17 16:14:37.288746,0:00:03.919224,1,right,0,2.4355987230455867,22,f,2,6,2018_Sep_17_1612,MP_PerceptionTuring2,59.961751900318816,
8,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(25)-lvm(24)_final(6).mov,resources/videos_natural\training(10).mov,True,True,left,0,7,7,7,2018-09-17 16:14:40.841950,2018-09-17 16:14:44.912183,0:00:04.070233,1,left,1,1.9352355137934865,22,f,2,6,2018_Sep_17_1612,MP_PerceptionTuring2,59.961751900318816,
9,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(22)-lvm(23)_final(3)_fail.mov,resources/videos_natural\training(21).mov,False,False,right,0,8,8,8,2018-09-17 16:14:47.965357,2018-09-17 16:14:51.901582,0:00:03.936225,1,right,1,1.1177716540178153,22,f,2,6,2018_Sep_17_1612,MP_PerceptionTuring2,59.961751900318816,
10,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(24)-lvm(23)_final(7).mov,resources/videos_natural\training(30).mov,True,True,left,0,9,9,9,2018-09-17 16:14:54.136710,2018-09-17 16:14:58.156940,0:00:04.020230,1,left,1,2.1186558848330606,22,f,2,6,2018_Sep_17_1612,MP_PerceptionTuring2,59.961751900318816,
11,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(23)-lvm(22)_final(2).mov,resources/videos_natural\training(9).mov,True,True,left,0,10,10,10,2018-09-17 16:15:01.393125,2018-09-17 16:15:05.480359,0:00:04.087234,1,left,1,0.3839474159740348,22,f,2,6,2018_Sep_17_1612,MP_PerceptionTuring2,59.961751900318816,
12,resources/videos_generated\model(dmp)-dataset(walking)-npsi(50)_final(1).mov,resources/videos_natural\training(43).mov,True,True,left,0,11,11,11,2018-09-17 16:15:06.981445,2018-09-17 16:15:10.901669,0:00:03.920224,1,left,1,0.8009203710398651,22,f,2,6,2018_Sep_17_1612,MP_PerceptionTuring2,59.961751900318816,
13,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(23)-lvm(28)_final(9).mov,resources/videos_natural\training(11).mov,True,False,right,0,12,12,12,2018-09-17 16:15:12.819779,2018-09-17 16:15:16.790006,0:00:03.970227,1,left,0,1.1178972412963049,22,f,2,6,2018_Sep_17_1612,MP_PerceptionTuring2,59.961751900318816,
14,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(28)-lvm(24)_final(0).mov,resources/videos_natural\training(16).mov,True,True,left,0,13,13,13,2018-09-17 16:15:19.025134,2018-09-17 16:15:22.928357,0:00:03.903223,1,left,1,0.41729460305941757,22,f,2,6,2018_Sep_17_1612,MP_PerceptionTuring2,59.961751900318816,
15,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(22)-lvm(21)_final(8).mov,resources/videos_natural\training(39).mov,True,False,right,0,14,14,14,2018-09-17 16:15:24.463445,2018-09-17 16:15:28.366668,0:00:03.903223,1,right,1,0.4505134923501828,22,f,2,6,2018_Sep_17_1612,MP_PerceptionTuring2,59.961751900318816,
16,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(23)-lvm(28)_final(3)_hip-corrected.mov,resources/videos_natural\training(32).mov,True,False,right,0,15,15,15,2018-09-17 16:15:29.934758,2018-09-17 16:15:33.870983,0:00:03.936225,1,right,1,1.518127635225028,22,f,2,6,2018_Sep_17_1612,MP_PerceptionTuring2,59.961751900318816,
17,resources/videos_generated\model(dmp)-dataset(walking)-npsi(80)_final(5).mov,resources/videos_natural\training(44).mov,False,True,left,0,16,16,16,2018-09-17 16:15:36.507134,2018-09-17 16:15:40.410357,0:00:03.903223,1,right,0,1.3513772437054286,22,f,2,6,2018_Sep_17_1612,MP_PerceptionTuring2,59.961751900318816,
18,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(26)-lvm(21)_final(4).mov,resources/videos_natural\training(36).mov,True,False,right,0,17,17,17,2018-09-17 16:15:42.879498,2018-09-17 16:15:46.799722,0:00:03.920224,1,right,1,4.887905674015201,22,f,2,6,2018_Sep_17_1612,MP_PerceptionTuring2,59.961751900318816,
19,resources/videos_generated\model(tmp)-dataset(walking)-numprim(12)_final(9).mov,resources/videos_natural\training(33).mov,False,False,right,0,18,18,18,2018-09-17 16:15:52.804066,2018-09-17 16:15:56.724290,0:00:03.920224,1,right,1,1.3512266594389075,22,f,2,6,2018_Sep_17_1612,MP_PerceptionTuring2,59.961751900318816,
20,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(24)-lvm(19)_final(8).mov,resources/videos_natural\training(33).mov,True,False,right,0,19,19,19,2018-09-17 16:15:59.193431,2018-09-17 16:16:03.130656,0:00:03.937225,1,left,0,0.567326526924262,22,f,2,6,2018_Sep_17_1612,MP_PerceptionTuring2,59.961751900318816,
21,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(26)-lvm(19)_final(4).mov,resources/videos_natural\training(14).mov,True,False,right,0,20,20,20,2018-09-17 16:16:04.814753,2018-09-17 16:16:08.751978,0:00:03.937225,1,left,0,0.5005604746420431,22,f,2,6,2018_Sep_17_1612,MP_PerceptionTuring2,59.961751900318816,
22,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(27)-lvm(22)_final(0).mov,resources/videos_natural\training(19).mov,False,True,left,0,21,21,21,2018-09-17 16:16:10.370070,2018-09-17 16:16:14.289295,0:00:03.919225,1,left,1,0.9677713528490131,22,f,2,6,2018_Sep_17_1612,MP_PerceptionTuring2,59.961751900318816,
23,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(28)-lvm(24)_final(5).mov,resources/videos_natural\training(7).mov,True,False,right,0,22,22,22,2018-09-17 16:16:16.374414,2018-09-17 16:16:20.294638,0:00:03.920224,1,right,1,0.3657116612457685,22,f,2,6,2018_Sep_17_1612,MP_PerceptionTuring2,59.961751900318816,
24,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(28)-lvm(19)_final(6).mov,resources/videos_natural\training(9).mov,True,False,right,0,23,23,23,2018-09-17 16:16:21.779723,2018-09-17 16:16:25.765951,0:00:03.986228,1,right,1,0.35055234309129446,22,f,2,6,2018_Sep_17_1612,MP_PerceptionTuring2,59.961751900318816,
25,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(25)-lvm(22)_final(2).mov,resources/videos_natural\training(3).mov,False,False,right,0,24,24,24,2018-09-17 16:16:27.234035,2018-09-17 16:16:31.154259,0:00:03.920224,1,right,1,2.58567009998751,22,f,2,6,2018_Sep_17_1612,MP_PerceptionTuring2,59.961751900318816,
26,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(26)-lvm(27)_final(8).mov,resources/videos_natural\training(1).mov,True,False,right,0,25,25,25,2018-09-17 16:16:34.857471,2018-09-17 16:16:38.794696,0:00:03.937225,1,left,0,0.5507209974703073,22,f,2,6,2018_Sep_17_1612,MP_PerceptionTuring2,59.961751900318816,
27,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(24)-lvm(23)_final(5).mov,resources/videos_natural\training(11).mov,False,True,left,0,26,26,26,2018-09-17 16:16:40.462792,2018-09-17 16:16:44.366015,0:00:03.903223,1,left,1,3.770108119503675,22,f,2,6,2018_Sep_17_1612,MP_PerceptionTuring2,59.961751900318816,
28,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(27)-lvm(22)_final(2).mov,resources/videos_natural\training(24).mov,True,True,left,0,27,27,27,2018-09-17 16:16:49.253294,2018-09-17 16:16:53.156518,0:00:03.903224,1,right,0,0.43393807975007803,22,f,2,6,2018_Sep_17_1612,MP_PerceptionTuring2,59.961751900318816,
29,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(28)-lvm(25)_final(0).mov,resources/videos_natural\training(31).mov,False,True,left,0,28,28,28,2018-09-17 16:16:54.707606,2018-09-17 16:16:58.611830,0:00:03.904224,1,right,0,0.5840483074325675,22,f,2,6,2018_Sep_17_1612,MP_PerceptionTuring2,59.961751900318816,
30,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(26)-lvm(19)_final(2).mov,resources/videos_natural\training(26).mov,False,True,left,0,29,29,29,2018-09-17 16:17:00.312927,2018-09-17 16:17:04.267153,0:00:03.954226,1,left,1,0.38398265269279364,22,f,2,6,2018_Sep_17_1612,MP_PerceptionTuring2,59.961751900318816,
31,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(27)-lvm(20)_final(6).mov,resources/videos_natural\training(11).mov,False,False,right,0,30,30,30,2018-09-17 16:17:05.767239,2018-09-17 16:17:09.704464,0:00:03.937225,1,right,1,0.38395825804127526,22,f,2,6,2018_Sep_17_1612,MP_PerceptionTuring2,59.961751900318816,
32,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(26)-lvm(25)_final(4).mov,resources/videos_natural\training(41).mov,True,True,left,0,31,31,31,2018-09-17 16:17:11.205550,2018-09-17 16:17:15.175777,0:00:03.970227,1,left,1,1.0844419347067742,22,f,2,6,2018_Sep_17_1612,MP_PerceptionTuring2,59.961751900318816,
33,resources/videos_generated\model(tmp)-dataset(walking)-numprim(11)_final(5).mov,resources/videos_natural\training(7).mov,False,True,left,0,32,32,32,2018-09-17 16:17:17.377903,2018-09-17 16:17:21.314128,0:00:03.936225,1,left,1,0.9011438380912296,22,f,2,6,2018_Sep_17_1612,MP_PerceptionTuring2,59.961751900318816,
34,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(24)-lvm(27)_final(9).mov,resources/videos_natural\training(17).mov,False,False,right,0,33,33,33,2018-09-17 16:17:23.332244,2018-09-17 16:17:27.252468,0:00:03.920224,1,left,0,0.3672211179373335,22,f,2,6,2018_Sep_17_1612,MP_PerceptionTuring2,59.961751900318816,
