n_trial,mov_file_generated,mov_file_natural,mirrored,switch_stim_pos,correct_answer,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,stimulus_onset,stimulus_off,stimulus_length,block,response.keys,response.corr,response.rt,age,gender,condition,participant,date,expName,frameRate,
1,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(22)-lvm(23)_final(2).mov,resources/videos_natural\training(44).mov,False,False,right,0,0,0,0,2018-12-11 17:10:38.059713,2018-12-11 17:10:42.312957,0:00:04.253244,1,left,0,3.569967292900401,19,f,1,26,2018_Dec_11_1709,MP_PerceptionTuring2,59.966697007370335,
2,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(27)-lvm(18)_final(5).mov,resources/videos_natural\training(15).mov,False,False,right,0,1,1,1,2018-12-11 17:10:47.000225,2018-12-11 17:10:50.903448,0:00:03.903223,1,right,1,0.45058396930471645,19,f,1,26,2018_Dec_11_1709,MP_PerceptionTuring2,59.966697007370335,
3,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(26)-lvm(23)_final(5).mov,resources/videos_natural\training(36).mov,True,False,right,0,2,2,2,2018-12-11 17:10:52.471538,2018-12-11 17:10:56.374761,0:00:03.903223,1,left,0,0.5008071365336946,19,f,1,26,2018_Dec_11_1709,MP_PerceptionTuring2,59.966697007370335,
4,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(28)-lvm(27)_final(9).mov,resources/videos_natural\training(13).mov,False,True,left,0,3,3,3,2018-12-11 17:10:57.992853,2018-12-11 17:11:01.897077,0:00:03.904224,1,right,0,0.45063456592470175,19,f,1,26,2018_Dec_11_1709,MP_PerceptionTuring2,59.966697007370335,
5,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(28)-lvm(21)_final(1).mov,resources/videos_natural\training(12).mov,True,True,left,0,4,4,4,2018-12-11 17:11:03.464166,2018-12-11 17:11:07.368390,0:00:03.904224,1,right,0,0.4675217896729009,19,f,1,26,2018_Dec_11_1709,MP_PerceptionTuring2,59.966697007370335,
6,resources/videos_generated\model(tmp)-dataset(walking)-numprim(15)_final(2).mov,resources/videos_natural\training(15).mov,True,True,left,0,5,5,5,2018-12-11 17:11:08.952480,2018-12-11 17:11:12.855704,0:00:03.903224,1,left,1,0.517475108274084,19,f,1,26,2018_Dec_11_1709,MP_PerceptionTuring2,59.966697007370335,
7,resources/videos_generated\model(tmp)-dataset(walking)-numprim(12)_final(8).mov,resources/videos_natural\training(29).mov,False,True,left,0,6,6,6,2018-12-11 17:11:14.490797,2018-12-11 17:11:18.394020,0:00:03.903223,1,right,0,0.43402351538316,19,f,1,26,2018_Dec_11_1709,MP_PerceptionTuring2,59.966697007370335,
8,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(26)-lvm(25)_final(7).mov,resources/videos_natural\training(5).mov,True,False,right,0,7,7,7,2018-12-11 17:11:19.945109,2018-12-11 17:11:23.849332,0:00:03.904223,1,right,1,0.500664381786919,19,f,1,26,2018_Dec_11_1709,MP_PerceptionTuring2,59.966697007370335,
9,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(26)-lvm(17)_final(7).mov,resources/videos_natural\training(34).mov,False,True,left,0,8,8,8,2018-12-11 17:11:25.466425,2018-12-11 17:11:29.403650,0:00:03.937225,1,left,1,0.43398586908733705,19,f,1,26,2018_Dec_11_1709,MP_PerceptionTuring2,59.966697007370335,
10,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(23)-lvm(22)_final(1)_fail.mov,resources/videos_natural\training(5).mov,True,False,right,0,9,9,9,2018-12-11 17:11:30.954739,2018-12-11 17:11:34.874963,0:00:03.920224,1,right,1,0.30046079063322395,19,f,1,26,2018_Dec_11_1709,MP_PerceptionTuring2,59.966697007370335,
11,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(23)-lvm(28)_final(2).mov,resources/videos_natural\training(36).mov,False,True,left,0,10,10,10,2018-12-11 17:11:36.293044,2018-12-11 17:11:40.213268,0:00:03.920224,1,right,0,0.5173489178960153,19,f,1,26,2018_Dec_11_1709,MP_PerceptionTuring2,59.966697007370335,
12,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(24)-lvm(27)_final(4).mov,resources/videos_natural\training(0).mov,True,True,left,0,11,11,11,2018-12-11 17:11:41.847362,2018-12-11 17:11:45.751585,0:00:03.904223,1,right,0,0.36717333558408427,19,f,1,26,2018_Dec_11_1709,MP_PerceptionTuring2,59.966697007370335,
13,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(24)-lvm(23)_final(6)_fail.mov,resources/videos_natural\training(26).mov,False,False,right,0,12,12,12,2018-12-11 17:11:47.235670,2018-12-11 17:11:51.172895,0:00:03.937225,1,left,0,0.5840963986083807,19,f,1,26,2018_Dec_11_1709,MP_PerceptionTuring2,59.966697007370335,
14,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(22)-lvm(23)_final(7).mov,resources/videos_natural\training(14).mov,True,True,left,0,13,13,13,2018-12-11 17:11:52.873992,2018-12-11 17:11:56.794217,0:00:03.920225,1,left,1,0.5171323764152476,19,f,1,26,2018_Dec_11_1709,MP_PerceptionTuring2,59.966697007370335,
15,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(23)-lvm(18)_final(3).mov,resources/videos_natural\training(41).mov,False,False,right,0,14,14,14,2018-12-11 17:11:58.428310,2018-12-11 17:12:02.315532,0:00:03.887222,1,right,1,0.4173001282979385,19,f,1,26,2018_Dec_11_1709,MP_PerceptionTuring2,59.966697007370335,
16,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(22)-lvm(21)_final(9).mov,resources/videos_natural\training(24).mov,False,True,left,0,15,15,15,2018-12-11 17:12:03.849620,2018-12-11 17:12:07.769844,0:00:03.920224,1,right,0,0.6173718068421294,19,f,1,26,2018_Dec_11_1709,MP_PerceptionTuring2,59.966697007370335,
17,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(27)-lvm(22)_final(9).mov,resources/videos_natural\training(35).mov,False,False,right,0,16,16,16,2018-12-11 17:12:09.504944,2018-12-11 17:12:13.408167,0:00:03.903223,1,right,1,0.4673727103509009,19,f,1,26,2018_Dec_11_1709,MP_PerceptionTuring2,59.966697007370335,
18,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(24)-lvm(21)_final(5).mov,resources/videos_natural\training(11).mov,False,True,left,0,17,17,17,2018-12-11 17:12:14.993258,2018-12-11 17:12:18.913482,0:00:03.920224,1,right,0,0.4171673121745698,19,f,1,26,2018_Dec_11_1709,MP_PerceptionTuring2,59.966697007370335,
19,resources/videos_generated\model(tmp)-dataset(walking)-numprim(11)_final(4).mov,resources/videos_natural\training(9).mov,False,True,left,0,18,18,18,2018-12-11 17:12:20.447570,2018-12-11 17:12:24.350793,0:00:03.903223,1,right,0,0.41724712231734884,19,f,1,26,2018_Dec_11_1709,MP_PerceptionTuring2,59.966697007370335,
20,resources/videos_generated\model(dmp)-dataset(walking)-npsi(60)_final(0).mov,resources/videos_natural\training(43).mov,True,False,right,0,19,19,19,2018-12-11 17:12:25.885881,2018-12-11 17:12:29.789104,0:00:03.903223,1,left,0,0.4507637680035259,19,f,1,26,2018_Dec_11_1709,MP_PerceptionTuring2,59.966697007370335,
21,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(28)-lvm(25)_final(9).mov,resources/videos_natural\training(6).mov,False,False,right,0,20,20,20,2018-12-11 17:12:31.357194,2018-12-11 17:12:35.277418,0:00:03.920224,1,right,1,0.3338367897667922,19,f,1,26,2018_Dec_11_1709,MP_PerceptionTuring2,59.966697007370335,
22,resources/videos_generated\model(tmp)-dataset(walking)-numprim(12)_final(0).mov,resources/videos_natural\training(41).mov,False,True,left,0,21,21,21,2018-12-11 17:12:36.728501,2018-12-11 17:12:40.614723,0:00:03.886222,1,right,0,0.38390274607081665,19,f,1,26,2018_Dec_11_1709,MP_PerceptionTuring2,59.966697007370335,
23,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(28)-lvm(23)_final(3)_fail.mov,resources/videos_natural\training(2).mov,False,True,left,0,22,22,22,2018-12-11 17:12:42.116809,2018-12-11 17:12:46.020032,0:00:03.903223,1,left,1,0.3671341834378836,19,f,1,26,2018_Dec_11_1709,MP_PerceptionTuring2,59.966697007370335,
24,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(26)-lvm(21)_final(3).mov,resources/videos_natural\training(35).mov,True,True,left,0,23,23,23,2018-12-11 17:12:47.504117,2018-12-11 17:12:51.407340,0:00:03.903223,1,left,1,0.36712183545387234,19,f,1,26,2018_Dec_11_1709,MP_PerceptionTuring2,59.966697007370335,
25,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(24)-lvm(19)_final(7).mov,resources/videos_natural\training(4).mov,True,False,right,0,24,24,24,2018-12-11 17:12:52.892425,2018-12-11 17:12:56.829650,0:00:03.937225,1,left,0,0.35063516826630803,19,f,1,26,2018_Dec_11_1709,MP_PerceptionTuring2,59.966697007370335,
26,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(22)-lvm(27)_final(4)_fail.mov,resources/videos_natural\training(7).mov,False,True,left,0,25,25,25,2018-12-11 17:12:58.296734,2018-12-11 17:13:02.216959,0:00:03.920225,1,left,1,0.2670335925395193,19,f,1,26,2018_Dec_11_1709,MP_PerceptionTuring2,59.966697007370335,
27,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(28)-lvm(23)_final(1).mov,resources/videos_natural\training(42).mov,True,True,left,0,26,26,26,2018-12-11 17:13:03.602038,2018-12-11 17:13:07.522262,0:00:03.920224,1,left,1,0.31700558369993814,19,f,1,26,2018_Dec_11_1709,MP_PerceptionTuring2,59.966697007370335,
28,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(24)-lvm(27)_final(6).mov,resources/videos_natural\training(48).mov,True,False,right,0,27,27,27,2018-12-11 17:13:08.956344,2018-12-11 17:13:12.859567,0:00:03.903223,1,right,1,0.31726097615319304,19,f,1,26,2018_Dec_11_1709,MP_PerceptionTuring2,59.966697007370335,
29,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(22)-lvm(28)_final(0).mov,resources/videos_natural\training(21).mov,False,True,left,0,28,28,28,2018-12-11 17:13:14.294649,2018-12-11 17:13:18.230875,0:00:03.936226,1,left,1,0.3006044488902262,19,f,1,26,2018_Dec_11_1709,MP_PerceptionTuring2,59.966697007370335,
30,resources/videos_generated\model(dmp)-dataset(walking)-npsi(60)_final(8).mov,resources/videos_natural\training(27).mov,False,False,right,0,29,29,29,2018-12-11 17:13:19.648956,2018-12-11 17:13:23.569180,0:00:03.920224,1,right,1,0.40059300441498635,19,f,1,26,2018_Dec_11_1709,MP_PerceptionTuring2,59.966697007370335,
31,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(26)-lvm(17)_final(9).mov,resources/videos_natural\training(35).mov,False,True,left,0,30,30,30,2018-12-11 17:13:25.087267,2018-12-11 17:13:29.007491,0:00:03.920224,1,left,1,0.4006378787998983,19,f,1,26,2018_Dec_11_1709,MP_PerceptionTuring2,59.966697007370335,
32,resources/videos_generated\model(dmp)-dataset(walking)-npsi(60)_final(2).mov,resources/videos_natural\training(44).mov,True,False,right,0,31,31,31,2018-12-11 17:13:30.524578,2018-12-11 17:13:34.411800,0:00:03.887222,1,right,1,0.41723899071803316,19,f,1,26,2018_Dec_11_1709,MP_PerceptionTuring2,59.966697007370335,
33,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(24)-lvm(23)_final(0).mov,resources/videos_natural\training(6).mov,True,False,right,0,32,32,32,2018-12-11 17:13:35.945888,2018-12-11 17:13:39.866112,0:00:03.920224,1,right,1,0.46736427758150967,19,f,1,26,2018_Dec_11_1709,MP_PerceptionTuring2,59.966697007370335,
34,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(27)-lvm(28)_final(7).mov,resources/videos_natural\training(12).mov,False,False,right,0,33,33,33,2018-12-11 17:13:41.451203,2018-12-11 17:13:45.371427,0:00:03.920224,1,left,0,0.5340789307265368,19,f,1,26,2018_Dec_11_1709,MP_PerceptionTuring2,59.966697007370335,
35,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(25)-lvm(18)_final(7).mov,resources/videos_natural\training(16).mov,True,True,left,0,34,34,34,2018-12-11 17:13:47.022521,2018-12-11 17:13:50.925745,0:00:03.903224,1,left,1,0.2171353881203686,19,f,1,26,2018_Dec_11_1709,MP_PerceptionTuring2,59.966697007370335,
36,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(25)-lvm(26)_final(4)_fail.mov,resources/videos_natural\training(26).mov,True,True,left,0,35,35,35,2018-12-11 17:13:52.260821,2018-12-11 17:13:56.181045,0:00:03.920224,1,left,1,0.31726097615319304,19,f,1,26,2018_Dec_11_1709,MP_PerceptionTuring2,59.966697007370335,
