n_trial,mov_file_generated,mov_file_natural,mirrored,switch_stim_pos,correct_answer,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,stimulus_onset,stimulus_off,stimulus_length,block,response.keys,response.corr,response.rt,age,gender,condition,participant,date,expName,frameRate,
1,resources/videos_generated\model(tmp)-dataset(walking)-numprim(11)_final(5).mov,resources/videos_natural\training(7).mov,False,True,left,0,0,0,0,2018-12-10 12:18:53.806051,2018-12-10 12:18:59.198360,0:00:05.392309,1,right,0,26.439040712207543,21,f,2,22,2018_Dec_10_1217,MP_PerceptionTuring2,59.972437510305056,
2,resources/videos_generated\model(dmp)-dataset(walking)-npsi(70)_final(7).mov,resources/videos_natural\training(25).mov,True,True,left,0,1,1,1,2018-12-10 12:19:26.751936,2018-12-10 12:19:30.705162,0:00:03.953226,1,left,1,0.4005538522699226,21,f,2,22,2018_Dec_10_1217,MP_PerceptionTuring2,59.972437510305056,
3,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(22)-lvm(25)_final(5).mov,resources/videos_natural\training(11).mov,False,False,right,0,2,2,2,2018-12-10 12:19:32.223249,2018-12-10 12:19:36.109471,0:00:03.886222,1,right,1,0.3838897957464269,21,f,2,22,2018_Dec_10_1217,MP_PerceptionTuring2,59.972437510305056,
4,resources/videos_generated\model(dmp)-dataset(walking)-npsi(100)_final(7).mov,resources/videos_natural\training(8).mov,False,True,left,0,3,3,3,2018-12-10 12:19:37.610557,2018-12-10 12:19:41.697791,0:00:04.087234,1,right,0,0.5340557406082098,21,f,2,22,2018_Dec_10_1217,MP_PerceptionTuring2,59.972437510305056,
5,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(24)-lvm(23)_final(7).mov,resources/videos_natural\training(25).mov,False,False,right,0,4,4,4,2018-12-10 12:19:43.348885,2018-12-10 12:19:47.269109,0:00:03.920224,1,left,0,0.2505424077967291,21,f,2,22,2018_Dec_10_1217,MP_PerceptionTuring2,59.972437510305056,
6,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(24)-lvm(27)_final(1).mov,resources/videos_natural\training(40).mov,True,True,left,0,5,5,5,2018-12-10 12:19:48.637188,2018-12-10 12:19:52.674419,0:00:04.037231,1,right,0,0.3672546515758768,21,f,2,22,2018_Dec_10_1217,MP_PerceptionTuring2,59.972437510305056,
7,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(25)-lvm(24)_final(6).mov,resources/videos_natural\training(46).mov,True,True,left,0,6,6,6,2018-12-10 12:19:54.158503,2018-12-10 12:19:58.278739,0:00:04.120236,1,right,0,0.4339533426896196,21,f,2,22,2018_Dec_10_1217,MP_PerceptionTuring2,59.972437510305056,
8,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(24)-lvm(23)_final(2).mov,resources/videos_natural\training(45).mov,True,True,left,0,7,7,7,2018-12-10 12:19:59.829828,2018-12-10 12:20:03.917062,0:00:04.087234,1,left,1,0.2670287738149,21,f,2,22,2018_Dec_10_1217,MP_PerceptionTuring2,59.972437510305056,
9,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(25)-lvm(22)_final(1).mov,resources/videos_natural\training(39).mov,True,False,right,0,8,8,8,2018-12-10 12:20:05.302141,2018-12-10 12:20:09.388374,0:00:04.086233,1,left,0,0.3674419795324866,21,f,2,22,2018_Dec_10_1217,MP_PerceptionTuring2,59.972437510305056,
10,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(27)-lvm(24)_final(0).mov,resources/videos_natural\training(33).mov,False,False,right,0,9,9,9,2018-12-10 12:20:10.873459,2018-12-10 12:20:14.959693,0:00:04.086234,1,right,1,0.9176371379178363,21,f,2,22,2018_Dec_10_1217,MP_PerceptionTuring2,59.972437510305056,
11,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(23)-lvm(26)_final(2).mov,resources/videos_natural\training(23).mov,True,False,right,0,10,10,10,2018-12-10 12:20:16.994810,2018-12-10 12:20:21.082043,0:00:04.087233,1,left,0,0.2670525662726959,21,f,2,22,2018_Dec_10_1217,MP_PerceptionTuring2,59.972437510305056,
12,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(28)-lvm(25)_final(6).mov,resources/videos_natural\training(22).mov,True,False,right,0,11,11,11,2018-12-10 12:20:22.466123,2018-12-10 12:20:26.420349,0:00:03.954226,1,left,0,0.48412109457353836,21,f,2,22,2018_Dec_10_1217,MP_PerceptionTuring2,59.972437510305056,
13,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(28)-lvm(19)_final(0).mov,resources/videos_natural\training(22).mov,False,False,right,0,12,12,12,2018-12-10 12:20:28.021440,2018-12-10 12:20:31.907663,0:00:03.886223,1,right,1,0.46749799721715135,21,f,2,22,2018_Dec_10_1217,MP_PerceptionTuring2,59.972437510305056,
14,resources/videos_generated\model(tmp)-dataset(walking)-numprim(14)_final(5).mov,resources/videos_natural\training(19).mov,False,True,left,0,13,13,13,2018-12-10 12:20:33.492753,2018-12-10 12:20:37.395976,0:00:03.903223,1,right,0,0.4839864714278974,21,f,2,22,2018_Dec_10_1217,MP_PerceptionTuring2,59.972437510305056,
15,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(25)-lvm(26)_final(7).mov,resources/videos_natural\training(27).mov,True,True,left,0,14,14,14,2018-12-10 12:20:38.997068,2018-12-10 12:20:43.084302,0:00:04.087234,1,right,0,0.41719351399524385,21,f,2,22,2018_Dec_10_1217,MP_PerceptionTuring2,59.972437510305056,
16,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(23)-lvm(20)_final(4).mov,resources/videos_natural\training(18).mov,False,True,left,0,15,15,15,2018-12-10 12:20:44.619390,2018-12-10 12:20:48.672621,0:00:04.053231,1,right,0,0.40060234069596845,21,f,2,22,2018_Dec_10_1217,MP_PerceptionTuring2,59.972437510305056,
17,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(28)-lvm(17)_final(4).mov,resources/videos_natural\training(16).mov,True,False,right,0,16,16,16,2018-12-10 12:20:50.190708,2018-12-10 12:20:54.293943,0:00:04.103235,1,left,0,0.46732090905265977,21,f,2,22,2018_Dec_10_1217,MP_PerceptionTuring2,59.972437510305056,
18,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(22)-lvm(23)_final(4).mov,resources/videos_natural\training(2).mov,True,True,left,0,17,17,17,2018-12-10 12:20:55.879034,2018-12-10 12:20:59.799258,0:00:03.920224,1,right,0,0.46720525963905857,21,f,2,22,2018_Dec_10_1217,MP_PerceptionTuring2,59.972437510305056,
19,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(26)-lvm(25)_final(6).mov,resources/videos_natural\training(46).mov,False,True,left,0,18,18,18,2018-12-10 12:21:01.383348,2018-12-10 12:21:05.303573,0:00:03.920225,1,left,1,0.5007444931002283,21,f,2,22,2018_Dec_10_1217,MP_PerceptionTuring2,59.972437510305056,
20,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(25)-lvm(18)_final(0).mov,resources/videos_natural\training(17).mov,True,True,left,0,19,19,19,2018-12-10 12:21:06.921665,2018-12-10 12:21:10.824888,0:00:03.903223,1,left,1,0.38461591745544865,21,f,2,22,2018_Dec_10_1217,MP_PerceptionTuring2,59.972437510305056,
21,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(23)-lvm(22)_final(4).mov,resources/videos_natural\training(38).mov,True,False,right,0,20,20,20,2018-12-10 12:21:12.325974,2018-12-10 12:21:16.430209,0:00:04.104235,1,right,1,0.4172947072322586,21,f,2,22,2018_Dec_10_1217,MP_PerceptionTuring2,59.972437510305056,
22,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(24)-lvm(21)_final(8).mov,resources/videos_natural\training(17).mov,True,True,left,0,21,21,21,2018-12-10 12:21:17.964297,2018-12-10 12:21:21.901522,0:00:03.937225,1,left,1,0.7508911630595776,21,f,2,22,2018_Dec_10_1217,MP_PerceptionTuring2,59.972437510305056,
23,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(25)-lvm(22)_final(4).mov,resources/videos_natural\training(37).mov,False,False,right,0,22,22,22,2018-12-10 12:21:23.769629,2018-12-10 12:21:27.689853,0:00:03.920224,1,right,1,2.4689318692439883,21,f,2,22,2018_Dec_10_1217,MP_PerceptionTuring2,59.972437510305056,
24,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(22)-lvm(19)_final(0).mov,resources/videos_natural\training(41).mov,True,True,left,0,23,23,23,2018-12-10 12:21:31.276058,2018-12-10 12:21:35.346291,0:00:04.070233,1,left,1,0.584149103415939,21,f,2,22,2018_Dec_10_1217,MP_PerceptionTuring2,59.972437510305056,
25,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(24)-lvm(27)_final(9).mov,resources/videos_natural\training(6).mov,True,True,left,0,24,24,24,2018-12-10 12:21:37.047388,2018-12-10 12:21:41.151623,0:00:04.104235,1,right,0,0.2838307663580508,21,f,2,22,2018_Dec_10_1217,MP_PerceptionTuring2,59.972437510305056,
26,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(27)-lvm(28)_final(0).mov,resources/videos_natural\training(34).mov,True,True,left,0,25,25,25,2018-12-10 12:21:42.552703,2018-12-10 12:21:46.672939,0:00:04.120236,1,left,1,0.5006728145572197,21,f,2,22,2018_Dec_10_1217,MP_PerceptionTuring2,59.972437510305056,
27,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(22)-lvm(23)_final(5).mov,resources/videos_natural\training(48).mov,False,False,right,0,26,26,26,2018-12-10 12:21:48.291031,2018-12-10 12:21:52.227257,0:00:03.936226,1,right,1,0.48392292448443186,21,f,2,22,2018_Dec_10_1217,MP_PerceptionTuring2,59.972437510305056,
28,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(26)-lvm(23)_final(4)_fail.mov,resources/videos_natural\training(34).mov,False,True,left,0,27,27,27,2018-12-10 12:21:53.828348,2018-12-10 12:21:57.765573,0:00:03.937225,1,left,1,0.3839271408694458,21,f,2,22,2018_Dec_10_1217,MP_PerceptionTuring2,59.972437510305056,
29,resources/videos_generated\model(tmp)-dataset(walking)-numprim(12)_final(9).mov,resources/videos_natural\training(11).mov,True,False,right,0,28,28,28,2018-12-10 12:21:59.266659,2018-12-10 12:22:03.169882,0:00:03.903223,1,left,0,0.2838364885947158,21,f,2,22,2018_Dec_10_1217,MP_PerceptionTuring2,59.972437510305056,
30,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(24)-lvm(25)_final(5).mov,resources/videos_natural\training(16).mov,False,True,left,0,29,29,29,2018-12-10 12:22:04.571963,2018-12-10 12:22:08.542190,0:00:03.970227,1,left,1,0.5174227046302349,21,f,2,22,2018_Dec_10_1217,MP_PerceptionTuring2,59.972437510305056,
31,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(22)-lvm(23)_final(7).mov,resources/videos_natural\training(24).mov,False,True,left,0,30,30,30,2018-12-10 12:22:10.176283,2018-12-10 12:22:14.263517,0:00:04.087234,1,left,1,0.40042073497625097,21,f,2,22,2018_Dec_10_1217,MP_PerceptionTuring2,59.972437510305056,
32,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(23)-lvm(20)_final(6).mov,resources/videos_natural\training(10).mov,False,True,left,0,31,31,31,2018-12-10 12:22:15.780604,2018-12-10 12:22:19.884838,0:00:04.104234,1,right,0,0.41735915768686027,21,f,2,22,2018_Dec_10_1217,MP_PerceptionTuring2,59.972437510305056,
33,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(24)-lvm(19)_final(0).mov,resources/videos_natural\training(8).mov,True,True,left,0,32,32,32,2018-12-10 12:22:21.418926,2018-12-10 12:22:25.373152,0:00:03.954226,1,right,0,0.2671320752442625,21,f,2,22,2018_Dec_10_1217,MP_PerceptionTuring2,59.972437510305056,
34,resources/videos_generated\model(tmp)-dataset(walking)-numprim(13)_final(1).mov,resources/videos_natural\training(30).mov,True,False,right,0,33,33,33,2018-12-10 12:22:26.757232,2018-12-10 12:22:30.777461,0:00:04.020229,1,left,0,0.35040959167326946,21,f,2,22,2018_Dec_10_1217,MP_PerceptionTuring2,59.972437510305056,
35,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(25)-lvm(25)_final(7).mov,resources/videos_natural\training(41).mov,True,True,left,0,34,34,34,2018-12-10 12:22:32.245545,2018-12-10 12:22:36.131768,0:00:03.886223,1,left,1,0.31720465729858915,21,f,2,22,2018_Dec_10_1217,MP_PerceptionTuring2,59.972437510305056,
36,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(27)-lvm(20)_final(4).mov,resources/videos_natural\training(42).mov,True,False,right,0,35,35,35,2018-12-10 12:22:37.567850,2018-12-10 12:22:41.637083,0:00:04.069233,1,left,0,0.9177567025462849,21,f,2,22,2018_Dec_10_1217,MP_PerceptionTuring2,59.972437510305056,
37,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(22)-lvm(23)_final(9).mov,resources/videos_natural\training(18).mov,False,False,right,0,36,36,36,2018-12-10 12:22:43.672199,2018-12-10 12:22:47.608424,0:00:03.936225,1,right,1,0.4006140863393739,21,f,2,22,2018_Dec_10_1217,MP_PerceptionTuring2,59.972437510305056,
38,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(27)-lvm(18)_final(4).mov,resources/videos_natural\training(1).mov,True,False,right,0,37,37,37,2018-12-10 12:22:49.126511,2018-12-10 12:22:53.013733,0:00:03.887222,1,left,0,0.517578409700036,21,f,2,22,2018_Dec_10_1217,MP_PerceptionTuring2,59.972437510305056,
39,resources/videos_generated\model(tmp)-dataset(walking)-numprim(13)_final(7).mov,resources/videos_natural\training(33).mov,True,True,left,0,38,38,38,2018-12-10 12:22:54.647827,2018-12-10 12:22:58.535049,0:00:03.887222,1,left,1,0.3172290520965362,21,f,2,22,2018_Dec_10_1217,MP_PerceptionTuring2,59.972437510305056,
40,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(25)-lvm(26)_final(9).mov,resources/videos_natural\training(16).mov,False,True,left,0,39,39,39,2018-12-10 12:22:59.969131,2018-12-10 12:23:03.872354,0:00:03.903223,1,right,0,0.43410362669328606,21,f,2,22,2018_Dec_10_1217,MP_PerceptionTuring2,59.972437510305056,
41,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(28)-lvm(19)_final(2).mov,resources/videos_natural\training(31).mov,False,False,right,0,40,40,40,2018-12-10 12:23:05.424443,2018-12-10 12:23:09.327666,0:00:03.903223,1,right,1,0.36725615742761875,21,f,2,22,2018_Dec_10_1217,MP_PerceptionTuring2,59.972437510305056,
42,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(26)-lvm(17)_final(0).mov,resources/videos_natural\training(27).mov,False,True,left,0,41,41,41,2018-12-10 12:23:10.811751,2018-12-10 12:23:14.748977,0:00:03.937226,1,left,1,0.35082279739071964,21,f,2,22,2018_Dec_10_1217,MP_PerceptionTuring2,59.972437510305056,
43,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(26)-lvm(19)_final(2).mov,resources/videos_natural\training(44).mov,True,True,left,0,42,42,42,2018-12-10 12:23:16.217060,2018-12-10 12:23:20.137285,0:00:03.920225,1,left,1,0.3339551497119828,21,f,2,22,2018_Dec_10_1217,MP_PerceptionTuring2,59.972437510305056,
44,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(23)-lvm(20)_final(0).mov,resources/videos_natural\training(23).mov,False,True,left,0,43,43,43,2018-12-10 12:23:21.588368,2018-12-10 12:23:25.491591,0:00:03.903223,1,left,1,0.43396508833302505,21,f,2,22,2018_Dec_10_1217,MP_PerceptionTuring2,59.972437510305056,
