n_trial,mov_file_generated,mov_file_natural,mirrored,switch_stim_pos,correct_answer,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,stimulus_onset,stimulus_off,stimulus_length,block,response.keys,response.corr,response.rt,age,gender,condition,participant,date,expName,frameRate,
13,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(25)-lvm(22)_final(0).mov,resources/videos_natural\training(18).mov,False,True,left,0,12,12,12,2018-09-17 10:09:38.629066,2018-09-17 10:09:42.582292,0:00:03.953226,1,right,0,0.2837660147333736,25,m,1,3,2018_Sep_17_1007,MP_PerceptionTuring2,59.95316243827992,
14,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(23)-lvm(18)_final(3).mov,resources/videos_natural\training(7).mov,True,True,left,0,13,13,13,2018-09-17 10:09:43.983372,2018-09-17 10:09:47.920597,0:00:03.937225,1,left,1,0.1999162746433285,25,m,1,3,2018_Sep_17_1007,MP_PerceptionTuring2,59.95316243827992,
15,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(24)-lvm(23)_final(5).mov,resources/videos_natural\training(16).mov,True,False,right,0,14,14,14,2018-09-17 10:09:49.238673,2018-09-17 10:09:53.291904,0:00:04.053231,1,right,1,0.2336795788432937,25,m,1,3,2018_Sep_17_1007,MP_PerceptionTuring2,59.95316243827992,
16,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(24)-lvm(23)_final(6)_fail.mov,resources/videos_natural\training(15).mov,False,False,right,0,15,15,15,2018-09-17 10:09:54.642982,2018-09-17 10:09:58.546205,0:00:03.903223,1,right,1,0.25051470012476784,25,m,1,3,2018_Sep_17_1007,MP_PerceptionTuring2,59.95316243827992,
17,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(25)-lvm(20)_final(3).mov,resources/videos_natural\training(21).mov,False,True,left,0,16,16,16,2018-09-17 10:09:59.914283,2018-09-17 10:10:03.834507,0:00:03.920224,1,right,0,0.2670884055432907,25,m,1,3,2018_Sep_17_1007,MP_PerceptionTuring2,59.95316243827992,
18,resources/videos_generated\model(dmp)-dataset(walking)-npsi(50)_final(4).mov,resources/videos_natural\training(25).mov,False,False,right,0,17,17,17,2018-09-17 10:10:05.218587,2018-09-17 10:10:09.305820,0:00:04.087233,1,right,1,0.5841542233119981,25,m,1,3,2018_Sep_17_1007,MP_PerceptionTuring2,59.95316243827992,
19,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(24)-lvm(27)_final(2).mov,resources/videos_natural\training(13).mov,True,False,right,0,18,18,18,2018-09-17 10:10:11.006918,2018-09-17 10:10:14.927142,0:00:03.920224,1,left,0,0.2156045392393935,25,m,1,3,2018_Sep_17_1007,MP_PerceptionTuring2,59.95316243827992,
20,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(23)-lvm(22)_final(9)_fail.mov,resources/videos_natural\training(39).mov,False,True,left,0,19,19,19,2018-09-17 10:10:16.262218,2018-09-17 10:10:20.298449,0:00:04.036231,1,left,1,0.23377685686591576,25,m,1,3,2018_Sep_17_1007,MP_PerceptionTuring2,59.95316243827992,
21,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(27)-lvm(26)_final(7).mov,resources/videos_natural\training(4).mov,False,True,left,0,20,20,20,2018-09-17 10:10:21.649526,2018-09-17 10:10:25.736760,0:00:04.087234,1,left,1,0.26698630879582197,25,m,1,3,2018_Sep_17_1007,MP_PerceptionTuring2,59.95316243827992,
22,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(28)-lvm(21)_final(7).mov,resources/videos_natural\training(47).mov,False,False,right,0,21,21,21,2018-09-17 10:10:27.120839,2018-09-17 10:10:31.041064,0:00:03.920225,1,left,0,0.2504065799694217,25,m,1,3,2018_Sep_17_1007,MP_PerceptionTuring2,59.95316243827992,
23,resources/videos_generated\model(tmp)-dataset(walking)-numprim(15)_final(0).mov,resources/videos_natural\training(46).mov,False,True,left,0,22,22,22,2018-09-17 10:10:32.409142,2018-09-17 10:10:36.329366,0:00:03.920224,1,right,0,1.7350745998946877,25,m,1,3,2018_Sep_17_1007,MP_PerceptionTuring2,59.95316243827992,
24,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(25)-lvm(18)_final(9).mov,resources/videos_natural\training(45).mov,False,True,left,0,23,23,23,2018-09-17 10:10:39.181529,2018-09-17 10:10:43.084752,0:00:03.903223,1,left,1,0.21712213662340218,25,m,1,3,2018_Sep_17_1007,MP_PerceptionTuring2,59.95316243827992,
25,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(26)-lvm(17)_final(1).mov,resources/videos_natural\training(22).mov,True,True,left,0,24,24,24,2018-09-17 10:10:44.419829,2018-09-17 10:10:48.473061,0:00:04.053232,1,left,1,0.23382805582423316,25,m,1,3,2018_Sep_17_1007,MP_PerceptionTuring2,59.95316243827992,
26,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(22)-lvm(25)_final(8).mov,resources/videos_natural\training(31).mov,True,True,left,0,25,25,25,2018-09-17 10:10:49.824138,2018-09-17 10:10:53.777364,0:00:03.953226,1,left,1,0.2170820809660654,25,m,1,3,2018_Sep_17_1007,MP_PerceptionTuring2,59.95316243827992,
27,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(24)-lvm(17)_final(3).mov,resources/videos_natural\training(37).mov,True,False,right,0,26,26,26,2018-09-17 10:10:55.112440,2018-09-17 10:10:59.031665,0:00:03.919225,1,right,1,0.7342536095266041,25,m,1,3,2018_Sep_17_1007,MP_PerceptionTuring2,59.95316243827992,
28,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(26)-lvm(17)_final(5).mov,resources/videos_natural\training(37).mov,False,True,left,0,27,27,27,2018-09-17 10:11:00.883770,2018-09-17 10:11:04.819996,0:00:03.936226,1,left,1,0.1503454423891526,25,m,1,3,2018_Sep_17_1007,MP_PerceptionTuring2,59.95316243827992,
29,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(23)-lvm(24)_final(5).mov,resources/videos_natural\training(12).mov,False,False,right,0,28,28,28,2018-09-17 10:11:06.088068,2018-09-17 10:11:10.125299,0:00:04.037231,1,right,1,0.21714111035544192,25,m,1,3,2018_Sep_17_1007,MP_PerceptionTuring2,59.95316243827992,
30,resources/videos_generated\model(tmp)-dataset(walking)-numprim(14)_final(0).mov,resources/videos_natural\training(42).mov,True,True,left,0,29,29,29,2018-09-17 10:11:11.459375,2018-09-17 10:11:15.362599,0:00:03.903224,1,right,0,0.18359615465669776,25,m,1,3,2018_Sep_17_1007,MP_PerceptionTuring2,59.95316243827992,
31,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(22)-lvm(21)_final(9).mov,resources/videos_natural\training(18).mov,False,True,left,0,30,30,30,2018-09-17 10:11:16.663673,2018-09-17 10:11:20.583897,0:00:03.920224,1,right,0,0.21709683831340953,25,m,1,3,2018_Sep_17_1007,MP_PerceptionTuring2,59.95316243827992,
32,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(28)-lvm(17)_final(1).mov,resources/videos_natural\training(42).mov,False,False,right,0,31,31,31,2018-09-17 10:11:21.918974,2018-09-17 10:11:25.872200,0:00:03.953226,1,right,1,0.2173188008600846,25,m,1,3,2018_Sep_17_1007,MP_PerceptionTuring2,59.95316243827992,
33,resources/videos_generated\model(dmp)-dataset(walking)-npsi(60)_final(4).mov,resources/videos_natural\training(0).mov,False,True,left,0,32,32,32,2018-09-17 10:11:27.206276,2018-09-17 10:11:31.109499,0:00:03.903223,1,left,1,0.25044000987873005,25,m,1,3,2018_Sep_17_1007,MP_PerceptionTuring2,59.95316243827992,
34,resources/videos_generated\model(dmp)-dataset(walking)-npsi(100)_final(2).mov,resources/videos_natural\training(44).mov,False,True,left,0,33,33,33,2018-09-17 10:11:32.477578,2018-09-17 10:11:36.514808,0:00:04.037230,1,right,0,0.21707154000432638,25,m,1,3,2018_Sep_17_1007,MP_PerceptionTuring2,59.95316243827992,
35,resources/videos_generated\model(dmp)-dataset(walking)-npsi(70)_final(0).mov,resources/videos_natural\training(12).mov,False,True,left,0,34,34,34,2018-09-17 10:11:37.848885,2018-09-17 10:11:41.769109,0:00:03.920224,1,left,1,0.4505122907621626,25,m,1,3,2018_Sep_17_1007,MP_PerceptionTuring2,59.95316243827992,
36,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(22)-lvm(17)_final(9).mov,resources/videos_natural\training(14).mov,False,True,left,0,35,35,35,2018-09-17 10:11:43.337199,2018-09-17 10:11:47.257423,0:00:03.920224,1,left,1,0.21717393792278017,25,m,1,3,2018_Sep_17_1007,MP_PerceptionTuring2,59.95316243827992,
37,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(22)-lvm(27)_final(6)_fail.mov,resources/videos_natural\training(46).mov,False,True,left,0,36,36,36,2018-09-17 10:11:48.591499,2018-09-17 10:11:52.511723,0:00:03.920224,1,left,1,0.25047253627599275,25,m,1,3,2018_Sep_17_1007,MP_PerceptionTuring2,59.95316243827992,
38,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(26)-lvm(25)_final(9).mov,resources/videos_natural\training(40).mov,True,False,right,0,37,37,37,2018-09-17 10:11:53.879802,2018-09-17 10:11:57.766024,0:00:03.886222,1,right,1,0.31729922478734807,25,m,1,3,2018_Sep_17_1007,MP_PerceptionTuring2,59.95316243827992,
39,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(26)-lvm(23)_final(5).mov,resources/videos_natural\training(16).mov,True,True,left,0,38,38,38,2018-09-17 10:11:59.201106,2018-09-17 10:12:03.137331,0:00:03.936225,1,left,1,0.21705497563561948,25,m,1,3,2018_Sep_17_1007,MP_PerceptionTuring2,59.95316243827992,
40,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(23)-lvm(26)_final(5)_hip-corrected.mov,resources/videos_natural\training(0).mov,False,True,left,0,39,39,39,2018-09-17 10:12:04.472408,2018-09-17 10:12:08.391632,0:00:03.919224,1,left,1,0.2687195441485528,25,m,1,3,2018_Sep_17_1007,MP_PerceptionTuring2,59.95316243827992,
41,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(24)-lvm(23)_final(4)_fail.mov,resources/videos_natural\training(45).mov,False,False,right,0,40,40,40,2018-09-17 10:12:09.776711,2018-09-17 10:12:13.746938,0:00:03.970227,1,right,1,0.23374914919349976,25,m,1,3,2018_Sep_17_1007,MP_PerceptionTuring2,59.95316243827992,
42,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(28)-lvm(23)_final(1).mov,resources/videos_natural\training(31).mov,False,False,right,0,41,41,41,2018-09-17 10:12:15.098015,2018-09-17 10:12:19.134246,0:00:04.036231,1,right,1,0.21704413350289542,25,m,1,3,2018_Sep_17_1007,MP_PerceptionTuring2,59.95316243827992,
43,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(22)-lvm(22)_final(4).mov,resources/videos_natural\training(18).mov,False,True,left,0,42,42,42,2018-09-17 10:12:20.469323,2018-09-17 10:12:24.389547,0:00:03.920224,1,left,1,0.31722905209608143,25,m,1,3,2018_Sep_17_1007,MP_PerceptionTuring2,59.95316243827992,
44,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(24)-lvm(25)_final(6).mov,resources/videos_natural\training(15).mov,True,True,left,0,43,43,43,2018-09-17 10:12:25.823629,2018-09-17 10:12:29.743853,0:00:03.920224,1,left,1,0.1003427318564718,25,m,1,3,2018_Sep_17_1007,MP_PerceptionTuring2,59.95316243827992,
45,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(26)-lvm(17)_final(7).mov,resources/videos_natural\training(22).mov,False,False,right,0,44,44,44,2018-09-17 10:12:30.961923,2018-09-17 10:12:34.882147,0:00:03.920224,1,left,0,0.20044362392309267,25,m,1,3,2018_Sep_17_1007,MP_PerceptionTuring2,59.95316243827992,
46,resources/videos_generated\model(tmp)-dataset(walking)-numprim(15)_final(4).mov,resources/videos_natural\training(42).mov,False,True,left,0,45,45,45,2018-09-17 10:13:26.559103,2018-09-17 10:13:30.529330,0:00:03.970227,2,right,0,0.05019967594034824,25,m,1,3,2018_Sep_17_1007,MP_PerceptionTuring2,59.95316243827992,
47,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(23)-lvm(20)_final(1).mov,resources/videos_natural\training(43).mov,False,True,left,0,46,46,46,2018-09-17 10:13:31.697397,2018-09-17 10:13:35.617621,0:00:03.920224,2,left,1,0.16727332413756812,25,m,1,3,2018_Sep_17_1007,MP_PerceptionTuring2,59.95316243827992,
48,resources/videos_generated\model(dmp)-dataset(walking)-npsi(100)_final(6).mov,resources/videos_natural\training(27).mov,True,True,left,0,47,47,47,2018-09-17 10:13:36.901694,2018-09-17 10:13:40.854920,0:00:03.953226,2,right,0,0.2004279630646124,25,m,1,3,2018_Sep_17_1007,MP_PerceptionTuring2,59.95316243827992,
49,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(22)-lvm(17)_final(5).mov,resources/videos_natural\training(28).mov,True,True,left,0,48,48,48,2018-09-17 10:13:42.172996,2018-09-17 10:13:46.193226,0:00:04.020230,2,left,1,0.2004701269133875,25,m,1,3,2018_Sep_17_1007,MP_PerceptionTuring2,59.95316243827992,
50,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(24)-lvm(19)_final(9).mov,resources/videos_natural\training(27).mov,True,True,left,0,49,49,49,2018-09-17 10:13:47.511301,2018-09-17 10:13:51.597535,0:00:04.086234,2,left,1,0.18379462591565243,25,m,1,3,2018_Sep_17_1007,MP_PerceptionTuring2,59.95316243827992,
51,resources/videos_generated\model(tmp)-dataset(walking)-numprim(11)_final(6).mov,resources/videos_natural\training(36).mov,False,True,left,0,50,50,50,2018-09-17 10:13:52.898609,2018-09-17 10:13:56.818833,0:00:03.920224,2,right,0,0.18379763762004586,25,m,1,3,2018_Sep_17_1007,MP_PerceptionTuring2,59.95316243827992,
52,resources/videos_generated\model(tmp)-dataset(walking)-numprim(14)_final(6).mov,resources/videos_natural\training(20).mov,False,False,right,0,51,51,51,2018-09-17 10:13:58.119908,2018-09-17 10:14:02.040132,0:00:03.920224,2,right,1,0.2671968268687124,25,m,1,3,2018_Sep_17_1007,MP_PerceptionTuring2,59.95316243827992,
53,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(24)-lvm(17)_final(7).mov,resources/videos_natural\training(25).mov,True,False,right,0,52,52,52,2018-09-17 10:14:03.425211,2018-09-17 10:14:07.328435,0:00:03.903224,2,right,1,0.2170058848687404,25,m,1,3,2018_Sep_17_1007,MP_PerceptionTuring2,59.95316243827992,
54,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(24)-lvm(21)_final(1).mov,resources/videos_natural\training(25).mov,False,False,right,0,53,53,53,2018-09-17 10:14:08.662511,2018-09-17 10:14:12.632738,0:00:03.970227,2,right,1,0.30054933471546974,25,m,1,3,2018_Sep_17_1007,MP_PerceptionTuring2,59.95316243827992,
55,resources/videos_generated\model(tmp)-dataset(walking)-numprim(13)_final(4).mov,resources/videos_natural\training(29).mov,False,True,left,0,54,54,54,2018-09-17 10:14:14.050819,2018-09-17 10:14:17.954042,0:00:03.903223,2,right,0,0.1839120823515259,25,m,1,3,2018_Sep_17_1007,MP_PerceptionTuring2,59.95316243827992,
56,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(26)-lvm(23)_final(1).mov,resources/videos_natural\training(30).mov,True,True,left,0,55,55,55,2018-09-17 10:14:19.255117,2018-09-17 10:14:23.158340,0:00:03.903223,2,left,1,0.18382594763261295,25,m,1,3,2018_Sep_17_1007,MP_PerceptionTuring2,59.95316243827992,
57,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(25)-lvm(28)_final(4).mov,resources/videos_natural\training(38).mov,False,False,right,0,56,56,56,2018-09-17 10:14:24.459414,2018-09-17 10:14:28.362638,0:00:03.903224,2,right,1,0.2171194260899938,25,m,1,3,2018_Sep_17_1007,MP_PerceptionTuring2,59.95316243827992,
58,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(22)-lvm(17)_final(1).mov,resources/videos_natural\training(23).mov,False,True,left,0,57,57,57,2018-09-17 10:14:29.697714,2018-09-17 10:14:33.617938,0:00:03.920224,2,left,1,0.16699805443931837,25,m,1,3,2018_Sep_17_1007,MP_PerceptionTuring2,59.95316243827992,
59,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(25)-lvm(20)_final(5).mov,resources/videos_natural\training(42).mov,False,True,left,0,58,58,58,2018-09-17 10:14:34.902012,2018-09-17 10:14:38.789234,0:00:03.887222,2,left,1,0.20046410350641963,25,m,1,3,2018_Sep_17_1007,MP_PerceptionTuring2,59.95316243827992,
60,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(27)-lvm(20)_final(1).mov,resources/videos_natural\training(2).mov,True,False,right,0,59,59,59,2018-09-17 10:14:40.090308,2018-09-17 10:14:44.110538,0:00:04.020230,2,left,0,0.2839226233136287,25,m,1,3,2018_Sep_17_1007,MP_PerceptionTuring2,59.95316243827992,
61,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(27)-lvm(24)_final(3).mov,resources/videos_natural\training(45).mov,True,False,right,0,60,60,60,2018-09-17 10:14:45.511618,2018-09-17 10:14:49.597852,0:00:04.086234,2,right,1,0.21706672127857018,25,m,1,3,2018_Sep_17_1007,MP_PerceptionTuring2,59.95316243827992,
62,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(26)-lvm(25)_final(1).mov,resources/videos_natural\training(38).mov,False,False,right,0,61,61,61,2018-09-17 10:14:50.932929,2018-09-17 10:14:54.836152,0:00:03.903223,2,right,1,0.3003758605946132,25,m,1,3,2018_Sep_17_1007,MP_PerceptionTuring2,59.95316243827992,
63,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(22)-lvm(19)_final(5).mov,resources/videos_natural\training(36).mov,False,True,left,0,62,62,62,2018-09-17 10:14:56.254233,2018-09-17 10:15:00.190458,0:00:03.936225,2,left,1,0.20045235786255944,25,m,1,3,2018_Sep_17_1007,MP_PerceptionTuring2,59.95316243827992,
64,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(23)-lvm(22)_final(1).mov,resources/videos_natural\training(4).mov,True,True,left,0,63,63,63,2018-09-17 10:15:01.508533,2018-09-17 10:15:05.595767,0:00:04.087234,2,left,1,0.16733566639959463,25,m,1,3,2018_Sep_17_1007,MP_PerceptionTuring2,59.95316243827992,
65,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(23)-lvm(26)_final(9).mov,resources/videos_natural\training(3).mov,False,True,left,0,64,64,64,2018-09-17 10:15:06.879841,2018-09-17 10:15:10.783064,0:00:03.903223,2,left,1,0.23402381655159843,25,m,1,3,2018_Sep_17_1007,MP_PerceptionTuring2,59.95316243827992,
66,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(25)-lvm(28)_final(6).mov,resources/videos_natural\training(26).mov,False,True,left,0,65,65,65,2018-09-17 10:15:12.134141,2018-09-17 10:15:16.054365,0:00:03.920224,2,left,1,0.0002078075394820189,25,m,1,3,2018_Sep_17_1007,MP_PerceptionTuring2,59.95316243827992,
67,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(24)-lvm(17)_final(5).mov,resources/videos_natural\training(19).mov,True,False,right,0,66,66,66,2018-09-17 10:15:17.171429,2018-09-17 10:15:21.292665,0:00:04.121236,2,left,0,0.31716911919738777,25,m,1,3,2018_Sep_17_1007,MP_PerceptionTuring2,59.95316243827992,
68,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(26)-lvm(21)_final(5).mov,resources/videos_natural\training(34).mov,False,False,right,0,67,67,67,2018-09-17 10:15:22.726747,2018-09-17 10:15:26.663972,0:00:03.937225,2,right,1,0.06691553376458614,25,m,1,3,2018_Sep_17_1007,MP_PerceptionTuring2,59.95316243827992,
69,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(23)-lvm(24)_final(3).mov,resources/videos_natural\training(47).mov,False,True,left,0,68,68,68,2018-09-17 10:15:27.848040,2018-09-17 10:15:31.784265,0:00:03.936225,2,left,1,0.21704202531054761,25,m,1,3,2018_Sep_17_1007,MP_PerceptionTuring2,59.95316243827992,
70,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(25)-lvm(22)_final(7).mov,resources/videos_natural\training(37).mov,False,True,left,0,69,69,69,2018-09-17 10:15:33.119341,2018-09-17 10:15:37.039566,0:00:03.920225,2,left,1,0.21718267186315643,25,m,1,3,2018_Sep_17_1007,MP_PerceptionTuring2,59.95316243827992,
71,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(28)-lvm(25)_final(9).mov,resources/videos_natural\training(22).mov,True,False,right,0,70,70,70,2018-09-17 10:15:38.373642,2018-09-17 10:15:42.326868,0:00:03.953226,2,left,0,0.21701582349032833,25,m,1,3,2018_Sep_17_1007,MP_PerceptionTuring2,59.95316243827992,
72,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(23)-lvm(22)_final(9).mov,resources/videos_natural\training(17).mov,True,True,left,0,71,71,71,2018-09-17 10:15:43.661944,2018-09-17 10:15:47.632172,0:00:03.970228,2,left,1,0.25042254199797753,25,m,1,3,2018_Sep_17_1007,MP_PerceptionTuring2,59.95316243827992,
