n_trial,mov_file_generated,mov_file_natural,mirrored,switch_stim_pos,correct_answer,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,stimulus_onset,stimulus_off,stimulus_length,block,response.keys,response.corr,response.rt,age,gender,condition,participant,date,expName,frameRate,
1,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(23)-lvm(26)_final(5)_hip-corrected.mov,resources/videos_natural\training(14).mov,True,True,left,0,0,0,0,2018-10-31 14:57:51.714426,2018-10-31 14:57:56.368693,0:00:04.654267,1,right,0,2.985972266185115,19,f,1,19,2018_Oct_31_1456,MP_PerceptionTuring2,59.929590175475745,
2,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(23)-lvm(28)_final(4)_hip-corrected.mov,resources/videos_natural\training(22).mov,False,True,left,0,1,1,1,2018-10-31 14:58:00.554932,2018-10-31 14:58:04.508158,0:00:03.953226,1,right,0,0.4338279296375731,19,f,1,19,2018_Oct_31_1456,MP_PerceptionTuring2,59.929590175475745,
3,resources/videos_generated\model(dmp)-dataset(walking)-npsi(100)_final(8).mov,resources/videos_natural\training(29).mov,True,False,right,0,2,2,2,2018-10-31 14:58:06.060247,2018-10-31 14:58:09.996472,0:00:03.936225,1,left,0,0.6175335077526256,19,f,1,19,2018_Oct_31_1456,MP_PerceptionTuring2,59.929590175475745,
4,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(28)-lvm(17)_final(5).mov,resources/videos_natural\training(48).mov,False,True,left,0,3,3,3,2018-10-31 14:58:11.798575,2018-10-31 14:58:15.701798,0:00:03.903223,1,left,1,0.6174091233125978,19,f,1,19,2018_Oct_31_1456,MP_PerceptionTuring2,59.929590175475745,
5,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(23)-lvm(26)_final(7).mov,resources/videos_natural\training(21).mov,False,False,right,0,4,4,4,2018-10-31 14:58:17.436898,2018-10-31 14:58:21.540132,0:00:04.103234,1,right,1,0.28365133686168065,19,f,1,19,2018_Oct_31_1456,MP_PerceptionTuring2,59.929590175475745,
6,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(24)-lvm(25)_final(0).mov,resources/videos_natural\training(8).mov,True,True,left,0,5,5,5,2018-10-31 14:58:22.941213,2018-10-31 14:58:26.861437,0:00:03.920224,1,left,1,0.2503196198233013,19,f,1,19,2018_Oct_31_1456,MP_PerceptionTuring2,59.929590175475745,
7,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(28)-lvm(23)_final(3).mov,resources/videos_natural\training(15).mov,True,False,right,0,6,6,6,2018-10-31 14:58:28.229515,2018-10-31 14:58:32.315749,0:00:04.086234,1,left,0,0.31708756092348267,19,f,1,19,2018_Oct_31_1456,MP_PerceptionTuring2,59.929590175475745,
8,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(25)-lvm(25)_final(2).mov,resources/videos_natural\training(22).mov,True,False,right,0,7,7,7,2018-10-31 14:58:33.750831,2018-10-31 14:58:37.854066,0:00:04.103235,1,left,0,0.5340555862919132,19,f,1,19,2018_Oct_31_1456,MP_PerceptionTuring2,59.929590175475745,
9,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(23)-lvm(26)_final(3)_hip-corrected.mov,resources/videos_natural\training(37).mov,True,False,right,0,8,8,8,2018-10-31 14:58:39.505160,2018-10-31 14:58:43.609395,0:00:04.104235,1,left,0,0.5172124874749784,19,f,1,19,2018_Oct_31_1456,MP_PerceptionTuring2,59.929590175475745,
10,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(27)-lvm(22)_final(3).mov,resources/videos_natural\training(20).mov,True,True,left,0,9,9,9,2018-10-31 14:58:45.243488,2018-10-31 14:58:49.330722,0:00:04.087234,1,right,0,0.28371277614922974,19,f,1,19,2018_Oct_31_1456,MP_PerceptionTuring2,59.929590175475745,
11,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(24)-lvm(23)_final(8).mov,resources/videos_natural\training(48).mov,False,False,right,0,10,10,10,2018-10-31 14:58:50.731802,2018-10-31 14:58:54.669027,0:00:03.937225,1,left,0,0.7676266756135419,19,f,1,19,2018_Oct_31_1456,MP_PerceptionTuring2,59.929590175475745,
12,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(24)-lvm(23)_final(9).mov,resources/videos_natural\training(24).mov,True,False,right,0,11,11,11,2018-10-31 14:58:56.553135,2018-10-31 14:59:00.657370,0:00:04.104235,1,left,0,0.367354234537288,19,f,1,19,2018_Oct_31_1456,MP_PerceptionTuring2,59.929590175475745,
13,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(27)-lvm(26)_final(5).mov,resources/videos_natural\training(23).mov,True,True,left,0,12,12,12,2018-10-31 14:59:02.141455,2018-10-31 14:59:06.044678,0:00:03.903223,1,left,1,0.5173980100296376,19,f,1,19,2018_Oct_31_1456,MP_PerceptionTuring2,59.929590175475745,
14,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(27)-lvm(18)_final(3).mov,resources/videos_natural\training(21).mov,True,False,right,0,13,13,13,2018-10-31 14:59:07.679771,2018-10-31 14:59:11.599996,0:00:03.920225,1,left,0,0.9177644170752046,19,f,1,19,2018_Oct_31_1456,MP_PerceptionTuring2,59.929590175475745,
15,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(24)-lvm(17)_final(5).mov,resources/videos_natural\training(37).mov,False,False,right,0,14,14,14,2018-10-31 14:59:13.635112,2018-10-31 14:59:17.538335,0:00:03.903223,1,left,0,0.41720589178675027,19,f,1,19,2018_Oct_31_1456,MP_PerceptionTuring2,59.929590175475745,
16,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(28)-lvm(24)_final(2).mov,resources/videos_natural\training(6).mov,True,False,right,0,15,15,15,2018-10-31 14:59:19.073423,2018-10-31 14:59:23.109654,0:00:04.036231,1,left,0,0.23376112947096317,19,f,1,19,2018_Oct_31_1456,MP_PerceptionTuring2,59.929590175475745,
17,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(27)-lvm(24)_final(7).mov,resources/videos_natural\training(37).mov,False,True,left,0,16,16,16,2018-10-31 14:59:24.460731,2018-10-31 14:59:28.547965,0:00:04.087234,1,right,0,0.267147961164369,19,f,1,19,2018_Oct_31_1456,MP_PerceptionTuring2,59.929590175475745,
