n_trial,mov_file_generated,mov_file_natural,mirrored,switch_stim_pos,correct_answer,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,stimulus_onset,stimulus_off,stimulus_length,block,response.keys,response.corr,response.rt,age,gender,condition,participant,date,expName,frameRate,
11,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(27)-lvm(24)_final(5).mov,resources/videos_natural\training(23).mov,False,False,right,0,10,10,10,2018-09-18 09:27:26.815637,2018-09-18 09:27:30.785864,0:00:03.970227,1,right,1,1.1011185466725237,26,m,1,7,2018_Sep_18_0924,MP_PerceptionTuring2,59.949590331182236,
12,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(26)-lvm(23)_final(7).mov,resources/videos_natural\training(29).mov,False,False,right,0,11,11,11,2018-09-18 09:27:33.003991,2018-09-18 09:27:36.941216,0:00:03.937225,1,right,1,1.1177768809593545,26,m,1,7,2018_Sep_18_0924,MP_PerceptionTuring2,59.949590331182236,
13,resources/videos_generated\model(dmp)-dataset(walking)-npsi(50)_final(2).mov,resources/videos_natural\training(43).mov,False,True,left,0,12,12,12,2018-09-18 09:27:39.176344,2018-09-18 09:27:43.129570,0:00:03.953226,1,left,1,1.5681777386926115,26,m,1,7,2018_Sep_18_0924,MP_PerceptionTuring2,59.949590331182236,
14,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(26)-lvm(25)_final(1).mov,resources/videos_natural\training(13).mov,True,True,left,0,13,13,13,2018-09-18 09:27:45.815723,2018-09-18 09:27:49.751948,0:00:03.936225,1,right,0,0.5172718182859626,26,m,1,7,2018_Sep_18_0924,MP_PerceptionTuring2,59.949590331182236,
15,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(26)-lvm(17)_final(1).mov,resources/videos_natural\training(18).mov,True,False,right,0,14,14,14,2018-09-18 09:27:51.387042,2018-09-18 09:27:55.524279,0:00:04.137237,1,left,0,1.0510553008994066,26,m,1,7,2018_Sep_18_0924,MP_PerceptionTuring2,59.949590331182236,
16,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(28)-lvm(17)_final(7).mov,resources/videos_natural\training(21).mov,True,True,left,0,15,15,15,2018-09-18 09:27:57.692403,2018-09-18 09:28:01.629628,0:00:03.937225,1,left,1,0.4006505279517114,26,m,1,7,2018_Sep_18_0924,MP_PerceptionTuring2,59.949590331182236,
17,resources/videos_generated\model(dmp)-dataset(walking)-npsi(100)_final(8).mov,resources/videos_natural\training(35).mov,True,True,left,0,16,16,16,2018-09-18 09:28:03.146715,2018-09-18 09:28:07.233948,0:00:04.087233,1,left,1,0.7339973135603941,26,m,1,7,2018_Sep_18_0924,MP_PerceptionTuring2,59.949590331182236,
18,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(24)-lvm(23)_final(8).mov,resources/videos_natural\training(25).mov,False,True,left,0,17,17,17,2018-09-18 09:28:09.085054,2018-09-18 09:28:13.039280,0:00:03.954226,1,right,0,0.3505481300333031,26,m,1,7,2018_Sep_18_0924,MP_PerceptionTuring2,59.949590331182236,
19,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(26)-lvm(19)_final(7).mov,resources/videos_natural\training(40).mov,True,False,right,0,18,18,18,2018-09-18 09:28:14.507364,2018-09-18 09:28:18.443589,0:00:03.936225,1,right,1,1.167830790451717,26,m,1,7,2018_Sep_18_0924,MP_PerceptionTuring2,59.949590331182236,
20,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(22)-lvm(27)_final(0)_hip-correted.mov,resources/videos_natural\training(30).mov,False,True,left,0,19,19,19,2018-09-18 09:28:20.728720,2018-09-18 09:28:24.648944,0:00:03.920224,1,left,1,0.35048729362301856,26,m,1,7,2018_Sep_18_0924,MP_PerceptionTuring2,59.949590331182236,
21,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(22)-lvm(21)_final(1).mov,resources/videos_natural\training(39).mov,False,True,left,0,20,20,20,2018-09-18 09:28:26.117028,2018-09-18 09:28:30.053254,0:00:03.936226,1,left,1,0.46724862816904533,26,m,1,7,2018_Sep_18_0924,MP_PerceptionTuring2,59.949590331182236,
22,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(23)-lvm(27)_final(2).mov,resources/videos_natural\training(20).mov,True,False,right,0,21,21,21,2018-09-18 09:28:31.638344,2018-09-18 09:28:35.758580,0:00:04.120236,1,right,1,0.31719682686912165,26,m,1,7,2018_Sep_18_0924,MP_PerceptionTuring2,59.949590331182236,
23,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(22)-lvm(17)_final(3).mov,resources/videos_natural\training(33).mov,False,True,left,0,22,22,22,2018-09-18 09:28:37.193662,2018-09-18 09:28:41.279896,0:00:04.086234,1,right,0,0.28372053801081165,26,m,1,7,2018_Sep_18_0924,MP_PerceptionTuring2,59.949590331182236,
24,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(25)-lvm(22)_final(6).mov,resources/videos_natural\training(46).mov,False,False,right,0,23,23,23,2018-09-18 09:28:42.680976,2018-09-18 09:28:46.801211,0:00:04.120235,1,right,1,0.26706340840496523,26,m,1,7,2018_Sep_18_0924,MP_PerceptionTuring2,59.949590331182236,
25,resources/videos_generated\model(dmp)-dataset(walking)-npsi(70)_final(4).mov,resources/videos_natural\training(24).mov,False,False,right,0,24,24,24,2018-09-18 09:28:48.186291,2018-09-18 09:28:52.122516,0:00:03.936225,1,right,1,1.1178295857703233,26,m,1,7,2018_Sep_18_0924,MP_PerceptionTuring2,59.949590331182236,
26,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(28)-lvm(21)_final(3).mov,resources/videos_natural\training(12).mov,False,False,right,0,25,25,25,2018-09-18 09:28:54.357644,2018-09-18 09:28:58.294869,0:00:03.937225,1,left,0,0.3004330829603532,26,m,1,7,2018_Sep_18_0924,MP_PerceptionTuring2,59.949590331182236,
27,resources/videos_generated\model(tmp)-dataset(walking)-numprim(13)_final(0).mov,resources/videos_natural\training(16).mov,False,False,right,0,26,26,26,2018-09-18 09:28:59.712950,2018-09-18 09:29:03.716179,0:00:04.003229,1,left,0,0.6507258205385824,26,m,1,7,2018_Sep_18_0924,MP_PerceptionTuring2,59.949590331182236,
28,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(22)-lvm(17)_final(9).mov,resources/videos_natural\training(46).mov,False,False,right,0,27,27,27,2018-09-18 09:29:05.484280,2018-09-18 09:29:09.404504,0:00:03.920224,1,right,1,0.4839301525728388,26,m,1,7,2018_Sep_18_0924,MP_PerceptionTuring2,59.949590331182236,
29,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(24)-lvm(25)_final(2).mov,resources/videos_natural\training(25).mov,False,False,right,0,28,28,28,2018-09-18 09:29:11.005596,2018-09-18 09:29:14.942821,0:00:03.937225,1,left,0,1.23455839391886,26,m,1,7,2018_Sep_18_0924,MP_PerceptionTuring2,59.949590331182236,
30,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(22)-lvm(25)_final(2).mov,resources/videos_natural\training(18).mov,False,False,right,0,29,29,29,2018-09-18 09:29:17.294956,2018-09-18 09:29:21.231181,0:00:03.936225,1,right,1,0.3171889964401089,26,m,1,7,2018_Sep_18_0924,MP_PerceptionTuring2,59.949590331182236,
31,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(25)-lvm(22)_final(8).mov,resources/videos_natural\training(5).mov,False,True,left,0,30,30,30,2018-09-18 09:29:22.666263,2018-09-18 09:29:26.769498,0:00:04.103235,1,left,1,0.4673995145133176,26,m,1,7,2018_Sep_18_0924,MP_PerceptionTuring2,59.949590331182236,
32,resources/videos_generated\model(tmp)-dataset(walking)-numprim(14)_final(2).mov,resources/videos_natural\training(19).mov,False,True,left,0,31,31,31,2018-09-18 09:29:28.353588,2018-09-18 09:29:32.273812,0:00:03.920224,1,left,1,0.8842602352742688,26,m,1,7,2018_Sep_18_0924,MP_PerceptionTuring2,59.949590331182236,
33,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(28)-lvm(21)_final(1).mov,resources/videos_natural\training(21).mov,True,False,right,0,32,32,32,2018-09-18 09:29:34.275927,2018-09-18 09:29:38.229153,0:00:03.953226,1,right,1,0.3671489407838635,26,m,1,7,2018_Sep_18_0924,MP_PerceptionTuring2,59.949590331182236,
34,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(25)-lvm(22)_final(7).mov,resources/videos_natural\training(33).mov,True,True,left,0,33,33,33,2018-09-18 09:29:39.714238,2018-09-18 09:29:43.650463,0:00:03.936225,1,left,1,0.650755034062513,26,m,1,7,2018_Sep_18_0924,MP_PerceptionTuring2,59.949590331182236,
35,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(26)-lvm(22)_final(7).mov,resources/videos_natural\training(3).mov,True,False,right,0,34,34,34,2018-09-18 09:29:45.418564,2018-09-18 09:29:49.338788,0:00:03.920224,1,right,1,0.5005990278220906,26,m,1,7,2018_Sep_18_0924,MP_PerceptionTuring2,59.949590331182236,
36,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(23)-lvm(18)_final(3).mov,resources/videos_natural\training(4).mov,False,True,left,0,35,35,35,2018-09-18 09:29:50.956881,2018-09-18 09:29:55.077117,0:00:04.120236,1,left,1,0.5006080629325425,26,m,1,7,2018_Sep_18_0924,MP_PerceptionTuring2,59.949590331182236,
37,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(26)-lvm(21)_final(3).mov,resources/videos_natural\training(43).mov,True,False,right,0,36,36,36,2018-09-18 09:29:56.695209,2018-09-18 09:30:00.682437,0:00:03.987228,1,left,0,0.7174730000783711,26,m,1,7,2018_Sep_18_0924,MP_PerceptionTuring2,59.949590331182236,
38,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(24)-lvm(17)_final(9).mov,resources/videos_natural\training(8).mov,False,False,right,0,37,37,37,2018-09-18 09:30:02.516542,2018-09-18 09:30:06.620777,0:00:04.104235,1,right,1,0.45056348972093474,26,m,1,7,2018_Sep_18_0924,MP_PerceptionTuring2,59.949590331182236,
39,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(28)-lvm(19)_final(5).mov,resources/videos_natural\training(28).mov,True,True,left,0,38,38,38,2018-09-18 09:30:08.188867,2018-09-18 09:30:12.309102,0:00:04.120235,1,left,1,0.23371602045540385,26,m,1,7,2018_Sep_18_0924,MP_PerceptionTuring2,59.949590331182236,
40,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(23)-lvm(24)_final(5).mov,resources/videos_natural\training(18).mov,True,False,right,0,39,39,39,2018-09-18 09:30:13.660180,2018-09-18 09:30:17.596405,0:00:03.936225,1,right,1,0.4007011245701051,26,m,1,7,2018_Sep_18_0924,MP_PerceptionTuring2,59.949590331182236,
41,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(23)-lvm(22)_final(5)_fail.mov,resources/videos_natural\training(38).mov,False,True,left,0,40,40,40,2018-09-18 09:30:19.114491,2018-09-18 09:30:23.051717,0:00:03.937226,1,left,1,1.0844505749341806,26,m,1,7,2018_Sep_18_0924,MP_PerceptionTuring2,59.949590331182236,
42,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(25)-lvm(28)_final(2).mov,resources/videos_natural\training(29).mov,True,False,right,0,41,41,41,2018-09-18 09:30:25.252843,2018-09-18 09:30:29.173067,0:00:03.920224,1,right,1,1.2846017624490287,26,m,1,7,2018_Sep_18_0924,MP_PerceptionTuring2,59.949590331182236,
43,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(23)-lvm(26)_final(3)_hip-corrected.mov,resources/videos_natural\training(27).mov,True,True,left,0,42,42,42,2018-09-18 09:30:31.575204,2018-09-18 09:30:35.512429,0:00:03.937225,1,left,1,0.3171031628910441,26,m,1,7,2018_Sep_18_0924,MP_PerceptionTuring2,59.949590331182236,
44,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(25)-lvm(18)_final(9).mov,resources/videos_natural\training(37).mov,False,False,right,0,43,43,43,2018-09-18 09:30:36.946511,2018-09-18 09:30:40.883737,0:00:03.937226,1,right,1,0.36716098759779925,26,m,1,7,2018_Sep_18_0924,MP_PerceptionTuring2,59.949590331182236,
45,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(22)-lvm(27)_final(6)_fail.mov,resources/videos_natural\training(31).mov,True,True,left,0,44,44,44,2018-09-18 09:30:42.367821,2018-09-18 09:30:46.322048,0:00:03.954227,1,left,1,0.35059842548139386,26,m,1,7,2018_Sep_18_0924,MP_PerceptionTuring2,59.949590331182236,
46,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(25)-lvm(22)_final(4).mov,resources/videos_natural\training(11).mov,False,True,left,0,45,45,45,2018-09-18 09:31:27.357395,2018-09-18 09:31:31.460629,0:00:04.103234,2,left,1,0.2670724435156444,26,m,1,7,2018_Sep_18_0924,MP_PerceptionTuring2,59.949590331182236,
47,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(26)-lvm(27)_final(9).mov,resources/videos_natural\training(6).mov,False,True,left,0,46,46,46,2018-09-18 09:31:32.844709,2018-09-18 09:31:36.898940,0:00:04.054231,2,left,1,0.5005993289923936,26,m,1,7,2018_Sep_18_0924,MP_PerceptionTuring2,59.949590331182236,
48,resources/videos_generated\model(dmp)-dataset(walking)-npsi(100)_final(4).mov,resources/videos_natural\training(12).mov,False,False,right,0,47,47,47,2018-09-18 09:31:38.517033,2018-09-18 09:31:42.487260,0:00:03.970227,2,left,0,0.6007216041537049,26,m,1,7,2018_Sep_18_0924,MP_PerceptionTuring2,59.949590331182236,
49,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(22)-lvm(23)_final(8).mov,resources/videos_natural\training(35).mov,False,False,right,0,48,48,48,2018-09-18 09:31:44.205358,2018-09-18 09:31:48.124583,0:00:03.919225,2,right,1,0.25035929622526965,26,m,1,7,2018_Sep_18_0924,MP_PerceptionTuring2,59.949590331182236,
50,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(22)-lvm(23)_final(7).mov,resources/videos_natural\training(29).mov,False,False,right,0,49,49,49,2018-09-18 09:31:49.492661,2018-09-18 09:31:53.412885,0:00:03.920224,2,right,1,0.3004327817900503,26,m,1,7,2018_Sep_18_0924,MP_PerceptionTuring2,59.949590331182236,
51,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(27)-lvm(20)_final(9).mov,resources/videos_natural\training(39).mov,False,False,right,0,50,50,50,2018-09-18 09:31:54.830966,2018-09-18 09:31:58.784192,0:00:03.953226,2,right,1,0.2503397201523967,26,m,1,7,2018_Sep_18_0924,MP_PerceptionTuring2,59.949590331182236,
52,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(23)-lvm(26)_final(9).mov,resources/videos_natural\training(9).mov,True,False,right,0,51,51,51,2018-09-18 09:32:00.152271,2018-09-18 09:32:04.072495,0:00:03.920224,2,left,0,0.3004644046766316,26,m,1,7,2018_Sep_18_0924,MP_PerceptionTuring2,59.949590331182236,
53,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(22)-lvm(27)_final(4)_fail.mov,resources/videos_natural\training(13).mov,True,False,right,0,52,52,52,2018-09-18 09:32:05.489576,2018-09-18 09:32:09.426801,0:00:03.937225,2,right,1,0.2336705437328419,26,m,1,7,2018_Sep_18_0924,MP_PerceptionTuring2,59.949590331182236,
54,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(24)-lvm(27)_final(0).mov,resources/videos_natural\training(41).mov,True,False,right,0,53,53,53,2018-09-18 09:32:10.777878,2018-09-18 09:32:14.798108,0:00:04.020230,2,right,1,0.3337880001686244,26,m,1,7,2018_Sep_18_0924,MP_PerceptionTuring2,59.949590331182236,
55,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(22)-lvm(23)_final(3).mov,resources/videos_natural\training(7).mov,True,False,right,0,54,54,54,2018-09-18 09:32:16.249191,2018-09-18 09:32:20.269421,0:00:04.020230,2,right,1,0.2670799727741269,26,m,1,7,2018_Sep_18_0924,MP_PerceptionTuring2,59.949590331182236,
56,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(27)-lvm(18)_final(3).mov,resources/videos_natural\training(17).mov,False,True,left,0,55,55,55,2018-09-18 09:32:21.653500,2018-09-18 09:32:25.607726,0:00:03.954226,2,left,1,0.5673456050212735,26,m,1,7,2018_Sep_18_0924,MP_PerceptionTuring2,59.949590331182236,
57,resources/videos_generated\model(dmp)-dataset(walking)-npsi(70)_final(8).mov,resources/videos_natural\training(32).mov,False,False,right,0,56,56,56,2018-09-18 09:32:27.291823,2018-09-18 09:32:31.429059,0:00:04.137236,2,right,1,0.7508249055831584,26,m,1,7,2018_Sep_18_0924,MP_PerceptionTuring2,59.949590331182236,
58,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(25)-lvm(24)_final(3).mov,resources/videos_natural\training(32).mov,True,True,left,0,57,57,57,2018-09-18 09:32:33.297166,2018-09-18 09:32:37.217391,0:00:03.920225,2,left,1,1.6515733138978703,26,m,1,7,2018_Sep_18_0924,MP_PerceptionTuring2,59.949590331182236,
59,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(22)-lvm(25)_final(6).mov,resources/videos_natural\training(36).mov,False,True,left,0,58,58,58,2018-09-18 09:32:39.986549,2018-09-18 09:32:43.956776,0:00:03.970227,2,left,1,0.4004900041561541,26,m,1,7,2018_Sep_18_0924,MP_PerceptionTuring2,59.949590331182236,
60,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(25)-lvm(28)_final(4).mov,resources/videos_natural\training(8).mov,True,True,left,0,59,59,59,2018-09-18 09:32:45.474863,2018-09-18 09:32:49.445090,0:00:03.970227,2,left,1,0.5673169938381761,26,m,1,7,2018_Sep_18_0924,MP_PerceptionTuring2,59.949590331182236,
61,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(28)-lvm(24)_final(2).mov,resources/videos_natural\training(15).mov,False,True,left,0,60,60,60,2018-09-18 09:32:51.129186,2018-09-18 09:32:55.082412,0:00:03.953226,2,right,0,0.6507246158571434,26,m,1,7,2018_Sep_18_0924,MP_PerceptionTuring2,59.949590331182236,
62,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(22)-lvm(23)_final(1).mov,resources/videos_natural\training(16).mov,False,True,left,0,61,61,61,2018-09-18 09:32:56.851514,2018-09-18 09:33:00.871743,0:00:04.020229,2,left,1,0.31720104325404463,26,m,1,7,2018_Sep_18_0924,MP_PerceptionTuring2,59.949590331182236,
63,resources/videos_generated\model(tmp)-dataset(walking)-numprim(12)_final(6).mov,resources/videos_natural\training(23).mov,False,False,right,0,62,62,62,2018-09-18 09:33:02.305825,2018-09-18 09:33:06.243051,0:00:03.937226,2,right,1,0.8509056192363005,26,m,1,7,2018_Sep_18_0924,MP_PerceptionTuring2,59.949590331182236,
64,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(24)-lvm(19)_final(9).mov,resources/videos_natural\training(17).mov,True,False,right,0,63,63,63,2018-09-18 09:33:08.211163,2018-09-18 09:33:12.131387,0:00:03.920224,2,left,0,0.53398888079073,26,m,1,7,2018_Sep_18_0924,MP_PerceptionTuring2,59.949590331182236,
65,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(28)-lvm(23)_final(5).mov,resources/videos_natural\training(18).mov,True,False,right,0,64,64,64,2018-09-18 09:33:13.782482,2018-09-18 09:33:17.819713,0:00:04.037231,2,right,1,0.6007273263903699,26,m,1,7,2018_Sep_18_0924,MP_PerceptionTuring2,59.949590331182236,
66,resources/videos_generated\model(tmp)-dataset(walking)-numprim(14)_final(4).mov,resources/videos_natural\training(34).mov,True,False,right,0,65,65,65,2018-09-18 09:33:19.537811,2018-09-18 09:33:23.507038,0:00:03.969227,2,left,0,0.9176250911041279,26,m,1,7,2018_Sep_18_0924,MP_PerceptionTuring2,59.949590331182236,
67,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(22)-lvm(19)_final(9).mov,resources/videos_natural\training(27).mov,True,False,right,0,66,66,66,2018-09-18 09:33:25.542155,2018-09-18 09:33:29.479380,0:00:03.937225,2,right,1,0.2837193333293726,26,m,1,7,2018_Sep_18_0924,MP_PerceptionTuring2,59.949590331182236,
68,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(25)-lvm(28)_final(6).mov,resources/videos_natural\training(7).mov,True,False,right,0,67,67,67,2018-09-18 09:33:30.880460,2018-09-18 09:33:34.983695,0:00:04.103235,2,left,0,1.367921141556053,26,m,1,7,2018_Sep_18_0924,MP_PerceptionTuring2,59.949590331182236,
69,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(25)-lvm(26)_final(6)_fail.mov,resources/videos_natural\training(29).mov,True,True,left,0,68,68,68,2018-09-18 09:33:37.469837,2018-09-18 09:33:41.473066,0:00:04.003229,2,left,1,0.31712334130429554,26,m,1,7,2018_Sep_18_0924,MP_PerceptionTuring2,59.949590331182236,
70,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(24)-lvm(27)_final(8).mov,resources/videos_natural\training(45).mov,False,True,left,0,69,69,69,2018-09-18 09:33:42.907148,2018-09-18 09:33:47.044384,0:00:04.137236,2,right,0,2.0852742758359,26,m,1,7,2018_Sep_18_0924,MP_PerceptionTuring2,59.949590331182236,
71,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(22)-lvm(19)_final(5).mov,resources/videos_natural\training(13).mov,True,True,left,0,70,70,70,2018-09-18 09:33:50.247568,2018-09-18 09:33:54.183793,0:00:03.936225,2,left,1,0.2837596901561028,26,m,1,7,2018_Sep_18_0924,MP_PerceptionTuring2,59.949590331182236,
72,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(27)-lvm(22)_final(7).mov,resources/videos_natural\training(17).mov,True,False,right,0,71,71,71,2018-09-18 09:33:55.584873,2018-09-18 09:33:59.522098,0:00:03.937225,2,left,0,0.3504394075378059,26,m,1,7,2018_Sep_18_0924,MP_PerceptionTuring2,59.949590331182236,
