n_trial,mov_file_generated,mov_file_natural,mirrored,switch_stim_pos,correct_answer,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,stimulus_onset,stimulus_off,stimulus_length,block,response.keys,response.corr,response.rt,age,gender,condition,participant,date,expName,frameRate,
21,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(27)-lvm(20)_final(7).mov,resources/videos_natural\training(16).mov,True,False,right,0,20,20,20,2018-09-17 15:13:58.962646,2018-09-17 15:14:02.882870,0:00:03.920224,1,left,0,1.5015326466691477,37,f,1,5,2018_Sep_17_1511,MP_PerceptionTuring2,59.945297478783225,
22,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(27)-lvm(24)_final(7).mov,resources/videos_natural\training(7).mov,True,False,right,0,21,21,21,2018-09-17 15:14:05.502020,2018-09-17 15:14:09.422244,0:00:03.920224,1,right,1,0.6341802192505384,37,f,1,5,2018_Sep_17_1511,MP_PerceptionTuring2,59.945297478783225,
23,resources/videos_generated\model(dmp)-dataset(walking)-npsi(70)_final(0).mov,resources/videos_natural\training(34).mov,False,True,left,0,22,22,22,2018-09-17 15:14:11.173345,2018-09-17 15:14:15.243577,0:00:04.070232,1,left,1,0.3838853752558862,37,f,1,5,2018_Sep_17_1511,MP_PerceptionTuring2,59.945297478783225,
24,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(26)-lvm(17)_final(1).mov,resources/videos_natural\training(13).mov,True,False,right,0,23,23,23,2018-09-17 15:14:16.744663,2018-09-17 15:14:20.831897,0:00:04.087234,1,right,1,0.7342121431152009,37,f,1,5,2018_Sep_17_1511,MP_PerceptionTuring2,59.945297478783225,
25,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(23)-lvm(28)_final(2).mov,resources/videos_natural\training(47).mov,True,True,left,0,24,24,24,2018-09-17 15:14:22.684003,2018-09-17 15:14:26.587226,0:00:03.903223,1,right,0,0.6506390796289452,37,f,1,5,2018_Sep_17_1511,MP_PerceptionTuring2,59.945297478783225,
26,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(25)-lvm(22)_final(1).mov,resources/videos_natural\training(46).mov,False,True,left,0,25,25,25,2018-09-17 15:14:28.355327,2018-09-17 15:14:32.341555,0:00:03.986228,1,left,1,0.7010269847007748,37,f,1,5,2018_Sep_17_1511,MP_PerceptionTuring2,59.945297478783225,
27,resources/videos_generated\model(dmp)-dataset(walking)-npsi(100)_final(4).mov,resources/videos_natural\training(47).mov,True,False,right,0,26,26,26,2018-09-17 15:14:34.159659,2018-09-17 15:14:38.046882,0:00:03.887223,1,right,1,1.4516290205999667,37,f,1,5,2018_Sep_17_1511,MP_PerceptionTuring2,59.945297478783225,
28,resources/videos_generated\model(tmp)-dataset(walking)-numprim(13)_final(6).mov,resources/videos_natural\training(18).mov,False,False,right,0,27,27,27,2018-09-17 15:14:40.616029,2018-09-17 15:14:44.519252,0:00:03.903223,1,left,0,0.45069479580774896,37,f,1,5,2018_Sep_17_1511,MP_PerceptionTuring2,59.945297478783225,
29,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(22)-lvm(23)_final(1).mov,resources/videos_natural\training(40).mov,True,False,right,0,28,28,28,2018-09-17 15:14:46.087342,2018-09-17 15:14:49.990565,0:00:03.903223,1,right,1,0.5340079508494,37,f,1,5,2018_Sep_17_1511,MP_PerceptionTuring2,59.945297478783225,
30,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(25)-lvm(24)_final(1).mov,resources/videos_natural\training(26).mov,True,False,right,0,29,29,29,2018-09-17 15:14:51.641659,2018-09-17 15:14:55.561883,0:00:03.920224,1,left,0,0.5340290326466857,37,f,1,5,2018_Sep_17_1511,MP_PerceptionTuring2,59.945297478783225,
31,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(24)-lvm(19)_final(7).mov,resources/videos_natural\training(9).mov,True,False,right,0,30,30,30,2018-09-17 15:14:57.212978,2018-09-17 15:15:01.283211,0:00:04.070233,1,left,0,0.5340010239729054,37,f,1,5,2018_Sep_17_1511,MP_PerceptionTuring2,59.945297478783225,
32,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(25)-lvm(24)_final(3).mov,resources/videos_natural\training(25).mov,False,False,right,0,31,31,31,2018-09-17 15:15:02.935305,2018-09-17 15:15:07.038540,0:00:04.103235,1,left,0,0.20043759787972704,37,f,1,5,2018_Sep_17_1511,MP_PerceptionTuring2,59.945297478783225,
33,resources/videos_generated\model(dmp)-dataset(walking)-npsi(100)_final(8).mov,resources/videos_natural\training(26).mov,False,True,left,0,32,32,32,2018-09-17 15:15:08.356615,2018-09-17 15:15:12.242838,0:00:03.886223,1,left,1,0.7176370316828979,37,f,1,5,2018_Sep_17_1511,MP_PerceptionTuring2,59.945297478783225,
34,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(27)-lvm(22)_final(1).mov,resources/videos_natural\training(40).mov,True,False,right,0,33,33,33,2018-09-17 15:15:14.077942,2018-09-17 15:15:18.015168,0:00:03.937226,1,left,0,0.41725063245394267,37,f,1,5,2018_Sep_17_1511,MP_PerceptionTuring2,59.945297478783225,
35,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(26)-lvm(23)_final(9).mov,resources/videos_natural\training(4).mov,True,True,left,0,34,34,34,2018-09-17 15:15:19.549255,2018-09-17 15:15:23.619488,0:00:04.070233,1,left,1,0.45050445729430066,37,f,1,5,2018_Sep_17_1511,MP_PerceptionTuring2,59.945297478783225,
36,resources/videos_generated\model(dmp)-dataset(walking)-npsi(70)_final(4).mov,resources/videos_natural\training(25).mov,False,False,right,0,35,35,35,2018-09-17 15:15:25.187578,2018-09-17 15:15:29.257811,0:00:04.070233,1,left,0,0.41730544512711276,37,f,1,5,2018_Sep_17_1511,MP_PerceptionTuring2,59.945297478783225,
37,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(27)-lvm(18)_final(3).mov,resources/videos_natural\training(18).mov,False,True,left,0,36,36,36,2018-09-17 15:15:30.792899,2018-09-17 15:15:34.746125,0:00:03.953226,1,left,1,0.6007291290206922,37,f,1,5,2018_Sep_17_1511,MP_PerceptionTuring2,59.945297478783225,
38,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(22)-lvm(23)_final(3).mov,resources/videos_natural\training(13).mov,True,True,left,0,37,37,37,2018-09-17 15:15:36.464223,2018-09-17 15:15:40.367446,0:00:03.903223,1,left,1,0.4672777376219983,37,f,1,5,2018_Sep_17_1511,MP_PerceptionTuring2,59.945297478783225,
39,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(22)-lvm(27)_final(8)_fail.mov,resources/videos_natural\training(42).mov,True,False,right,0,38,38,38,2018-09-17 15:15:41.952537,2018-09-17 15:15:45.888762,0:00:03.936225,1,right,1,0.8008745934225772,37,f,1,5,2018_Sep_17_1511,MP_PerceptionTuring2,59.945297478783225,
40,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(26)-lvm(23)_final(7).mov,resources/videos_natural\training(39).mov,True,False,right,0,39,39,39,2018-09-17 15:15:47.806872,2018-09-17 15:15:51.744097,0:00:03.937225,1,right,1,0.5340717985784522,37,f,1,5,2018_Sep_17_1511,MP_PerceptionTuring2,59.945297478783225,
41,resources/videos_generated\model(tmp)-dataset(walking)-numprim(15)_final(8).mov,resources/videos_natural\training(24).mov,True,False,right,0,40,40,40,2018-09-17 15:15:53.395191,2018-09-17 15:15:57.332417,0:00:03.937226,1,right,1,0.717524996988459,37,f,1,5,2018_Sep_17_1511,MP_PerceptionTuring2,59.945297478783225,
42,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(26)-lvm(27)_final(9).mov,resources/videos_natural\training(48).mov,False,False,right,0,41,41,41,2018-09-17 15:15:59.166521,2018-09-17 15:16:03.253755,0:00:04.087234,1,right,1,0.6508610408384357,37,f,1,5,2018_Sep_17_1511,MP_PerceptionTuring2,59.945297478783225,
43,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(22)-lvm(28)_final(7).mov,resources/videos_natural\training(9).mov,False,False,right,0,42,42,42,2018-09-17 15:16:05.022856,2018-09-17 15:16:08.942081,0:00:03.919225,1,left,0,0.5839962052764349,37,f,1,5,2018_Sep_17_1511,MP_PerceptionTuring2,59.945297478783225,
44,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(23)-lvm(24)_final(5).mov,resources/videos_natural\training(19).mov,False,True,left,0,43,43,43,2018-09-17 15:16:10.643178,2018-09-17 15:16:14.747413,0:00:04.104235,1,left,1,0.5340862546681819,37,f,1,5,2018_Sep_17_1511,MP_PerceptionTuring2,59.945297478783225,
45,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(26)-lvm(21)_final(3).mov,resources/videos_natural\training(48).mov,False,True,left,0,44,44,44,2018-09-17 15:16:16.398507,2018-09-17 15:16:20.301730,0:00:03.903223,1,left,1,0.7174879532585692,37,f,1,5,2018_Sep_17_1511,MP_PerceptionTuring2,59.945297478783225,
46,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(26)-lvm(19)_final(1).mov,resources/videos_natural\training(6).mov,True,True,left,0,45,45,45,2018-09-17 15:17:09.794561,2018-09-17 15:17:13.731786,0:00:03.937225,2,right,0,0.5507366582339728,37,f,1,5,2018_Sep_17_1511,MP_PerceptionTuring2,59.945297478783225,
47,resources/videos_generated\model(tmp)-dataset(walking)-numprim(11)_final(0).mov,resources/videos_natural\training(30).mov,True,True,left,0,46,46,46,2018-09-17 15:17:15.399882,2018-09-17 15:17:19.319106,0:00:03.919224,2,left,1,0.5340465004217094,37,f,1,5,2018_Sep_17_1511,MP_PerceptionTuring2,59.945297478783225,
48,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(23)-lvm(22)_final(5).mov,resources/videos_natural\training(37).mov,False,True,left,0,47,47,47,2018-09-17 15:17:20.971200,2018-09-17 15:17:25.041433,0:00:04.070233,2,left,1,0.45064841585349313,37,f,1,5,2018_Sep_17_1511,MP_PerceptionTuring2,59.945297478783225,
49,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(22)-lvm(25)_final(6).mov,resources/videos_natural\training(18).mov,False,True,left,0,48,48,48,2018-09-17 15:17:26.609523,2018-09-17 15:17:30.529747,0:00:03.920224,2,left,1,0.7175415612578036,37,f,1,5,2018_Sep_17_1511,MP_PerceptionTuring2,59.945297478783225,
50,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(25)-lvm(26)_final(4)_fail.mov,resources/videos_natural\training(28).mov,False,True,left,0,49,49,49,2018-09-17 15:17:32.363852,2018-09-17 15:17:36.268075,0:00:03.904223,2,left,1,0.7508773039392054,37,f,1,5,2018_Sep_17_1511,MP_PerceptionTuring2,59.945297478783225,
51,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(23)-lvm(28)_final(4)_hip-corrected.mov,resources/videos_natural\training(10).mov,False,False,right,0,50,50,50,2018-09-17 15:17:38.136182,2018-09-17 15:17:42.056406,0:00:03.920224,2,left,0,1.8350783038188183,37,f,1,5,2018_Sep_17_1511,MP_PerceptionTuring2,59.945297478783225,
52,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(22)-lvm(17)_final(3).mov,resources/videos_natural\training(0).mov,True,False,right,0,51,51,51,2018-09-17 15:17:45.008575,2018-09-17 15:17:48.944800,0:00:03.936225,2,left,0,0.41727050957706524,37,f,1,5,2018_Sep_17_1511,MP_PerceptionTuring2,59.945297478783225,
53,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(22)-lvm(27)_final(4)_fail.mov,resources/videos_natural\training(38).mov,True,False,right,0,52,52,52,2018-09-17 15:17:50.479888,2018-09-17 15:17:54.400112,0:00:03.920224,2,right,1,0.533931755210233,37,f,1,5,2018_Sep_17_1511,MP_PerceptionTuring2,59.945297478783225,
54,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(22)-lvm(23)_final(4)_fail.mov,resources/videos_natural\training(11).mov,False,False,right,0,53,53,53,2018-09-17 15:17:56.051207,2018-09-17 15:17:59.971431,0:00:03.920224,2,right,1,0.4672599686784906,37,f,1,5,2018_Sep_17_1511,MP_PerceptionTuring2,59.945297478783225,
55,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(27)-lvm(18)_final(7).mov,resources/videos_natural\training(29).mov,False,True,left,0,54,54,54,2018-09-17 15:18:01.556522,2018-09-17 15:18:05.476746,0:00:03.920224,2,right,0,0.5839953017709831,37,f,1,5,2018_Sep_17_1511,MP_PerceptionTuring2,59.945297478783225,
56,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(24)-lvm(19)_final(3).mov,resources/videos_natural\training(12).mov,True,False,right,0,55,55,55,2018-09-17 15:18:07.177843,2018-09-17 15:18:11.281078,0:00:04.103235,2,right,1,0.7175168654378012,37,f,1,5,2018_Sep_17_1511,MP_PerceptionTuring2,59.945297478783225,
57,resources/videos_generated\model(tmp)-dataset(walking)-numprim(14)_final(6).mov,resources/videos_natural\training(15).mov,False,True,left,0,56,56,56,2018-09-17 15:18:13.116183,2018-09-17 15:18:17.203417,0:00:04.087234,2,right,0,0.35062643055061926,37,f,1,5,2018_Sep_17_1511,MP_PerceptionTuring2,59.945297478783225,
58,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(22)-lvm(21)_final(3).mov,resources/videos_natural\training(21).mov,True,True,left,0,57,57,57,2018-09-17 15:18:18.670501,2018-09-17 15:18:22.740733,0:00:04.070232,2,right,0,0.8508794121189567,37,f,1,5,2018_Sep_17_1511,MP_PerceptionTuring2,59.945297478783225,
59,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(28)-lvm(23)_final(9).mov,resources/videos_natural\training(30).mov,True,True,left,0,58,58,58,2018-09-17 15:18:24.709846,2018-09-17 15:18:28.746077,0:00:04.036231,2,left,1,1.4349445849898075,37,f,1,5,2018_Sep_17_1511,MP_PerceptionTuring2,59.945297478783225,
60,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(28)-lvm(27)_final(7).mov,resources/videos_natural\training(7).mov,False,True,left,0,59,59,59,2018-09-17 15:18:31.298223,2018-09-17 15:18:35.235448,0:00:03.937225,2,left,1,1.034486808818201,37,f,1,5,2018_Sep_17_1511,MP_PerceptionTuring2,59.945297478783225,
61,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(25)-lvm(24)_final(5).mov,resources/videos_natural\training(35).mov,False,True,left,0,60,60,60,2018-09-17 15:18:37.386571,2018-09-17 15:18:41.523808,0:00:04.137237,2,left,1,0.717536140223956,37,f,1,5,2018_Sep_17_1511,MP_PerceptionTuring2,59.945297478783225,
62,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(25)-lvm(18)_final(1).mov,resources/videos_natural\training(23).mov,False,False,right,0,61,61,61,2018-09-17 15:18:43.358913,2018-09-17 15:18:47.262136,0:00:03.903223,2,left,0,0.7342889410913358,37,f,1,5,2018_Sep_17_1511,MP_PerceptionTuring2,59.945297478783225,
63,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(26)-lvm(17)_final(7).mov,resources/videos_natural\training(38).mov,True,True,left,0,62,62,62,2018-09-17 15:18:49.114242,2018-09-17 15:18:53.067468,0:00:03.953226,2,left,1,0.45069208529093885,37,f,1,5,2018_Sep_17_1511,MP_PerceptionTuring2,59.945297478783225,
64,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(22)-lvm(23)_final(6)_fail.mov,resources/videos_natural\training(29).mov,False,False,right,0,63,63,63,2018-09-17 15:18:54.635558,2018-09-17 15:18:58.555782,0:00:03.920224,2,right,1,0.9009336224551134,37,f,1,5,2018_Sep_17_1511,MP_PerceptionTuring2,59.945297478783225,
65,resources/videos_generated\model(dmp)-dataset(walking)-npsi(100)_final(6).mov,resources/videos_natural\training(35).mov,True,True,left,0,64,64,64,2018-09-17 15:19:00.573897,2018-09-17 15:19:04.494122,0:00:03.920225,2,right,0,0.8175614383808352,37,f,1,5,2018_Sep_17_1511,MP_PerceptionTuring2,59.945297478783225,
66,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(25)-lvm(28)_final(2).mov,resources/videos_natural\training(16).mov,True,True,left,0,65,65,65,2018-09-17 15:19:06.429232,2018-09-17 15:19:10.365457,0:00:03.936225,2,right,0,0.851038730273558,37,f,1,5,2018_Sep_17_1511,MP_PerceptionTuring2,59.945297478783225,
67,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(25)-lvm(22)_final(2).mov,resources/videos_natural\training(11).mov,False,False,right,0,66,66,66,2018-09-17 15:19:12.333570,2018-09-17 15:19:16.287796,0:00:03.954226,2,right,1,0.9844157330442158,37,f,1,5,2018_Sep_17_1511,MP_PerceptionTuring2,59.945297478783225,
68,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(22)-lvm(25)_final(2).mov,resources/videos_natural\training(41).mov,False,False,right,0,67,67,67,2018-09-17 15:19:18.388916,2018-09-17 15:19:22.493151,0:00:04.104235,2,right,1,0.8175551138417632,37,f,1,5,2018_Sep_17_1511,MP_PerceptionTuring2,59.945297478783225,
69,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(25)-lvm(22)_final(5).mov,resources/videos_natural\training(28).mov,False,False,right,0,68,68,68,2018-09-17 15:19:24.428262,2018-09-17 15:19:28.314484,0:00:03.886222,2,right,1,0.8176623298397772,37,f,1,5,2018_Sep_17_1511,MP_PerceptionTuring2,59.945297478783225,
70,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(22)-lvm(23)_final(5).mov,resources/videos_natural\training(25).mov,False,True,left,0,69,69,69,2018-09-17 15:19:30.249595,2018-09-17 15:19:34.185820,0:00:03.936225,2,left,1,0.667343091193743,37,f,1,5,2018_Sep_17_1511,MP_PerceptionTuring2,59.945297478783225,
71,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(24)-lvm(27)_final(6).mov,resources/videos_natural\training(2).mov,False,False,right,0,70,70,70,2018-09-17 15:19:35.970922,2018-09-17 15:19:39.991152,0:00:04.020230,2,right,1,0.8008995904106087,37,f,1,5,2018_Sep_17_1511,MP_PerceptionTuring2,59.945297478783225,
72,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(24)-lvm(19)_final(1).mov,resources/videos_natural\training(42).mov,True,False,right,0,71,71,71,2018-09-17 15:19:41.909262,2018-09-17 15:19:45.829486,0:00:03.920224,2,left,0,0.48404077821965075,37,f,1,5,2018_Sep_17_1511,MP_PerceptionTuring2,59.945297478783225,
73,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(25)-lvm(20)_final(3).mov,resources/videos_natural\training(27).mov,True,False,right,0,72,72,72,2018-09-17 15:19:47.430577,2018-09-17 15:19:51.534812,0:00:04.104235,2,left,0,0.4839835561979271,37,f,1,5,2018_Sep_17_1511,MP_PerceptionTuring2,59.945297478783225,
