n_trial,mov_file_generated,mov_file_natural,mirrored,switch_stim_pos,correct_answer,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,stimulus_onset,stimulus_off,stimulus_length,block,response.keys,response.corr,response.rt,age,gender,condition,participant,date,expName,frameRate,
1,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(24)-lvm(23)_final(4).mov,resources/videos_natural\training(8).mov,True,True,left,0,0,0,0,2018-12-11 14:52:08.799451,2018-12-11 14:52:12.970689,0:00:04.171238,1,right,0,9.858608352056763,20,m,2,25,2018_Dec_11_1451,MP_PerceptionTuring2,59.932493411586975,
2,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(23)-lvm(18)_final(8).mov,resources/videos_natural\training(38).mov,False,True,left,0,1,1,1,2018-12-11 14:52:23.945317,2018-12-11 14:52:27.882542,0:00:03.937225,1,right,0,0.3019780868453381,20,m,2,25,2018_Dec_11_1451,MP_PerceptionTuring2,59.932493411586975,
3,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(27)-lvm(18)_final(4).mov,resources/videos_natural\training(27).mov,False,False,right,0,2,2,2,2018-12-11 14:52:29.300623,2018-12-11 14:52:33.220848,0:00:03.920225,1,right,1,0.3506520338032715,20,m,2,25,2018_Dec_11_1451,MP_PerceptionTuring2,59.932493411586975,
4,resources/videos_generated\model(tmp)-dataset(walking)-numprim(11)_final(5).mov,resources/videos_natural\training(17).mov,False,False,right,0,3,3,3,2018-12-11 14:52:34.687932,2018-12-11 14:52:38.575154,0:00:03.887222,1,right,1,0.2504668140391004,20,m,2,25,2018_Dec_11_1451,MP_PerceptionTuring2,59.932493411586975,
5,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(22)-lvm(19)_final(0).mov,resources/videos_natural\training(22).mov,False,True,left,0,4,4,4,2018-12-11 14:52:39.943232,2018-12-11 14:52:43.846455,0:00:03.903223,1,left,1,0.2673010318103479,20,m,2,25,2018_Dec_11_1451,MP_PerceptionTuring2,59.932493411586975,
6,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(25)-lvm(18)_final(2).mov,resources/videos_natural\training(40).mov,False,True,left,0,5,5,5,2018-12-11 14:52:45.230535,2018-12-11 14:52:49.150759,0:00:03.920224,1,right,0,0.31725555508637626,20,m,2,25,2018_Dec_11_1451,MP_PerceptionTuring2,59.932493411586975,
7,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(28)-lvm(25)_final(6).mov,resources/videos_natural\training(44).mov,False,True,left,0,6,6,6,2018-12-11 14:52:50.585841,2018-12-11 14:52:54.506065,0:00:03.920224,1,left,1,0.3005643932319799,20,m,2,25,2018_Dec_11_1451,MP_PerceptionTuring2,59.932493411586975,
8,resources/videos_generated\model(dmp)-dataset(walking)-npsi(90)_final(3).mov,resources/videos_natural\training(36).mov,True,False,right,0,7,7,7,2018-12-11 14:52:55.923146,2018-12-11 14:52:59.826369,0:00:03.903223,1,left,0,0.2837693276069331,20,m,2,25,2018_Dec_11_1451,MP_PerceptionTuring2,59.932493411586975,
9,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(26)-lvm(25)_final(2).mov,resources/videos_natural\training(38).mov,False,False,right,0,8,8,8,2018-12-11 14:53:01.228450,2018-12-11 14:53:05.131673,0:00:03.903223,1,right,1,0.3173112716012838,20,m,2,25,2018_Dec_11_1451,MP_PerceptionTuring2,59.932493411586975,
10,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(27)-lvm(20)_final(8).mov,resources/videos_natural\training(36).mov,True,True,left,0,9,9,9,2018-12-11 14:53:06.565755,2018-12-11 14:53:10.518981,0:00:03.953226,1,left,1,0.26715225365842343,20,m,2,25,2018_Dec_11_1451,MP_PerceptionTuring2,59.932493411586975,
11,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(22)-lvm(19)_final(2).mov,resources/videos_natural\training(28).mov,False,False,right,0,10,10,10,2018-12-11 14:53:11.904060,2018-12-11 14:53:15.790282,0:00:03.886222,1,right,1,0.23372354971434106,20,m,2,25,2018_Dec_11_1451,MP_PerceptionTuring2,59.932493411586975,
12,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(23)-lvm(24)_final(2).mov,resources/videos_natural\training(8).mov,True,True,left,0,11,11,11,2018-12-11 14:53:17.141360,2018-12-11 14:53:21.078585,0:00:03.937225,1,left,1,0.36726519253898005,20,m,2,25,2018_Dec_11_1451,MP_PerceptionTuring2,59.932493411586975,
13,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(27)-lvm(20)_final(2).mov,resources/videos_natural\training(22).mov,True,True,left,0,12,12,12,2018-12-11 14:53:22.562670,2018-12-11 14:53:26.482894,0:00:03.920224,1,left,1,0.2504674163792515,20,m,2,25,2018_Dec_11_1451,MP_PerceptionTuring2,59.932493411586975,
14,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(24)-lvm(25)_final(5).mov,resources/videos_natural\training(31).mov,True,False,right,0,13,13,13,2018-12-11 14:53:27.850972,2018-12-11 14:53:31.754196,0:00:03.903224,1,right,1,0.23388527819224691,20,m,2,25,2018_Dec_11_1451,MP_PerceptionTuring2,59.932493411586975,
15,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(27)-lvm(26)_final(2).mov,resources/videos_natural\training(0).mov,False,False,right,0,14,14,14,2018-12-11 14:53:33.105273,2018-12-11 14:53:37.009496,0:00:03.904223,1,right,1,0.26720074208424194,20,m,2,25,2018_Dec_11_1451,MP_PerceptionTuring2,59.932493411586975,
16,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(27)-lvm(28)_final(2).mov,resources/videos_natural\training(29).mov,False,True,left,0,15,15,15,2018-12-11 14:53:38.393575,2018-12-11 14:53:42.296799,0:00:03.903224,1,right,0,0.16709352544057765,20,m,2,25,2018_Dec_11_1451,MP_PerceptionTuring2,59.932493411586975,
17,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(28)-lvm(24)_final(0).mov,resources/videos_natural\training(15).mov,False,True,left,0,16,16,16,2018-12-11 14:53:43.580872,2018-12-11 14:53:47.485095,0:00:03.904223,1,right,0,0.18371782747635734,20,m,2,25,2018_Dec_11_1451,MP_PerceptionTuring2,59.932493411586975,
18,resources/videos_generated\model(tmp)-dataset(walking)-numprim(11)_final(9).mov,resources/videos_natural\training(39).mov,False,False,right,0,17,17,17,2018-12-11 14:53:48.786170,2018-12-11 14:53:52.722395,0:00:03.936225,1,right,1,0.20053969726359355,20,m,2,25,2018_Dec_11_1451,MP_PerceptionTuring2,59.932493411586975,
19,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(26)-lvm(21)_final(4).mov,resources/videos_natural\training(2).mov,False,True,left,0,18,18,18,2018-12-11 14:53:54.040470,2018-12-11 14:53:57.943694,0:00:03.903224,1,left,1,0.33380366102755943,20,m,2,25,2018_Dec_11_1451,MP_PerceptionTuring2,59.932493411586975,
20,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(27)-lvm(26)_final(4).mov,resources/videos_natural\training(9).mov,False,False,right,0,19,19,19,2018-12-11 14:53:59.394777,2018-12-11 14:54:03.281999,0:00:03.887222,1,right,1,0.2838491377478931,20,m,2,25,2018_Dec_11_1451,MP_PerceptionTuring2,59.932493411586975,
21,resources/videos_generated\model(dmp)-dataset(walking)-npsi(60)_final(5).mov,resources/videos_natural\training(6).mov,False,False,right,0,20,20,20,2018-12-11 14:54:04.683079,2018-12-11 14:54:08.603303,0:00:03.920224,1,right,1,0.23375999132622383,20,m,2,25,2018_Dec_11_1451,MP_PerceptionTuring2,59.932493411586975,
22,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(27)-lvm(20)_final(4).mov,resources/videos_natural\training(1).mov,True,True,left,0,21,21,21,2018-12-11 14:54:09.954380,2018-12-11 14:54:13.857604,0:00:03.903224,1,left,1,0.3339178045880544,20,m,2,25,2018_Dec_11_1451,MP_PerceptionTuring2,59.932493411586975,
23,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(25)-lvm(20)_final(4).mov,resources/videos_natural\training(11).mov,False,False,right,0,22,22,22,2018-12-11 14:54:15.308687,2018-12-11 14:54:19.211910,0:00:03.903223,1,right,1,0.26715978291576903,20,m,2,25,2018_Dec_11_1451,MP_PerceptionTuring2,59.932493411586975,
