n_trial,mov_file_generated,mov_file_natural,mirrored,switch_stim_pos,correct_answer,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,stimulus_onset,stimulus_off,stimulus_length,block,response.keys,response.corr,response.rt,age,gender,condition,participant,date,expName,frameRate,
1,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(22)-lvm(23)_final(6).mov,resources/videos_natural\training(45).mov,True,False,right,0,0,0,0,2018-09-19 09:09:25.445010,2018-09-19 09:09:30.116277,0:00:04.671267,1,right,1,2.252401929795951,24,f,2,8,2018_Sep_19_0908,MP_PerceptionTuring2,59.9291575067642,
2,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(27)-lvm(18)_final(2).mov,resources/videos_natural\training(19).mov,True,True,left,0,1,1,1,2018-09-19 09:09:33.485470,2018-09-19 09:09:37.455697,0:00:03.970227,1,right,0,1.7516645077583917,24,f,2,8,2018_Sep_19_0908,MP_PerceptionTuring2,59.9291575067642,
3,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(24)-lvm(23)_final(9).mov,resources/videos_natural\training(47).mov,True,True,left,0,2,2,2,2018-09-19 09:09:40.324861,2018-09-19 09:09:44.445097,0:00:04.120236,1,left,1,1.6517145325900628,24,f,2,8,2018_Sep_19_0908,MP_PerceptionTuring2,59.9291575067642,
4,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(22)-lvm(21)_final(6).mov,resources/videos_natural\training(20).mov,True,True,left,0,3,3,3,2018-09-19 09:09:47.214255,2018-09-19 09:09:51.117478,0:00:03.903223,1,left,1,1.2514553431248032,24,f,2,8,2018_Sep_19_0908,MP_PerceptionTuring2,59.9291575067642,
5,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(22)-lvm(17)_final(8).mov,resources/videos_natural\training(39).mov,True,True,left,0,4,4,4,2018-09-19 09:09:53.486614,2018-09-19 09:09:57.572848,0:00:04.086234,1,left,1,1.0177529423847318,24,f,2,8,2018_Sep_19_0908,MP_PerceptionTuring2,59.9291575067642,
6,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(27)-lvm(24)_final(4).mov,resources/videos_natural\training(0).mov,True,False,right,0,5,5,5,2018-09-19 09:09:59.707970,2018-09-19 09:10:03.828205,0:00:04.120235,1,left,0,0.9010188983032776,24,f,2,8,2018_Sep_19_0908,MP_PerceptionTuring2,59.9291575067642,
7,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(22)-lvm(23)_final(2).mov,resources/videos_natural\training(2).mov,False,False,right,0,6,6,6,2018-09-19 09:10:05.847321,2018-09-19 09:10:09.933555,0:00:04.086234,1,right,1,0.91809329796763,24,f,2,8,2018_Sep_19_0908,MP_PerceptionTuring2,59.9291575067642,
8,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(23)-lvm(26)_final(8)_hip-corrected.mov,resources/videos_natural\training(32).mov,False,False,right,0,7,7,7,2018-09-19 09:10:11.968671,2018-09-19 09:10:16.055905,0:00:04.087234,1,right,1,1.6510895986599508,24,f,2,8,2018_Sep_19_0908,MP_PerceptionTuring2,59.9291575067642,
9,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(27)-lvm(24)_final(0).mov,resources/videos_natural\training(2).mov,True,False,right,0,8,8,8,2018-09-19 09:10:18.825063,2018-09-19 09:10:22.745287,0:00:03.920224,1,right,1,1.2846367748470584,24,f,2,8,2018_Sep_19_0908,MP_PerceptionTuring2,59.9291575067642,
10,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(23)-lvm(20)_final(8).mov,resources/videos_natural\training(22).mov,True,True,left,0,9,9,9,2018-09-19 09:10:25.146425,2018-09-19 09:10:29.066649,0:00:03.920224,1,left,1,1.4014584602651894,24,f,2,8,2018_Sep_19_0908,MP_PerceptionTuring2,59.9291575067642,
