n_trial,mov_file_generated,mov_file_natural,mirrored,switch_stim_pos,correct_answer,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,stimulus_onset,stimulus_off,stimulus_length,block,response.keys,response.corr,response.rt,age,gender,condition,participant,date,expName,frameRate,
11,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(26)-lvm(23)_final(0).mov,resources/videos_natural\training(46).mov,False,False,right,0,10,10,10,2018-11-02 12:14:12.467425,2018-11-02 12:14:16.387650,0:00:03.920225,1,left,0,1.0343835071442982,23,m,2,20,2018_Nov_02_1212,MP_PerceptionTuring2,59.93157373197858,
12,resources/videos_generated\model(tmp)-dataset(walking)-numprim(12)_final(1).mov,resources/videos_natural\training(5).mov,True,False,right,0,11,11,11,2018-11-02 12:14:18.539773,2018-11-02 12:14:22.459997,0:00:03.920224,1,left,0,0.5174141684769893,23,m,2,20,2018_Nov_02_1212,MP_PerceptionTuring2,59.93157373197858,
13,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(26)-lvm(21)_final(8).mov,resources/videos_natural\training(10).mov,False,True,left,0,12,12,12,2018-11-02 12:14:24.095090,2018-11-02 12:14:28.048316,0:00:03.953226,1,right,0,5.004568164220245,23,m,2,20,2018_Nov_02_1212,MP_PerceptionTuring2,59.93157373197858,
14,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(22)-lvm(19)_final(6).mov,resources/videos_natural\training(25).mov,False,True,left,0,13,13,13,2018-11-02 12:14:34.169667,2018-11-02 12:14:38.256900,0:00:04.087233,1,left,1,0.48394110176241156,23,m,2,20,2018_Nov_02_1212,MP_PerceptionTuring2,59.93157373197858,
15,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(23)-lvm(18)_final(0).mov,resources/videos_natural\training(34).mov,False,False,right,0,14,14,14,2018-11-02 12:14:39.857992,2018-11-02 12:14:43.945226,0:00:04.087234,1,left,0,0.5842591083948037,23,m,2,20,2018_Nov_02_1212,MP_PerceptionTuring2,59.93157373197858,
16,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(22)-lvm(22)_final(3).mov,resources/videos_natural\training(26).mov,True,True,left,0,15,15,15,2018-11-02 12:14:45.646323,2018-11-02 12:14:49.550546,0:00:03.904223,1,left,1,0.550767971410437,23,m,2,20,2018_Nov_02_1212,MP_PerceptionTuring2,59.93157373197858,
17,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(24)-lvm(25)_final(1).mov,resources/videos_natural\training(14).mov,True,True,left,0,16,16,16,2018-11-02 12:14:51.217642,2018-11-02 12:14:55.321876,0:00:04.104234,1,right,0,0.4340310164135417,23,m,2,20,2018_Nov_02_1212,MP_PerceptionTuring2,59.93157373197858,
18,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(23)-lvm(24)_final(8).mov,resources/videos_natural\training(38).mov,False,False,right,0,17,17,17,2018-11-02 12:14:56.872965,2018-11-02 12:15:00.993201,0:00:04.120236,1,right,1,0.5840380487602488,23,m,2,20,2018_Nov_02_1212,MP_PerceptionTuring2,59.93157373197858,
19,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(22)-lvm(23)_final(4).mov,resources/videos_natural\training(8).mov,False,True,left,0,18,18,18,2018-11-02 12:15:02.694298,2018-11-02 12:15:06.598521,0:00:03.904223,1,left,1,1.3012458547553933,23,m,2,20,2018_Nov_02_1212,MP_PerceptionTuring2,59.93157373197858,
20,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(24)-lvm(23)_final(6).mov,resources/videos_natural\training(25).mov,True,False,right,0,19,19,19,2018-11-02 12:15:09.016660,2018-11-02 12:15:12.919883,0:00:03.903223,1,right,1,0.3672616704578786,23,m,2,20,2018_Nov_02_1212,MP_PerceptionTuring2,59.93157373197858,
21,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(25)-lvm(26)_final(3)_fail.mov,resources/videos_natural\training(27).mov,False,False,right,0,20,20,20,2018-11-02 12:15:14.404968,2018-11-02 12:15:18.491202,0:00:04.086234,1,right,1,0.3837721748562899,23,m,2,20,2018_Nov_02_1212,MP_PerceptionTuring2,59.93157373197858,
22,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(23)-lvm(27)_final(7).mov,resources/videos_natural\training(6).mov,True,True,left,0,21,21,21,2018-11-02 12:15:19.993288,2018-11-02 12:15:23.896511,0:00:03.903223,1,left,1,0.5673453358074312,23,m,2,20,2018_Nov_02_1212,MP_PerceptionTuring2,59.93157373197858,
23,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(28)-lvm(25)_final(6).mov,resources/videos_natural\training(28).mov,False,False,right,0,22,22,22,2018-11-02 12:15:25.580607,2018-11-02 12:15:29.684842,0:00:04.104235,1,right,1,0.23516468491027354,23,m,2,20,2018_Nov_02_1212,MP_PerceptionTuring2,59.93157373197858,
24,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(25)-lvm(22)_final(6).mov,resources/videos_natural\training(43).mov,False,False,right,0,23,23,23,2018-11-02 12:15:31.035919,2018-11-02 12:15:35.156155,0:00:04.120236,1,right,1,0.21713657901489114,23,m,2,20,2018_Nov_02_1212,MP_PerceptionTuring2,59.93157373197858,
25,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(23)-lvm(18)_final(4).mov,resources/videos_natural\training(47).mov,False,False,right,0,24,24,24,2018-11-02 12:15:36.490231,2018-11-02 12:15:40.594466,0:00:04.104235,1,left,0,0.4840254296883586,23,m,2,20,2018_Nov_02_1212,MP_PerceptionTuring2,59.93157373197858,
26,resources/videos_generated\model(tmp)-dataset(walking)-numprim(14)_final(1).mov,resources/videos_natural\training(35).mov,True,False,right,0,25,25,25,2018-11-02 12:15:42.195557,2018-11-02 12:15:46.298792,0:00:04.103235,1,left,0,1.768653864281987,23,m,2,20,2018_Nov_02_1212,MP_PerceptionTuring2,59.93157373197858,
27,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(22)-lvm(22)_final(9).mov,resources/videos_natural\training(24).mov,False,True,left,0,26,26,26,2018-11-02 12:15:49.184957,2018-11-02 12:15:53.105181,0:00:03.920224,1,left,1,0.7342808981285316,23,m,2,20,2018_Nov_02_1212,MP_PerceptionTuring2,59.93157373197858,
28,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(27)-lvm(18)_final(0).mov,resources/videos_natural\training(37).mov,False,True,left,0,27,27,27,2018-11-02 12:15:54.956287,2018-11-02 12:15:58.876512,0:00:03.920225,1,left,1,0.31733471952384207,23,m,2,20,2018_Nov_02_1212,MP_PerceptionTuring2,59.93157373197858,
29,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(28)-lvm(17)_final(4).mov,resources/videos_natural\training(41).mov,False,False,right,0,28,28,28,2018-11-02 12:16:00.311594,2018-11-02 12:16:04.431829,0:00:04.120235,1,right,1,0.3671336727130665,23,m,2,20,2018_Nov_02_1212,MP_PerceptionTuring2,59.93157373197858,
30,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(22)-lvm(17)_final(8).mov,resources/videos_natural\training(41).mov,False,True,left,0,29,29,29,2018-11-02 12:16:05.915914,2018-11-02 12:16:10.036150,0:00:04.120236,1,left,1,0.3839860063829974,23,m,2,20,2018_Nov_02_1212,MP_PerceptionTuring2,59.93157373197858,
31,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(27)-lvm(28)_final(6).mov,resources/videos_natural\training(36).mov,True,True,left,0,30,30,30,2018-11-02 12:16:11.537236,2018-11-02 12:16:15.607469,0:00:04.070233,1,left,1,0.31728713447978407,23,m,2,20,2018_Nov_02_1212,MP_PerceptionTuring2,59.93157373197858,
32,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(22)-lvm(21)_final(8).mov,resources/videos_natural\training(6).mov,True,False,right,0,31,31,31,2018-11-02 12:16:17.042551,2018-11-02 12:16:21.128784,0:00:04.086233,1,left,0,3.6699423046401307,23,m,2,20,2018_Nov_02_1212,MP_PerceptionTuring2,59.93157373197858,
33,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(24)-lvm(27)_final(7).mov,resources/videos_natural\training(7).mov,False,True,left,0,32,32,32,2018-11-02 12:16:25.917058,2018-11-02 12:16:29.820281,0:00:03.903223,1,left,1,0.7675554930458475,23,m,2,20,2018_Nov_02_1212,MP_PerceptionTuring2,59.93157373197858,
34,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(22)-lvm(28)_final(2).mov,resources/videos_natural\training(29).mov,False,True,left,0,33,33,33,2018-11-02 12:16:31.705389,2018-11-02 12:16:35.791623,0:00:04.086234,1,right,0,0.25036057717647964,23,m,2,20,2018_Nov_02_1212,MP_PerceptionTuring2,59.93157373197858,
35,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(25)-lvm(28)_final(1).mov,resources/videos_natural\training(3).mov,True,True,left,0,34,34,34,2018-11-02 12:16:37.159701,2018-11-02 12:16:41.279937,0:00:04.120236,1,left,1,0.4339752997481128,23,m,2,20,2018_Nov_02_1212,MP_PerceptionTuring2,59.93157373197858,
36,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(24)-lvm(25)_final(9).mov,resources/videos_natural\training(36).mov,False,False,right,0,35,35,35,2018-11-02 12:16:42.831026,2018-11-02 12:16:46.935260,0:00:04.104234,1,right,1,0.634012885909442,23,m,2,20,2018_Nov_02_1212,MP_PerceptionTuring2,59.93157373197858,
37,resources/videos_generated\model(dmp)-dataset(walking)-npsi(100)_final(5).mov,resources/videos_natural\training(13).mov,True,False,right,0,36,36,36,2018-11-02 12:16:48.686361,2018-11-02 12:16:52.773594,0:00:04.087233,1,left,0,0.5172653899217039,23,m,2,20,2018_Nov_02_1212,MP_PerceptionTuring2,59.93157373197858,
38,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(27)-lvm(18)_final(8).mov,resources/videos_natural\training(41).mov,False,True,left,0,37,37,37,2018-11-02 12:16:54.407688,2018-11-02 12:16:58.511923,0:00:04.104235,1,left,1,0.3672661880253827,23,m,2,20,2018_Nov_02_1212,MP_PerceptionTuring2,59.93157373197858,
39,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(22)-lvm(23)_final(8).mov,resources/videos_natural\training(30).mov,True,False,right,0,38,38,38,2018-11-02 12:16:59.996007,2018-11-02 12:17:03.949234,0:00:03.953227,1,right,1,0.5673772599508311,23,m,2,20,2018_Nov_02_1212,MP_PerceptionTuring2,59.93157373197858,
40,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(22)-lvm(27)_final(3)_fail.mov,resources/videos_natural\training(31).mov,False,True,left,0,39,39,39,2018-11-02 12:17:05.634330,2018-11-02 12:17:09.721564,0:00:04.087234,1,left,1,0.4840206109497558,23,m,2,20,2018_Nov_02_1212,MP_PerceptionTuring2,59.93157373197858,
41,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(26)-lvm(23)_final(8).mov,resources/videos_natural\training(10).mov,False,False,right,0,40,40,40,2018-11-02 12:17:11.322655,2018-11-02 12:17:15.442891,0:00:04.120236,1,right,1,0.33379583185126194,23,m,2,20,2018_Nov_02_1212,MP_PerceptionTuring2,59.93157373197858,
42,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(22)-lvm(25)_final(1).mov,resources/videos_natural\training(23).mov,True,False,right,0,41,41,41,2018-11-02 12:17:16.893974,2018-11-02 12:17:20.964207,0:00:04.070233,1,right,1,0.35053161228074714,23,m,2,20,2018_Nov_02_1212,MP_PerceptionTuring2,59.93157373197858,
43,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(28)-lvm(23)_final(0).mov,resources/videos_natural\training(39).mov,True,False,right,0,42,42,42,2018-11-02 12:17:22.432291,2018-11-02 12:17:26.519524,0:00:04.087233,1,right,1,1.7516530532280967,23,m,2,20,2018_Nov_02_1212,MP_PerceptionTuring2,59.93157373197858,
44,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(26)-lvm(17)_final(8).mov,resources/videos_natural\training(33).mov,False,False,right,0,43,43,43,2018-11-02 12:17:29.388689,2018-11-02 12:17:33.508924,0:00:04.120235,1,right,1,0.28385683407066153,23,m,2,20,2018_Nov_02_1212,MP_PerceptionTuring2,59.93157373197858,
45,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(24)-lvm(21)_final(4).mov,resources/videos_natural\training(3).mov,True,False,right,0,44,44,44,2018-11-02 12:17:34.910004,2018-11-02 12:17:38.830229,0:00:03.920225,1,left,0,0.26712135481238874,23,m,2,20,2018_Nov_02_1212,MP_PerceptionTuring2,59.93157373197858,
46,resources/videos_generated\model(dmp)-dataset(walking)-npsi(60)_final(3).mov,resources/videos_natural\training(45).mov,False,True,left,0,45,45,45,2018-11-02 12:18:12.809172,2018-11-02 12:18:16.812401,0:00:04.003229,2,right,0,0.36719450928819697,23,m,2,20,2018_Nov_02_1212,MP_PerceptionTuring2,59.93157373197858,
47,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(25)-lvm(25)_final(0).mov,resources/videos_natural\training(36).mov,False,True,left,0,46,46,46,2018-11-02 12:18:18.297486,2018-11-02 12:18:22.233711,0:00:03.936225,2,left,1,0.4340924553309833,23,m,2,20,2018_Nov_02_1212,MP_PerceptionTuring2,59.93157373197858,
48,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(22)-lvm(23)_final(5).mov,resources/videos_natural\training(11).mov,True,False,right,0,47,47,47,2018-11-02 12:18:23.785800,2018-11-02 12:18:27.722025,0:00:03.936225,2,right,1,0.4338337493009021,23,m,2,20,2018_Nov_02_1212,MP_PerceptionTuring2,59.93157373197858,
49,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(28)-lvm(27)_final(2).mov,resources/videos_natural\training(2).mov,True,False,right,0,48,48,48,2018-11-02 12:18:29.273114,2018-11-02 12:18:33.393349,0:00:04.120235,2,right,1,0.5841699617301401,23,m,2,20,2018_Nov_02_1212,MP_PerceptionTuring2,59.93157373197858,
50,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(27)-lvm(20)_final(0).mov,resources/videos_natural\training(34).mov,True,True,left,0,49,49,49,2018-11-02 12:18:35.095447,2018-11-02 12:18:38.998670,0:00:03.903223,2,right,0,0.6508022748060966,23,m,2,20,2018_Nov_02_1212,MP_PerceptionTuring2,59.93157373197858,
51,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(22)-lvm(23)_final(9).mov,resources/videos_natural\training(26).mov,False,False,right,0,50,50,50,2018-11-02 12:18:40.766771,2018-11-02 12:18:44.870006,0:00:04.103235,2,right,1,0.3847440542035656,23,m,2,20,2018_Nov_02_1212,MP_PerceptionTuring2,59.93157373197858,
52,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(27)-lvm(28)_final(2).mov,resources/videos_natural\training(32).mov,True,False,right,0,51,51,51,2018-11-02 12:18:46.371092,2018-11-02 12:18:50.308317,0:00:03.937225,2,right,1,0.33417289814906326,23,m,2,20,2018_Nov_02_1212,MP_PerceptionTuring2,59.93157373197858,
53,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(22)-lvm(19)_final(2).mov,resources/videos_natural\training(38).mov,True,True,left,0,52,52,52,2018-11-02 12:18:51.759400,2018-11-02 12:18:55.846634,0:00:04.087234,2,left,1,0.41747804688088763,23,m,2,20,2018_Nov_02_1212,MP_PerceptionTuring2,59.93157373197858,
54,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(22)-lvm(27)_final(5)_fail.mov,resources/videos_natural\training(28).mov,False,True,left,0,53,53,53,2018-11-02 12:18:57.380721,2018-11-02 12:19:01.500957,0:00:04.120236,2,left,1,0.484088675632961,23,m,2,20,2018_Nov_02_1212,MP_PerceptionTuring2,59.93157373197858,
55,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(23)-lvm(26)_final(0).mov,resources/videos_natural\training(16).mov,False,True,left,0,54,54,54,2018-11-02 12:19:03.103049,2018-11-02 12:19:07.206283,0:00:04.103234,2,right,0,0.36727371730455616,23,m,2,20,2018_Nov_02_1212,MP_PerceptionTuring2,59.93157373197858,
56,resources/videos_generated\model(dmp)-dataset(walking)-npsi(50)_final(5).mov,resources/videos_natural\training(23).mov,False,True,left,0,55,55,55,2018-11-02 12:19:08.690368,2018-11-02 12:19:12.594592,0:00:03.904224,2,left,1,0.4507062614388815,23,m,2,20,2018_Nov_02_1212,MP_PerceptionTuring2,59.93157373197858,
57,resources/videos_generated\model(dmp)-dataset(walking)-npsi(90)_final(7).mov,resources/videos_natural\training(48).mov,True,True,left,0,56,56,56,2018-11-02 12:19:14.162681,2018-11-02 12:19:18.282917,0:00:04.120236,2,left,1,0.43395210956828123,23,m,2,20,2018_Nov_02_1212,MP_PerceptionTuring2,59.93157373197858,
58,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(24)-lvm(23)_final(0).mov,resources/videos_natural\training(0).mov,True,False,right,0,57,57,57,2018-11-02 12:19:19.834006,2018-11-02 12:19:23.737229,0:00:03.903223,2,right,1,0.3839116171054684,23,m,2,20,2018_Nov_02_1212,MP_PerceptionTuring2,59.93157373197858,
59,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(26)-lvm(25)_final(2).mov,resources/videos_natural\training(46).mov,True,True,left,0,58,58,58,2018-11-02 12:19:25.238315,2018-11-02 12:19:29.325549,0:00:04.087234,2,left,1,0.4840188039227087,23,m,2,20,2018_Nov_02_1212,MP_PerceptionTuring2,59.93157373197858,
60,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(23)-lvm(22)_final(8).mov,resources/videos_natural\training(28).mov,False,True,left,0,59,59,59,2018-11-02 12:19:30.926640,2018-11-02 12:19:34.996873,0:00:04.070233,2,left,1,0.4174045611168822,23,m,2,20,2018_Nov_02_1212,MP_PerceptionTuring2,59.93157373197858,
61,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(22)-lvm(23)_final(6).mov,resources/videos_natural\training(22).mov,False,False,right,0,60,60,60,2018-11-02 12:19:36.531961,2018-11-02 12:19:40.452185,0:00:03.920224,2,right,1,0.30059412035575406,23,m,2,20,2018_Nov_02_1212,MP_PerceptionTuring2,59.93157373197858,
62,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(28)-lvm(23)_final(6).mov,resources/videos_natural\training(24).mov,False,False,right,0,61,61,61,2018-11-02 12:19:41.869266,2018-11-02 12:19:45.973501,0:00:04.104235,2,right,1,0.534090618187065,23,m,2,20,2018_Nov_02_1212,MP_PerceptionTuring2,59.93157373197858,
63,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(28)-lvm(25)_final(4).mov,resources/videos_natural\training(35).mov,False,False,right,0,62,62,62,2018-11-02 12:19:47.624595,2018-11-02 12:19:51.727830,0:00:04.103235,2,right,1,0.3005387048617649,23,m,2,20,2018_Nov_02_1212,MP_PerceptionTuring2,59.93157373197858,
64,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(23)-lvm(24)_final(4).mov,resources/videos_natural\training(9).mov,False,True,left,0,63,63,63,2018-11-02 12:19:53.145911,2018-11-02 12:19:57.066135,0:00:03.920224,2,left,1,0.36727612667368703,23,m,2,20,2018_Nov_02_1212,MP_PerceptionTuring2,59.93157373197858,
65,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(25)-lvm(28)_final(9).mov,resources/videos_natural\training(34).mov,False,True,left,0,64,64,64,2018-11-02 12:19:58.550220,2018-11-02 12:20:02.654455,0:00:04.104235,2,right,0,0.35059455705390974,23,m,2,20,2018_Nov_02_1212,MP_PerceptionTuring2,59.93157373197858,
66,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(26)-lvm(19)_final(6).mov,resources/videos_natural\training(12).mov,False,False,right,0,65,65,65,2018-11-02 12:20:04.122539,2018-11-02 12:20:08.225774,0:00:04.103235,2,right,1,0.25039822357189223,23,m,2,20,2018_Nov_02_1212,MP_PerceptionTuring2,59.93157373197858,
67,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(25)-lvm(22)_final(3).mov,resources/videos_natural\training(26).mov,False,False,right,0,66,66,66,2018-11-02 12:20:09.593852,2018-11-02 12:20:13.514076,0:00:03.920224,2,right,1,0.3673246152311549,23,m,2,20,2018_Nov_02_1212,MP_PerceptionTuring2,59.93157373197858,
68,resources/videos_generated\model(dmp)-dataset(walking)-npsi(70)_final(7).mov,resources/videos_natural\training(46).mov,True,True,left,0,67,67,67,2018-11-02 12:20:14.998161,2018-11-02 12:20:19.102396,0:00:04.104235,2,right,0,0.2837613628114468,23,m,2,20,2018_Nov_02_1212,MP_PerceptionTuring2,59.93157373197858,
69,resources/videos_generated\model(tmp)-dataset(walking)-numprim(14)_final(7).mov,resources/videos_natural\training(17).mov,True,False,right,0,68,68,68,2018-11-02 12:20:20.502476,2018-11-02 12:20:24.589709,0:00:04.087233,2,left,0,0.4006404705978639,23,m,2,20,2018_Nov_02_1212,MP_PerceptionTuring2,59.93157373197858,
70,resources/videos_generated\model(tmp)-dataset(walking)-numprim(13)_final(3).mov,resources/videos_natural\training(35).mov,False,False,right,0,69,69,69,2018-11-02 12:20:26.107796,2018-11-02 12:20:30.195030,0:00:04.087234,2,left,0,0.750982646216471,23,m,2,20,2018_Nov_02_1212,MP_PerceptionTuring2,59.93157373197858,
71,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(25)-lvm(22)_final(8).mov,resources/videos_natural\training(18).mov,True,True,left,0,70,70,70,2018-11-02 12:20:32.063137,2018-11-02 12:20:36.150371,0:00:04.087234,2,left,1,0.5182710004394266,23,m,2,20,2018_Nov_02_1212,MP_PerceptionTuring2,59.93157373197858,
72,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(25)-lvm(18)_final(8).mov,resources/videos_natural\training(23).mov,True,False,right,0,71,71,71,2018-11-02 12:20:37.784464,2018-11-02 12:20:41.671687,0:00:03.887223,2,right,1,0.3004616050434379,23,m,2,20,2018_Nov_02_1212,MP_PerceptionTuring2,59.93157373197858,
