n_trial,mov_file_generated,mov_file_natural,mirrored,switch_stim_pos,correct_answer,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,stimulus_onset,stimulus_off,stimulus_length,block,response.keys,response.corr,response.rt,age,gender,condition,participant,date,expName,frameRate,
31,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(25)-lvm(22)_final(3).mov,resources/videos_natural\training(40).mov,True,False,right,0,30,30,30,2018-09-17 11:25:12.636418,2018-09-17 11:25:16.706650,0:00:04.070232,1,right,1,0.3672182030809381,31,m,2,4,2018_Sep_17_1121,MP_PerceptionTuring2,59.94784021666371,
32,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(28)-lvm(23)_final(0).mov,resources/videos_natural\training(7).mov,False,True,left,0,31,31,31,2018-09-17 11:25:18.190735,2018-09-17 11:25:22.277969,0:00:04.087234,1,right,0,0.2505959442362382,31,m,2,4,2018_Sep_17_1121,MP_PerceptionTuring2,59.94784021666371,
33,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(25)-lvm(22)_final(2).mov,resources/videos_natural\training(13).mov,True,False,right,0,32,32,32,2018-09-17 11:25:23.646047,2018-09-17 11:25:27.699279,0:00:04.053232,1,right,1,0.6008316565578298,31,m,2,4,2018_Sep_17_1121,MP_PerceptionTuring2,59.94784021666371,
34,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(26)-lvm(19)_final(0).mov,resources/videos_natural\training(35).mov,False,False,right,0,33,33,33,2018-09-17 11:25:29.417377,2018-09-17 11:25:33.337602,0:00:03.920225,1,right,1,0.4172443899925611,31,m,2,4,2018_Sep_17_1121,MP_PerceptionTuring2,59.94784021666371,
35,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(27)-lvm(18)_final(2).mov,resources/videos_natural\training(17).mov,False,False,right,0,34,34,34,2018-09-17 11:25:34.872689,2018-09-17 11:25:38.958923,0:00:04.086234,1,right,1,0.4672199799961163,31,m,2,4,2018_Sep_17_1121,MP_PerceptionTuring2,59.94784021666371,
36,resources/videos_generated\model(tmp)-dataset(walking)-numprim(11)_final(1).mov,resources/videos_natural\training(17).mov,False,True,left,0,35,35,35,2018-09-17 11:25:40.544014,2018-09-17 11:25:44.480239,0:00:03.936225,1,right,0,0.40056307130464575,31,m,2,4,2018_Sep_17_1121,MP_PerceptionTuring2,59.94784021666371,
37,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(28)-lvm(21)_final(4).mov,resources/videos_natural\training(13).mov,True,True,left,0,36,36,36,2018-09-17 11:25:45.998326,2018-09-17 11:25:49.935551,0:00:03.937225,1,left,1,0.31745162649474423,31,m,2,4,2018_Sep_17_1121,MP_PerceptionTuring2,59.94784021666371,
38,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(28)-lvm(23)_final(2).mov,resources/videos_natural\training(32).mov,True,True,left,0,37,37,37,2018-09-17 11:25:51.369633,2018-09-17 11:25:55.289857,0:00:03.920224,1,right,0,0.35214695028639653,31,m,2,4,2018_Sep_17_1121,MP_PerceptionTuring2,59.94784021666371,
39,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(28)-lvm(23)_final(4)_fail.mov,resources/videos_natural\training(26).mov,False,True,left,0,38,38,38,2018-09-17 11:25:56.757941,2018-09-17 11:26:00.795172,0:00:04.037231,1,left,1,0.33386429969505116,31,m,2,4,2018_Sep_17_1121,MP_PerceptionTuring2,59.94784021666371,
40,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(23)-lvm(28)_final(7).mov,resources/videos_natural\training(37).mov,True,True,left,0,39,39,39,2018-09-17 11:26:02.246255,2018-09-17 11:26:06.199481,0:00:03.953226,1,left,1,0.2671863089585713,31,m,2,4,2018_Sep_17_1121,MP_PerceptionTuring2,59.94784021666371,
41,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(28)-lvm(23)_final(8).mov,resources/videos_natural\training(31).mov,False,True,left,0,40,40,40,2018-09-17 11:26:07.583560,2018-09-17 11:26:11.503785,0:00:03.920225,1,left,1,0.2671429401802925,31,m,2,4,2018_Sep_17_1121,MP_PerceptionTuring2,59.94784021666371,
42,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(22)-lvm(19)_final(4).mov,resources/videos_natural\training(20).mov,False,True,left,0,41,41,41,2018-09-17 11:26:12.888864,2018-09-17 11:26:16.792087,0:00:03.903223,1,left,1,0.33381731685199156,31,m,2,4,2018_Sep_17_1121,MP_PerceptionTuring2,59.94784021666371,
43,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(25)-lvm(25)_final(0).mov,resources/videos_natural\training(4).mov,False,False,right,0,42,42,42,2018-09-17 11:26:18.243170,2018-09-17 11:26:22.146393,0:00:03.903223,1,right,1,0.2837974545539055,31,m,2,4,2018_Sep_17_1121,MP_PerceptionTuring2,59.94784021666371,
44,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(25)-lvm(26)_final(9).mov,resources/videos_natural\training(25).mov,False,False,right,0,43,43,43,2018-09-17 11:26:23.547474,2018-09-17 11:26:27.467698,0:00:03.920224,1,right,1,0.2671986570134095,31,m,2,4,2018_Sep_17_1121,MP_PerceptionTuring2,59.94784021666371,
45,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(26)-lvm(19)_final(2).mov,resources/videos_natural\training(38).mov,False,True,left,0,44,44,44,2018-09-17 11:26:28.851777,2018-09-17 11:26:32.806003,0:00:03.954226,1,left,1,0.28373842482790224,31,m,2,4,2018_Sep_17_1121,MP_PerceptionTuring2,59.94784021666371,
46,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(27)-lvm(22)_final(0).mov,resources/videos_natural\training(44).mov,True,False,right,0,45,45,45,2018-09-17 11:27:36.694657,2018-09-17 11:27:40.613881,0:00:03.919224,2,left,0,0.2170474836923404,31,m,2,4,2018_Sep_17_1121,MP_PerceptionTuring2,59.94784021666371,
47,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(27)-lvm(22)_final(8).mov,resources/videos_natural\training(40).mov,False,False,right,0,46,46,46,2018-09-17 11:27:41.948958,2018-09-17 11:27:45.885183,0:00:03.936225,2,right,1,0.3004652204986087,31,m,2,4,2018_Sep_17_1121,MP_PerceptionTuring2,59.94784021666371,
48,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(27)-lvm(22)_final(2).mov,resources/videos_natural\training(5).mov,False,True,left,0,47,47,47,2018-09-17 11:27:47.303264,2018-09-17 11:27:51.240489,0:00:03.937225,2,right,0,0.3838793432400962,31,m,2,4,2018_Sep_17_1121,MP_PerceptionTuring2,59.94784021666371,
49,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(28)-lvm(27)_final(6).mov,resources/videos_natural\training(25).mov,False,False,right,0,48,48,48,2018-09-17 11:27:52.742575,2018-09-17 11:27:56.661799,0:00:03.919224,2,right,1,0.25033000929715854,31,m,2,4,2018_Sep_17_1121,MP_PerceptionTuring2,59.94784021666371,
50,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(23)-lvm(22)_final(4).mov,resources/videos_natural\training(16).mov,True,False,right,0,49,49,49,2018-09-17 11:27:58.028878,2018-09-17 11:28:01.933101,0:00:03.904223,2,right,1,0.3162285667131073,31,m,2,4,2018_Sep_17_1121,MP_PerceptionTuring2,59.94784021666371,
51,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(28)-lvm(25)_final(4).mov,resources/videos_natural\training(11).mov,False,True,left,0,50,50,50,2018-09-17 11:28:03.367183,2018-09-17 11:28:07.320409,0:00:03.953226,2,right,0,0.2504453582005226,31,m,2,4,2018_Sep_17_1121,MP_PerceptionTuring2,59.94784021666371,
52,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(26)-lvm(23)_final(6)_fail.mov,resources/videos_natural\training(35).mov,False,True,left,0,51,51,51,2018-09-17 11:28:08.688487,2018-09-17 11:28:12.625712,0:00:03.937225,2,left,1,0.4339016149148165,31,m,2,4,2018_Sep_17_1121,MP_PerceptionTuring2,59.94784021666371,
53,resources/videos_generated\model(tmp)-dataset(walking)-numprim(13)_final(7).mov,resources/videos_natural\training(32).mov,True,True,left,0,52,52,52,2018-09-17 11:28:14.176801,2018-09-17 11:28:18.081024,0:00:03.904223,2,left,1,0.4338799305255634,31,m,2,4,2018_Sep_17_1121,MP_PerceptionTuring2,59.94784021666371,
54,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(23)-lvm(22)_final(0).mov,resources/videos_natural\training(36).mov,True,False,right,0,53,53,53,2018-09-17 11:28:19.632113,2018-09-17 11:28:23.585339,0:00:03.953226,2,left,0,0.33389833213914244,31,m,2,4,2018_Sep_17_1121,MP_PerceptionTuring2,59.94784021666371,
55,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(26)-lvm(21)_final(8).mov,resources/videos_natural\training(42).mov,False,False,right,0,54,54,54,2018-09-17 11:28:25.036422,2018-09-17 11:28:29.139657,0:00:04.103235,2,left,0,0.2837197521594135,31,m,2,4,2018_Sep_17_1121,MP_PerceptionTuring2,59.94784021666371,
56,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(25)-lvm(22)_final(9).mov,resources/videos_natural\training(37).mov,False,False,right,0,55,55,55,2018-09-17 11:28:30.540737,2018-09-17 11:28:34.493963,0:00:03.953226,2,right,1,0.26723841172690754,31,m,2,4,2018_Sep_17_1121,MP_PerceptionTuring2,59.94784021666371,
57,resources/videos_generated\model(tmp)-dataset(walking)-numprim(14)_final(7).mov,resources/videos_natural\training(3).mov,False,False,right,0,56,56,56,2018-09-17 11:28:35.879042,2018-09-17 11:28:39.966276,0:00:04.087234,2,right,1,0.3671453194397145,31,m,2,4,2018_Sep_17_1121,MP_PerceptionTuring2,59.94784021666371,
58,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(23)-lvm(18)_final(2).mov,resources/videos_natural\training(25).mov,False,False,right,0,57,57,57,2018-09-17 11:28:41.450361,2018-09-17 11:28:45.386586,0:00:03.936225,2,right,1,0.4006603498836512,31,m,2,4,2018_Sep_17_1121,MP_PerceptionTuring2,59.94784021666371,
59,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(25)-lvm(18)_final(8).mov,resources/videos_natural\training(17).mov,False,False,right,0,58,58,58,2018-09-17 11:28:46.904673,2018-09-17 11:28:50.824897,0:00:03.920224,2,right,1,0.2671959464647671,31,m,2,4,2018_Sep_17_1121,MP_PerceptionTuring2,59.94784021666371,
60,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(26)-lvm(27)_final(2).mov,resources/videos_natural\training(40).mov,False,False,right,0,59,59,59,2018-09-17 11:28:52.209977,2018-09-17 11:28:56.130201,0:00:03.920224,2,right,1,0.30046431698247034,31,m,2,4,2018_Sep_17_1121,MP_PerceptionTuring2,59.94784021666371,
61,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(22)-lvm(27)_final(1)_fail.mov,resources/videos_natural\training(30).mov,False,False,right,0,60,60,60,2018-09-17 11:28:57.547282,2018-09-17 11:29:01.634516,0:00:04.087234,2,right,1,0.33385586687711566,31,m,2,4,2018_Sep_17_1121,MP_PerceptionTuring2,59.94784021666371,
62,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(28)-lvm(17)_final(4).mov,resources/videos_natural\training(3).mov,True,True,left,0,61,61,61,2018-09-17 11:29:03.085599,2018-09-17 11:29:07.005823,0:00:03.920224,2,left,1,0.3505013460885493,31,m,2,4,2018_Sep_17_1121,MP_PerceptionTuring2,59.94784021666371,
63,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(22)-lvm(23)_final(4).mov,resources/videos_natural\training(5).mov,False,False,right,0,62,62,62,2018-09-17 11:29:08.473907,2018-09-17 11:29:12.394131,0:00:03.920224,2,right,1,0.5672633186571829,31,m,2,4,2018_Sep_17_1121,MP_PerceptionTuring2,59.94784021666371,
64,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(28)-lvm(23)_final(6).mov,resources/videos_natural\training(0).mov,True,False,right,0,63,63,63,2018-09-17 11:29:14.078227,2018-09-17 11:29:18.015453,0:00:03.937226,2,right,1,0.31711491611906695,31,m,2,4,2018_Sep_17_1121,MP_PerceptionTuring2,59.94784021666371,
65,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(24)-lvm(19)_final(0).mov,resources/videos_natural\training(8).mov,True,False,right,0,64,64,64,2018-09-17 11:29:19.449535,2018-09-17 11:29:23.369759,0:00:03.920224,2,left,0,0.2837200533315354,31,m,2,4,2018_Sep_17_1121,MP_PerceptionTuring2,59.94784021666371,
66,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(25)-lvm(22)_final(7).mov,resources/videos_natural\training(10).mov,False,False,right,0,65,65,65,2018-09-17 11:29:24.770839,2018-09-17 11:29:28.708064,0:00:03.937225,2,right,1,0.383991379250574,31,m,2,4,2018_Sep_17_1121,MP_PerceptionTuring2,59.94784021666371,
67,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(26)-lvm(23)_final(8).mov,resources/videos_natural\training(44).mov,False,True,left,0,66,66,66,2018-09-17 11:29:30.209150,2018-09-17 11:29:34.112373,0:00:03.903223,2,right,0,0.8175990502237482,31,m,2,4,2018_Sep_17_1121,MP_PerceptionTuring2,59.94784021666371,
68,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(25)-lvm(22)_final(6).mov,resources/videos_natural\training(46).mov,True,False,right,0,67,67,67,2018-09-17 11:29:36.047484,2018-09-17 11:29:40.134718,0:00:04.087234,2,right,1,0.5009476379225362,31,m,2,4,2018_Sep_17_1121,MP_PerceptionTuring2,59.94784021666371,
69,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(22)-lvm(23)_final(1).mov,resources/videos_natural\training(23).mov,True,True,left,0,68,68,68,2018-09-17 11:29:41.752810,2018-09-17 11:29:45.856045,0:00:04.103235,2,left,1,0.25039446012044664,31,m,2,4,2018_Sep_17_1121,MP_PerceptionTuring2,59.94784021666371,
70,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(25)-lvm(24)_final(8).mov,resources/videos_natural\training(40).mov,True,False,right,0,69,69,69,2018-09-17 11:29:47.224123,2018-09-17 11:29:51.327358,0:00:04.103235,2,right,1,0.4005787322522565,31,m,2,4,2018_Sep_17_1121,MP_PerceptionTuring2,59.94784021666371,
71,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(25)-lvm(28)_final(3).mov,resources/videos_natural\training(30).mov,True,False,right,0,70,70,70,2018-09-17 11:29:52.845445,2018-09-17 11:29:56.915677,0:00:04.070232,2,right,1,0.2671983558414013,31,m,2,4,2018_Sep_17_1121,MP_PerceptionTuring2,59.94784021666371,
72,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(23)-lvm(26)_final(4)_hip-corrected.mov,resources/videos_natural\training(21).mov,True,True,left,0,71,71,71,2018-09-17 11:29:58.299757,2018-09-17 11:30:02.236982,0:00:03.937225,2,left,1,0.36734620121137596,31,m,2,4,2018_Sep_17_1121,MP_PerceptionTuring2,59.94784021666371,
