trial_number,right,flipped,correct,block,left,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,flipwelcome.keys,flipwelcome.corr,flipwelcome.rt,flippreparations.keys,flippreparations.rt,flipInstructions.keys,flipInstructions.rt,time_at_fixation_cross_onset,time_at_videoonset,time_at_videoend,participant_key_response,time_at_key_response,key_resp_4.keys,key_resp_4.rt,date,frameRate,expName,participant,
14,vgpdm_dyn(30)-lvm(30)_final(0).mov,False,left,0,training(20).mov,0,13,13,3,,,,,,,,11:40:14:988,11:40:15:572,11:40:18:558,right,11:40:19:292,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
15,tmp_numprim(8)_final(0).mov,True,left,0,training(8).mov,0,14,14,136,,,,,,,,11:40:20:072,11:40:20:793,11:40:23:793,left,11:40:25:528,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
16,vcgpdm_dyn(5)-lvm(25)_final(0).mov,True,left,0,training(36).mov,0,15,15,9,,,,,,,,11:40:26:477,11:40:27:029,11:40:30:032,right,11:40:32:385,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
17,vcgpdm_dyn(25)-lvm(10)_final(0).mov,True,left,0,training(36).mov,0,16,16,49,,,,,,,,11:40:33:140,11:40:33:888,11:40:36:907,left,11:40:37:524,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
18,vcgpdm_dyn(20)-lvm(5)_final(8).mov,False,left,0,training(33).mov,0,17,17,16,,,,,,,,11:40:38:305,11:40:39:025,11:40:42:028,left,11:40:43:929,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
19,tmp_numprim(7)_final(8).mov,True,left,0,training(7).mov,0,18,18,147,,,,,,,,11:40:44:865,11:40:45:430,11:40:48:433,left,11:40:50:385,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
20,training(14).mov,False,right,0,vgpdm_dyn(5)-lvm(20)_final(1).mov,0,19,19,92,,,,,,,,11:40:51:325,11:40:51:903,11:40:54:889,right,11:40:55:890,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
21,training(25).mov,False,right,0,vgpdm_dyn(5)-lvm(15)_final(1).mov,0,20,20,76,,,,,,,,11:40:56:656,11:40:57:391,11:41:00:393,right,11:41:01:878,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
22,vgpdm_dyn(5)-lvm(10)_final(1).mov,True,left,0,training(1).mov,0,21,21,58,,,,,,,,11:41:02:828,11:41:03:379,11:41:06:383,left,11:41:07:817,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
23,training(22).mov,True,right,0,vgpdm_dyn(20)-lvm(25)_final(9).mov,0,22,22,0,,,,,,,,11:41:08:568,11:41:09:318,11:41:12:319,right,11:41:14:988,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
24,training(48).mov,False,right,0,vcgpdm_dyn(30)-lvm(25)_final(8).mov,0,23,23,71,,,,,,,,11:41:15:918,11:41:16:489,11:41:19:491,right,11:41:20:743,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
25,training(34).mov,True,right,0,tmp_numprim(7)_final(7).mov,0,24,24,57,,,,,,,,11:41:21:502,11:41:22:244,11:41:25:247,left,11:41:26:150,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
26,vcgpdm_dyn(5)-lvm(10)_final(6).mov,False,left,0,training(17).mov,0,25,25,34,,,,,,,,11:41:27:677,11:41:27:677,11:41:30:653,left,11:41:32:421,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
27,vcgpdm_dyn(15)-lvm(15)_final(5).mov,True,left,0,training(5).mov,0,26,26,45,,,,,,,,11:41:33:359,11:41:33:922,11:41:36:925,left,11:41:38:810,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
28,vcgpdm_dyn(30)-lvm(25)_final(2).mov,False,left,0,training(19).mov,0,27,27,129,,,,,,,,11:41:39:627,11:41:40:311,11:41:43:314,left,11:41:44:749,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
29,training(13).mov,True,right,0,vgpdm_dyn(15)-lvm(5)_final(9).mov,0,28,28,106,,,,,,,,11:41:45:504,11:41:46:250,11:41:49:252,right,11:41:49:886,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
30,tmp_numprim(10)_final(8).mov,True,left,0,training(10).mov,0,29,29,60,,,,,,,,11:41:50:646,11:41:51:388,11:41:54:390,right,11:41:55:541,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
31,vcgpdm_dyn(20)-lvm(35)_final(5).mov,True,left,0,training(20).mov,0,30,30,74,,,,,,,,11:41:56:294,11:41:57:059,11:42:00:062,left,11:42:00:830,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
32,vcgpdm_dyn(30)-lvm(5)_final(5).mov,False,left,0,training(30).mov,0,31,31,137,,,,,,,,11:42:01:599,11:42:02:362,11:42:05:348,left,11:42:06:082,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
33,training(38).mov,False,right,0,vgpdm_dyn(25)-lvm(30)_final(1).mov,0,32,32,33,,,,,,,,11:42:06:864,11:42:07:583,11:42:10:586,right,11:42:11:503,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
34,training(37).mov,True,right,0,tmp_numprim(8)_final(1).mov,0,33,33,153,,,,,,,,11:42:12:252,11:42:13:006,11:42:15:991,left,11:42:18:045,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
35,vgpdm_dyn(25)-lvm(30)_final(7).mov,True,left,0,training(14).mov,0,34,34,54,,,,,,,,11:42:18:990,11:42:19:546,11:42:22:548,left,11:42:24:116,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
36,tmp_numprim(10)_final(2).mov,False,left,0,training(8).mov,0,35,35,77,,,,,,,,11:42:25:055,11:42:25:617,11:42:28:636,left,11:42:29:137,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
37,training(0).mov,False,right,0,vcgpdm_dyn(20)-lvm(25)_final(9).mov,0,36,36,7,,,,,,,,11:42:29:909,11:42:30:655,11:42:33:657,right,11:42:34:709,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
38,training(24).mov,True,right,0,vgpdm_dyn(30)-lvm(20)_final(9).mov,0,37,37,124,,,,,,,,11:42:35:468,11:42:36:210,11:42:39:229,left,11:42:40:180,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
39,vgpdm_dyn(15)-lvm(35)_final(1).mov,True,left,0,training(15).mov,0,38,38,112,,,,,,,,11:42:40:936,11:42:41:681,11:42:44:700,right,11:42:45:318,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
40,training(31).mov,True,right,0,vgpdm_dyn(25)-lvm(5)_final(9).mov,0,39,39,99,,,,,,,,11:42:46:077,11:42:46:819,11:42:49:838,right,11:42:50:605,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
41,training(13).mov,True,right,0,vgpdm_dyn(10)-lvm(10)_final(2).mov,0,40,40,110,,,,,,,,11:42:51:379,11:42:52:139,11:42:55:125,left,11:42:56:075,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
42,training(11).mov,True,right,0,vgpdm_dyn(20)-lvm(35)_final(9).mov,0,41,41,149,,,,,,,,11:42:56:846,11:42:57:577,11:43:00:579,left,11:43:01:263,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
43,training(22).mov,False,right,0,vgpdm_dyn(10)-lvm(20)_final(0).mov,0,42,42,48,,,,,,,,11:43:02:019,11:43:02:781,11:43:05:752,left,11:43:06:719,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
44,training(3).mov,False,right,0,vgpdm_dyn(30)-lvm(5)_final(4).mov,0,43,43,119,,,,,,,,11:43:07:504,11:43:08:220,11:43:11:224,left,11:43:12:391,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
45,training(19).mov,True,right,0,vgpdm_dyn(35)-lvm(20)_final(7)_out_of_screen.mov,0,44,44,105,,,,,,,,11:43:13:132,11:43:13:892,11:43:16:895,left,11:43:19:214,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
46,vcgpdm_dyn(25)-lvm(5)_final(0).mov,True,left,0,training(30).mov,0,45,45,20,,,,,,,,11:43:20:150,11:43:20:715,11:43:23:717,left,11:43:25:202,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
47,training(18).mov,True,right,0,vcgpdm_dyn(30)-lvm(10)_final(8).mov,0,46,46,143,,,,,,,,11:43:26:140,11:43:26:720,11:43:29:706,right,11:43:30:440,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
48,training(36).mov,True,right,0,tmp_numprim(7)_final(3).mov,0,47,47,117,,,,,,,,11:43:31:209,11:43:31:941,11:43:34:944,left,11:43:35:494,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
49,vgpdm_dyn(10)-lvm(30)_final(0).mov,False,left,0,training(16).mov,0,48,48,62,,,,,,,,11:43:36:244,11:43:36:995,11:43:39:998,left,11:43:41:414,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
50,vgpdm_dyn(10)-lvm(15)_final(9).mov,True,left,0,training(26).mov,0,49,49,75,,,,,,,,11:43:42:181,11:43:42:915,11:43:45:919,right,11:43:46:736,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
51,vcgpdm_dyn(15)-lvm(5)_final(2).mov,False,left,0,training(22).mov,0,50,50,151,,,,,,,,11:43:47:480,11:43:48:237,11:43:51:240,right,11:43:52:040,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
52,vgpdm_dyn(35)-lvm(10)_final(5).mov,False,left,0,training(36).mov,0,51,51,121,,,,,,,,11:43:52:803,11:43:53:543,11:43:56:546,left,11:43:57:296,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
53,training(27).mov,False,right,0,vcgpdm_dyn(10)-lvm(35)_final(0).mov,0,52,52,132,,,,,,,,11:43:58:056,11:43:58:798,11:44:01:801,left,11:44:03:803,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
54,training(35).mov,False,right,0,vcgpdm_dyn(10)-lvm(10)_final(9).mov,0,53,53,120,,,,,,,,11:44:04:735,11:44:05:304,11:44:08:306,right,11:44:09:407,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
55,training(18).mov,True,right,0,vcgpdm_dyn(10)-lvm(25)_final(5).mov,0,54,54,141,,,,,,,,11:44:10:166,11:44:10:925,11:44:13:911,right,11:44:14:995,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
56,training(18).mov,False,right,0,dmp_npsi(50)_final(7).mov,0,55,55,17,,,,,,,,11:44:15:754,11:44:16:496,11:44:19:499,right,11:44:20:784,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
57,training(18).mov,False,right,0,vcgpdm_dyn(35)-lvm(30)_final(7).mov,0,56,56,89,,,,,,,,11:44:21:540,11:44:22:302,11:44:25:287,right,11:44:26:155,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
58,training(32).mov,False,right,0,vgpdm_dyn(30)-lvm(10)_final(3).mov,0,57,57,59,,,,,,,,11:44:28:279,11:44:28:279,11:44:30:659,left,11:44:32:858,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
59,vcgpdm_dyn(15)-lvm(30)_final(8).mov,False,left,0,training(33).mov,0,58,58,96,,,,,,,,11:44:33:710,11:44:34:360,11:44:37:363,left,11:44:37:897,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
60,training(31).mov,False,right,0,vgpdm_dyn(35)-lvm(25)_final(9).mov,0,59,59,90,,,,,,,,11:44:38:658,11:44:39:398,11:44:42:400,right,11:44:42:869,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
61,tmp_numprim(3)_final(6).mov,True,left,0,training(4).mov,0,60,60,131,,,,,,,,11:44:43:631,11:44:44:370,11:44:47:373,left,11:44:48:324,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
62,training(35).mov,False,right,0,dmp_npsi(15)_final(6).mov,0,61,61,1,,,,,,,,11:44:49:077,11:44:49:825,11:44:52:827,right,11:44:53:595,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
63,vcgpdm_dyn(15)-lvm(15)_final(3).mov,True,left,0,training(28).mov,0,62,62,125,,,,,,,,11:44:54:361,11:44:55:097,11:44:58:116,left,11:44:59:267,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
64,training(48).mov,True,right,0,vgpdm_dyn(5)-lvm(15)_final(9).mov,0,63,63,70,,,,,,,,11:45:00:027,11:45:00:768,11:45:03:787,right,11:45:04:488,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
65,training(2).mov,False,right,0,vgpdm_dyn(10)-lvm(25)_final(4).mov,0,64,64,86,,,,,,,,11:45:05:246,11:45:06:006,11:45:08:991,left,11:45:09:976,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
66,vgpdm_dyn(25)-lvm(20)_final(8).mov,False,left,0,training(1).mov,0,65,65,97,,,,,,,,11:45:10:729,11:45:11:494,11:45:14:480,right,11:45:15:097,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
67,training(39).mov,False,right,0,vcgpdm_dyn(10)-lvm(35)_final(7).mov,0,66,66,67,,,,,,,,11:45:15:871,11:45:16:598,11:45:19:601,right,11:45:20:568,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
68,training(48).mov,True,right,0,vcgpdm_dyn(35)-lvm(25)_final(2).mov,0,67,67,156,,,,,,,,11:45:21:320,11:45:22:085,11:45:25:070,left,11:45:26:004,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
69,vgpdm_dyn(35)-lvm(5)_final(9).mov,True,left,0,training(20).mov,0,68,68,94,,,,,,,,11:45:27:623,11:45:27:623,11:45:30:509,right,11:45:31:894,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
70,vgpdm_dyn(35)-lvm(5)_final(4).mov,False,left,0,training(26).mov,0,69,69,118,,,,,,,,11:45:32:641,11:45:33:396,11:45:36:382,right,11:45:37:850,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
71,vcgpdm_dyn(30)-lvm(30)_final(2).mov,False,left,0,training(33).mov,0,70,70,61,,,,,,,,11:45:38:814,11:45:39:351,11:45:42:354,left,11:45:43:054,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
72,vcgpdm_dyn(20)-lvm(25)_final(9).mov,False,left,0,training(10).mov,0,71,71,157,,,,,,,,11:45:43:810,11:45:44:555,11:45:47:559,left,11:45:48:243,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
73,training(33).mov,False,right,0,vgpdm_dyn(20)-lvm(20)_final(9).mov,0,72,72,81,,,,,,,,11:45:49:182,11:45:49:761,11:45:52:746,left,11:45:53:497,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
74,training(1).mov,True,right,0,map_cgpdm_final(0).mov,0,73,73,102,,,,,,,,11:45:54:248,11:45:55:000,11:45:58:001,left,11:45:59:802,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
75,vcgpdm_dyn(35)-lvm(10)_final(2).mov,True,left,0,training(34).mov,0,74,74,95,,,,,,,,11:46:00:747,11:46:01:303,11:46:04:307,left,11:46:05:158,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
76,training(21).mov,True,right,0,vcgpdm_dyn(15)-lvm(15)_final(5).mov,0,75,75,52,,,,,,,,11:46:05:937,11:46:06:659,11:46:09:678,right,11:46:10:212,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
77,vgpdm_dyn(35)-lvm(5)_final(9).mov,True,left,0,training(34).mov,0,76,76,126,,,,,,,,11:46:10:955,11:46:11:728,11:46:14:713,left,11:46:15:180,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
78,training(7).mov,True,right,0,dmp_npsi(5)_final(0)_bad.mov,0,77,77,130,,,,,,,,11:46:15:936,11:46:16:682,11:46:19:684,right,11:46:20:418,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
79,training(24).mov,False,right,0,vcgpdm_dyn(35)-lvm(10)_final(9).mov,0,78,78,111,,,,,,,,11:46:21:181,11:46:21:920,11:46:24:908,left,11:46:25:508,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
80,training(31).mov,False,right,0,dmp_npsi(40)_final(5).mov,0,79,79,35,,,,,,,,11:46:26:255,11:46:27:009,11:46:30:012,right,11:46:30:796,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
81,vcgpdm_dyn(10)-lvm(25)_final(1).mov,True,left,0,training(40).mov,0,80,80,108,,,,,,,,11:46:31:543,11:46:32:297,11:46:35:299,right,11:46:36:551,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
82,training(39).mov,True,right,0,vgpdm_dyn(20)-lvm(20)_final(6).mov,0,81,81,43,,,,,,,,11:46:37:313,11:46:38:052,11:46:41:055,left,11:46:42:156,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
83,training(3).mov,False,right,0,vcgpdm_dyn(30)-lvm(10)_final(7).mov,0,82,82,15,,,,,,,,11:46:42:914,11:46:43:674,11:46:46:660,left,11:46:47:243,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
84,vgpdm_dyn(5)-lvm(10)_final(9).mov,False,left,0,training(13).mov,0,83,83,133,,,,,,,,11:46:48:000,11:46:48:745,11:46:51:747,left,11:46:53:151,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
85,vgpdm_dyn(15)-lvm(30)_final(8).mov,True,left,0,training(34).mov,0,84,84,32,,,,,,,,11:46:53:921,11:46:54:666,11:46:57:670,left,11:46:59:504,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
86,vcgpdm_dyn(15)-lvm(35)_final(6).mov,False,left,0,training(17).mov,0,85,85,98,,,,,,,,11:47:00:253,11:47:01:006,11:47:04:007,right,11:47:04:523,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
87,training(14).mov,True,right,0,vcgpdm_dyn(10)-lvm(35)_final(4).mov,0,86,86,128,,,,,,,,11:47:05:277,11:47:06:024,11:47:09:027,left,11:47:09:677,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
88,vgpdm_dyn(20)-lvm(30)_final(6).mov,True,left,0,training(16).mov,0,87,87,150,,,,,,,,11:47:10:431,11:47:11:179,11:47:14:182,right,11:47:14:816,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
89,training(22).mov,True,right,0,vgpdm_dyn(10)-lvm(20)_final(0).mov,0,88,88,145,,,,,,,,11:47:15:594,11:47:16:319,11:47:19:304,left,11:47:20:005,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
90,vcgpdm_dyn(15)-lvm(25)_final(1).mov,False,left,0,training(20).mov,0,89,89,56,,,,,,,,11:47:20:764,11:47:21:506,11:47:24:509,left,11:47:25:577,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
91,training(32).mov,True,right,0,dmp_npsi(50)_final(1).mov,0,90,90,104,,,,,,,,11:47:26:361,11:47:27:078,11:47:30:097,left,11:47:30:731,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
92,vgpdm_dyn(10)-lvm(10)_final(6).mov,True,left,0,training(3).mov,0,91,91,80,,,,,,,,11:47:31:473,11:47:32:233,11:47:35:252,left,11:47:36:053,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
93,vcgpdm_dyn(5)-lvm(20)_final(4).mov,True,left,0,training(11).mov,0,92,92,12,,,,,,,,11:47:36:821,11:47:37:554,11:47:40:573,right,11:47:41:924,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
94,training(7).mov,False,right,0,dmp_npsi(20)_final(5).mov,0,93,93,18,,,,,,,,11:47:42:673,11:47:43:425,11:47:46:427,right,11:47:47:195,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
95,training(32).mov,False,right,0,vgpdm_dyn(20)-lvm(15)_final(7).mov,0,94,94,146,,,,,,,,11:47:47:946,11:47:48:714,11:47:51:698,right,11:47:52:699,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
96,training(31).mov,False,right,0,vcgpdm_dyn(10)-lvm(5)_final(9).mov,0,95,95,53,,,,,,,,11:47:53:438,11:47:54:200,11:47:57:202,right,11:47:57:836,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
97,vcgpdm_dyn(25)-lvm(20)_final(2).mov,False,left,0,training(34).mov,0,96,96,138,,,,,,,,11:47:58:589,11:47:59:354,11:48:02:340,left,11:48:02:942,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
98,training(17).mov,True,right,0,vgpdm_dyn(10)-lvm(30)_final(3).mov,0,97,97,65,,,,,,,,11:48:03:699,11:48:04:443,11:48:07:446,right,11:48:08:731,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
99,training(41).mov,False,right,0,vgpdm_dyn(5)-lvm(30)_final(5).mov,0,98,98,84,,,,,,,,11:48:09:486,11:48:10:232,11:48:13:234,right,11:48:14:335,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
100,training(8).mov,True,right,0,vcgpdm_dyn(20)-lvm(25)_final(4).mov,0,99,99,144,,,,,,,,11:48:15:086,11:48:15:837,11:48:18:839,right,11:48:19:823,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
101,training(6).mov,False,right,0,vgpdm_dyn(35)-lvm(25)_final(2).mov,0,100,100,11,,,,,,,,11:48:20:578,11:48:21:324,11:48:24:328,right,11:48:24:979,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
102,training(26).mov,False,right,0,vgpdm_dyn(10)-lvm(20)_final(7).mov,0,101,101,39,,,,,,,,11:48:25:745,11:48:26:479,11:48:29:482,left,11:48:29:949,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
103,vgpdm_dyn(10)-lvm(30)_final(1).mov,True,left,0,training(27).mov,0,102,102,31,,,,,,,,11:48:30:700,11:48:31:450,11:48:34:453,right,11:48:35:287,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
