trial_number,right,flipped,correct,block,left,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,flipwelcome.keys,flipwelcome.corr,flipwelcome.rt,flippreparations.keys,flippreparations.rt,flipInstructions.keys,flipInstructions.rt,time_at_fixation_cross_onset,time_at_videoonset,time_at_videoend,participant_key_response,time_at_key_response,key_resp_4.keys,date,frameRate,expName,participant,
32,dmp_npsi(20)_final(4).mov,False,left,0,training(12).mov,0,31,31,105,,,,,,,,16:32:19:485,16:32:20:210,16:32:23:211,left,16:32:23:845,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
33,training(34).mov,True,right,0,vcgpdm_dyn(5)-lvm(10)_final(8).mov,0,32,32,47,,,,,,,,16:32:24:642,16:32:25:346,16:32:28:348,left,16:32:28:816,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
34,training(37).mov,True,right,0,vgpdm_dyn(10)-lvm(35)_final(4).mov,0,33,33,67,,,,,,,,16:32:29:590,16:32:30:333,16:32:33:322,right,16:32:34:056,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
35,vgpdm_dyn(25)-lvm(15)_final(7)_out_of_screen.mov,False,left,0,training(34).mov,0,34,34,42,,,,,,,,16:32:34:854,16:32:35:557,16:32:38:560,right,16:32:40:211,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
36,training(4).mov,True,right,0,vcgpdm_dyn(30)-lvm(15)_final(6).mov,0,35,35,98,,,,,,,,16:32:40:990,16:32:41:712,16:32:44:714,left,16:32:45:098,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
37,training(29).mov,False,right,0,vcgpdm_dyn(10)-lvm(10)_final(0).mov,0,36,36,118,,,,,,,,16:32:45:878,16:32:46:599,16:32:49:603,left,16:32:50:153,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
38,training(17).mov,False,right,0,vcgpdm_dyn(15)-lvm(20)_final(2).mov,0,37,37,72,,,,,,,,16:32:50:932,16:32:51:654,16:32:54:657,right,16:32:55:224,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
39,dmp_npsi(45)_final(2).mov,False,left,0,training(4).mov,0,38,38,148,,,,,,,,16:32:55:997,16:32:56:742,16:32:59:727,right,16:33:00:345,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
40,vcgpdm_dyn(25)-lvm(15)_final(7).mov,False,left,0,training(37).mov,0,39,39,64,,,,,,,,16:33:01:109,16:33:01:846,16:33:04:848,right,16:33:05:382,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
41,training(24).mov,True,right,0,tmp_numprim(10)_final(6).mov,0,40,40,22,,,,,,,,16:33:06:173,16:33:06:884,16:33:09:903,left,16:33:11:069,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
42,training(8).mov,False,right,0,vgpdm_dyn(35)-lvm(25)_final(3).mov,0,41,41,120,,,,,,,,16:33:11:851,16:33:12:570,16:33:15:590,right,16:33:15:990,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
43,vcgpdm_dyn(20)-lvm(5)_final(5).mov,True,left,0,training(4).mov,0,42,42,65,,,,,,,,16:33:16:762,16:33:17:491,16:33:20:493,left,16:33:20:894,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
44,dmp_npsi(40)_final(8).mov,True,left,0,training(24).mov,0,43,43,107,,,,,,,,16:33:21:683,16:33:22:397,16:33:25:383,left,16:33:26:318,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
45,vcgpdm_dyn(30)-lvm(10)_final(4).mov,True,left,0,training(38).mov,0,44,44,57,,,,,,,,16:33:27:119,16:33:27:819,16:33:30:821,left,16:33:31:472,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
46,dmp_npsi(30)_final(5).mov,False,left,0,training(8).mov,0,45,45,124,,,,,,,,16:33:32:236,16:33:32:973,16:33:35:992,left,16:33:36:860,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
47,training(6).mov,False,right,0,map_gpdm_final(7).mov,0,46,46,8,,,,,,,,16:33:37:633,16:33:38:360,16:33:41:363,right,16:33:41:865,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
48,training(30).mov,True,right,0,map_gpdm_final(8).mov,0,47,47,128,,,,,,,,16:33:42:638,16:33:43:366,16:33:46:368,right,16:33:46:985,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
49,vcgpdm_dyn(30)-lvm(15)_final(4).mov,False,left,0,training(3).mov,0,48,48,28,,,,,,,,16:33:47:759,16:33:48:486,16:33:51:489,right,16:33:51:923,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
50,vgpdm_dyn(20)-lvm(30)_final(0).mov,False,left,0,training(31).mov,0,49,49,40,,,,,,,,16:33:52:694,16:33:53:424,16:33:56:426,right,16:33:56:977,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
51,training(23).mov,False,right,0,tmp_numprim(2)_final(3).mov,0,50,50,101,,,,,,,,16:33:57:752,16:33:58:478,16:34:01:479,right,16:34:02:113,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
52,vcgpdm_dyn(10)-lvm(30)_final(7).mov,False,left,0,training(12).mov,0,51,51,110,,,,,,,,16:34:02:883,16:34:03:614,16:34:06:617,right,16:34:07:234,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
53,vgpdm_dyn(35)-lvm(35)_final(2).mov,True,left,0,training(7).mov,0,52,52,59,,,,,,,,16:34:08:011,16:34:08:752,16:34:11:723,left,16:34:12:123,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
54,training(21).mov,True,right,0,vcgpdm_dyn(25)-lvm(10)_final(9).mov,0,53,53,142,,,,,,,,16:34:12:907,16:34:13:624,16:34:16:627,left,16:34:17:128,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
55,vgpdm_dyn(5)-lvm(5)_final(7)_out_of_screen.mov,False,left,0,training(4).mov,0,54,54,34,,,,,,,,16:34:18:280,16:34:18:796,16:34:21:632,left,16:34:22:783,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
56,vgpdm_dyn(15)-lvm(5)_final(8).mov,True,left,0,training(25).mov,0,55,55,151,,,,,,,,16:34:23:558,16:34:24:301,16:34:27:286,right,16:34:27:920,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
57,training(31).mov,True,right,0,vgpdm_dyn(30)-lvm(5)_final(8).mov,0,56,56,92,,,,,,,,16:34:28:685,16:34:29:421,16:34:32:424,left,16:34:33:058,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
58,vgpdm_dyn(20)-lvm(5)_final(3).mov,True,left,0,training(25).mov,0,57,57,11,,,,,,,,16:34:33:829,16:34:34:577,16:34:37:562,left,16:34:38:163,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
59,vgpdm_dyn(10)-lvm(25)_final(0).mov,False,left,0,training(18).mov,0,58,58,27,,,,,,,,16:34:38:932,16:34:39:664,16:34:42:666,right,16:34:43:701,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
60,training(3).mov,True,right,0,vgpdm_dyn(5)-lvm(15)_final(1).mov,0,59,59,112,,,,,,,,16:34:45:458,16:34:45:458,16:34:48:221,left,16:34:48:755,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
61,training(17).mov,True,right,0,vcgpdm_dyn(15)-lvm(25)_final(2).mov,0,60,60,15,,,,,,,,16:34:49:531,16:34:50:256,16:34:53:258,left,16:34:53:858,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
62,vcgpdm_dyn(10)-lvm(15)_final(7).mov,False,left,0,training(9).mov,0,61,61,80,,,,,,,,16:34:54:638,16:34:55:359,16:34:58:362,right,16:34:58:779,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
63,vcgpdm_dyn(20)-lvm(25)_final(1).mov,True,left,0,training(10).mov,0,62,62,88,,,,,,,,16:34:59:551,16:35:00:297,16:35:03:284,left,16:35:03:801,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
64,vcgpdm_dyn(30)-lvm(10)_final(1).mov,True,left,0,training(7).mov,0,63,63,152,,,,,,,,16:35:04:565,16:35:05:302,16:35:08:305,right,16:35:08:922,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
65,vgpdm_dyn(20)-lvm(15)_final(2).mov,True,left,0,training(41).mov,0,64,64,103,,,,,,,,16:35:09:698,16:35:10:424,16:35:13:426,left,16:35:13:944,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
66,vgpdm_dyn(10)-lvm(35)_final(3).mov,True,left,0,training(30).mov,0,65,65,153,,,,,,,,16:35:14:721,16:35:15:445,16:35:18:447,right,16:35:19:515,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
67,training(31).mov,False,right,0,vcgpdm_dyn(35)-lvm(20)_final(8).mov,0,66,66,141,,,,,,,,16:35:20:286,16:35:21:016,16:35:24:019,right,16:35:24:603,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
68,training(21).mov,False,right,0,dmp_npsi(25)_final(3).mov,0,67,67,135,,,,,,,,16:35:25:372,16:35:26:104,16:35:29:124,right,16:35:29:591,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
69,vgpdm_dyn(10)-lvm(25)_final(9).mov,True,left,0,training(24).mov,0,68,68,143,,,,,,,,16:35:30:359,16:35:31:092,16:35:34:094,left,16:35:34:678,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
70,training(26).mov,False,right,0,vgpdm_dyn(15)-lvm(15)_final(0).mov,0,69,69,154,,,,,,,,16:35:35:466,16:35:36:179,16:35:39:182,left,16:35:39:882,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
71,dmp_npsi(50)_final(6).mov,True,left,0,training(8).mov,0,70,70,7,,,,,,,,16:35:40:678,16:35:41:398,16:35:44:402,left,16:35:44:802,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
72,training(12).mov,True,right,0,vgpdm_dyn(30)-lvm(30)_final(1).mov,0,71,71,115,,,,,,,,16:35:45:606,16:35:46:303,16:35:49:306,left,16:35:49:623,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
73,training(41).mov,False,right,0,vcgpdm_dyn(35)-lvm(25)_final(7).mov,0,72,72,123,,,,,,,,16:35:50:397,16:35:51:124,16:35:54:128,right,16:35:54:595,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
74,vgpdm_dyn(30)-lvm(5)_final(4).mov,True,left,0,training(21).mov,0,73,73,140,,,,,,,,16:35:55:372,16:35:56:096,16:35:59:099,left,16:35:59:733,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
75,training(17).mov,False,right,0,vcgpdm_dyn(20)-lvm(30)_final(4).mov,0,74,74,89,,,,,,,,16:36:00:510,16:36:01:234,16:36:04:237,right,16:36:04:838,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
76,dmp_npsi(20)_final(2).mov,True,left,0,training(25).mov,0,75,75,39,,,,,,,,16:36:05:608,16:36:06:339,16:36:09:341,left,16:36:10:226,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
77,training(12).mov,False,right,0,vcgpdm_dyn(25)-lvm(15)_final(1).mov,0,76,76,61,,,,,,,,16:36:10:998,16:36:11:727,16:36:14:729,right,16:36:15:246,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
78,training(38).mov,True,right,0,vgpdm_dyn(35)-lvm(5)_final(1).mov,0,77,77,87,,,,,,,,16:36:16:009,16:36:16:747,16:36:19:751,left,16:36:20:652,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
79,training(14).mov,False,right,0,vgpdm_dyn(5)-lvm(15)_final(6).mov,0,78,78,121,,,,,,,,16:36:21:440,16:36:22:153,16:36:25:172,right,16:36:26:139,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
80,vcgpdm_dyn(10)-lvm(25)_final(1).mov,True,left,0,training(30).mov,0,79,79,119,,,,,,,,16:36:26:911,16:36:27:657,16:36:30:641,left,16:36:31:409,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
81,training(36).mov,False,right,0,vgpdm_dyn(10)-lvm(30)_final(2).mov,0,80,80,144,,,,,,,,16:36:32:189,16:36:32:910,16:36:35:912,right,16:36:36:396,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
82,tmp_numprim(7)_final(2).mov,False,left,0,training(33).mov,0,81,81,2,,,,,,,,16:36:37:164,16:36:37:898,16:36:40:900,right,16:36:41:335,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
83,vcgpdm_dyn(15)-lvm(5)_final(6).mov,True,left,0,training(48).mov,0,82,82,29,,,,,,,,16:36:42:119,16:36:42:837,16:36:45:839,right,16:36:47:625,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
84,vgpdm_dyn(5)-lvm(20)_final(1).mov,True,left,0,training(4).mov,0,83,83,139,,,,,,,,16:36:48:416,16:36:49:126,16:36:52:128,left,16:36:52:578,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
85,training(6).mov,True,right,0,vgpdm_dyn(20)-lvm(25)_final(9).mov,0,84,84,10,,,,,,,,16:36:53:370,16:36:54:079,16:36:57:083,left,16:36:58:017,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
86,vcgpdm_dyn(5)-lvm(10)_final(7).mov,True,left,0,training(39).mov,0,85,85,62,,,,,,,,16:36:58:798,16:36:59:518,16:37:02:521,left,16:37:03:188,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
87,vcgpdm_dyn(25)-lvm(25)_final(9).mov,False,left,0,training(34).mov,0,86,86,33,,,,,,,,16:37:03:970,16:37:04:689,16:37:07:692,right,16:37:08:592,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
88,vcgpdm_dyn(10)-lvm(35)_final(5).mov,False,left,0,training(38).mov,0,87,87,21,,,,,,,,16:37:09:368,16:37:10:093,16:37:13:097,right,16:37:13:848,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
89,training(23).mov,True,right,0,vgpdm_dyn(20)-lvm(25)_final(9).mov,0,88,88,50,,,,,,,,16:37:14:638,16:37:15:349,16:37:18:351,left,16:37:19:085,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
90,training(14).mov,True,right,0,vcgpdm_dyn(10)-lvm(20)_final(8).mov,0,89,89,102,,,,,,,,16:37:19:857,16:37:20:601,16:37:23:587,left,16:37:24:037,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
91,training(11).mov,False,right,0,vgpdm_dyn(15)-lvm(15)_final(9).mov,0,90,90,104,,,,,,,,16:37:24:813,16:37:25:538,16:37:28:541,right,16:37:29:042,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
92,vgpdm_dyn(15)-lvm(35)_final(9).mov,True,left,0,training(11).mov,0,91,91,86,,,,,,,,16:37:29:824,16:37:30:544,16:37:33:531,right,16:37:34:215,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
93,training(4).mov,False,right,0,vgpdm_dyn(10)-lvm(20)_final(2).mov,0,92,92,58,,,,,,,,16:37:34:991,16:37:35:716,16:37:38:719,right,16:37:39:269,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
94,training(39).mov,False,right,0,vcgpdm_dyn(15)-lvm(35)_final(0).mov,0,93,93,156,,,,,,,,16:37:40:035,16:37:40:770,16:37:43:773,right,16:37:44:273,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
95,vgpdm_dyn(5)-lvm(30)_final(8).mov,False,left,0,training(1).mov,0,94,94,125,,,,,,,,16:37:46:149,16:37:46:149,16:37:48:778,right,16:37:50:546,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
96,vcgpdm_dyn(20)-lvm(20)_final(4).mov,True,left,0,training(5).mov,0,95,95,131,,,,,,,,16:37:51:308,16:37:52:047,16:37:55:049,left,16:37:55:517,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
97,vgpdm_dyn(35)-lvm(25)_final(0).mov,True,left,0,training(33).mov,0,96,96,91,,,,,,,,16:37:56:327,16:37:57:034,16:38:00:020,right,16:38:00:754,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
98,vgpdm_dyn(25)-lvm(5)_final(5).mov,True,left,0,training(24).mov,0,97,97,73,,,,,,,,16:38:01:524,16:38:02:255,16:38:05:275,right,16:38:06:026,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
99,vcgpdm_dyn(15)-lvm(20)_final(9).mov,False,left,0,training(28).mov,0,98,98,56,,,,,,,,16:38:06:785,16:38:07:527,16:38:10:528,right,16:38:11:012,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
100,tmp_numprim(6)_final(9).mov,False,left,0,training(35).mov,0,99,99,19,,,,,,,,16:38:11:782,16:38:12:513,16:38:15:515,right,16:38:15:899,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
101,training(37).mov,False,right,0,vgpdm_dyn(15)-lvm(25)_final(6).mov,0,100,100,31,,,,,,,,16:38:16:669,16:38:17:400,16:38:20:419,right,16:38:20:803,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
102,training(18).mov,False,right,0,tmp_numprim(3)_final(9).mov,0,101,101,113,,,,,,,,16:38:21:571,16:38:22:307,16:38:25:293,left,16:38:25:876,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
103,tmp_numprim(5)_final(8).mov,True,left,0,training(48).mov,0,102,102,76,,,,,,,,16:38:26:646,16:38:27:377,16:38:30:397,left,16:38:30:914,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
104,vcgpdm_dyn(15)-lvm(5)_final(1).mov,False,left,0,training(25).mov,0,103,103,133,,,,,,,,16:38:31:681,16:38:32:415,16:38:35:418,right,16:38:36:435,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
105,tmp_numprim(10)_final(3).mov,False,left,0,training(10).mov,0,104,104,49,,,,,,,,16:38:37:203,16:38:37:953,16:38:40:939,right,16:38:41:440,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
106,training(13).mov,True,right,0,vcgpdm_dyn(20)-lvm(20)_final(8).mov,0,105,105,0,,,,,,,,16:38:42:205,16:38:42:941,16:38:45:943,left,16:38:46:344,,2018_May_30_1627,59.9593151659,MP-Perception Experiment,xx06w28,
