trial_number,right,flipped,correct,block,left,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,flipwelcome.keys,flipwelcome.corr,flipwelcome.rt,flippreparations.keys,flippreparations.rt,flipInstructions.keys,flipInstructions.rt,time_at_fixation_cross_onset,time_at_videoonset,time_at_videoend,participant_key_response,time_at_key_response,date,frameRate,expName,participant,
519,vgpdm_dyn(25)-lvm(5)_final(7).mov,True,left,3,training(33).mov,0,41,41,50,,,,,,,,11:01:08:172,11:01:08:931,11:01:11:918,right,11:01:12:752,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
520,training(18).mov,False,right,3,vcgpdm_dyn(15)-lvm(30)_final(9).mov,0,42,42,127,,,,,,,,11:01:13:618,11:01:14:253,11:01:17:273,right,11:01:17:940,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
521,training(2).mov,False,right,3,tmp_numprim(8)_final(7).mov,0,43,43,44,,,,,,,,11:01:18:729,11:01:19:458,11:01:22:444,right,11:01:23:062,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
522,vgpdm_dyn(20)-lvm(35)_final(6).mov,True,left,3,training(16).mov,0,44,44,153,,,,,,,,11:01:23:814,11:01:24:563,11:01:27:565,left,11:01:27:999,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
523,vcgpdm_dyn(10)-lvm(5)_final(2).mov,False,left,3,training(8).mov,0,45,45,67,,,,,,,,11:01:28:760,11:01:29:517,11:01:32:519,left,11:01:33:220,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
524,vgpdm_dyn(30)-lvm(15)_final(0).mov,False,left,3,training(31).mov,0,46,46,84,,,,,,,,11:01:33:978,11:01:34:721,11:01:37:724,left,11:01:38:040,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
525,vgpdm_dyn(10)-lvm(25)_final(4).mov,False,left,3,training(18).mov,0,47,47,120,,,,,,,,11:01:38:785,11:01:39:543,11:01:42:562,right,11:01:43:045,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
526,training(33).mov,True,right,3,vcgpdm_dyn(10)-lvm(30)_final(8).mov,0,48,48,69,,,,,,,,11:01:43:961,11:01:44:547,11:01:47:549,right,11:01:48:115,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
527,vcgpdm_dyn(25)-lvm(30)_final(2).mov,False,left,3,training(5).mov,0,49,49,38,,,,,,,,11:01:49:062,11:01:49:616,11:01:52:618,left,11:01:53:035,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
528,vgpdm_dyn(10)-lvm(30)_final(7).mov,False,left,3,training(24).mov,0,50,50,132,,,,,,,,11:01:53:925,11:01:54:536,11:01:57:540,left,11:01:58:057,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
529,training(35).mov,False,right,3,dmp_npsi(40)_final(7).mov,0,51,51,128,,,,,,,,11:01:58:804,11:01:59:558,11:02:02:545,right,11:02:02:929,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
530,vgpdm_dyn(5)-lvm(20)_final(9).mov,False,left,3,training(19).mov,0,52,52,34,,,,,,,,11:02:03:863,11:02:04:430,11:02:07:433,left,11:02:07:800,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
531,dmp_npsi(50)_final(6).mov,True,left,3,training(15).mov,0,53,53,56,,,,,,,,11:02:08:730,11:02:09:318,11:02:12:303,left,11:02:12:837,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
532,training(22).mov,True,right,3,vgpdm_dyn(20)-lvm(5)_final(8).mov,0,54,54,96,,,,,,,,11:02:13:770,11:02:14:339,11:02:17:342,left,11:02:17:859,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
533,training(15).mov,False,right,3,vgpdm_dyn(5)-lvm(10)_final(6).mov,0,55,55,15,,,,,,,,11:02:18:779,11:02:19:377,11:02:22:363,right,11:02:22:863,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
534,vcgpdm_dyn(20)-lvm(15)_final(7).mov,False,left,3,training(9).mov,0,56,56,135,,,,,,,,11:02:23:609,11:02:24:364,11:02:27:383,right,11:02:27:800,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
535,vcgpdm_dyn(30)-lvm(30)_final(8).mov,True,left,3,training(31).mov,0,57,57,81,,,,,,,,11:02:28:547,11:02:29:318,11:02:32:305,left,11:02:32:789,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
536,vcgpdm_dyn(15)-lvm(30)_final(0).mov,True,left,3,training(48).mov,0,58,58,134,,,,,,,,11:02:33:733,11:02:34:290,11:02:37:309,left,11:02:37:726,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
537,training(26).mov,False,right,3,vcgpdm_dyn(20)-lvm(5)_final(7).mov,0,59,59,163,,,,,,,,11:02:38:500,11:02:39:242,11:02:42:244,right,11:02:42:545,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
538,training(1).mov,True,right,3,vcgpdm_dyn(15)-lvm(35)_final(0).mov,0,60,60,46,,,,,,,,11:02:43:296,11:02:44:046,11:02:47:048,right,11:02:47:499,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
539,vcgpdm_dyn(35)-lvm(20)_final(4).mov,False,left,3,training(5).mov,0,61,61,82,,,,,,,,11:02:48:246,11:02:49:000,11:02:51:988,left,11:02:52:406,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
540,training(12).mov,False,right,3,vgpdm_dyn(30)-lvm(5)_final(9).mov,0,62,62,29,,,,,,,,11:02:54:123,11:02:54:123,11:02:56:909,right,11:02:57:443,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
541,vcgpdm_dyn(30)-lvm(5)_final(3).mov,True,left,3,training(0).mov,0,63,63,12,,,,,,,,11:02:58:199,11:02:58:944,11:03:01:964,right,11:03:02:497,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
542,vgpdm_dyn(15)-lvm(15)_final(9).mov,True,left,3,training(28).mov,0,64,64,147,,,,,,,,11:03:03:438,11:03:03:998,11:03:07:001,left,11:03:07:369,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
543,training(6).mov,False,right,3,vgpdm_dyn(10)-lvm(20)_final(7).mov,0,65,65,149,,,,,,,,11:03:08:309,11:03:08:870,11:03:11:872,right,11:03:12:239,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
544,vgpdm_dyn(30)-lvm(35)_final(7).mov,True,left,3,training(1).mov,0,66,66,22,,,,,,,,11:03:13:032,11:03:13:740,11:03:16:743,right,11:03:17:243,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
545,catch(5).mov,True,catchtrial,3,training(6).mov,0,67,67,43,,,,,,,,11:03:18:012,11:03:18:744,11:03:21:763,right,11:03:22:247,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
546,training(19).mov,True,right,3,tmp_numprim(5)_final(7).mov,0,68,68,162,,,,,,,,11:03:22:998,11:03:23:748,11:03:26:752,right,11:03:27:452,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
547,training(11).mov,False,right,3,vgpdm_dyn(15)-lvm(25)_final(1).mov,0,69,69,145,,,,,,,,11:03:28:214,11:03:28:968,11:03:31:954,right,11:03:32:405,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
548,training(2).mov,True,catchtrial,3,catch(3).mov,0,70,70,31,,,,,,,,11:03:33:355,11:03:33:906,11:03:36:908,left,11:03:37:059,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
549,training(37).mov,False,right,3,tmp_numprim(8)_final(1).mov,0,71,71,129,,,,,,,,11:03:37:844,11:03:38:559,11:03:41:548,right,11:03:41:998,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
550,vgpdm_dyn(30)-lvm(25)_final(8).mov,False,left,3,training(10).mov,0,72,72,57,,,,,,,,11:03:42:757,11:03:43:516,11:03:46:502,right,11:03:46:936,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
551,vgpdm_dyn(30)-lvm(5)_final(9).mov,True,left,3,training(9).mov,0,73,73,99,,,,,,,,11:03:47:681,11:03:48:437,11:03:51:456,left,11:03:51:940,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
552,vcgpdm_dyn(5)-lvm(15)_final(2).mov,False,left,3,training(25).mov,0,74,74,51,,,,,,,,11:03:52:691,11:03:53:441,11:03:56:444,left,11:03:56:560,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
553,vgpdm_dyn(30)-lvm(20)_final(2).mov,False,left,3,training(3).mov,0,75,75,106,,,,,,,,11:03:57:502,11:03:58:078,11:04:01:065,left,11:04:01:499,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
554,vgpdm_dyn(10)-lvm(15)_final(3).mov,True,left,3,training(35).mov,0,76,76,158,,,,,,,,11:04:02:430,11:04:03:000,11:04:06:002,left,11:04:06:319,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
555,vgpdm_dyn(5)-lvm(5)_final(9)_out_of_screen.mov,True,left,3,training(14).mov,0,77,77,157,,,,,,,,11:04:07:079,11:04:07:820,11:04:10:822,left,11:04:10:989,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
556,vcgpdm_dyn(20)-lvm(10)_final(4).mov,True,left,3,training(41).mov,0,78,78,118,,,,,,,,11:04:11:757,11:04:12:491,11:04:15:493,left,11:04:16:094,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
557,vgpdm_dyn(35)-lvm(30)_final(3).mov,False,left,3,training(26).mov,0,79,79,75,,,,,,,,11:04:16:847,11:04:17:613,11:04:20:596,right,11:04:21:047,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
558,vgpdm_dyn(10)-lvm(10)_final(7).mov,False,left,3,training(33).mov,0,80,80,55,,,,,,,,11:04:21:798,11:04:22:548,11:04:25:550,left,11:04:25:667,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
559,training(12).mov,False,right,3,vcgpdm_dyn(30)-lvm(35)_final(0).mov,0,81,81,108,,,,,,,,11:04:26:414,11:04:27:168,11:04:30:156,right,11:04:30:556,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
560,training(24).mov,True,right,3,vgpdm_dyn(35)-lvm(30)_final(7).mov,0,82,82,140,,,,,,,,11:04:31:317,11:04:32:057,11:04:35:061,left,11:04:35:628,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
561,training(0).mov,False,right,3,vgpdm_dyn(35)-lvm(25)_final(1).mov,0,83,83,111,,,,,,,,11:04:36:386,11:04:37:129,11:04:40:132,left,11:04:40:615,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
562,training(5).mov,True,right,3,vcgpdm_dyn(35)-lvm(25)_final(9).mov,0,84,84,89,,,,,,,,11:04:41:549,11:04:42:117,11:04:45:119,right,11:04:46:387,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
563,map_gpdm_final(2).mov,False,left,3,training(14).mov,0,85,85,19,,,,,,,,11:04:47:150,11:04:47:905,11:04:50:891,left,11:04:51:391,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
564,vcgpdm_dyn(30)-lvm(30)_final(9).mov,True,left,3,training(11).mov,0,86,86,48,,,,,,,,11:04:52:152,11:04:52:893,11:04:55:895,left,11:04:56:446,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
565,training(31).mov,True,right,3,vgpdm_dyn(25)-lvm(30)_final(9).mov,0,87,87,78,,,,,,,,11:04:57:203,11:04:57:947,11:05:00:949,right,11:05:01:750,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
566,training(27).mov,False,right,3,dmp_npsi(25)_final(7).mov,0,88,88,80,,,,,,,,11:05:02:508,11:05:03:251,11:05:06:254,left,11:05:07:138,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
567,training(39).mov,True,right,3,vgpdm_dyn(35)-lvm(15)_final(2)_out_of_screen.mov,0,89,89,136,,,,,,,,11:05:08:066,11:05:08:654,11:05:11:641,right,11:05:12:241,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
568,training(16).mov,True,right,3,vcgpdm_dyn(35)-lvm(30)_final(9).mov,0,90,90,60,,,,,,,,11:05:13:012,11:05:13:742,11:05:16:745,right,11:05:17:162,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
569,vcgpdm_dyn(35)-lvm(5)_final(5).mov,True,left,3,training(48).mov,0,91,91,2,,,,,,,,11:05:17:915,11:05:18:663,11:05:21:667,right,11:05:22:218,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
570,training(39).mov,False,right,3,vcgpdm_dyn(20)-lvm(15)_final(2).mov,0,92,92,73,,,,,,,,11:05:22:968,11:05:23:719,11:05:26:739,right,11:05:26:822,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
571,vcgpdm_dyn(10)-lvm(10)_final(4).mov,True,left,3,training(31).mov,0,93,93,42,,,,,,,,11:05:27:575,11:05:28:324,11:05:31:326,right,11:05:31:827,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
572,tmp_numprim(2)_final(9).mov,True,left,3,training(35).mov,0,94,94,142,,,,,,,,11:05:32:595,11:05:33:328,11:05:36:330,left,11:05:36:964,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
573,vcgpdm_dyn(10)-lvm(15)_final(9).mov,False,left,3,training(8).mov,0,95,95,18,,,,,,,,11:05:37:733,11:05:38:482,11:05:41:467,left,11:05:41:751,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
574,vcgpdm_dyn(5)-lvm(10)_final(2).mov,True,left,3,training(1).mov,0,96,96,45,,,,,,,,11:05:42:504,11:05:43:252,11:05:46:272,left,11:05:46:940,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
575,training(24).mov,False,right,3,map_gpdm_final(3).mov,0,97,97,30,,,,,,,,11:05:47:916,11:05:48:441,11:05:51:443,right,11:05:51:944,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
576,training(36).mov,True,right,3,vgpdm_dyn(30)-lvm(10)_final(5).mov,0,98,98,36,,,,,,,,11:05:52:702,11:05:53:461,11:05:56:447,right,11:05:56:848,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
577,vcgpdm_dyn(15)-lvm(15)_final(9).mov,True,left,3,training(8).mov,0,99,99,126,,,,,,,,11:05:57:612,11:05:58:365,11:06:01:350,right,11:06:01:701,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
578,vgpdm_dyn(5)-lvm(10)_final(2).mov,True,left,3,training(0).mov,0,100,100,100,,,,,,,,11:06:02:464,11:06:03:202,11:06:06:204,left,11:06:06:588,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
579,training(6).mov,True,right,3,vcgpdm_dyn(25)-lvm(10)_final(7).mov,0,101,101,91,,,,,,,,11:06:07:346,11:06:08:106,11:06:11:093,right,11:06:11:711,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
580,training(13).mov,True,right,3,map_gpdm_final(9).mov,0,102,102,74,,,,,,,,11:06:12:454,11:06:13:212,11:06:16:214,right,11:06:16:648,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
581,vgpdm_dyn(20)-lvm(20)_final(1).mov,False,left,3,training(14).mov,0,103,103,16,,,,,,,,11:06:17:409,11:06:18:149,11:06:21:253,right,11:06:21:686,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
582,vgpdm_dyn(30)-lvm(35)_final(0).mov,False,left,3,training(23).mov,0,104,104,4,,,,,,,,11:06:22:462,11:06:23:187,11:06:26:190,right,11:06:26:740,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
583,training(21).mov,True,right,3,vgpdm_dyn(35)-lvm(35)_final(7).mov,0,105,105,8,,,,,,,,11:06:27:683,11:06:28:242,11:06:31:261,right,11:06:31:795,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
584,training(18).mov,False,right,3,vgpdm_dyn(35)-lvm(5)_final(5).mov,0,106,106,90,,,,,,,,11:06:32:557,11:06:33:297,11:06:36:298,right,11:06:36:733,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
585,training(34).mov,True,right,3,vgpdm_dyn(10)-lvm(35)_final(3).mov,0,107,107,87,,,,,,,,11:06:37:628,11:06:38:251,11:06:41:236,right,11:06:41:737,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
586,tmp_numprim(7)_final(9).mov,False,left,3,training(38).mov,0,108,108,21,,,,,,,,11:06:42:497,11:06:43:238,11:06:46:240,left,11:06:46:641,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
587,training(48).mov,True,right,3,vcgpdm_dyn(5)-lvm(35)_final(7)_bad.mov,0,109,109,6,,,,,,,,11:06:47:385,11:06:48:159,11:06:51:143,right,11:06:51:576,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
588,training(37).mov,True,right,3,vgpdm_dyn(10)-lvm(20)_final(2).mov,0,110,110,71,,,,,,,,11:06:52:320,11:06:53:077,11:06:56:081,left,11:06:56:431,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
589,vgpdm_dyn(30)-lvm(15)_final(7).mov,True,left,3,training(35).mov,0,111,111,138,,,,,,,,11:06:57:381,11:06:57:932,11:07:00:935,left,11:07:01:319,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
590,training(40).mov,False,right,3,vgpdm_dyn(15)-lvm(35)_final(5).mov,0,112,112,113,,,,,,,,11:07:02:077,11:07:02:821,11:07:05:807,right,11:07:06:725,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
591,vcgpdm_dyn(15)-lvm(20)_final(6).mov,False,left,3,training(4).mov,0,113,113,94,,,,,,,,11:07:07:685,11:07:08:226,11:07:11:228,left,11:07:12:163,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
592,training(28).mov,True,right,3,vcgpdm_dyn(25)-lvm(25)_final(4).mov,0,114,114,98,,,,,,,,11:07:13:099,11:07:13:664,11:07:16:667,right,11:07:17:351,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
593,training(0).mov,True,right,3,vcgpdm_dyn(15)-lvm(35)_final(0).mov,0,115,115,156,,,,,,,,11:07:18:104,11:07:18:852,11:07:21:871,right,11:07:22:822,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
594,training(18).mov,False,catchtrial,3,catch(0).mov,0,116,116,122,,,,,,,,11:07:23:750,11:07:24:323,11:07:27:326,left,11:07:27:726,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
595,dmp_npsi(45)_final(0).mov,False,left,3,training(24).mov,0,117,117,24,,,,,,,,11:07:28:474,11:07:29:245,11:07:32:231,left,11:07:32:664,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
596,vcgpdm_dyn(15)-lvm(25)_final(8).mov,False,left,3,training(32).mov,0,118,118,35,,,,,,,,11:07:33:411,11:07:34:182,11:07:37:168,right,11:07:37:585,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
597,vcgpdm_dyn(20)-lvm(30)_final(0).mov,True,left,3,training(14).mov,0,119,119,64,,,,,,,,11:07:38:517,11:07:39:101,11:07:42:087,left,11:07:42:239,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
598,training(32).mov,True,right,3,vgpdm_dyn(35)-lvm(30)_final(6).mov,0,120,120,68,,,,,,,,11:07:43:023,11:07:43:771,11:07:46:792,left,11:07:46:942,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
599,tmp_numprim(7)_final(0).mov,False,left,3,training(38).mov,0,121,121,54,,,,,,,,11:07:47:696,11:07:48:443,11:07:51:447,right,11:07:51:931,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
600,catch(1).mov,False,catchtrial,3,training(18).mov,0,122,122,0,,,,,,,,11:07:52:688,11:07:53:432,11:07:56:434,right,11:07:57:102,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
601,training(8).mov,True,right,3,tmp_numprim(9)_final(4).mov,0,123,123,143,,,,,,,,11:07:57:858,11:07:58:603,11:08:01:605,left,11:08:02:056,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
602,training(40).mov,False,catchtrial,3,catch(4).mov,0,124,124,37,,,,,,,,11:08:02:796,11:08:03:557,11:08:06:577,right,11:08:07:394,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
603,training(33).mov,False,right,3,vgpdm_dyn(35)-lvm(35)_final(0).mov,0,125,125,114,,,,,,,,11:08:08:149,11:08:08:895,11:08:11:898,right,11:08:12:332,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
604,vgpdm_dyn(10)-lvm(25)_final(7).mov,True,left,3,training(39).mov,0,126,126,26,,,,,,,,11:08:15:185,11:08:15:185,11:08:16:835,left,11:08:18:621,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
605,vcgpdm_dyn(25)-lvm(5)_final(3).mov,True,left,3,training(21).mov,0,127,127,32,,,,,,,,11:08:20:211,11:08:20:212,11:08:23:125,right,11:08:23:675,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
606,dmp_npsi(5)_final(5)_bad.mov,False,left,3,training(38).mov,0,128,128,115,,,,,,,,11:08:25:101,11:08:25:610,11:08:28:195,left,11:08:28:646,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
607,vcgpdm_dyn(25)-lvm(35)_final(3).mov,False,left,3,training(8).mov,0,129,129,148,,,,,,,,11:08:30:084,11:08:30:596,11:08:33:164,left,11:08:33:581,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
608,tmp_numprim(8)_final(4).mov,False,left,3,training(3).mov,0,130,130,164,,,,,,,,11:08:35:160,11:08:35:160,11:08:38:085,left,11:08:38:419,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
609,vcgpdm_dyn(35)-lvm(20)_final(2).mov,True,left,3,training(33).mov,0,131,131,105,,,,,,,,11:08:39:824,11:08:40:338,11:08:42:908,left,11:08:43:259,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
610,vcgpdm_dyn(25)-lvm(10)_final(0).mov,False,left,3,training(34).mov,0,132,132,86,,,,,,,,11:08:44:634,11:08:45:143,11:08:47:779,right,11:08:48:563,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
611,training(28).mov,True,right,3,vcgpdm_dyn(20)-lvm(30)_final(4).mov,0,133,133,39,,,,,,,,11:08:49:640,11:08:50:147,11:08:53:066,right,11:08:53:384,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
612,training(37).mov,True,right,3,tmp_numprim(8)_final(8).mov,0,134,134,155,,,,,,,,11:08:55:243,11:08:55:243,11:08:57:888,right,11:08:58:405,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
613,training(2).mov,True,right,3,vcgpdm_dyn(15)-lvm(5)_final(0).mov,0,135,135,83,,,,,,,,11:08:59:505,11:09:00:023,11:09:02:909,right,11:09:03:309,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
614,vcgpdm_dyn(10)-lvm(25)_final(3).mov,True,left,3,training(32).mov,0,136,136,72,,,,,,,,11:09:04:572,11:09:05:077,11:09:07:813,left,11:09:08:430,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
615,training(22).mov,False,right,3,vcgpdm_dyn(10)-lvm(35)_final(3).mov,0,137,137,97,,,,,,,,11:09:09:511,11:09:10:014,11:09:12:933,right,11:09:13:567,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
616,map_gpdm_final(7).mov,False,left,3,training(29).mov,0,138,138,150,,,,,,,,11:09:15:118,11:09:15:118,11:09:18:072,left,11:09:18:639,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
617,vcgpdm_dyn(10)-lvm(20)_final(4).mov,True,left,3,training(29).mov,0,139,139,139,,,,,,,,11:09:19:910,11:09:20:422,11:09:23:158,left,11:09:23:208,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
618,training(16).mov,False,right,3,vgpdm_dyn(25)-lvm(35)_final(7).mov,0,140,140,137,,,,,,,,11:09:24:245,11:09:24:759,11:09:27:711,right,11:09:28:212,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
619,training(26).mov,False,right,3,vcgpdm_dyn(35)-lvm(30)_final(1).mov,0,141,141,28,,,,,,,,11:09:29:882,11:09:29:882,11:09:32:701,right,11:09:33:986,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
620,vcgpdm_dyn(25)-lvm(25)_final(0).mov,True,left,3,training(13).mov,0,142,142,85,,,,,,,,11:09:35:404,11:09:35:921,11:09:38:489,right,11:09:39:123,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
621,training(21).mov,True,right,3,dmp_npsi(45)_final(2).mov,0,143,143,107,,,,,,,,11:09:40:510,11:09:41:025,11:09:43:627,left,11:09:44:161,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
622,vgpdm_dyn(35)-lvm(35)_final(9).mov,True,left,3,training(12).mov,0,144,144,14,,,,,,,,11:09:45:632,11:09:46:146,11:09:48:665,left,11:09:49:216,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
623,vcgpdm_dyn(25)-lvm(35)_final(6).mov,False,left,3,training(6).mov,0,145,145,77,,,,,,,,11:09:50:192,11:09:50:717,11:09:53:720,left,11:09:54:620,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
624,training(12).mov,False,right,3,map_cgpdm_final(0).mov,0,146,146,116,,,,,,,,11:09:56:224,11:09:56:224,11:09:59:124,right,11:10:00:008,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
625,vgpdm_dyn(15)-lvm(30)_final(7).mov,True,left,3,training(28).mov,0,147,147,101,,,,,,,,11:10:01:130,11:10:01:642,11:10:04:511,left,11:10:05:713,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
626,tmp_numprim(9)_final(3).mov,True,left,3,training(40).mov,0,148,148,93,,,,,,,,11:10:07:019,11:10:07:532,11:10:10:215,right,11:10:10:666,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
627,training(23).mov,False,right,3,vcgpdm_dyn(30)-lvm(30)_final(5).mov,0,149,149,102,,,,,,,,11:10:12:390,11:10:12:391,11:10:15:169,right,11:10:15:470,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
