trial_number,right,flipped,correct,block,left,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,flipwelcome.keys,flipwelcome.corr,flipwelcome.rt,flippreparations.keys,flippreparations.rt,flipInstructions.keys,flipInstructions.rt,time_at_fixation_cross_onset,time_at_videoonset,time_at_videoend,participant_key_response,time_at_key_response,key_resp_4.keys,date,frameRate,expName,participant,
199,tmp_numprim(10)_final(7).webm,True,left,1,training(1).webm,0,39,39,62,,,,,,,,16:56:11:741,16:56:12:484,16:56:15:487,left,16:56:15:937,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
200,training(22).webm,True,right,1,vgpdm_dyn(30)-lvm(30)_final(0).webm,0,40,40,51,,,,,,,,16:56:16:712,16:56:17:438,16:56:20:441,right,16:56:21:141,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
201,training(24).webm,True,right,1,vcgpdm_dyn(20)-lvm(20)_final(3).webm,0,41,41,25,,,,,,,,16:56:21:908,16:56:22:642,16:56:25:645,left,16:56:26:280,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
202,dmp_npsi(40)_final(2).webm,False,left,1,training(27).webm,0,42,42,86,,,,,,,,16:56:27:056,16:56:27:781,16:56:30:782,left,16:56:31:265,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
203,vcgpdm_dyn(15)-lvm(15)_final(9).webm,False,left,1,training(7).webm,0,43,43,11,,,,,,,,16:56:32:054,16:56:32:766,16:56:35:769,left,16:56:36:303,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
204,dmp_npsi(45)_final(2).webm,True,left,1,training(26).webm,0,44,44,52,,,,,,,,16:56:37:095,16:56:37:804,16:56:40:806,left,16:56:41:357,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
205,training(37).webm,True,right,1,vcgpdm_dyn(10)-lvm(20)_final(5).webm,0,45,45,91,,,,,,,,16:56:42:151,16:56:42:858,16:56:45:846,right,16:56:46:347,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
206,vgpdm_dyn(35)-lvm(25)_final(2).webm,True,left,1,training(7).webm,0,46,46,124,,,,,,,,16:56:47:116,16:56:47:848,16:56:50:851,left,16:56:51:234,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
207,training(39).webm,True,right,1,vcgpdm_dyn(25)-lvm(25)_final(5).webm,0,47,47,143,,,,,,,,16:56:51:999,16:56:52:735,16:56:55:738,right,16:56:56:138,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
208,training(14).webm,True,right,1,vcgpdm_dyn(10)-lvm(10)_final(5).webm,0,48,48,136,,,,,,,,16:56:56:926,16:56:57:639,16:57:00:642,right,16:57:01:093,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
209,training(28).webm,True,right,1,dmp_npsi(25)_final(1).webm,0,49,49,142,,,,,,,,16:57:01:854,16:57:02:594,16:57:05:597,right,16:57:05:930,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
210,training(23).webm,False,right,1,vgpdm_dyn(5)-lvm(15)_final(9).webm,0,50,50,9,,,,,,,,16:57:06:868,16:57:07:431,16:57:10:434,right,16:57:10:951,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
211,vcgpdm_dyn(30)-lvm(30)_final(9).webm,True,left,1,training(23).webm,0,51,51,155,,,,,,,,16:57:11:889,16:57:12:452,16:57:15:455,left,16:57:15:772,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
212,training(6).webm,True,right,1,vcgpdm_dyn(25)-lvm(5)_final(0).webm,0,52,52,40,,,,,,,,16:57:16:709,16:57:17:273,16:57:20:274,left,16:57:20:525,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
213,training(8).webm,False,right,1,vcgpdm_dyn(5)-lvm(20)_final(8).webm,0,53,53,28,,,,,,,,16:57:21:467,16:57:22:026,16:57:25:028,right,16:57:25:412,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
214,vcgpdm_dyn(15)-lvm(30)_final(0).webm,False,left,1,training(39).webm,0,54,54,110,,,,,,,,16:57:26:782,16:57:27:297,16:57:29:916,left,16:57:30:383,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
215,training(18).webm,False,right,1,vcgpdm_dyn(10)-lvm(5)_final(5).webm,0,55,55,35,,,,,,,,16:57:31:361,16:57:31:886,16:57:34:888,right,16:57:35:288,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
216,vgpdm_dyn(15)-lvm(30)_final(8).webm,False,left,1,training(35).webm,0,56,56,105,,,,,,,,16:57:36:232,16:57:36:790,16:57:39:793,left,16:57:40:243,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
217,training(28).webm,False,right,1,vgpdm_dyn(10)-lvm(20)_final(7).webm,0,57,57,154,,,,,,,,16:57:41:187,16:57:41:744,16:57:44:747,right,16:57:45:381,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
218,vcgpdm_dyn(25)-lvm(30)_final(6).webm,True,left,1,training(37).webm,0,58,58,132,,,,,,,,16:57:46:136,16:57:46:882,16:57:49:885,left,16:57:50:318,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
219,training(17).webm,False,right,1,vgpdm_dyn(5)-lvm(5)_final(7)_out_of_screen.webm,0,59,59,66,,,,,,,,16:57:51:252,16:57:51:819,16:57:54:823,right,16:57:55:490,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
220,training(35).webm,False,right,1,vcgpdm_dyn(35)-lvm(5)_final(3).webm,0,60,60,144,,,,,,,,16:57:56:425,16:57:56:991,16:57:59:994,right,16:58:00:294,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
221,training(13).webm,False,right,1,vcgpdm_dyn(10)-lvm(35)_final(0).webm,0,61,61,147,,,,,,,,16:58:01:239,16:58:01:795,16:58:04:798,right,16:58:05:064,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
222,tmp_numprim(4)_final(4).webm,True,left,1,training(8).webm,0,62,62,140,,,,,,,,16:58:06:010,16:58:06:566,16:58:09:566,left,16:58:10:033,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
223,training(11).webm,False,right,1,vgpdm_dyn(5)-lvm(10)_final(4).webm,0,63,63,30,,,,,,,,16:58:10:984,16:58:11:535,16:58:14:538,right,16:58:15:272,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
224,training(0).webm,True,right,1,vgpdm_dyn(5)-lvm(10)_final(5).webm,0,64,64,77,,,,,,,,16:58:16:209,16:58:16:773,16:58:19:775,right,16:58:20:109,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
225,tmp_numprim(10)_final(5).webm,True,left,1,training(15).webm,0,65,65,8,,,,,,,,16:58:21:047,16:58:21:610,16:58:24:598,right,16:58:24:898,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
226,training(22).webm,True,right,1,vgpdm_dyn(15)-lvm(25)_final(9).webm,0,66,66,121,,,,,,,,16:58:26:685,16:58:26:685,16:58:29:403,right,16:58:30:020,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
227,training(36).webm,False,right,1,vgpdm_dyn(20)-lvm(30)_final(1).webm,0,67,67,44,,,,,,,,16:58:30:779,16:58:31:521,16:58:34:524,right,16:58:34:890,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
228,dmp_npsi(25)_final(4).webm,True,left,1,training(1).webm,0,68,68,119,,,,,,,,16:58:35:650,16:58:36:392,16:58:39:394,left,16:58:39:744,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
229,vgpdm_dyn(20)-lvm(30)_final(1).webm,True,left,1,training(20).webm,0,69,69,10,,,,,,,,16:58:40:509,16:58:41:245,16:58:44:248,right,16:58:44:381,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
230,training(27).webm,True,right,1,vgpdm_dyn(20)-lvm(20)_final(3).webm,0,70,70,70,,,,,,,,16:58:45:165,16:58:45:884,16:58:48:886,right,16:58:49:236,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
231,vgpdm_dyn(30)-lvm(30)_final(4).webm,False,left,1,training(19).webm,0,71,71,118,,,,,,,,16:58:49:994,16:58:50:737,16:58:53:740,left,16:58:54:074,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
232,vgpdm_dyn(5)-lvm(15)_final(5).webm,False,left,1,training(5).webm,0,72,72,109,,,,,,,,16:58:54:828,16:58:55:575,16:58:58:577,left,16:58:59:042,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
233,vgpdm_dyn(15)-lvm(5)_final(3).webm,False,left,1,training(13).webm,0,73,73,151,,,,,,,,16:59:00:006,16:59:00:544,16:59:03:547,left,16:59:04:131,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
234,training(32).webm,False,right,1,vcgpdm_dyn(10)-lvm(5)_final(8).webm,0,74,74,16,,,,,,,,16:59:05:069,16:59:05:632,16:59:08:635,right,16:59:08:985,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
235,training(20).webm,True,right,1,dmp_npsi(30)_final(9).webm,0,75,75,138,,,,,,,,16:59:09:916,16:59:10:486,16:59:13:474,right,16:59:13:924,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
236,training(18).webm,True,right,1,vcgpdm_dyn(30)-lvm(5)_final(6).webm,0,76,76,64,,,,,,,,16:59:14:859,16:59:15:425,16:59:18:428,right,16:59:19:061,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
237,vcgpdm_dyn(30)-lvm(15)_final(0).webm,False,left,1,training(8).webm,0,77,77,114,,,,,,,,16:59:19:994,16:59:20:563,16:59:23:566,left,16:59:23:900,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
238,training(41).webm,False,right,1,vcgpdm_dyn(30)-lvm(15)_final(1).webm,0,78,78,17,,,,,,,,16:59:24:846,16:59:25:401,16:59:28:403,right,16:59:28:920,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
239,training(11).webm,False,right,1,vcgpdm_dyn(15)-lvm(20)_final(3).webm,0,79,79,2,,,,,,,,16:59:29:852,16:59:30:421,16:59:33:424,right,16:59:33:824,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
240,training(8).webm,False,right,1,vcgpdm_dyn(30)-lvm(25)_final(2).webm,0,80,80,112,,,,,,,,16:59:34:771,16:59:35:325,16:59:38:329,right,16:59:38:980,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
241,training(24).webm,True,right,1,vgpdm_dyn(10)-lvm(15)_final(1).webm,0,81,81,45,,,,,,,,16:59:39:918,16:59:40:481,16:59:43:483,left,16:59:44:100,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
242,vcgpdm_dyn(10)-lvm(25)_final(6).webm,False,left,1,training(20).webm,0,82,82,95,,,,,,,,16:59:44:880,16:59:45:601,16:59:48:604,left,16:59:49:236,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
243,vgpdm_dyn(10)-lvm(20)_final(7).webm,True,left,1,training(37).webm,0,83,83,79,,,,,,,,16:59:50:168,16:59:50:737,16:59:53:740,left,16:59:54:140,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
244,training(15).webm,False,right,1,tmp_numprim(7)_final(9).webm,0,84,84,46,,,,,,,,16:59:55:078,16:59:55:642,16:59:58:645,right,16:59:59:445,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
245,training(27).webm,False,right,1,vgpdm_dyn(35)-lvm(25)_final(2).webm,0,85,85,82,,,,,,,,17:00:00:401,17:00:00:948,17:00:03:934,right,17:00:04:434,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
246,training(37).webm,False,right,1,dmp_npsi(45)_final(0).webm,0,86,86,56,,,,,,,,17:00:05:189,17:00:05:935,17:00:08:938,right,17:00:09:438,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
247,training(25).webm,False,right,1,dmp_npsi(40)_final(4).webm,0,87,87,141,,,,,,,,17:00:10:416,17:00:10:939,17:00:13:943,right,17:00:14:460,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
248,training(29).webm,True,right,1,vcgpdm_dyn(15)-lvm(25)_final(9).webm,0,88,88,87,,,,,,,,17:00:15:392,17:00:15:961,17:00:18:964,right,17:00:19:514,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
249,vgpdm_dyn(30)-lvm(15)_final(0).webm,True,left,1,training(4).webm,0,89,89,68,,,,,,,,17:00:20:450,17:00:21:015,17:00:24:018,left,17:00:24:602,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
250,training(38).webm,False,right,1,vcgpdm_dyn(35)-lvm(10)_final(9).webm,0,90,90,33,,,,,,,,17:00:26:446,17:00:26:446,17:00:29:105,right,17:00:29:656,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
251,vcgpdm_dyn(30)-lvm(5)_final(2).webm,False,left,1,training(6).webm,0,91,91,5,,,,,,,,17:00:30:595,17:00:31:158,17:00:34:160,left,17:00:34:577,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
252,vcgpdm_dyn(25)-lvm(15)_final(4).webm,True,left,1,training(25).webm,0,92,92,94,,,,,,,,17:00:35:521,17:00:36:078,17:00:39:079,left,17:00:39:546,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
253,vgpdm_dyn(30)-lvm(15)_final(7).webm,False,left,1,training(5).webm,0,93,93,74,,,,,,,,17:00:40:481,17:00:41:047,17:00:44:050,left,17:00:44:433,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
254,training(21).webm,True,right,1,vcgpdm_dyn(15)-lvm(20)_final(3).webm,0,94,94,48,,,,,,,,17:00:45:195,17:00:45:935,17:00:48:938,right,17:00:49:388,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
255,vcgpdm_dyn(15)-lvm(35)_final(3).webm,True,left,1,training(7).webm,0,95,95,149,,,,,,,,17:00:50:150,17:00:50:890,17:00:53:877,left,17:00:54:328,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
256,vgpdm_dyn(20)-lvm(35)_final(9).webm,True,left,1,training(13).webm,0,96,96,69,,,,,,,,17:00:55:272,17:00:55:829,17:00:58:831,left,17:00:59:248,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
257,training(37).webm,True,right,1,vgpdm_dyn(5)-lvm(30)_final(2).webm,0,97,97,37,,,,,,,,17:01:00:013,17:01:00:749,17:01:03:752,right,17:01:04:369,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
258,training(40).webm,False,right,1,map_cgpdm_final(6).webm,0,98,98,98,,,,,,,,17:01:05:131,17:01:05:871,17:01:08:874,right,17:01:09:307,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
259,training(0).webm,True,right,1,vcgpdm_dyn(20)-lvm(25)_final(3).webm,0,99,99,145,,,,,,,,17:01:10:073,17:01:10:808,17:01:13:811,right,17:01:14:311,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
260,vgpdm_dyn(30)-lvm(25)_final(9).webm,True,left,1,training(12).webm,0,100,100,85,,,,,,,,17:01:15:071,17:01:15:812,17:01:18:815,left,17:01:19:149,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
261,vgpdm_dyn(35)-lvm(10)_final(1).webm,True,left,1,training(2).webm,0,101,101,135,,,,,,,,17:01:19:908,17:01:20:650,17:01:23:653,left,17:01:24:003,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
262,training(30).webm,True,right,1,vgpdm_dyn(10)-lvm(15)_final(4).webm,0,102,102,12,,,,,,,,17:01:24:766,17:01:25:505,17:01:28:507,right,17:01:28:957,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
263,training(26).webm,False,right,1,vcgpdm_dyn(35)-lvm(30)_final(6).webm,0,103,103,63,,,,,,,,17:01:29:729,17:01:30:473,17:01:33:476,right,17:01:33:876,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
264,training(16).webm,False,right,1,vcgpdm_dyn(5)-lvm(15)_final(4).webm,0,104,104,29,,,,,,,,17:01:34:641,17:01:35:377,17:01:38:380,right,17:01:38:914,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
265,vgpdm_dyn(20)-lvm(30)_final(7).webm,True,left,1,training(20).webm,0,105,105,39,,,,,,,,17:01:39:675,17:01:40:415,17:01:43:403,left,17:01:44:071,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
266,training(19).webm,False,right,1,vgpdm_dyn(5)-lvm(25)_final(7)_out_of_screen.webm,0,106,106,150,,,,,,,,17:01:44:836,17:01:45:572,17:01:48:574,right,17:01:49:141,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
267,map_gpdm_final(1).webm,False,left,1,training(21).webm,0,107,107,72,,,,,,,,17:01:49:907,17:01:50:643,17:01:53:645,left,17:01:54:112,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
268,training(9).webm,True,right,1,vgpdm_dyn(25)-lvm(35)_final(3).webm,0,108,108,49,,,,,,,,17:01:54:873,17:01:55:613,17:01:58:617,left,17:01:59:234,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
269,vcgpdm_dyn(20)-lvm(10)_final(5).webm,False,left,1,training(21).webm,0,109,109,137,,,,,,,,17:02:00:169,17:02:00:735,17:02:03:738,left,17:02:03:888,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
270,vcgpdm_dyn(5)-lvm(35)_final(8)_bad.webm,True,left,1,training(13).webm,0,110,110,50,,,,,,,,17:02:04:869,17:02:05:389,17:02:08:391,left,17:02:08:892,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
271,vgpdm_dyn(20)-lvm(25)_final(7).webm,True,left,1,training(28).webm,0,111,111,146,,,,,,,,17:02:09:843,17:02:10:393,17:02:13:395,left,17:02:13:896,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
272,map_cgpdm_final(3).webm,False,left,1,training(28).webm,0,112,112,134,,,,,,,,17:02:14:860,17:02:15:397,17:02:18:400,left,17:02:19:666,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
273,vgpdm_dyn(25)-lvm(30)_final(5).webm,True,left,1,training(3).webm,0,113,113,75,,,,,,,,17:02:20:615,17:02:21:167,17:02:24:170,left,17:02:24:487,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
274,training(28).webm,False,right,1,vgpdm_dyn(30)-lvm(35)_final(2).webm,0,114,114,34,,,,,,,,17:02:26:427,17:02:26:427,17:02:28:990,right,17:02:29:991,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
275,vgpdm_dyn(35)-lvm(25)_final(1).webm,True,left,1,training(4).webm,0,115,115,18,,,,,,,,17:02:30:745,17:02:31:494,17:02:34:481,left,17:02:34:815,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
276,training(20).webm,True,right,1,dmp_npsi(40)_final(4).webm,0,116,116,97,,,,,,,,17:02:35:757,17:02:36:316,17:02:39:318,right,17:02:39:652,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
277,training(15).webm,True,right,1,vcgpdm_dyn(35)-lvm(10)_final(1).webm,0,117,117,99,,,,,,,,17:02:40:367,17:02:41:153,17:02:44:156,right,17:02:44:623,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
278,training(8).webm,True,right,1,vcgpdm_dyn(5)-lvm(15)_final(2).webm,0,118,118,21,,,,,,,,17:02:45:387,17:02:46:124,17:02:49:126,right,17:02:49:593,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
279,training(10).webm,False,right,1,vcgpdm_dyn(10)-lvm(15)_final(0).webm,0,119,119,47,,,,,,,,17:02:50:557,17:02:51:095,17:02:54:098,right,17:02:54:615,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
280,dmp_npsi(35)_final(8).webm,True,left,1,training(18).webm,0,120,120,36,,,,,,,,17:02:55:547,17:02:56:116,17:02:59:119,left,17:02:59:602,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
281,vgpdm_dyn(20)-lvm(20)_final(5).webm,True,left,1,training(19).webm,0,121,121,27,,,,,,,,17:03:00:542,17:03:01:103,17:03:04:106,left,17:03:04:506,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
282,vcgpdm_dyn(10)-lvm(10)_final(0).webm,False,left,1,training(6).webm,0,122,122,88,,,,,,,,17:03:05:435,17:03:06:007,17:03:09:009,left,17:03:09:426,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
283,vcgpdm_dyn(20)-lvm(10)_final(5).webm,True,left,1,training(2).webm,0,123,123,133,,,,,,,,17:03:10:358,17:03:10:927,17:03:13:930,left,17:03:14:313,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
284,training(24).webm,False,right,1,vcgpdm_dyn(35)-lvm(10)_final(3).webm,0,124,124,102,,,,,,,,17:03:15:281,17:03:15:814,17:03:18:817,right,17:03:19:201,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
285,vgpdm_dyn(25)-lvm(20)_final(8).webm,True,left,1,training(4).webm,0,125,125,148,,,,,,,,17:03:20:142,17:03:20:704,17:03:23:689,left,17:03:24:240,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
286,vcgpdm_dyn(10)-lvm(30)_final(1).webm,True,left,1,training(25).webm,0,126,126,113,,,,,,,,17:03:24:991,17:03:25:742,17:03:28:744,left,17:03:29:178,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
287,training(1).webm,True,right,1,vcgpdm_dyn(5)-lvm(15)_final(5).webm,0,127,127,41,,,,,,,,17:03:30:118,17:03:30:679,17:03:33:682,right,17:03:34:065,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
288,vcgpdm_dyn(35)-lvm(20)_final(1).webm,True,left,1,training(31).webm,0,128,128,130,,,,,,,,17:03:35:011,17:03:35:566,17:03:38:569,left,17:03:38:969,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
289,vcgpdm_dyn(35)-lvm(25)_final(0).webm,True,left,1,training(6).webm,0,129,129,15,,,,,,,,17:03:39:916,17:03:40:470,17:03:43:474,left,17:03:43:924,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
290,training(14).webm,True,right,1,vcgpdm_dyn(35)-lvm(5)_final(7).webm,0,130,130,103,,,,,,,,17:03:44:694,17:03:45:425,17:03:48:428,left,17:03:48:928,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
291,training(32).webm,False,right,1,vcgpdm_dyn(10)-lvm(25)_final(7).webm,0,131,131,58,,,,,,,,17:03:49:690,17:03:50:429,17:03:53:432,right,17:03:53:816,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
292,training(26).webm,False,right,1,vgpdm_dyn(20)-lvm(25)_final(2).webm,0,132,132,117,,,,,,,,17:03:54:576,17:03:55:317,17:03:58:319,right,17:03:58:736,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
293,training(18).webm,True,right,1,vcgpdm_dyn(10)-lvm(35)_final(0).webm,0,133,133,60,,,,,,,,17:03:59:518,17:04:00:252,17:04:03:256,right,17:04:03:790,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
294,training(0).webm,True,right,1,vcgpdm_dyn(15)-lvm(5)_final(3).webm,0,134,134,108,,,,,,,,17:04:04:556,17:04:05:291,17:04:08:293,right,17:04:08:760,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
295,training(6).webm,True,right,1,vcgpdm_dyn(5)-lvm(25)_final(0).webm,0,135,135,104,,,,,,,,17:04:09:526,17:04:10:261,17:04:13:249,right,17:04:13:799,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
296,training(2).webm,True,right,1,tmp_numprim(9)_final(0).webm,0,136,136,158,,,,,,,,17:04:14:567,17:04:15:301,17:04:18:304,right,17:04:18:855,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
297,training(40).webm,True,right,1,vgpdm_dyn(10)-lvm(35)_final(6).webm,0,137,137,31,,,,,,,,17:04:19:614,17:04:20:356,17:04:23:358,right,17:04:24:109,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
298,vcgpdm_dyn(30)-lvm(10)_final(5).webm,True,left,1,training(2).webm,0,138,138,96,,,,,,,,17:04:24:873,17:04:25:610,17:04:28:612,left,17:04:29:013,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
299,training(40).webm,False,right,1,vgpdm_dyn(25)-lvm(30)_final(9).webm,0,139,139,152,,,,,,,,17:04:29:807,17:04:30:514,17:04:33:516,right,17:04:34:033,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
300,training(22).webm,True,right,1,vgpdm_dyn(35)-lvm(35)_final(9).webm,0,140,140,84,,,,,,,,17:04:34:801,17:04:35:536,17:04:38:538,right,17:04:39:389,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
301,vcgpdm_dyn(30)-lvm(5)_final(1).webm,True,left,1,training(12).webm,0,141,141,111,,,,,,,,17:04:40:100,17:04:40:890,17:04:43:892,left,17:04:44:810,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
302,vgpdm_dyn(5)-lvm(20)_final(2).webm,True,left,1,training(6).webm,0,142,142,57,,,,,,,,17:04:45:605,17:04:46:311,17:04:49:312,right,17:04:49:478,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
303,map_cgpdm_final(2).webm,False,left,1,training(12).webm,0,143,143,156,,,,,,,,17:04:50:238,17:04:50:980,17:04:53:983,left,17:04:54:367,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
304,training(33).webm,False,right,1,vgpdm_dyn(10)-lvm(15)_final(1).webm,0,144,144,139,,,,,,,,17:04:55:126,17:04:55:868,17:04:58:870,right,17:04:59:387,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
305,tmp_numprim(6)_final(8).webm,False,left,1,training(17).webm,0,145,145,89,,,,,,,,17:05:00:144,17:05:00:890,17:05:03:876,left,17:05:04:326,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
306,training(39).webm,False,right,1,tmp_numprim(3)_final(9).webm,0,146,146,73,,,,,,,,17:05:05:087,17:05:05:828,17:05:08:830,right,17:05:09:331,,2018_Jun_13_1635,59.9520975599,MP-Perception Experiment,xx21w20,
