trial_number,right,flipped,correct,block,left,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,flipwelcome.keys,flipwelcome.corr,flipwelcome.rt,flippreparations.keys,flippreparations.rt,flipInstructions.keys,flipInstructions.rt,time_at_fixation_cross_onset,time_at_videoonset,time_at_videoend,participant_key_response,time_at_key_response,key_resp_4.keys,date,frameRate,expName,participant,
18,training(39).webm,False,right,0,dmp_npsi(50)_final(0).webm,0,17,17,153,,,,,,,,11:35:11:866,11:35:12:520,11:35:15:522,left,11:35:17:358,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
19,vcgpdm_dyn(35)-lvm(25)_final(7).webm,True,left,0,training(39).webm,0,18,18,0,,,,,,,,11:35:18:083,11:35:18:859,11:35:21:862,left,11:35:22:379,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
20,vcgpdm_dyn(5)-lvm(15)_final(2).webm,True,left,0,training(3).webm,0,19,19,34,,,,,,,,11:35:23:058,11:35:23:880,11:35:26:883,left,11:35:27:833,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
21,training(20).webm,True,right,0,map_gpdm_final(8).webm,0,20,20,69,,,,,,,,11:35:28:512,11:35:29:334,11:35:32:337,right,11:35:32:837,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
22,training(26).webm,False,right,0,dmp_npsi(40)_final(5).webm,0,21,21,127,,,,,,,,11:35:33:671,11:35:34:338,11:35:37:342,right,11:35:37:907,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
23,training(30).webm,True,right,0,tmp_numprim(6)_final(4).webm,0,22,22,60,,,,,,,,11:35:38:588,11:35:39:408,11:35:42:411,left,11:35:43:112,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
24,training(37).webm,True,right,0,vgpdm_dyn(10)-lvm(10)_final(6).webm,0,23,23,93,,,,,,,,11:35:43:924,11:35:44:613,11:35:47:615,right,11:35:48:968,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
25,training(30).webm,False,right,0,vcgpdm_dyn(20)-lvm(35)_final(2).webm,0,24,24,48,,,,,,,,11:35:49:646,11:35:50:469,11:35:53:473,right,11:35:53:873,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
26,training(31).webm,False,right,0,vcgpdm_dyn(30)-lvm(15)_final(7).webm,0,25,25,140,,,,,,,,11:35:54:559,11:35:55:374,11:35:58:377,right,11:35:59:127,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
27,training(39).webm,True,right,0,vcgpdm_dyn(15)-lvm(5)_final(0).webm,0,26,26,136,,,,,,,,11:35:59:801,11:36:00:628,11:36:03:631,left,11:36:04:482,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
28,dmp_npsi(35)_final(8).webm,False,left,0,training(15).webm,0,27,27,119,,,,,,,,11:36:05:157,11:36:05:983,11:36:08:985,left,11:36:09:436,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
29,vcgpdm_dyn(30)-lvm(30)_final(3).webm,False,left,0,training(31).webm,0,28,28,55,,,,,,,,11:36:10:116,11:36:10:938,11:36:13:940,left,11:36:14:374,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
30,training(18).webm,True,right,0,map_cgpdm_final(2).webm,0,29,29,85,,,,,,,,11:36:15:217,11:36:15:875,11:36:18:878,right,11:36:19:261,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
31,training(36).webm,False,right,0,vcgpdm_dyn(15)-lvm(20)_final(9).webm,0,30,30,3,,,,,,,,11:36:20:105,11:36:20:762,11:36:23:765,right,11:36:24:349,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
32,vcgpdm_dyn(10)-lvm(10)_final(4).webm,True,left,0,training(31).webm,0,31,31,134,,,,,,,,11:36:25:087,11:36:25:850,11:36:28:851,right,11:36:31:287,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
33,vgpdm_dyn(35)-lvm(5)_final(1).webm,False,left,0,training(21).webm,0,32,32,54,,,,,,,,11:36:31:974,11:36:32:788,11:36:35:790,left,11:36:37:041,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
34,vcgpdm_dyn(25)-lvm(20)_final(8).webm,False,left,0,training(29).webm,0,33,33,74,,,,,,,,11:36:37:808,11:36:38:542,11:36:41:545,left,11:36:41:847,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
35,training(3).webm,True,right,0,vgpdm_dyn(15)-lvm(15)_final(0).webm,0,34,34,79,,,,,,,,11:36:42:527,11:36:43:348,11:36:46:352,left,11:36:47:169,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
36,tmp_numprim(2)_final(8).webm,True,left,0,training(17).webm,0,35,35,143,,,,,,,,11:36:47:878,11:36:48:670,11:36:51:672,left,11:36:52:740,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
37,training(7).webm,True,right,0,vgpdm_dyn(20)-lvm(35)_final(1).webm,0,36,36,39,,,,,,,,11:36:53:416,11:36:54:241,11:36:57:244,right,11:36:57:928,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
38,training(13).webm,False,right,0,dmp_npsi(30)_final(3).webm,0,37,37,155,,,,,,,,11:36:58:762,11:36:59:429,11:37:02:432,right,11:37:02:999,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
39,vgpdm_dyn(30)-lvm(10)_final(3).webm,True,left,0,training(32).webm,0,38,38,11,,,,,,,,11:37:03:723,11:37:04:500,11:37:07:503,left,11:37:08:454,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
40,training(41).webm,True,right,0,tmp_numprim(4)_final(7).webm,0,39,39,147,,,,,,,,11:37:09:300,11:37:09:955,11:37:12:957,right,11:37:13:324,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
41,vgpdm_dyn(10)-lvm(15)_final(7).webm,False,left,0,training(5).webm,0,40,40,129,,,,,,,,11:37:14:175,11:37:14:825,11:37:17:826,left,11:37:18:310,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
42,tmp_numprim(5)_final(2).webm,False,left,0,training(2).webm,0,41,41,23,,,,,,,,11:37:19:076,11:37:19:812,11:37:22:815,left,11:37:23:382,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
43,map_gpdm_final(6).webm,True,left,0,training(17).webm,0,42,42,110,,,,,,,,11:37:24:145,11:37:24:883,11:37:27:885,left,11:37:28:769,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
44,vcgpdm_dyn(5)-lvm(5)_final(2).webm,True,left,0,training(38).webm,0,43,43,145,,,,,,,,11:37:29:449,11:37:30:272,11:37:33:275,left,11:37:35:527,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
45,tmp_numprim(3)_final(3).webm,False,left,0,training(38).webm,0,44,44,144,,,,,,,,11:37:36:200,11:37:37:029,11:37:40:031,left,11:37:40:332,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
46,vgpdm_dyn(10)-lvm(35)_final(4).webm,True,left,0,training(1).webm,0,45,45,82,,,,,,,,11:37:41:017,11:37:41:833,11:37:44:835,left,11:37:45:252,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
47,training(25).webm,True,right,0,vcgpdm_dyn(35)-lvm(20)_final(1).webm,0,46,46,125,,,,,,,,11:37:45:925,11:37:46:753,11:37:49:756,right,11:37:50:490,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
48,training(30).webm,True,right,0,vcgpdm_dyn(10)-lvm(35)_final(7).webm,0,47,47,123,,,,,,,,11:37:51:156,11:37:51:991,11:37:54:994,right,11:37:55:428,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
49,training(20).webm,True,right,0,dmp_npsi(25)_final(5).webm,0,48,48,114,,,,,,,,11:37:56:253,11:37:56:929,11:37:59:932,right,11:38:00:215,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
50,vcgpdm_dyn(30)-lvm(15)_final(3).webm,True,left,0,training(36).webm,0,49,49,2,,,,,,,,11:38:00:893,11:38:01:716,11:38:04:719,right,11:38:05:470,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
51,vcgpdm_dyn(20)-lvm(25)_final(7).webm,False,left,0,training(24).webm,0,50,50,95,,,,,,,,11:38:06:232,11:38:06:971,11:38:09:971,left,11:38:10:438,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
52,training(48).webm,True,right,0,vcgpdm_dyn(30)-lvm(30)_final(7).webm,0,51,51,133,,,,,,,,11:38:11:115,11:38:11:941,11:38:14:943,right,11:38:15:293,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
53,training(29).webm,False,right,0,vcgpdm_dyn(35)-lvm(20)_final(8).webm,0,52,52,131,,,,,,,,11:38:16:100,11:38:16:794,11:38:19:797,right,11:38:20:081,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
54,training(29).webm,True,right,0,vcgpdm_dyn(35)-lvm(10)_final(8).webm,0,53,53,102,,,,,,,,11:38:20:754,11:38:21:582,11:38:24:569,right,11:38:24:836,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
55,training(3).webm,False,right,0,vgpdm_dyn(15)-lvm(5)_final(2).webm,0,54,54,4,,,,,,,,11:38:25:681,11:38:26:337,11:38:29:340,right,11:38:29:808,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
56,training(8).webm,True,right,0,vcgpdm_dyn(30)-lvm(15)_final(4).webm,0,55,55,89,,,,,,,,11:38:30:489,11:38:31:309,11:38:34:312,right,11:38:34:778,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
57,training(10).webm,False,right,0,vcgpdm_dyn(30)-lvm(15)_final(3).webm,0,56,56,139,,,,,,,,11:38:35:455,11:38:36:280,11:38:39:282,right,11:38:39:783,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
58,vgpdm_dyn(20)-lvm(5)_final(6).webm,False,left,0,training(17).webm,0,57,57,30,,,,,,,,11:38:40:457,11:38:41:284,11:38:44:303,left,11:38:44:653,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
59,training(8).webm,True,right,0,tmp_numprim(9)_final(0).webm,0,58,58,111,,,,,,,,11:38:45:333,11:38:46:154,11:38:49:158,right,11:38:49:475,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
60,training(29).webm,True,right,0,vcgpdm_dyn(30)-lvm(35)_final(8).webm,0,59,59,113,,,,,,,,11:38:50:300,11:38:50:976,11:38:53:978,right,11:38:54:329,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
61,training(6).webm,True,right,0,vcgpdm_dyn(30)-lvm(15)_final(2).webm,0,60,60,67,,,,,,,,11:38:55:170,11:38:55:830,11:38:58:830,right,11:38:59:231,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
62,vgpdm_dyn(5)-lvm(15)_final(1).webm,True,left,0,training(2).webm,0,61,61,66,,,,,,,,11:38:59:929,11:39:00:732,11:39:03:734,left,11:39:04:101,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
63,training(37).webm,False,right,0,vgpdm_dyn(25)-lvm(35)_final(9).webm,0,62,62,158,,,,,,,,11:39:04:953,11:39:05:620,11:39:08:606,right,11:39:09:592,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
64,vcgpdm_dyn(10)-lvm(10)_final(3).webm,False,left,0,training(16).webm,0,63,63,29,,,,,,,,11:39:10:275,11:39:11:093,11:39:14:096,left,11:39:14:546,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
65,vcgpdm_dyn(25)-lvm(25)_final(1).webm,True,left,0,training(2).webm,0,64,64,5,,,,,,,,11:39:15:352,11:39:16:047,11:39:19:050,left,11:39:19:266,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
66,vcgpdm_dyn(5)-lvm(25)_final(7).webm,False,left,0,training(3).webm,0,65,65,26,,,,,,,,11:39:19:941,11:39:20:767,11:39:23:771,left,11:39:24:155,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
67,vcgpdm_dyn(30)-lvm(5)_final(4).webm,True,left,0,training(19).webm,0,66,66,107,,,,,,,,11:39:25:007,11:39:25:656,11:39:28:658,left,11:39:29:242,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
68,training(3).webm,True,right,0,vgpdm_dyn(5)-lvm(20)_final(3).webm,0,67,67,15,,,,,,,,11:39:29:919,11:39:30:743,11:39:33:746,right,11:39:34:246,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
69,training(30).webm,True,right,0,vcgpdm_dyn(30)-lvm(25)_final(3).webm,0,68,68,35,,,,,,,,11:39:35:052,11:39:35:747,11:39:38:750,right,11:39:39:852,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
70,training(3).webm,False,right,0,vcgpdm_dyn(10)-lvm(5)_final(5).webm,0,69,69,18,,,,,,,,11:39:40:524,11:39:41:353,11:39:44:355,right,11:39:44:822,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
71,vgpdm_dyn(15)-lvm(5)_final(8).webm,False,left,0,training(14).webm,0,70,70,12,,,,,,,,11:39:45:508,11:39:46:340,11:39:49:324,left,11:39:49:691,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
72,training(22).webm,True,right,0,vgpdm_dyn(30)-lvm(5)_final(0).webm,0,71,71,150,,,,,,,,11:39:50:368,11:39:51:192,11:39:54:195,right,11:39:54:662,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
73,training(20).webm,True,right,0,vcgpdm_dyn(30)-lvm(25)_final(0).webm,0,72,72,112,,,,,,,,11:39:55:510,11:39:56:163,11:39:59:166,right,11:39:59:517,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
74,training(19).webm,True,right,0,dmp_npsi(25)_final(0).webm,0,73,73,38,,,,,,,,11:40:00:210,11:40:01:018,11:40:04:005,right,11:40:04:439,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
75,training(36).webm,False,right,0,vcgpdm_dyn(25)-lvm(25)_final(4).webm,0,74,74,16,,,,,,,,11:40:05:115,11:40:05:940,11:40:08:943,right,11:40:09:193,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
76,training(41).webm,True,right,0,vcgpdm_dyn(10)-lvm(25)_final(3).webm,0,75,75,71,,,,,,,,11:40:09:875,11:40:10:711,11:40:13:696,right,11:40:14:465,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
77,training(20).webm,False,right,0,vgpdm_dyn(10)-lvm(20)_final(2).webm,0,76,76,78,,,,,,,,11:40:15:275,11:40:15:966,11:40:18:969,right,11:40:19:586,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
78,training(40).webm,False,right,0,dmp_npsi(20)_final(9).webm,0,77,77,96,,,,,,,,11:40:20:259,11:40:21:087,11:40:24:089,right,11:40:24:423,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
79,vgpdm_dyn(15)-lvm(35)_final(9).webm,True,left,0,training(22).webm,0,78,78,6,,,,,,,,11:40:25:182,11:40:25:924,11:40:28:927,right,11:40:29:194,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
80,vcgpdm_dyn(25)-lvm(5)_final(4).webm,False,left,0,training(6).webm,0,79,79,97,,,,,,,,11:40:29:871,11:40:30:695,11:40:33:698,left,11:40:33:998,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
81,dmp_npsi(30)_final(3).webm,False,left,0,training(8).webm,0,80,80,53,,,,,,,,11:40:34:667,11:40:35:499,11:40:38:500,left,11:40:38:850,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
82,training(7).webm,True,right,0,vgpdm_dyn(15)-lvm(15)_final(7).webm,0,81,81,43,,,,,,,,11:40:39:530,11:40:40:352,11:40:43:354,right,11:40:43:654,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
83,training(24).webm,True,right,0,vcgpdm_dyn(15)-lvm(20)_final(3).webm,0,82,82,19,,,,,,,,11:40:44:330,11:40:45:156,11:40:48:158,right,11:40:49:662,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
84,training(33).webm,False,right,0,vcgpdm_dyn(20)-lvm(20)_final(2).webm,0,83,83,98,,,,,,,,11:40:50:338,11:40:51:163,11:40:54:166,left,11:40:54:799,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
85,training(36).webm,False,right,0,vcgpdm_dyn(5)-lvm(35)_final(9)_bad.webm,0,84,84,157,,,,,,,,11:40:55:476,11:40:56:301,11:40:59:303,right,11:41:00:404,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
86,training(28).webm,False,right,0,vcgpdm_dyn(20)-lvm(25)_final(2).webm,0,85,85,68,,,,,,,,11:41:01:106,11:41:01:905,11:41:04:908,left,11:41:05:208,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
87,vcgpdm_dyn(25)-lvm(35)_final(1).webm,False,left,0,training(29).webm,0,86,86,76,,,,,,,,11:41:05:888,11:41:06:709,11:41:09:713,left,11:41:10:780,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
88,vcgpdm_dyn(30)-lvm(25)_final(9).webm,False,left,0,training(0).webm,0,87,87,138,,,,,,,,11:41:11:462,11:41:12:281,11:41:15:284,right,11:41:15:617,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
89,training(5).webm,False,right,0,vcgpdm_dyn(15)-lvm(10)_final(3).webm,0,88,88,37,,,,,,,,11:41:16:294,11:41:17:118,11:41:20:138,right,11:41:20:555,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
90,vcgpdm_dyn(20)-lvm(30)_final(8).webm,True,left,0,training(24).webm,0,89,89,61,,,,,,,,11:41:21:181,11:41:22:056,11:41:25:059,left,11:41:25:610,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
91,vcgpdm_dyn(30)-lvm(5)_final(1).webm,False,left,0,training(25).webm,0,90,90,108,,,,,,,,11:41:26:281,11:41:27:111,11:41:30:112,left,11:41:30:462,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
92,vgpdm_dyn(25)-lvm(5)_final(1).webm,False,left,0,training(5).webm,0,91,91,56,,,,,,,,11:41:31:146,11:41:31:980,11:41:34:965,left,11:41:35:282,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
93,vcgpdm_dyn(20)-lvm(35)_final(7).webm,True,left,0,training(28).webm,0,92,92,130,,,,,,,,11:41:35:957,11:41:36:784,11:41:39:786,left,11:41:40:103,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
94,vcgpdm_dyn(10)-lvm(15)_final(1).webm,False,left,0,training(4).webm,0,93,93,120,,,,,,,,11:41:40:786,11:41:41:604,11:41:44:593,right,11:41:44:926,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
95,vgpdm_dyn(30)-lvm(15)_final(7).webm,False,left,0,training(21).webm,0,94,94,116,,,,,,,,11:41:45:605,11:41:46:427,11:41:49:430,left,11:41:49:713,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
96,training(8).webm,True,right,0,vcgpdm_dyn(30)-lvm(25)_final(8).webm,0,95,95,25,,,,,,,,11:41:50:395,11:41:51:215,11:41:54:217,left,11:41:54:734,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
97,training(39).webm,True,right,0,vcgpdm_dyn(10)-lvm(5)_final(0).webm,0,96,96,124,,,,,,,,11:41:55:415,11:41:56:235,11:41:59:239,right,11:41:59:756,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
98,vgpdm_dyn(20)-lvm(25)_final(2).webm,True,left,0,training(21).webm,0,97,97,40,,,,,,,,11:42:00:435,11:42:01:257,11:42:04:260,right,11:42:05:127,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
99,vgpdm_dyn(5)-lvm(30)_final(6).webm,True,left,0,training(23).webm,0,98,98,47,,,,,,,,11:42:05:958,11:42:06:628,11:42:09:631,left,11:42:10:698,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
100,training(14).webm,False,right,0,vgpdm_dyn(25)-lvm(30)_final(7).webm,0,99,99,87,,,,,,,,11:42:11:372,11:42:12:199,11:42:15:202,right,11:42:15:585,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
101,training(25).webm,False,right,0,vcgpdm_dyn(20)-lvm(5)_final(4).webm,0,100,100,20,,,,,,,,11:42:16:432,11:42:17:088,11:42:20:088,right,11:42:20:472,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
102,vcgpdm_dyn(25)-lvm(25)_final(1).webm,False,left,0,training(10).webm,0,101,101,24,,,,,,,,11:42:21:142,11:42:21:973,11:42:24:976,right,11:42:25:559,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
103,vcgpdm_dyn(25)-lvm(15)_final(0).webm,False,left,0,training(16).webm,0,102,102,50,,,,,,,,11:42:26:237,11:42:27:060,11:42:30:048,left,11:42:30:382,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
104,training(9).webm,True,right,0,vcgpdm_dyn(25)-lvm(35)_final(4).webm,0,103,103,22,,,,,,,,11:42:31:065,11:42:31:883,11:42:34:886,right,11:42:35:170,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
105,training(9).webm,False,right,0,vcgpdm_dyn(15)-lvm(30)_final(0).webm,0,104,104,100,,,,,,,,11:42:35:981,11:42:36:671,11:42:39:674,left,11:42:39:924,,2013_Jan_05_1132,59.9576734099,MP-Perception Experiment,xx26m21,
