trial_number,right,flipped,correct,block,left,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,flipwelcome.keys,flipwelcome.corr,flipwelcome.rt,flippreparations.keys,flippreparations.rt,flipInstructions.keys,flipInstructions.rt,time_at_fixation_cross_onset,time_at_videoonset,time_at_videoend,participant_key_response,time_at_key_response,key_resp_4.keys,date,frameRate,expName,participant,
416,training(16).mov,True,right,2,vcgpdm_dyn(30)-lvm(5)_final(5).mov,0,97,97,136,,,,,,,,10:42:05:460,10:42:06:170,10:42:09:189,right,10:42:09:556,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
417,training(2).mov,False,right,2,tmp_numprim(5)_final(5).mov,0,98,98,111,,,,,,,,10:42:10:342,10:42:11:057,10:42:14:061,left,10:42:14:528,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
418,tmp_numprim(4)_final(0).mov,False,left,2,training(26).mov,0,99,99,153,,,,,,,,10:42:15:319,10:42:16:046,10:42:19:031,left,10:42:19:348,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
419,vcgpdm_dyn(10)-lvm(5)_final(1).mov,True,left,2,training(28).mov,0,100,100,134,,,,,,,,10:42:20:131,10:42:20:849,10:42:23:852,left,10:42:24:186,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
420,dmp_npsi(45)_final(6).mov,True,left,2,training(7).mov,0,101,101,86,,,,,,,,10:42:24:969,10:42:25:687,10:42:28:689,left,10:42:29:024,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
421,dmp_npsi(40)_final(3).mov,False,left,2,training(36).mov,0,102,102,100,,,,,,,,10:42:29:796,10:42:30:524,10:42:33:527,right,10:42:33:928,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
422,tmp_numprim(5)_final(2).mov,False,left,2,training(26).mov,0,103,103,63,,,,,,,,10:42:34:712,10:42:35:429,10:42:38:431,right,10:42:38:765,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
423,vcgpdm_dyn(30)-lvm(10)_final(3).mov,False,left,2,training(38).mov,0,104,104,105,,,,,,,,10:42:39:545,10:42:40:281,10:42:43:267,left,10:42:43:501,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
424,dmp_npsi(5)_final(9)_bad.mov,True,left,2,training(28).mov,0,105,105,103,,,,,,,,10:42:44:298,10:42:45:018,10:42:48:021,left,10:42:48:288,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
425,training(23).mov,False,right,2,vgpdm_dyn(5)-lvm(10)_final(9).mov,0,106,106,127,,,,,,,,10:42:49:061,10:42:49:790,10:42:52:794,right,10:42:53:261,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
426,training(3).mov,True,right,2,tmp_numprim(7)_final(0).mov,0,107,107,144,,,,,,,,10:42:54:077,10:42:54:762,10:42:57:765,left,10:42:58:182,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
427,training(32).mov,False,right,2,vcgpdm_dyn(30)-lvm(30)_final(1).mov,0,108,108,138,,,,,,,,10:42:58:969,10:42:59:683,10:43:02:686,right,10:43:03:003,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
428,training(11).mov,True,right,2,vgpdm_dyn(10)-lvm(35)_final(0).mov,0,109,109,8,,,,,,,,10:43:03:775,10:43:04:503,10:43:07:507,right,10:43:07:841,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
429,vcgpdm_dyn(25)-lvm(5)_final(6).mov,False,left,2,training(38).mov,0,110,110,20,,,,,,,,10:43:08:620,10:43:09:342,10:43:12:344,right,10:43:12:678,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
430,vgpdm_dyn(20)-lvm(20)_final(4).mov,True,left,2,training(2).mov,0,111,111,99,,,,,,,,10:43:13:498,10:43:14:179,10:43:17:181,left,10:43:17:565,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
431,vcgpdm_dyn(5)-lvm(25)_final(0).mov,False,left,2,training(1).mov,0,112,112,39,,,,,,,,10:43:18:312,10:43:19:083,10:43:22:069,left,10:43:22:386,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
432,vgpdm_dyn(30)-lvm(35)_final(6).mov,True,left,2,training(27).mov,0,113,113,35,,,,,,,,10:43:23:161,10:43:23:888,10:43:26:907,left,10:43:27:274,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
433,training(21).mov,True,right,2,vcgpdm_dyn(5)-lvm(20)_final(1).mov,0,114,114,45,,,,,,,,10:43:28:052,10:43:28:775,10:43:31:776,left,10:43:31:792,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
434,vcgpdm_dyn(15)-lvm(25)_final(5).mov,True,left,2,training(16).mov,0,115,115,38,,,,,,,,10:43:32:579,10:43:33:294,10:43:36:296,right,10:43:36:613,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
435,training(23).mov,True,right,2,vcgpdm_dyn(25)-lvm(35)_final(7).mov,0,116,116,60,,,,,,,,10:43:37:392,10:43:38:114,10:43:41:102,right,10:43:41:386,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
436,training(3).mov,False,right,2,vgpdm_dyn(15)-lvm(35)_final(3).mov,0,117,117,90,,,,,,,,10:43:42:177,10:43:42:887,10:43:45:890,right,10:43:46:207,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
437,training(35).mov,True,right,2,map_cgpdm_final(1).mov,0,118,118,141,,,,,,,,10:43:47:000,10:43:47:708,10:43:50:710,right,10:43:51:094,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
438,training(32).mov,False,right,2,tmp_numprim(8)_final(2).mov,0,119,119,102,,,,,,,,10:43:51:885,10:43:52:595,10:43:55:598,left,10:43:56:015,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
439,training(4).mov,False,right,2,vcgpdm_dyn(20)-lvm(30)_final(4).mov,0,120,120,47,,,,,,,,10:43:56:793,10:43:57:516,10:44:00:519,right,10:44:00:870,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
440,vcgpdm_dyn(20)-lvm(10)_final(9).mov,True,left,2,training(38).mov,0,121,121,62,,,,,,,,10:44:01:649,10:44:02:371,10:44:05:373,left,10:44:05:740,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
441,vcgpdm_dyn(10)-lvm(15)_final(6).mov,True,left,2,training(8).mov,0,122,122,2,,,,,,,,10:44:06:530,10:44:07:241,10:44:10:244,left,10:44:10:628,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
442,vgpdm_dyn(20)-lvm(15)_final(7).mov,False,left,2,training(3).mov,0,123,123,113,,,,,,,,10:44:11:417,10:44:12:146,10:44:15:131,right,10:44:15:532,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
443,vcgpdm_dyn(20)-lvm(10)_final(9).mov,False,left,2,training(29).mov,0,124,124,126,,,,,,,,10:44:16:310,10:44:17:034,10:44:20:034,left,10:44:20:501,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
444,training(0).mov,False,right,2,vcgpdm_dyn(30)-lvm(30)_final(2).mov,0,125,125,67,,,,,,,,10:44:21:287,10:44:22:003,10:44:25:005,right,10:44:25:222,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
445,training(24).mov,True,right,2,tmp_numprim(7)_final(8).mov,0,126,126,131,,,,,,,,10:44:26:007,10:44:26:723,10:44:29:725,left,10:44:30:009,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
446,training(31).mov,True,right,2,vgpdm_dyn(10)-lvm(25)_final(5).mov,0,127,127,68,,,,,,,,10:44:30:794,10:44:31:510,10:44:34:516,left,10:44:34:816,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
447,vcgpdm_dyn(25)-lvm(10)_final(8).mov,True,left,2,training(28).mov,0,128,128,0,,,,,,,,10:44:35:596,10:44:36:317,10:44:39:319,left,10:44:39:736,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
448,vcgpdm_dyn(25)-lvm(20)_final(9).mov,False,left,2,training(29).mov,0,129,129,75,,,,,,,,10:44:40:514,10:44:41:238,10:44:44:240,left,10:44:44:641,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
449,vcgpdm_dyn(30)-lvm(15)_final(6).mov,False,left,2,training(37).mov,0,130,130,140,,,,,,,,10:44:45:427,10:44:46:158,10:44:49:161,right,10:44:49:561,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
450,vcgpdm_dyn(10)-lvm(30)_final(2).mov,True,left,2,training(12).mov,0,131,131,73,,,,,,,,10:44:50:345,10:44:51:062,10:44:54:066,left,10:44:54:383,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
451,training(2).mov,False,right,2,vcgpdm_dyn(10)-lvm(25)_final(2).mov,0,132,132,53,,,,,,,,10:44:55:164,10:44:55:884,10:44:58:886,right,10:44:59:304,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
452,training(13).mov,True,right,2,dmp_npsi(20)_final(9).mov,0,133,133,61,,,,,,,,10:45:00:073,10:45:00:804,10:45:03:823,right,10:45:04:191,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
453,vcgpdm_dyn(25)-lvm(15)_final(7).mov,False,left,2,training(28).mov,0,134,134,97,,,,,,,,10:45:04:994,10:45:05:692,10:45:08:712,right,10:45:09:196,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
454,training(26).mov,False,right,2,vgpdm_dyn(5)-lvm(20)_final(9).mov,0,135,135,10,,,,,,,,10:45:09:995,10:45:10:728,10:45:13:714,right,10:45:13:981,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
455,tmp_numprim(8)_final(4).mov,True,left,2,training(33).mov,0,136,136,16,,,,,,,,10:45:14:766,10:45:15:482,10:45:18:485,right,10:45:18:751,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
456,vgpdm_dyn(15)-lvm(30)_final(1).mov,False,left,2,training(23).mov,0,137,137,26,,,,,,,,10:45:19:545,10:45:20:253,10:45:23:240,left,10:45:23:657,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
457,vcgpdm_dyn(30)-lvm(15)_final(3).mov,True,left,2,training(24).mov,0,138,138,71,,,,,,,,10:45:24:448,10:45:25:158,10:45:28:179,right,10:45:28:562,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
458,vcgpdm_dyn(30)-lvm(35)_final(2).mov,False,left,2,training(22).mov,0,139,139,56,,,,,,,,10:45:29:359,10:45:30:063,10:45:33:066,left,10:45:33:466,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
459,training(48).mov,True,right,2,vgpdm_dyn(25)-lvm(5)_final(0).mov,0,140,140,49,,,,,,,,10:45:34:242,10:45:34:967,10:45:37:970,right,10:45:38:353,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
460,vcgpdm_dyn(30)-lvm(10)_final(0).mov,False,left,2,training(14).mov,0,141,141,9,,,,,,,,10:45:39:149,10:45:39:854,10:45:42:857,left,10:45:43:224,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
461,training(4).mov,True,right,2,vgpdm_dyn(20)-lvm(30)_final(6).mov,0,142,142,15,,,,,,,,10:45:44:019,10:45:44:743,10:45:47:745,right,10:45:48:129,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
462,vcgpdm_dyn(15)-lvm(25)_final(5).mov,False,left,2,training(26).mov,0,143,143,18,,,,,,,,10:45:48:915,10:45:49:630,10:45:52:649,right,10:45:53:066,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
463,training(34).mov,True,right,2,vcgpdm_dyn(25)-lvm(25)_final(2).mov,0,144,144,3,,,,,,,,10:45:53:856,10:45:54:567,10:45:57:586,right,10:45:57:920,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
464,vcgpdm_dyn(10)-lvm(35)_final(2).mov,False,left,2,training(32).mov,0,145,145,32,,,,,,,,10:45:58:700,10:45:59:421,10:46:02:423,left,10:46:02:707,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
465,training(37).mov,False,right,2,vgpdm_dyn(10)-lvm(20)_final(2).mov,0,146,146,46,,,,,,,,10:46:03:496,10:46:04:224,10:46:07:210,right,10:46:07:510,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
466,training(32).mov,True,right,2,vcgpdm_dyn(25)-lvm(30)_final(7).mov,0,147,147,114,,,,,,,,10:46:08:293,10:46:09:012,10:46:12:014,left,10:46:12:264,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
467,vgpdm_dyn(20)-lvm(5)_final(4).mov,True,left,2,training(10).mov,0,148,148,145,,,,,,,,10:46:13:217,10:46:13:767,10:46:16:753,left,10:46:17:153,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
468,training(7).mov,True,right,2,vgpdm_dyn(10)-lvm(10)_final(4).mov,0,149,149,158,,,,,,,,10:46:17:943,10:46:18:655,10:46:21:658,right,10:46:21:992,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
469,training(8).mov,True,right,2,vcgpdm_dyn(20)-lvm(5)_final(1).mov,0,150,150,28,,,,,,,,10:46:22:761,10:46:23:493,10:46:26:495,right,10:46:26:862,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
470,training(13).mov,False,right,2,vgpdm_dyn(25)-lvm(20)_final(5).mov,0,151,151,13,,,,,,,,10:46:27:650,10:46:28:363,10:46:31:366,right,10:46:31:733,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
471,training(10).mov,True,right,2,vgpdm_dyn(35)-lvm(10)_final(1).mov,0,152,152,12,,,,,,,,10:46:32:527,10:46:33:251,10:46:36:237,right,10:46:36:554,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
472,vcgpdm_dyn(15)-lvm(20)_final(3).mov,False,left,2,training(11).mov,0,153,153,42,,,,,,,,10:46:37:339,10:46:38:055,10:46:41:058,left,10:46:41:358,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
473,vcgpdm_dyn(30)-lvm(35)_final(0).mov,False,left,2,training(25).mov,0,154,154,121,,,,,,,,10:46:42:149,10:46:42:859,10:46:45:879,left,10:46:46:429,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
474,vgpdm_dyn(25)-lvm(5)_final(4).mov,False,left,2,training(0).mov,0,155,155,72,,,,,,,,10:46:47:213,10:46:47:947,10:46:50:931,left,10:46:51:248,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
475,training(8).mov,False,right,2,vcgpdm_dyn(15)-lvm(25)_final(8).mov,0,156,156,40,,,,,,,,10:46:52:030,10:46:52:749,10:46:55:752,right,10:46:56:020,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
476,vgpdm_dyn(15)-lvm(15)_final(0).mov,False,left,2,training(24).mov,0,157,157,5,,,,,,,,10:46:56:790,10:46:57:520,10:47:00:523,left,10:47:01:159,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
477,training(12).mov,True,right,2,tmp_numprim(10)_final(2).mov,0,158,158,151,,,,,,,,10:47:01:944,10:47:02:660,10:47:05:679,right,10:47:06:329,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
478,training(39).mov,False,right,3,vcgpdm_dyn(10)-lvm(20)_final(3).mov,0,0,0,76,,,,,,,,10:50:21:827,10:50:22:532,10:50:25:552,right,10:50:25:969,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
479,training(3).mov,False,right,3,vgpdm_dyn(35)-lvm(25)_final(5).mov,0,1,1,133,,,,,,,,10:50:26:755,10:50:27:487,10:50:30:473,right,10:50:31:307,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
480,vgpdm_dyn(5)-lvm(10)_final(0).mov,True,left,3,training(16).mov,0,2,2,122,,,,,,,,10:50:32:087,10:50:32:825,10:50:35:811,left,10:50:36:161,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
481,vgpdm_dyn(5)-lvm(25)_final(5)_out_of_screen.mov,True,left,3,training(10).mov,0,3,3,54,,,,,,,,10:50:36:956,10:50:37:662,10:50:40:665,left,10:50:40:999,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
482,training(37).mov,True,right,3,vgpdm_dyn(15)-lvm(35)_final(3).mov,0,4,4,43,,,,,,,,10:50:41:771,10:50:42:500,10:50:45:520,left,10:50:45:970,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
483,training(37).mov,False,right,3,vgpdm_dyn(5)-lvm(10)_final(8).mov,0,5,5,63,,,,,,,,10:50:46:764,10:50:47:488,10:50:50:473,right,10:50:50:807,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
484,training(3).mov,True,right,3,vcgpdm_dyn(10)-lvm(10)_final(4).mov,0,6,6,141,,,,,,,,10:50:51:598,10:50:52:308,10:50:55:311,right,10:50:55:694,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
485,dmp_npsi(40)_final(6).mov,False,left,3,training(6).mov,0,7,7,66,,,,,,,,10:50:56:490,10:50:57:195,10:51:00:197,right,10:51:00:581,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
486,training(22).mov,True,right,3,dmp_npsi(50)_final(0).mov,0,8,8,60,,,,,,,,10:51:01:356,10:51:02:099,10:51:05:084,left,10:51:05:435,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
487,training(13).mov,False,catchtrial,3,catch(1).mov,0,9,9,123,,,,,,,,10:51:06:213,10:51:06:936,10:51:09:938,right,10:51:10:289,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
488,training(20).mov,False,right,3,vcgpdm_dyn(30)-lvm(5)_final(4).mov,0,10,10,136,,,,,,,,10:51:11:074,10:51:11:790,10:51:14:794,right,10:51:15:094,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
489,vcgpdm_dyn(35)-lvm(20)_final(9).mov,True,left,3,training(33).mov,0,11,11,134,,,,,,,,10:51:15:877,10:51:16:596,10:51:19:616,left,10:51:19:999,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
490,training(34).mov,False,right,3,vgpdm_dyn(10)-lvm(35)_final(0).mov,0,12,12,28,,,,,,,,10:51:20:782,10:51:21:500,10:51:24:503,right,10:51:24:920,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
491,training(30).mov,True,right,3,vcgpdm_dyn(25)-lvm(15)_final(3).mov,0,13,13,125,,,,,,,,10:51:25:709,10:51:26:421,10:51:29:424,left,10:51:29:874,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
492,training(28).mov,True,right,3,vcgpdm_dyn(15)-lvm(15)_final(5).mov,0,14,14,85,,,,,,,,10:51:30:658,10:51:31:375,10:51:34:378,left,10:51:34:846,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
493,training(33).mov,False,right,3,vcgpdm_dyn(30)-lvm(25)_final(8).mov,0,15,15,94,,,,,,,,10:51:35:640,10:51:36:363,10:51:39:349,right,10:51:39:766,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
494,vcgpdm_dyn(20)-lvm(5)_final(5).mov,True,left,3,training(33).mov,0,16,16,56,,,,,,,,10:51:40:550,10:51:41:267,10:51:44:287,left,10:51:44:687,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
495,vgpdm_dyn(35)-lvm(35)_final(7).mov,True,left,3,training(22).mov,0,17,17,42,,,,,,,,10:51:45:501,10:51:46:188,10:51:49:190,left,10:51:50:056,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
496,vcgpdm_dyn(25)-lvm(30)_final(1).mov,True,left,3,training(40).mov,0,18,18,149,,,,,,,,10:51:50:840,10:51:51:558,10:51:54:561,left,10:51:54:828,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
497,vcgpdm_dyn(15)-lvm(35)_final(5).mov,False,left,3,training(15).mov,0,19,19,162,,,,,,,,10:51:55:621,10:51:56:329,10:51:59:331,left,10:51:59:615,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
498,vgpdm_dyn(10)-lvm(30)_final(7).mov,True,left,3,training(10).mov,0,20,20,91,,,,,,,,10:52:00:403,10:52:01:118,10:52:04:120,left,10:52:04:404,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
499,training(0).mov,True,right,3,vcgpdm_dyn(25)-lvm(10)_final(5).mov,0,21,21,135,,,,,,,,10:52:05:188,10:52:05:905,10:52:08:908,left,10:52:09:326,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
500,vcgpdm_dyn(15)-lvm(10)_final(3).mov,True,left,3,training(39).mov,0,22,22,52,,,,,,,,10:52:10:104,10:52:10:826,10:52:13:846,left,10:52:14:229,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
501,vgpdm_dyn(30)-lvm(15)_final(7).mov,False,left,3,training(22).mov,0,23,23,20,,,,,,,,10:52:15:013,10:52:15:730,10:52:18:733,left,10:52:19:117,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
502,training(12).mov,False,right,3,vcgpdm_dyn(35)-lvm(30)_final(0).mov,0,24,24,139,,,,,,,,10:52:19:912,10:52:20:618,10:52:23:620,right,10:52:23:971,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
503,training(11).mov,True,right,3,dmp_npsi(30)_final(4).mov,0,25,25,86,,,,,,,,10:52:24:763,10:52:25:472,10:52:28:492,left,10:52:28:925,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
504,vcgpdm_dyn(30)-lvm(10)_final(3).mov,False,left,3,training(23).mov,0,26,26,53,,,,,,,,10:52:29:712,10:52:30:443,10:52:33:429,left,10:52:33:763,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
505,catch(2).mov,False,catchtrial,3,training(1).mov,0,27,27,2,,,,,,,,10:52:34:565,10:52:35:264,10:52:38:266,right,10:52:38:700,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
506,tmp_numprim(6)_final(3).mov,False,left,3,training(20).mov,0,28,28,77,,,,,,,,10:52:39:475,10:52:40:216,10:52:43:203,left,10:52:43:520,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
507,training(17).mov,False,right,3,vgpdm_dyn(25)-lvm(5)_final(0).mov,0,29,29,73,,,,,,,,10:52:44:296,10:52:45:038,10:52:48:023,right,10:52:48:274,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
508,training(33).mov,False,right,3,vgpdm_dyn(25)-lvm(5)_final(8).mov,0,30,30,163,,,,,,,,10:52:49:056,10:52:49:775,10:52:52:779,left,10:52:53:196,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
509,vcgpdm_dyn(35)-lvm(20)_final(2).mov,True,left,3,training(33).mov,0,31,31,50,,,,,,,,10:52:53:972,10:52:54:697,10:52:57:717,left,10:52:58:250,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
510,vgpdm_dyn(10)-lvm(5)_final(0).mov,True,left,3,training(32).mov,0,32,32,15,,,,,,,,10:52:59:042,10:52:59:751,10:53:02:755,left,10:53:03:155,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
511,vcgpdm_dyn(10)-lvm(20)_final(9).mov,True,left,3,training(8).mov,0,33,33,115,,,,,,,,10:53:03:947,10:53:04:656,10:53:07:659,left,10:53:09:310,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
512,training(17).mov,True,right,3,vgpdm_dyn(20)-lvm(35)_final(5).mov,0,34,34,18,,,,,,,,10:53:10:103,10:53:10:811,10:53:13:814,right,10:53:14:264,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
513,vcgpdm_dyn(10)-lvm(25)_final(6).mov,False,left,3,training(28).mov,0,35,35,117,,,,,,,,10:53:15:055,10:53:15:782,10:53:18:769,left,10:53:19:169,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
514,vgpdm_dyn(20)-lvm(5)_final(2).mov,True,left,3,training(2).mov,0,36,36,109,,,,,,,,10:53:19:970,10:53:20:670,10:53:23:672,right,10:53:24:173,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
515,vgpdm_dyn(5)-lvm(20)_final(1).mov,True,left,3,training(19).mov,0,37,37,130,,,,,,,,10:53:24:964,10:53:25:674,10:53:28:677,left,10:53:29:044,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
516,training(32).mov,True,right,3,tmp_numprim(6)_final(7).mov,0,38,38,31,,,,,,,,10:53:29:830,10:53:30:560,10:53:33:545,left,10:53:33:846,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
517,dmp_npsi(25)_final(2).mov,False,left,3,training(34).mov,0,39,39,121,,,,,,,,10:53:34:656,10:53:35:347,10:53:38:351,left,10:53:38:701,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
518,vgpdm_dyn(30)-lvm(30)_final(9).mov,False,left,3,training(15).mov,0,40,40,92,,,,,,,,10:53:39:491,10:53:40:202,10:53:43:206,right,10:53:43:623,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
519,vcgpdm_dyn(15)-lvm(20)_final(2).mov,True,left,3,training(27).mov,0,41,41,40,,,,,,,,10:53:44:415,10:53:45:141,10:53:48:143,left,10:53:48:610,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
520,training(1).mov,False,right,3,vcgpdm_dyn(20)-lvm(15)_final(3).mov,0,42,42,61,,,,,,,,10:53:49:390,10:53:50:112,10:53:53:115,right,10:53:53:582,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
521,training(35).mov,False,right,3,tmp_numprim(8)_final(0).mov,0,43,43,67,,,,,,,,10:53:54:358,10:53:55:083,10:53:58:086,right,10:53:58:520,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
522,vcgpdm_dyn(35)-lvm(20)_final(3).mov,False,left,3,training(38).mov,0,44,44,3,,,,,,,,10:53:59:315,10:54:00:020,10:54:03:023,right,10:54:03:540,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
523,vcgpdm_dyn(30)-lvm(30)_final(6).mov,True,left,3,training(30).mov,0,45,45,51,,,,,,,,10:54:04:560,10:54:05:075,10:54:08:060,left,10:54:08:461,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
524,vcgpdm_dyn(30)-lvm(5)_final(0).mov,False,left,3,training(24).mov,0,46,46,90,,,,,,,,10:54:09:259,10:54:09:962,10:54:12:982,left,10:54:13:433,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
525,vgpdm_dyn(5)-lvm(10)_final(6).mov,True,left,3,training(41).mov,0,47,47,70,,,,,,,,10:54:14:241,10:54:14:934,10:54:17:936,left,10:54:18:337,,2018_May_29_1000,59.9492832123,MP-Perception Experiment,x01w19,
