trial_number,right,flipped,correct,block,left,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,flipwelcome.keys,flipwelcome.corr,flipwelcome.rt,flippreparations.keys,flippreparations.rt,flipInstructions.keys,flipInstructions.rt,time_at_fixation_cross_onset,time_at_videoonset,time_at_videoend,participant_key_response,time_at_key_response,key_resp_4.keys,date,frameRate,expName,participant,
334,training(3).webm,True,right,2,vgpdm_dyn(10)-lvm(20)_final(0).webm,0,15,15,14,,,,,,,,10:59:09:213,10:59:09:869,10:59:12:872,left,10:59:13:139,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
335,training(11).webm,False,right,2,tmp_numprim(6)_final(6).webm,0,16,16,152,,,,,,,,10:59:13:992,10:59:14:655,10:59:17:641,right,10:59:18:075,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
336,vgpdm_dyn(5)-lvm(30)_final(1).webm,True,left,2,training(0).webm,0,17,17,85,,,,,,,,10:59:18:751,10:59:19:576,10:59:22:578,left,10:59:23:112,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
337,tmp_numprim(9)_final(0).webm,False,left,2,training(35).webm,0,18,18,121,,,,,,,,10:59:23:789,10:59:24:613,10:59:27:601,left,10:59:27:968,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
338,training(9).webm,False,right,2,vcgpdm_dyn(15)-lvm(15)_final(0).webm,0,19,19,125,,,,,,,,10:59:28:650,10:59:29:469,10:59:32:473,right,10:59:32:873,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
339,vcgpdm_dyn(15)-lvm(5)_final(1).webm,True,left,2,training(6).webm,0,20,20,68,,,,,,,,10:59:33:552,10:59:34:374,10:59:37:377,left,10:59:37:577,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
340,training(13).webm,True,right,2,vcgpdm_dyn(30)-lvm(15)_final(9).webm,0,21,21,1,,,,,,,,10:59:38:422,10:59:39:078,10:59:42:080,right,10:59:43:081,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
341,training(13).webm,True,right,2,vcgpdm_dyn(10)-lvm(35)_final(3).webm,0,22,22,116,,,,,,,,10:59:43:873,10:59:44:582,10:59:47:586,right,10:59:48:003,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
342,vgpdm_dyn(15)-lvm(5)_final(2).webm,True,left,2,training(15).webm,0,23,23,86,,,,,,,,10:59:48:850,10:59:49:504,10:59:52:506,left,10:59:57:277,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
343,training(40).webm,True,right,2,vcgpdm_dyn(20)-lvm(35)_final(4).webm,0,24,24,75,,,,,,,,10:59:57:956,10:59:58:778,11:00:01:781,right,11:00:02:164,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
344,training(34).webm,False,right,2,vgpdm_dyn(25)-lvm(25)_final(1)_bad.webm,0,25,25,105,,,,,,,,11:00:02:843,11:00:03:665,11:00:06:667,right,11:00:07:618,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
345,training(3).webm,True,right,2,dmp_npsi(50)_final(2).webm,0,26,26,83,,,,,,,,11:00:08:319,11:00:09:119,11:00:12:121,right,11:00:12:572,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
346,training(34).webm,False,right,2,vcgpdm_dyn(30)-lvm(30)_final(4).webm,0,27,27,137,,,,,,,,11:00:13:261,11:00:14:073,11:00:17:060,right,11:00:20:930,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
347,training(25).webm,False,right,2,tmp_numprim(6)_final(9).webm,0,28,28,107,,,,,,,,11:00:21:774,11:00:22:432,11:00:25:435,right,11:00:26:502,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
348,training(40).webm,False,right,2,vgpdm_dyn(25)-lvm(35)_final(7).webm,0,29,29,156,,,,,,,,11:00:27:349,11:00:28:004,11:00:31:006,right,11:00:31:423,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
349,training(6).webm,False,right,2,vcgpdm_dyn(10)-lvm(30)_final(4).webm,0,30,30,113,,,,,,,,11:00:32:109,11:00:32:924,11:00:35:927,right,11:00:36:460,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
350,training(29).webm,True,right,2,vgpdm_dyn(5)-lvm(20)_final(8).webm,0,31,31,73,,,,,,,,11:00:37:144,11:00:37:962,11:00:40:965,right,11:00:41:349,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
351,training(23).webm,True,right,2,dmp_npsi(25)_final(1).webm,0,32,32,53,,,,,,,,11:00:42:036,11:00:42:850,11:00:45:852,right,11:00:46:353,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
352,training(26).webm,False,right,2,vgpdm_dyn(25)-lvm(15)_final(4)_out_of_screen.webm,0,33,33,100,,,,,,,,11:00:47:035,11:00:47:854,11:00:50:856,right,11:00:51:474,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
353,training(0).webm,True,right,2,vcgpdm_dyn(5)-lvm(25)_final(0).webm,0,34,34,135,,,,,,,,11:00:52:272,11:00:52:975,11:00:55:975,right,11:00:56:376,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
354,vgpdm_dyn(20)-lvm(20)_final(0).webm,False,left,2,training(21).webm,0,35,35,5,,,,,,,,11:00:57:108,11:00:57:878,11:01:00:880,right,11:01:02:632,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
355,training(7).webm,False,right,2,vcgpdm_dyn(15)-lvm(30)_final(4).webm,0,36,36,149,,,,,,,,11:01:03:310,11:01:04:133,11:01:07:135,right,11:01:07:319,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
356,tmp_numprim(7)_final(4).webm,False,left,2,training(8).webm,0,37,37,11,,,,,,,,11:01:07:995,11:01:08:820,11:01:11:808,right,11:01:18:581,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
357,tmp_numprim(2)_final(7).webm,False,left,2,training(4).webm,0,38,38,45,,,,,,,,11:01:19:289,11:01:20:082,11:01:23:084,left,11:01:25:686,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
358,training(21).webm,True,right,2,vcgpdm_dyn(5)-lvm(25)_final(6).webm,0,39,39,148,,,,,,,,11:01:26:531,11:01:27:188,11:01:30:190,right,11:01:30:657,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
359,vcgpdm_dyn(15)-lvm(30)_final(7).webm,True,left,2,training(38).webm,0,40,40,88,,,,,,,,11:01:31:438,11:01:32:159,11:01:35:162,left,11:01:35:195,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
360,vcgpdm_dyn(25)-lvm(35)_final(0).webm,True,left,2,training(37).webm,0,41,41,91,,,,,,,,11:01:35:875,11:01:36:696,11:01:39:699,left,11:01:39:982,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
361,vgpdm_dyn(35)-lvm(25)_final(2).webm,False,left,2,training(23).webm,0,42,42,51,,,,,,,,11:01:40:661,11:01:41:483,11:01:44:486,left,11:01:45:969,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
362,training(17).webm,False,right,2,vcgpdm_dyn(25)-lvm(25)_final(9).webm,0,43,43,114,,,,,,,,11:01:46:645,11:01:47:470,11:01:50:473,right,11:01:51:107,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
363,map_gpdm_final(6).webm,False,left,2,training(29).webm,0,44,44,23,,,,,,,,11:01:51:791,11:01:52:608,11:01:55:611,left,11:01:56:078,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
364,vcgpdm_dyn(20)-lvm(10)_final(5).webm,True,left,2,training(35).webm,0,45,45,57,,,,,,,,11:01:56:760,11:01:57:581,11:02:00:583,left,11:02:00:967,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
365,training(13).webm,True,right,2,tmp_numprim(6)_final(0).webm,0,46,46,46,,,,,,,,11:02:01:815,11:02:02:468,11:02:05:471,left,11:02:06:338,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
366,tmp_numprim(9)_final(6).webm,True,left,2,training(29).webm,0,47,47,153,,,,,,,,11:02:07:021,11:02:07:840,11:02:10:843,left,11:02:11:410,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
367,tmp_numprim(10)_final(0).webm,False,left,2,training(19).webm,0,48,48,98,,,,,,,,11:02:12:084,11:02:12:911,11:02:15:913,left,11:02:16:147,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
368,vgpdm_dyn(35)-lvm(10)_final(7).webm,True,left,2,training(29).webm,0,49,49,38,,,,,,,,11:02:16:990,11:02:17:648,11:02:20:651,right,11:02:34:978,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
369,training(26).webm,True,right,2,dmp_npsi(30)_final(7).webm,0,50,50,10,,,,,,,,11:02:35:679,11:02:36:479,11:02:39:482,right,11:02:50:010,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
370,training(23).webm,True,right,2,vcgpdm_dyn(10)-lvm(10)_final(7).webm,0,51,51,54,,,,,,,,11:02:50:852,11:02:51:511,11:02:54:513,right,11:02:55:014,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
371,training(21).webm,True,right,2,tmp_numprim(8)_final(9).webm,0,52,52,30,,,,,,,,11:02:55:860,11:02:56:515,11:02:59:518,right,11:02:59:952,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
372,vgpdm_dyn(30)-lvm(20)_final(9).webm,True,left,2,training(9).webm,0,53,53,56,,,,,,,,11:03:00:630,11:03:01:453,11:03:04:456,left,11:03:04:789,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
373,training(30).webm,False,right,2,vcgpdm_dyn(5)-lvm(10)_final(2).webm,0,54,54,61,,,,,,,,11:03:05:468,11:03:06:290,11:03:09:293,right,11:03:09:593,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
374,training(3).webm,False,right,2,vgpdm_dyn(20)-lvm(20)_final(7).webm,0,55,55,89,,,,,,,,11:03:10:410,11:03:11:094,11:03:14:097,right,11:03:14:430,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
375,vgpdm_dyn(15)-lvm(30)_final(5).webm,True,left,2,training(22).webm,0,56,56,140,,,,,,,,11:03:15:107,11:03:15:931,11:03:18:935,left,11:03:19:252,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
376,training(9).webm,False,right,2,tmp_numprim(3)_final(2).webm,0,57,57,49,,,,,,,,11:03:20:107,11:03:20:753,11:03:23:756,right,11:03:24:123,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
377,vgpdm_dyn(35)-lvm(30)_final(8).webm,False,left,2,training(29).webm,0,58,58,120,,,,,,,,11:03:24:907,11:03:25:638,11:03:28:641,left,11:03:28:925,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
378,vgpdm_dyn(30)-lvm(30)_final(0).webm,True,left,2,training(20).webm,0,59,59,65,,,,,,,,11:03:29:601,11:03:30:426,11:03:33:428,left,11:03:33:695,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
379,vcgpdm_dyn(35)-lvm(5)_final(8).webm,True,left,2,training(8).webm,0,60,60,77,,,,,,,,11:03:34:423,11:03:35:197,11:03:38:185,left,11:03:38:568,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
380,training(5).webm,False,right,2,vgpdm_dyn(5)-lvm(15)_final(3).webm,0,61,61,133,,,,,,,,11:03:39:262,11:03:40:070,11:03:43:072,right,11:03:43:422,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
381,training(0).webm,True,right,2,vgpdm_dyn(20)-lvm(15)_final(7).webm,0,62,62,15,,,,,,,,11:03:44:096,11:03:44:923,11:03:47:926,left,11:03:48:410,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
382,vcgpdm_dyn(15)-lvm(35)_final(6).webm,False,left,2,training(5).webm,0,63,63,80,,,,,,,,11:03:49:187,11:03:49:911,11:03:52:914,left,11:03:55:016,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
383,vcgpdm_dyn(30)-lvm(30)_final(4).webm,True,left,2,training(36).webm,0,64,64,66,,,,,,,,11:03:55:692,11:03:56:517,11:03:59:520,left,11:04:00:003,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
384,map_cgpdm_final(2).webm,False,left,2,training(18).webm,0,65,65,52,,,,,,,,11:04:00:743,11:04:01:504,11:04:04:507,left,11:04:06:842,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
385,training(8).webm,False,right,2,vgpdm_dyn(25)-lvm(35)_final(3).webm,0,66,66,87,,,,,,,,11:04:07:525,11:04:08:343,11:04:11:347,right,11:04:15:582,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
386,training(38).webm,False,right,2,vgpdm_dyn(35)-lvm(5)_final(5).webm,0,67,67,48,,,,,,,,11:04:16:399,11:04:17:083,11:04:20:086,right,11:04:20:436,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
387,training(27).webm,True,right,2,vgpdm_dyn(30)-lvm(35)_final(1).webm,0,68,68,111,,,,,,,,11:04:21:121,11:04:21:937,11:04:24:939,left,11:04:25:223,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
388,vcgpdm_dyn(25)-lvm(10)_final(5).webm,False,left,2,training(5).webm,0,69,69,29,,,,,,,,11:04:25:901,11:04:26:726,11:04:29:713,left,11:04:30:013,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
389,training(9).webm,False,right,2,vgpdm_dyn(30)-lvm(25)_final(5).webm,0,70,70,90,,,,,,,,11:04:30:697,11:04:31:514,11:04:34:517,right,11:04:35:334,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
390,training(11).webm,False,right,2,vcgpdm_dyn(20)-lvm(25)_final(8).webm,0,71,71,76,,,,,,,,11:04:36:012,11:04:36:835,11:04:39:838,right,11:04:40:321,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
391,training(8).webm,False,right,2,vgpdm_dyn(25)-lvm(20)_final(5).webm,0,72,72,62,,,,,,,,11:04:41:032,11:04:41:822,11:04:44:826,right,11:04:45:276,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
392,training(25).webm,False,right,2,vgpdm_dyn(25)-lvm(20)_final(6).webm,0,73,73,103,,,,,,,,11:04:45:956,11:04:46:777,11:04:49:780,right,11:04:50:314,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
393,training(48).webm,True,right,2,vcgpdm_dyn(30)-lvm(10)_final(4).webm,0,74,74,84,,,,,,,,11:04:50:996,11:04:51:815,11:04:54:817,right,11:04:55:184,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
394,training(0).webm,False,right,2,dmp_npsi(45)_final(2).webm,0,75,75,20,,,,,,,,11:04:56:023,11:04:56:685,11:04:59:688,right,11:05:03:625,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
395,tmp_numprim(7)_final(6).webm,True,left,2,training(12).webm,0,76,76,60,,,,,,,,11:05:04:306,11:05:05:141,11:05:08:127,left,11:05:08:377,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
396,training(34).webm,True,right,2,vcgpdm_dyn(30)-lvm(5)_final(5).webm,0,77,77,8,,,,,,,,11:05:09:222,11:05:09:879,11:05:12:881,right,11:05:13:098,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
397,training(1).webm,False,right,2,vcgpdm_dyn(25)-lvm(15)_final(4).webm,0,78,78,27,,,,,,,,11:05:13:912,11:05:14:599,11:05:17:587,right,11:05:18:020,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
398,vcgpdm_dyn(15)-lvm(15)_final(6).webm,True,left,2,training(29).webm,0,79,79,128,,,,,,,,11:05:18:757,11:05:19:522,11:05:22:525,left,11:05:23:142,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
399,vgpdm_dyn(5)-lvm(30)_final(4).webm,False,left,2,training(9).webm,0,80,80,102,,,,,,,,11:05:23:959,11:05:24:643,11:05:27:646,left,11:05:31:516,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
400,training(7).webm,True,right,2,vgpdm_dyn(35)-lvm(10)_final(4).webm,0,81,81,96,,,,,,,,11:05:32:328,11:05:33:017,11:05:36:019,right,11:05:36:453,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
401,vgpdm_dyn(15)-lvm(30)_final(1).webm,False,left,2,training(20).webm,0,82,82,36,,,,,,,,11:05:37:284,11:05:37:955,11:05:40:958,left,11:05:41:324,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
402,training(24).webm,True,right,2,vcgpdm_dyn(25)-lvm(20)_final(9).webm,0,83,83,25,,,,,,,,11:05:42:020,11:05:42:826,11:05:45:828,right,11:05:46:462,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
403,training(23).webm,False,right,2,dmp_npsi(50)_final(6).webm,0,84,84,44,,,,,,,,11:05:47:148,11:05:47:963,11:05:50:965,right,11:05:51:349,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
404,vgpdm_dyn(25)-lvm(35)_final(1).webm,True,left,2,training(36).webm,0,85,85,34,,,,,,,,11:05:52:026,11:05:52:850,11:05:55:852,left,11:05:56:102,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
405,vcgpdm_dyn(5)-lvm(30)_final(2)_bad.webm,True,left,2,training(10).webm,0,86,86,110,,,,,,,,11:05:56:790,11:05:57:603,11:06:00:606,left,11:06:00:940,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
406,map_gpdm_final(7).webm,False,left,2,training(35).webm,0,87,87,93,,,,,,,,11:06:01:623,11:06:02:441,11:06:05:443,left,11:06:07:196,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
407,vcgpdm_dyn(35)-lvm(30)_final(5).webm,True,left,2,training(31).webm,0,88,88,127,,,,,,,,11:06:07:874,11:06:08:697,11:06:11:700,left,11:06:11:968,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
408,training(10).webm,False,right,2,vcgpdm_dyn(10)-lvm(20)_final(7).webm,0,89,89,130,,,,,,,,11:06:12:650,11:06:13:469,11:06:16:472,right,11:06:17:673,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
409,vgpdm_dyn(15)-lvm(25)_final(8).webm,True,left,2,training(1).webm,0,90,90,132,,,,,,,,11:06:18:355,11:06:19:174,11:06:22:176,left,11:06:22:576,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
410,training(32).webm,True,right,2,vgpdm_dyn(35)-lvm(25)_final(1).webm,0,91,91,158,,,,,,,,11:06:23:254,11:06:24:078,11:06:27:080,left,11:06:28:081,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
411,training(29).webm,True,right,2,dmp_npsi(25)_final(7).webm,0,92,92,144,,,,,,,,11:06:28:760,11:06:29:583,11:06:32:586,right,11:06:32:869,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
412,training(5).webm,True,right,2,vgpdm_dyn(10)-lvm(30)_final(6).webm,0,93,93,138,,,,,,,,11:06:33:550,11:06:34:370,11:06:37:373,right,11:06:37:756,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
413,training(2).webm,False,right,2,vcgpdm_dyn(20)-lvm(5)_final(9).webm,0,94,94,40,,,,,,,,11:06:38:439,11:06:39:257,11:06:42:260,right,11:06:42:594,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
414,training(25).webm,False,right,2,vcgpdm_dyn(15)-lvm(30)_final(4).webm,0,95,95,129,,,,,,,,11:06:43:266,11:06:44:095,11:06:47:096,right,11:06:47:347,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
415,vcgpdm_dyn(5)-lvm(5)_final(9).webm,True,left,2,training(33).webm,0,96,96,70,,,,,,,,11:06:48:047,11:06:48:848,11:06:51:850,left,11:06:52:184,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
416,training(19).webm,True,right,2,vcgpdm_dyn(25)-lvm(30)_final(7).webm,0,97,97,117,,,,,,,,11:06:52:859,11:06:53:685,11:06:56:688,right,11:06:59:592,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
417,vcgpdm_dyn(30)-lvm(10)_final(4).webm,False,left,2,training(34).webm,0,98,98,6,,,,,,,,11:07:00:267,11:07:01:093,11:07:04:095,left,11:07:04:196,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
418,tmp_numprim(2)_final(2).webm,True,left,2,training(23).webm,0,99,99,157,,,,,,,,11:07:04:878,11:07:05:697,11:07:08:700,left,11:07:09:117,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
419,training(37).webm,False,right,2,vcgpdm_dyn(15)-lvm(5)_final(1).webm,0,100,100,13,,,,,,,,11:07:09:793,11:07:10:618,11:07:13:621,right,11:07:14:004,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
420,vgpdm_dyn(25)-lvm(5)_final(5).webm,True,left,2,training(30).webm,0,101,101,9,,,,,,,,11:07:14:686,11:07:15:505,11:07:18:508,left,11:07:18:825,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
421,training(35).webm,True,right,2,vcgpdm_dyn(15)-lvm(30)_final(0).webm,0,102,102,16,,,,,,,,11:07:19:509,11:07:20:326,11:07:23:330,right,11:07:23:763,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
422,vcgpdm_dyn(25)-lvm(15)_final(4).webm,False,left,2,training(3).webm,0,103,103,7,,,,,,,,11:07:24:439,11:07:25:264,11:07:28:267,left,11:07:28:600,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
423,training(34).webm,True,right,2,vgpdm_dyn(5)-lvm(10)_final(1).webm,0,104,104,146,,,,,,,,11:07:29:276,11:07:30:102,11:07:33:104,right,11:07:33:421,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
424,vcgpdm_dyn(30)-lvm(15)_final(2).webm,True,left,2,training(4).webm,0,105,105,99,,,,,,,,11:07:34:186,11:07:34:937,11:07:37:923,left,11:07:38:140,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
425,vgpdm_dyn(10)-lvm(5)_final(0).webm,True,left,2,training(15).webm,0,106,106,4,,,,,,,,11:07:38:815,11:07:39:642,11:07:42:644,left,11:07:43:512,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
426,training(9).webm,True,right,2,vgpdm_dyn(25)-lvm(35)_final(4).webm,0,107,107,67,,,,,,,,11:07:44:185,11:07:45:013,11:07:48:000,left,11:07:48:134,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
427,vcgpdm_dyn(5)-lvm(20)_final(0).webm,True,left,2,training(48).webm,0,108,108,64,,,,,,,,11:07:48:988,11:07:49:635,11:07:52:638,left,11:07:52:754,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
428,vcgpdm_dyn(25)-lvm(5)_final(6).webm,False,left,2,training(30).webm,0,109,109,151,,,,,,,,11:07:53:430,11:07:54:255,11:07:57:259,right,11:07:57:559,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
429,training(35).webm,False,right,2,vcgpdm_dyn(30)-lvm(5)_final(9).webm,0,110,110,147,,,,,,,,11:07:58:238,11:07:59:060,11:08:02:063,right,11:08:02:396,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
430,dmp_npsi(15)_final(6).webm,False,left,2,training(9).webm,0,111,111,18,,,,,,,,11:08:03:074,11:08:03:897,11:08:06:900,left,11:08:07:200,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
431,vcgpdm_dyn(25)-lvm(10)_final(0).webm,True,left,2,training(31).webm,0,112,112,82,,,,,,,,11:08:07:931,11:08:08:701,11:08:11:704,left,11:08:12:004,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
432,vcgpdm_dyn(25)-lvm(35)_final(1).webm,True,left,2,training(1).webm,0,113,113,50,,,,,,,,11:08:12:736,11:08:13:505,11:08:16:509,left,11:08:16:776,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
433,training(38).webm,True,right,2,vgpdm_dyn(20)-lvm(25)_final(0).webm,0,114,114,69,,,,,,,,11:08:17:451,11:08:18:277,11:08:21:279,right,11:08:21:613,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
434,vcgpdm_dyn(35)-lvm(20)_final(0).webm,True,left,2,training(9).webm,0,115,115,26,,,,,,,,11:08:22:340,11:08:23:114,11:08:26:115,left,11:08:26:398,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
435,training(17).webm,True,right,2,vgpdm_dyn(10)-lvm(30)_final(7).webm,0,116,116,58,,,,,,,,11:08:27:219,11:08:27:899,11:08:30:902,right,11:08:31:269,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
436,vcgpdm_dyn(30)-lvm(15)_final(0).webm,True,left,2,training(13).webm,0,117,117,150,,,,,,,,11:08:32:016,11:08:32:771,11:08:35:774,left,11:08:36:024,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
437,training(48).webm,True,right,2,vcgpdm_dyn(10)-lvm(25)_final(1).webm,0,118,118,41,,,,,,,,11:08:36:845,11:08:37:525,11:08:40:512,right,11:08:40:929,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
438,vcgpdm_dyn(10)-lvm(15)_final(1).webm,True,left,2,training(30).webm,0,119,119,24,,,,,,,,11:08:41:611,11:08:42:431,11:08:45:433,left,11:08:45:733,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
439,training(7).webm,True,right,2,vgpdm_dyn(5)-lvm(10)_final(3).webm,0,120,120,154,,,,,,,,11:08:46:410,11:08:47:234,11:08:50:238,right,11:08:51:255,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
440,training(8).webm,True,right,2,vcgpdm_dyn(25)-lvm(25)_final(2).webm,0,121,121,142,,,,,,,,11:08:51:960,11:08:52:757,11:08:55:759,right,11:08:56:059,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
441,training(12).webm,True,right,2,vgpdm_dyn(10)-lvm(10)_final(9).webm,0,122,122,81,,,,,,,,11:08:56:746,11:08:57:560,11:09:00:563,right,11:09:00:847,,2012_Dec_31_1015,59.9507267311,MP-Perception Experiment,xx22w42,
