trial_number,right,flipped,correct,block,left,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,flipwelcome.keys,flipwelcome.corr,flipwelcome.rt,flippreparations.keys,flippreparations.rt,flipInstructions.keys,flipInstructions.rt,time_at_fixation_cross_onset,time_at_videoonset,time_at_videoend,participant_key_response,time_at_key_response,key_resp_4.keys,date,frameRate,expName,participant,
14,vgpdm_dyn(20)-lvm(20)_final(3).mov,False,left,0,training(48).mov,0,13,13,31,,,,,,,,15:00:44:089,15:00:44:835,15:00:47:837,left,15:00:49:071,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
15,vgpdm_dyn(20)-lvm(5)_final(6).mov,True,left,0,training(0).mov,0,14,14,99,,,,,,,,15:00:49:822,15:00:50:574,15:00:53:576,right,15:00:56:328,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
16,training(25).mov,False,right,0,vcgpdm_dyn(5)-lvm(5)_final(3).mov,0,15,15,81,,,,,,,,15:00:57:085,15:00:57:829,15:01:00:832,right,15:01:01:249,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
17,training(1).mov,True,right,0,vcgpdm_dyn(5)-lvm(25)_final(6).mov,0,16,16,19,,,,,,,,15:01:02:008,15:01:02:750,15:01:05:769,right,15:01:06:270,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
18,vgpdm_dyn(5)-lvm(30)_final(6).mov,False,left,0,training(2).mov,0,17,17,109,,,,,,,,15:01:07:090,15:01:07:788,15:01:10:791,left,15:01:11:208,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
19,training(9).mov,False,right,0,vcgpdm_dyn(10)-lvm(5)_final(7).mov,0,18,18,101,,,,,,,,15:01:11:962,15:01:12:709,15:01:15:712,left,15:01:17:913,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
20,vgpdm_dyn(15)-lvm(20)_final(3)_out_of_screen.mov,True,left,0,training(16).mov,0,19,19,126,,,,,,,,15:01:18:666,15:01:19:414,15:01:22:415,left,15:01:22:916,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
21,vgpdm_dyn(20)-lvm(5)_final(3).mov,False,left,0,training(3).mov,0,20,20,46,,,,,,,,15:01:23:684,15:01:24:417,15:01:27:420,left,15:01:32:376,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
22,training(40).mov,False,right,0,vgpdm_dyn(5)-lvm(10)_final(0).mov,0,21,21,78,,,,,,,,15:01:33:134,15:01:33:877,15:01:36:880,right,15:01:37:380,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
23,vcgpdm_dyn(20)-lvm(25)_final(2).mov,True,left,0,training(35).mov,0,22,22,104,,,,,,,,15:01:38:138,15:01:38:881,15:01:41:884,left,15:01:45:171,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
24,vgpdm_dyn(20)-lvm(15)_final(2).mov,True,left,0,training(36).mov,0,23,23,32,,,,,,,,15:01:45:976,15:01:46:688,15:01:49:691,right,15:01:51:426,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
25,vcgpdm_dyn(10)-lvm(5)_final(3).mov,False,left,0,training(33).mov,0,24,24,82,,,,,,,,15:01:52:184,15:01:52:927,15:01:55:930,left,15:01:57:014,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
26,training(0).mov,True,right,0,vgpdm_dyn(35)-lvm(25)_final(7).mov,0,25,25,91,,,,,,,,15:01:57:771,15:01:58:515,15:02:01:518,left,15:02:02:970,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
27,training(8).mov,False,right,0,vgpdm_dyn(15)-lvm(5)_final(8).mov,0,26,26,16,,,,,,,,15:02:03:751,15:02:04:470,15:02:07:473,right,15:02:08:357,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
28,vgpdm_dyn(10)-lvm(15)_final(9).mov,False,left,0,training(40).mov,0,27,27,154,,,,,,,,15:02:09:112,15:02:09:858,15:02:12:859,right,15:02:13:710,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
29,vcgpdm_dyn(5)-lvm(15)_final(8).mov,True,left,0,training(4).mov,0,28,28,138,,,,,,,,15:02:14:487,15:02:15:211,15:02:18:214,left,15:02:18:615,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
30,training(29).mov,False,right,0,vgpdm_dyn(10)-lvm(20)_final(2).mov,0,29,29,113,,,,,,,,15:02:19:395,15:02:20:116,15:02:23:118,right,15:02:23:418,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
31,vcgpdm_dyn(25)-lvm(15)_final(8).mov,False,left,0,training(20).mov,0,30,30,96,,,,,,,,15:02:24:187,15:02:24:921,15:02:27:907,right,15:02:29:042,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
32,training(0).mov,False,right,0,vgpdm_dyn(35)-lvm(25)_final(6).mov,0,31,31,144,,,,,,,,15:02:29:816,15:02:30:543,15:02:33:545,left,15:02:35:148,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
33,vcgpdm_dyn(10)-lvm(30)_final(1).mov,True,left,0,training(2).mov,0,32,32,65,,,,,,,,15:02:35:908,15:02:36:649,15:02:39:668,right,15:02:40:101,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
34,tmp_numprim(10)_final(7).mov,False,left,0,training(33).mov,0,33,33,84,,,,,,,,15:02:40:867,15:02:41:603,15:02:44:622,right,15:02:45:206,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
35,vgpdm_dyn(15)-lvm(25)_final(4).mov,True,left,0,training(0).mov,0,34,34,127,,,,,,,,15:02:45:954,15:02:46:707,15:02:49:709,left,15:02:52:095,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
36,training(2).mov,False,right,0,vcgpdm_dyn(20)-lvm(15)_final(2).mov,0,35,35,106,,,,,,,,15:02:52:852,15:02:53:597,15:02:56:616,right,15:03:01:701,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
37,training(23).mov,True,right,0,vcgpdm_dyn(25)-lvm(30)_final(7).mov,0,36,36,68,,,,,,,,15:03:02:471,15:03:03:203,15:03:06:205,left,15:03:06:722,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
38,vcgpdm_dyn(15)-lvm(10)_final(1).mov,True,left,0,training(9).mov,0,37,37,134,,,,,,,,15:03:07:456,15:03:08:223,15:03:11:227,left,15:03:11:827,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
39,training(16).mov,True,right,0,map_cgpdm_final(3).mov,0,38,38,47,,,,,,,,15:03:12:591,15:03:13:330,15:03:16:333,left,15:03:23:288,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
40,training(9).mov,True,right,0,vcgpdm_dyn(35)-lvm(10)_final(4).mov,0,39,39,114,,,,,,,,15:03:24:049,15:03:24:806,15:03:27:793,right,15:03:28:277,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
41,training(17).mov,True,right,0,vcgpdm_dyn(30)-lvm(15)_final(0).mov,0,40,40,85,,,,,,,,15:03:29:055,15:03:29:778,15:03:32:780,right,15:03:33:348,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
42,training(14).mov,True,right,0,tmp_numprim(8)_final(8).mov,0,41,41,8,,,,,,,,15:03:34:127,15:03:34:849,15:03:37:851,right,15:03:39:002,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
43,vgpdm_dyn(35)-lvm(10)_final(1).mov,True,left,0,training(21).mov,0,42,42,139,,,,,,,,15:03:39:744,15:03:40:503,15:03:43:506,right,15:03:44:123,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
44,vcgpdm_dyn(15)-lvm(5)_final(7).mov,True,left,0,training(23).mov,0,43,43,67,,,,,,,,15:03:44:894,15:03:45:641,15:03:48:628,left,15:03:50:143,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
45,tmp_numprim(10)_final(9).mov,True,left,0,training(22).mov,0,44,44,121,,,,,,,,15:03:50:910,15:03:51:661,15:03:54:647,right,15:03:55:031,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
46,training(22).mov,True,right,0,vcgpdm_dyn(35)-lvm(30)_final(9).mov,0,45,45,1,,,,,,,,15:03:55:798,15:03:56:532,15:03:59:534,left,15:04:00:068,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
47,vgpdm_dyn(10)-lvm(5)_final(8).mov,True,left,0,training(18).mov,0,46,46,153,,,,,,,,15:04:00:825,15:04:01:569,15:04:04:558,left,15:04:05:809,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
48,training(33).mov,False,right,0,vcgpdm_dyn(30)-lvm(10)_final(1).mov,0,47,47,155,,,,,,,,15:04:06:552,15:04:07:310,15:04:10:313,left,15:04:14:566,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
49,vcgpdm_dyn(10)-lvm(20)_final(3).mov,True,left,0,training(4).mov,0,48,48,71,,,,,,,,15:04:15:322,15:04:16:067,15:04:19:086,left,15:04:19:754,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
50,vgpdm_dyn(25)-lvm(35)_final(5).mov,False,left,0,training(4).mov,0,49,49,120,,,,,,,,15:04:20:535,15:04:21:272,15:04:24:259,right,15:04:25:176,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
51,vgpdm_dyn(35)-lvm(5)_final(8).mov,True,left,0,training(5).mov,0,50,50,90,,,,,,,,15:04:25:950,15:04:26:677,15:04:29:679,left,15:04:30:313,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
52,vgpdm_dyn(20)-lvm(30)_final(8).mov,True,left,0,training(40).mov,0,51,51,152,,,,,,,,15:04:31:072,15:04:31:831,15:04:34:817,right,15:04:35:684,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
53,vgpdm_dyn(5)-lvm(15)_final(4).mov,False,left,0,training(41).mov,0,52,52,98,,,,,,,,15:04:36:449,15:04:37:186,15:04:40:187,left,15:04:40:721,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
54,dmp_npsi(50)_final(4).mov,False,left,0,training(26).mov,0,53,53,10,,,,,,,,15:04:41:478,15:04:42:222,15:04:45:224,left,15:04:46:892,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
55,training(33).mov,False,right,0,vgpdm_dyn(35)-lvm(35)_final(9).mov,0,54,54,14,,,,,,,,15:04:47:640,15:04:48:393,15:04:51:396,right,15:04:51:713,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
56,vgpdm_dyn(35)-lvm(20)_final(7)_out_of_screen.mov,True,left,0,training(14).mov,0,55,55,42,,,,,,,,15:04:52:476,15:04:53:231,15:04:56:219,left,15:04:56:753,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
57,vcgpdm_dyn(20)-lvm(30)_final(4).mov,False,left,0,training(9).mov,0,56,56,108,,,,,,,,15:04:57:514,15:04:58:254,15:05:01:257,right,15:05:01:790,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
58,training(22).mov,False,right,0,vgpdm_dyn(15)-lvm(15)_final(2).mov,0,57,57,135,,,,,,,,15:05:02:561,15:05:03:292,15:05:06:294,left,15:05:09:030,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
59,vcgpdm_dyn(25)-lvm(10)_final(9).mov,True,left,0,training(38).mov,0,58,58,151,,,,,,,,15:05:09:791,15:05:10:531,15:05:13:534,left,15:05:17:421,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
60,training(26).mov,False,right,0,vcgpdm_dyn(5)-lvm(20)_final(4).mov,0,59,59,149,,,,,,,,15:05:18:205,15:05:18:922,15:05:21:924,left,15:05:30:514,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
61,vgpdm_dyn(20)-lvm(35)_final(1).mov,False,left,0,training(16).mov,0,60,60,88,,,,,,,,15:05:31:285,15:05:32:015,15:05:35:017,right,15:05:36:402,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
62,training(40).mov,True,right,0,tmp_numprim(5)_final(9).mov,0,61,61,2,,,,,,,,15:05:37:156,15:05:37:903,15:05:40:906,left,15:05:41:223,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
63,training(37).mov,True,right,0,vcgpdm_dyn(5)-lvm(25)_final(8).mov,0,62,62,30,,,,,,,,15:05:42:000,15:05:42:725,15:05:45:711,right,15:05:46:295,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
64,vcgpdm_dyn(25)-lvm(20)_final(3).mov,False,left,0,training(16).mov,0,63,63,150,,,,,,,,15:05:47:056,15:05:47:797,15:05:50:800,left,15:05:51:717,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
65,training(39).mov,True,right,0,vcgpdm_dyn(10)-lvm(15)_final(0).mov,0,64,64,64,,,,,,,,15:05:52:476,15:05:53:218,15:05:56:221,right,15:05:59:373,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
66,vgpdm_dyn(15)-lvm(15)_final(8).mov,True,left,0,training(36).mov,0,65,65,133,,,,,,,,15:06:00:110,15:06:00:874,15:06:03:877,left,15:06:04:411,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
67,training(37).mov,False,right,0,vgpdm_dyn(10)-lvm(25)_final(1).mov,0,66,66,59,,,,,,,,15:06:05:166,15:06:05:913,15:06:08:915,left,15:06:09:449,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
68,vgpdm_dyn(20)-lvm(25)_final(0).mov,False,left,0,training(22).mov,0,67,67,74,,,,,,,,15:06:10:216,15:06:10:950,15:06:13:953,left,15:06:14:503,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
69,vcgpdm_dyn(15)-lvm(20)_final(2).mov,False,left,0,training(13).mov,0,68,68,141,,,,,,,,15:06:15:272,15:06:16:004,15:06:19:007,left,15:06:21:340,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
70,training(28).mov,True,right,0,dmp_npsi(45)_final(4).mov,0,69,69,156,,,,,,,,15:06:22:105,15:06:22:842,15:06:25:845,left,15:06:26:595,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
71,training(8).mov,False,right,0,dmp_npsi(40)_final(4).mov,0,70,70,157,,,,,,,,15:06:27:378,15:06:28:097,15:06:31:099,right,15:06:31:566,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
72,vcgpdm_dyn(25)-lvm(10)_final(3).mov,True,left,0,training(35).mov,0,71,71,142,,,,,,,,15:06:32:320,15:06:33:069,15:06:36:071,right,15:06:38:640,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
73,training(17).mov,True,right,0,vcgpdm_dyn(25)-lvm(35)_final(9).mov,0,72,72,28,,,,,,,,15:06:39:419,15:06:40:142,15:06:43:145,right,15:06:44:329,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
74,vcgpdm_dyn(30)-lvm(30)_final(8).mov,True,left,0,training(5).mov,0,73,73,130,,,,,,,,15:06:45:096,15:06:45:830,15:06:48:833,left,15:06:49:116,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
75,vcgpdm_dyn(30)-lvm(25)_final(6).mov,False,left,0,training(9).mov,0,74,74,94,,,,,,,,15:06:49:869,15:06:50:634,15:06:53:620,right,15:06:55:523,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
76,training(38).mov,True,right,0,vgpdm_dyn(5)-lvm(10)_final(9).mov,0,75,75,54,,,,,,,,15:06:56:292,15:06:57:040,15:07:00:043,right,15:07:00:727,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
77,training(7).mov,True,right,0,vcgpdm_dyn(30)-lvm(35)_final(2).mov,0,76,76,57,,,,,,,,15:07:01:513,15:07:02:245,15:07:05:230,left,15:07:10:299,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
78,vcgpdm_dyn(30)-lvm(15)_final(6).mov,True,left,0,training(41).mov,0,77,77,75,,,,,,,,15:07:11:043,15:07:11:801,15:07:14:804,right,15:07:16:989,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
79,vcgpdm_dyn(30)-lvm(30)_final(4).mov,False,left,0,training(13).mov,0,78,78,61,,,,,,,,15:07:17:740,15:07:18:490,15:07:21:493,left,15:07:21:995,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
80,vgpdm_dyn(35)-lvm(25)_final(0).mov,False,left,0,training(16).mov,0,79,79,50,,,,,,,,15:07:22:761,15:07:23:496,15:07:26:498,right,15:07:27:099,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
81,training(34).mov,True,right,0,vcgpdm_dyn(20)-lvm(15)_final(2).mov,0,80,80,44,,,,,,,,15:07:27:849,15:07:28:600,15:07:31:620,left,15:07:32:354,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
82,vgpdm_dyn(25)-lvm(30)_final(3).mov,True,left,0,training(6).mov,0,81,81,110,,,,,,,,15:07:33:123,15:07:33:855,15:07:36:874,left,15:07:37:392,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
83,training(35).mov,True,right,0,vgpdm_dyn(35)-lvm(10)_final(4).mov,0,82,82,13,,,,,,,,15:07:38:149,15:07:38:893,15:07:41:912,right,15:07:43:547,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
84,dmp_npsi(45)_final(4).mov,False,left,0,training(41).mov,0,83,83,128,,,,,,,,15:07:44:299,15:07:45:048,15:07:48:050,left,15:07:48:468,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
85,vgpdm_dyn(15)-lvm(30)_final(8).mov,True,left,0,training(40).mov,0,84,84,3,,,,,,,,15:07:49:230,15:07:49:986,15:07:52:989,left,15:07:53:389,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
86,training(0).mov,False,right,0,vgpdm_dyn(30)-lvm(5)_final(9).mov,0,85,85,123,,,,,,,,15:07:54:155,15:07:54:907,15:07:57:892,right,15:07:59:110,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
87,training(17).mov,True,right,0,vcgpdm_dyn(15)-lvm(30)_final(6).mov,0,86,86,77,,,,,,,,15:07:59:872,15:08:00:626,15:08:03:612,left,15:08:03:879,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
88,vcgpdm_dyn(25)-lvm(15)_final(7).mov,True,left,0,training(30).mov,0,87,87,122,,,,,,,,15:08:04:660,15:08:05:380,15:08:08:384,right,15:08:10:285,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
89,training(48).mov,True,right,0,vgpdm_dyn(5)-lvm(30)_final(4).mov,0,88,88,56,,,,,,,,15:08:11:033,15:08:11:786,15:08:14:774,right,15:08:15:391,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
90,training(13).mov,False,right,0,tmp_numprim(9)_final(7).mov,0,89,89,60,,,,,,,,15:08:16:148,15:08:16:909,15:08:19:895,left,15:08:21:096,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
91,training(3).mov,False,right,0,vcgpdm_dyn(20)-lvm(15)_final(0).mov,0,90,90,89,,,,,,,,15:08:21:863,15:08:22:597,15:08:25:600,right,15:08:26:901,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
92,vcgpdm_dyn(25)-lvm(35)_final(6).mov,True,left,0,training(34).mov,0,91,91,111,,,,,,,,15:08:27:657,15:08:28:402,15:08:31:405,left,15:08:31:805,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
93,tmp_numprim(4)_final(3).mov,False,left,0,training(4).mov,0,92,92,117,,,,,,,,15:08:32:579,15:08:33:306,15:08:36:309,right,15:08:36:727,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
94,training(32).mov,True,right,0,vgpdm_dyn(20)-lvm(25)_final(0).mov,0,93,93,83,,,,,,,,15:08:37:511,15:08:38:260,15:08:41:246,left,15:08:41:680,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
95,training(25).mov,False,right,0,vgpdm_dyn(25)-lvm(5)_final(3).mov,0,94,94,69,,,,,,,,15:08:42:431,15:08:43:182,15:08:46:185,right,15:08:46:668,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
96,vcgpdm_dyn(30)-lvm(35)_final(6).mov,False,left,0,training(18).mov,0,95,95,76,,,,,,,,15:08:47:429,15:08:48:169,15:08:51:170,left,15:08:52:421,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
97,training(13).mov,True,right,0,vcgpdm_dyn(30)-lvm(30)_final(1).mov,0,96,96,73,,,,,,,,15:08:53:178,15:08:53:922,15:08:56:925,right,15:08:57:225,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
98,training(17).mov,False,right,0,vgpdm_dyn(5)-lvm(20)_final(7).mov,0,97,97,34,,,,,,,,15:08:57:979,15:08:58:743,15:09:01:730,right,15:09:01:930,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
99,training(2).mov,True,right,0,vcgpdm_dyn(15)-lvm(5)_final(7).mov,0,98,98,87,,,,,,,,15:09:02:706,15:09:03:448,15:09:06:419,right,15:09:08:437,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
100,training(21).mov,False,right,0,vcgpdm_dyn(20)-lvm(20)_final(9).mov,0,99,99,66,,,,,,,,15:09:09:183,15:09:09:938,15:09:12:940,right,15:09:14:659,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
101,training(39).mov,False,right,0,vcgpdm_dyn(35)-lvm(10)_final(1).mov,0,100,100,86,,,,,,,,15:09:15:411,15:09:16:160,15:09:19:163,left,15:09:22:666,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
102,training(23).mov,True,right,0,map_cgpdm_final(8).mov,0,101,101,102,,,,,,,,15:09:23:428,15:09:24:167,15:09:27:170,right,15:09:28:337,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
103,training(37).mov,True,right,0,tmp_numprim(6)_final(2).mov,0,102,102,147,,,,,,,,15:09:29:109,15:09:29:872,15:09:32:857,right,15:09:38:780,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
104,training(19).mov,True,right,0,vgpdm_dyn(20)-lvm(30)_final(4).mov,0,103,103,55,,,,,,,,15:09:39:558,15:09:40:281,15:09:43:282,right,15:09:46:635,,2018_Jun_05_1457,59.9339536646,MP-Perception Experiment,xx10m25,
