trial_number,right,flipped,correct,block,left,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,flipwelcome.keys,flipwelcome.corr,flipwelcome.rt,flippreparations.keys,flippreparations.rt,flipInstructions.keys,flipInstructions.rt,time_at_fixation_cross_onset,time_at_videoonset,time_at_videoend,participant_key_response,time_at_key_response,key_resp_4.keys,key_resp_4.rt,date,frameRate,expName,participant,
8,training(9).mov,False,right,0,vcgpdm_dyn(25)-lvm(35)_final(9).mov,0,7,7,89,,,,,,,,09:45:42:092,09:45:42:822,09:45:45:824,right,09:45:46:675,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
9,training(3).mov,True,right,0,vcgpdm_dyn(30)-lvm(10)_final(1).mov,0,8,8,15,,,,,,,,09:45:47:448,09:45:48:176,09:45:51:164,left,09:45:51:964,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
10,vcgpdm_dyn(15)-lvm(20)_final(3).mov,False,left,0,training(14).mov,0,9,9,119,,,,,,,,09:45:52:739,09:45:53:465,09:45:56:468,right,09:45:57:353,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
11,vcgpdm_dyn(20)-lvm(20)_final(3).mov,True,left,0,training(48).mov,0,10,10,43,,,,,,,,09:45:58:308,09:45:58:854,09:46:01:857,right,09:46:03:425,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
12,training(0).mov,True,right,0,vcgpdm_dyn(5)-lvm(15)_final(5).mov,0,11,11,76,,,,,,,,09:46:04:402,09:46:04:926,09:46:07:928,right,09:46:09:846,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
13,training(3).mov,True,right,0,vcgpdm_dyn(20)-lvm(10)_final(6).mov,0,12,12,152,,,,,,,,09:46:10:628,09:46:11:348,09:46:14:351,right,09:46:14:918,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
14,vcgpdm_dyn(10)-lvm(25)_final(4).mov,True,left,0,training(20).mov,0,13,13,59,,,,,,,,09:46:15:694,09:46:16:419,09:46:19:422,left,09:46:19:989,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
15,training(1).mov,False,right,0,vgpdm_dyn(25)-lvm(20)_final(2).mov,0,14,14,0,,,,,,,,09:46:20:766,09:46:21:490,09:46:24:493,right,09:46:27:176,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
16,vcgpdm_dyn(15)-lvm(20)_final(2).mov,True,left,0,training(18).mov,0,15,15,11,,,,,,,,09:46:27:941,09:46:28:677,09:46:31:680,right,09:46:32:231,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
17,training(33).mov,True,right,0,vcgpdm_dyn(10)-lvm(30)_final(7).mov,0,16,16,36,,,,,,,,09:46:33:009,09:46:33:733,09:46:36:735,right,09:46:37:469,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
18,training(33).mov,False,right,0,vcgpdm_dyn(35)-lvm(10)_final(5).mov,0,17,17,130,,,,,,,,09:46:38:229,09:46:38:972,09:46:41:974,right,09:46:43:009,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
19,vgpdm_dyn(35)-lvm(10)_final(3).mov,False,left,0,training(15).mov,0,18,18,55,,,,,,,,09:46:43:754,09:46:44:526,09:46:47:512,right,09:46:48:563,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
20,training(18).mov,True,right,0,vcgpdm_dyn(20)-lvm(15)_final(8).mov,0,19,19,34,,,,,,,,09:46:49:311,09:46:50:065,09:46:53:068,left,09:46:54:469,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
21,vgpdm_dyn(20)-lvm(30)_final(7).mov,False,left,0,training(23).mov,0,20,20,39,,,,,,,,09:46:55:251,09:46:55:970,09:46:58:989,right,09:46:59:673,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
22,training(9).mov,False,right,0,vcgpdm_dyn(25)-lvm(15)_final(8).mov,0,21,21,87,,,,,,,,09:47:00:441,09:47:01:191,09:47:04:177,right,09:47:04:577,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
23,training(35).mov,False,right,0,vgpdm_dyn(5)-lvm(5)_final(2)_out_of_screen.mov,0,22,22,5,,,,,,,,09:47:05:380,09:47:06:078,09:47:09:082,right,09:47:09:782,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
24,training(37).mov,True,right,0,vcgpdm_dyn(5)-lvm(10)_final(6).mov,0,23,23,2,,,,,,,,09:47:10:541,09:47:11:283,09:47:14:303,right,09:47:14:786,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
25,training(18).mov,True,right,0,vcgpdm_dyn(15)-lvm(30)_final(6).mov,0,24,24,73,,,,,,,,09:47:15:535,09:47:16:304,09:47:19:288,right,09:47:19:688,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
26,training(48).mov,True,right,0,vcgpdm_dyn(5)-lvm(25)_final(8).mov,0,25,25,83,,,,,,,,09:47:20:436,09:47:21:190,09:47:24:193,right,09:47:24:243,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
27,training(24).mov,True,right,0,vcgpdm_dyn(10)-lvm(35)_final(6).mov,0,26,26,112,,,,,,,,09:47:25:012,09:47:25:744,09:47:28:749,right,09:47:29:266,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
28,training(41).mov,True,right,0,vcgpdm_dyn(30)-lvm(35)_final(1).mov,0,27,27,127,,,,,,,,09:47:30:015,09:47:30:767,09:47:33:769,right,09:47:36:188,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
29,vcgpdm_dyn(10)-lvm(10)_final(1).mov,True,left,0,training(20).mov,0,28,28,98,,,,,,,,09:47:36:962,09:47:37:689,09:47:40:691,right,09:47:41:943,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
30,training(34).mov,True,right,0,vgpdm_dyn(20)-lvm(35)_final(0).mov,0,29,29,124,,,,,,,,09:47:42:753,09:47:43:461,09:47:46:447,left,09:47:48:182,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
31,vgpdm_dyn(5)-lvm(15)_final(8).mov,True,left,0,training(37).mov,0,30,30,26,,,,,,,,09:47:48:928,09:47:49:683,09:47:52:685,left,09:47:53:169,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
32,vcgpdm_dyn(20)-lvm(35)_final(9).mov,True,left,0,training(22).mov,0,31,31,137,,,,,,,,09:47:53:949,09:47:54:670,09:47:57:673,right,09:47:57:956,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
33,training(13).mov,False,right,0,vgpdm_dyn(25)-lvm(25)_final(0)_bad.mov,0,32,32,69,,,,,,,,09:47:58:928,09:47:59:458,09:48:02:461,right,09:48:02:945,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
34,vcgpdm_dyn(15)-lvm(25)_final(4).mov,False,left,0,training(21).mov,0,33,33,16,,,,,,,,09:48:03:727,09:48:04:446,09:48:07:446,right,09:48:08:597,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
35,dmp_npsi(50)_final(8).mov,False,left,0,training(35).mov,0,34,34,78,,,,,,,,09:48:09:394,09:48:10:099,09:48:13:101,left,09:48:13:835,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
36,vgpdm_dyn(15)-lvm(35)_final(2).mov,False,left,0,training(3).mov,0,35,35,74,,,,,,,,09:48:14:612,09:48:15:336,09:48:18:340,left,09:48:18:890,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
37,tmp_numprim(3)_final(7).mov,True,left,0,training(32).mov,0,36,36,66,,,,,,,,09:48:19:680,09:48:20:391,09:48:23:379,left,09:48:23:979,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
38,training(0).mov,False,right,0,vgpdm_dyn(15)-lvm(35)_final(1).mov,0,37,37,37,,,,,,,,09:48:24:743,09:48:25:481,09:48:28:483,right,09:48:28:900,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
39,training(0).mov,False,right,0,vgpdm_dyn(35)-lvm(30)_final(4).mov,0,38,38,51,,,,,,,,09:48:29:649,09:48:30:418,09:48:33:404,right,09:48:33:787,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
40,training(5).mov,True,right,0,map_gpdm_final(5).mov,0,39,39,14,,,,,,,,09:48:34:545,09:48:35:306,09:48:38:292,right,09:48:38:909,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
41,training(13).mov,True,right,0,dmp_npsi(20)_final(6).mov,0,40,40,120,,,,,,,,09:48:39:674,09:48:40:410,09:48:43:413,right,09:48:44:063,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
42,vgpdm_dyn(15)-lvm(15)_final(2).mov,False,left,0,training(12).mov,0,41,41,28,,,,,,,,09:48:44:841,09:48:45:564,09:48:48:584,right,09:48:49:484,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
43,map_gpdm_final(7).mov,False,left,0,training(24).mov,0,42,42,46,,,,,,,,09:48:50:262,09:48:50:985,09:48:53:989,left,09:48:54:540,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
44,training(25).mov,True,right,0,vgpdm_dyn(35)-lvm(10)_final(1).mov,0,43,43,63,,,,,,,,09:48:55:288,09:48:56:040,09:48:59:041,left,09:48:59:458,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
45,vcgpdm_dyn(5)-lvm(5)_final(9).mov,True,left,0,training(41).mov,0,44,44,134,,,,,,,,09:49:00:226,09:49:00:959,09:49:03:962,left,09:49:04:429,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
46,dmp_npsi(30)_final(6).mov,True,left,0,training(16).mov,0,45,45,10,,,,,,,,09:49:05:184,09:49:05:930,09:49:08:934,left,09:49:11:004,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
47,training(27).mov,False,right,0,vcgpdm_dyn(35)-lvm(30)_final(6).mov,0,46,46,128,,,,,,,,09:49:11:765,09:49:12:505,09:49:15:524,right,09:49:16:358,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
48,vgpdm_dyn(20)-lvm(20)_final(8).mov,False,left,0,training(38).mov,0,47,47,42,,,,,,,,09:49:17:140,09:49:17:859,09:49:20:862,right,09:49:22:480,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
49,vgpdm_dyn(35)-lvm(35)_final(2).mov,False,left,0,training(41).mov,0,48,48,77,,,,,,,,09:49:23:207,09:49:23:981,09:49:27:001,right,09:49:28:285,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
50,training(2).mov,True,right,0,vcgpdm_dyn(10)-lvm(20)_final(6).mov,0,49,49,111,,,,,,,,09:49:29:026,09:49:29:786,09:49:32:789,right,09:49:33:189,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
51,vgpdm_dyn(25)-lvm(20)_final(1).mov,True,left,0,training(48).mov,0,50,50,32,,,,,,,,09:49:33:949,09:49:34:690,09:49:37:710,left,09:49:38:343,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
52,tmp_numprim(9)_final(3).mov,False,left,0,training(41).mov,0,51,51,68,,,,,,,,09:49:39:121,09:49:39:844,09:49:42:864,right,09:49:44:449,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
53,vcgpdm_dyn(10)-lvm(10)_final(7).mov,False,left,0,training(21).mov,0,52,52,158,,,,,,,,09:49:45:211,09:49:45:950,09:49:48:951,left,09:49:49:468,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
54,training(24).mov,False,right,0,vgpdm_dyn(20)-lvm(25)_final(8).mov,0,53,53,118,,,,,,,,09:49:50:239,09:49:50:969,09:49:53:972,right,09:49:54:489,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
55,training(3).mov,True,right,0,vgpdm_dyn(30)-lvm(30)_final(8).mov,0,54,54,1,,,,,,,,09:49:55:259,09:49:55:990,09:49:58:977,right,09:49:59:528,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
56,vgpdm_dyn(15)-lvm(5)_final(9).mov,False,left,0,training(39).mov,0,55,55,151,,,,,,,,09:50:00:296,09:50:01:029,09:50:04:050,left,09:50:04:633,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
57,training(27).mov,False,right,0,vcgpdm_dyn(20)-lvm(15)_final(0).mov,0,56,56,25,,,,,,,,09:50:05:432,09:50:06:151,09:50:09:137,right,09:50:10:071,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
58,training(33).mov,False,right,0,vgpdm_dyn(25)-lvm(20)_final(2).mov,0,57,57,70,,,,,,,,09:50:10:875,09:50:11:572,09:50:14:591,right,09:50:15:242,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
59,training(19).mov,True,right,0,vgpdm_dyn(20)-lvm(25)_final(9).mov,0,58,58,41,,,,,,,,09:50:16:063,09:50:16:743,09:50:19:747,right,09:50:21:665,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
60,vcgpdm_dyn(5)-lvm(25)_final(4).mov,True,left,0,training(28).mov,0,59,59,4,,,,,,,,09:50:22:459,09:50:23:166,09:50:26:168,left,09:50:26:752,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
61,training(13).mov,False,right,0,vcgpdm_dyn(15)-lvm(25)_final(2).mov,0,60,60,149,,,,,,,,09:50:27:522,09:50:28:253,09:50:31:272,right,09:50:31:956,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
62,training(9).mov,False,right,0,vcgpdm_dyn(15)-lvm(5)_final(8).mov,0,61,61,154,,,,,,,,09:50:32:739,09:50:33:457,09:50:36:460,right,09:50:37:060,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
63,training(15).mov,True,right,0,vgpdm_dyn(25)-lvm(20)_final(5).mov,0,62,62,40,,,,,,,,09:50:37:847,09:50:38:561,09:50:41:563,right,09:50:41:980,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
64,training(25).mov,False,right,0,vgpdm_dyn(35)-lvm(20)_final(7)_out_of_screen.mov,0,63,63,75,,,,,,,,09:50:42:760,09:50:43:481,09:50:46:484,right,09:50:46:984,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
65,training(8).mov,True,right,0,vgpdm_dyn(20)-lvm(15)_final(0).mov,0,64,64,135,,,,,,,,09:50:47:773,09:50:48:487,09:50:51:490,right,09:50:52:090,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
66,training(4).mov,True,right,0,map_gpdm_final(4).mov,0,65,65,18,,,,,,,,09:50:52:871,09:50:53:591,09:50:56:612,right,09:50:57:029,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
67,training(41).mov,False,right,0,vgpdm_dyn(20)-lvm(20)_final(0).mov,0,66,66,7,,,,,,,,09:50:57:817,09:50:58:530,09:51:01:549,left,09:51:02:433,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
68,training(25).mov,False,right,0,vgpdm_dyn(20)-lvm(5)_final(9).mov,0,67,67,6,,,,,,,,09:51:03:213,09:51:03:934,09:51:06:953,right,09:51:07:504,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
69,training(14).mov,False,right,0,vcgpdm_dyn(10)-lvm(10)_final(5).mov,0,68,68,45,,,,,,,,09:51:08:309,09:51:09:005,09:51:12:008,right,09:51:17:046,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
70,training(0).mov,True,right,0,dmp_npsi(35)_final(9).mov,0,69,69,44,,,,,,,,09:51:17:830,09:51:18:547,09:51:21:566,left,09:51:22:534,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
71,vgpdm_dyn(5)-lvm(30)_final(1).mov,False,left,0,training(29).mov,0,70,70,125,,,,,,,,09:51:23:317,09:51:24:035,09:51:27:035,left,09:51:27:686,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
72,vcgpdm_dyn(35)-lvm(30)_final(8).mov,False,left,0,training(48).mov,0,71,71,101,,,,,,,,09:51:28:473,09:51:29:188,09:51:32:190,left,09:51:32:607,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
73,training(29).mov,True,right,0,vcgpdm_dyn(10)-lvm(10)_final(6).mov,0,72,72,81,,,,,,,,09:51:33:390,09:51:34:109,09:51:37:111,left,09:51:37:528,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
74,vgpdm_dyn(20)-lvm(5)_final(4).mov,False,left,0,training(14).mov,0,73,73,27,,,,,,,,09:51:38:315,09:51:39:031,09:51:42:050,left,09:51:42:684,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
75,training(35).mov,True,right,0,vgpdm_dyn(35)-lvm(30)_final(3).mov,0,74,74,62,,,,,,,,09:51:43:470,09:51:44:185,09:51:47:205,left,09:51:47:789,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
76,training(37).mov,True,right,0,vcgpdm_dyn(25)-lvm(25)_final(2).mov,0,75,75,131,,,,,,,,09:51:48:571,09:51:49:290,09:51:52:293,left,09:51:52:893,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
77,map_gpdm_final(6).mov,True,left,0,training(40).mov,0,76,76,30,,,,,,,,09:51:53:680,09:51:54:394,09:51:57:414,left,09:51:58:097,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
78,training(37).mov,False,right,0,vcgpdm_dyn(30)-lvm(20)_final(4).mov,0,77,77,65,,,,,,,,09:51:58:878,09:51:59:599,09:52:02:601,left,09:52:03:085,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
79,vgpdm_dyn(25)-lvm(10)_final(1)_out_of_screen.mov,True,left,0,training(28).mov,0,78,78,49,,,,,,,,09:52:03:876,09:52:04:587,09:52:07:606,left,09:52:08:223,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
80,tmp_numprim(6)_final(5).mov,False,left,0,training(9).mov,0,79,79,64,,,,,,,,09:52:09:028,09:52:09:724,09:52:12:727,right,09:52:14:228,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
81,dmp_npsi(25)_final(0).mov,True,left,0,training(1).mov,0,80,80,109,,,,,,,,09:52:15:005,09:52:15:729,09:52:18:730,left,09:52:19:264,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
82,dmp_npsi(50)_final(4).mov,True,left,0,training(11).mov,0,81,81,47,,,,,,,,09:52:20:052,09:52:20:765,09:52:23:768,right,09:52:24:753,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
83,vgpdm_dyn(5)-lvm(15)_final(2).mov,True,left,0,training(4).mov,0,82,82,93,,,,,,,,09:52:25:541,09:52:26:254,09:52:29:258,left,09:52:29:825,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
84,vcgpdm_dyn(30)-lvm(20)_final(4).mov,False,left,0,training(38).mov,0,83,83,121,,,,,,,,09:52:30:635,09:52:31:326,09:52:34:345,left,09:52:35:029,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
85,vgpdm_dyn(5)-lvm(10)_final(0).mov,False,left,0,training(20).mov,0,84,84,53,,,,,,,,09:52:35:812,09:52:36:530,09:52:39:534,left,09:52:40:168,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
86,tmp_numprim(8)_final(5).mov,False,left,0,training(38).mov,0,85,85,140,,,,,,,,09:52:40:983,09:52:41:669,09:52:44:671,right,09:52:45:322,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
87,tmp_numprim(7)_final(4).mov,False,left,0,training(1).mov,0,86,86,157,,,,,,,,09:52:46:108,09:52:46:823,09:52:49:826,right,09:52:50:893,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
88,vgpdm_dyn(30)-lvm(5)_final(8).mov,False,left,0,training(2).mov,0,87,87,129,,,,,,,,09:52:51:670,09:52:52:394,09:52:55:397,left,09:52:56:364,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
89,training(29).mov,False,right,0,vgpdm_dyn(30)-lvm(5)_final(6).mov,0,88,88,12,,,,,,,,09:52:57:146,09:52:57:866,09:53:00:869,right,09:53:01:369,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
90,vgpdm_dyn(10)-lvm(15)_final(9).mov,False,left,0,training(23).mov,0,89,89,136,,,,,,,,09:53:02:149,09:53:02:870,09:53:05:873,right,09:53:06:357,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
91,vgpdm_dyn(30)-lvm(5)_final(1).mov,False,left,0,training(2).mov,0,90,90,123,,,,,,,,09:53:07:161,09:53:07:873,09:53:10:875,left,09:53:11:275,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
92,vcgpdm_dyn(30)-lvm(10)_final(7).mov,False,left,0,training(30).mov,0,91,91,110,,,,,,,,09:53:12:079,09:53:12:776,09:53:15:780,left,09:53:16:130,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
93,training(1).mov,False,right,0,vcgpdm_dyn(30)-lvm(15)_final(3).mov,0,92,92,108,,,,,,,,09:53:16:910,09:53:17:631,09:53:20:619,right,09:53:22:387,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
94,training(15).mov,True,right,0,vcgpdm_dyn(30)-lvm(5)_final(3).mov,0,93,93,38,,,,,,,,09:53:23:174,09:53:23:888,09:53:26:891,right,09:53:27:425,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
95,vcgpdm_dyn(25)-lvm(5)_final(0).mov,False,left,0,training(35).mov,0,94,94,145,,,,,,,,09:53:28:210,09:53:28:926,09:53:31:929,right,09:53:32:763,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
96,training(12).mov,True,right,0,vgpdm_dyn(30)-lvm(15)_final(0).mov,0,95,95,35,,,,,,,,09:53:33:544,09:53:34:264,09:53:37:284,right,09:53:38:801,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
97,vcgpdm_dyn(35)-lvm(25)_final(0).mov,False,left,0,training(36).mov,0,96,96,107,,,,,,,,09:53:39:772,09:53:40:302,09:53:43:305,left,09:53:44:022,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
98,dmp_npsi(15)_final(9).mov,False,left,0,training(40).mov,0,97,97,58,,,,,,,,09:53:44:810,09:53:45:523,09:53:48:526,left,09:53:49:061,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
99,vcgpdm_dyn(20)-lvm(20)_final(3).mov,True,left,0,training(0).mov,0,98,98,148,,,,,,,,09:53:49:840,09:53:50:562,09:53:53:564,right,09:53:54:131,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
100,training(39).mov,True,right,0,vcgpdm_dyn(15)-lvm(30)_final(8).mov,0,99,99,143,,,,,,,,09:53:54:925,09:53:55:633,09:53:58:633,left,09:53:59:100,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
101,vgpdm_dyn(5)-lvm(20)_final(4).mov,False,left,0,training(24).mov,0,100,100,156,,,,,,,,09:54:00:066,09:54:00:601,09:54:03:604,left,09:54:04:054,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
102,vgpdm_dyn(5)-lvm(10)_final(2).mov,False,left,0,training(12).mov,0,101,101,126,,,,,,,,09:54:04:846,09:54:05:555,09:54:08:561,left,09:54:09:145,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
103,vcgpdm_dyn(20)-lvm(30)_final(4).mov,False,left,0,training(13).mov,0,102,102,60,,,,,,,,09:54:09:929,09:54:10:646,09:54:13:648,left,09:54:14:516,,,2018_Jun_13_0942,59.9545514461,MP-Perception Experiment,xx19w24,
