trial_number,right,flipped,correct,block,left,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,flipwelcome.keys,flipwelcome.corr,flipwelcome.rt,flippreparations.keys,flippreparations.rt,flipInstructions.keys,flipInstructions.rt,time_at_fixation_cross_onset,time_at_videoonset,time_at_videoend,participant_key_response,time_at_key_response,key_resp_4.keys,date,frameRate,expName,participant,
17,vcgpdm_dyn(30)-lvm(25)_final(4).mov,False,left,0,training(8).mov,0,16,16,43,,,,,,,,12:28:08:212,12:28:08:754,12:28:11:756,left,12:28:12:123,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
18,training(37).mov,True,right,0,vgpdm_dyn(15)-lvm(15)_final(5).mov,0,17,17,44,,,,,,,,12:28:12:899,12:28:13:624,12:28:16:627,right,12:28:16:860,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
19,tmp_numprim(10)_final(1).mov,False,left,0,training(13).mov,0,18,18,72,,,,,,,,12:28:17:635,12:28:18:361,12:28:21:364,right,12:28:21:681,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
20,training(30).mov,True,right,0,vcgpdm_dyn(20)-lvm(25)_final(1).mov,0,19,19,147,,,,,,,,12:28:22:465,12:28:23:182,12:28:26:185,left,12:28:26:569,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
21,training(34).mov,False,right,0,vcgpdm_dyn(25)-lvm(10)_final(5).mov,0,20,20,138,,,,,,,,12:28:27:528,12:28:28:085,12:28:31:071,right,12:28:31:438,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
22,training(9).mov,True,right,0,vcgpdm_dyn(20)-lvm(35)_final(5).mov,0,21,21,24,,,,,,,,12:28:32:210,12:28:32:939,12:28:35:941,left,12:28:36:192,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
23,vcgpdm_dyn(10)-lvm(30)_final(9).mov,True,left,0,training(30).mov,0,22,22,47,,,,,,,,12:28:37:146,12:28:37:693,12:28:40:680,left,12:28:41:114,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
24,vcgpdm_dyn(25)-lvm(15)_final(2).mov,True,left,0,training(36).mov,0,23,23,59,,,,,,,,12:28:42:078,12:28:42:615,12:28:45:619,right,12:28:45:986,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
25,vcgpdm_dyn(5)-lvm(15)_final(3).mov,False,left,0,training(32).mov,0,24,24,19,,,,,,,,12:28:47:014,12:28:47:520,12:28:50:489,right,12:28:50:740,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
26,vcgpdm_dyn(25)-lvm(5)_final(9).mov,False,left,0,training(13).mov,0,25,25,113,,,,,,,,12:28:51:689,12:28:52:241,12:28:55:243,right,12:28:55:493,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
27,vcgpdm_dyn(30)-lvm(10)_final(0).mov,True,left,0,training(39).mov,0,26,26,7,,,,,,,,12:28:56:451,12:28:56:994,12:28:59:997,left,12:29:00:832,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
28,vcgpdm_dyn(30)-lvm(5)_final(6).mov,True,left,0,training(33).mov,0,27,27,21,,,,,,,,12:29:01:789,12:29:02:333,12:29:05:336,left,12:29:05:669,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
29,training(18).mov,True,right,0,tmp_numprim(9)_final(1).mov,0,28,28,118,,,,,,,,12:29:06:669,12:29:07:187,12:29:10:173,right,12:29:11:274,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
30,vgpdm_dyn(5)-lvm(5)_final(5)_out_of_screen.mov,True,left,0,training(21).mov,0,29,29,123,,,,,,,,12:29:12:439,12:29:12:942,12:29:15:777,left,12:29:16:244,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
31,training(39).mov,True,right,0,vgpdm_dyn(15)-lvm(30)_final(9).mov,0,30,30,124,,,,,,,,12:29:17:205,12:29:17:746,12:29:20:747,right,12:29:21:298,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
32,vcgpdm_dyn(5)-lvm(10)_final(5).mov,True,left,0,training(15).mov,0,31,31,132,,,,,,,,12:29:22:077,12:29:22:799,12:29:25:801,left,12:29:26:118,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
33,tmp_numprim(6)_final(6).mov,True,left,0,training(20).mov,0,32,32,17,,,,,,,,12:29:26:902,12:29:27:619,12:29:30:607,left,12:29:30:891,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
34,vgpdm_dyn(20)-lvm(5)_final(0).mov,False,left,0,training(19).mov,0,33,33,105,,,,,,,,12:29:31:838,12:29:32:392,12:29:35:394,right,12:29:35:594,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
35,vgpdm_dyn(25)-lvm(35)_final(9).mov,True,left,0,training(3).mov,0,34,34,85,,,,,,,,12:29:36:547,12:29:37:097,12:29:40:099,right,12:29:40:433,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
36,vgpdm_dyn(20)-lvm(20)_final(7).mov,True,left,0,training(1).mov,0,35,35,36,,,,,,,,12:29:41:211,12:29:41:934,12:29:44:936,right,12:29:45:270,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
37,training(22).mov,True,right,0,vgpdm_dyn(35)-lvm(5)_final(2).mov,0,36,36,51,,,,,,,,12:29:46:252,12:29:46:771,12:29:49:774,right,12:29:50:090,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
38,vcgpdm_dyn(35)-lvm(15)_final(8)_out_of_screen.mov,True,left,0,training(20).mov,0,37,37,33,,,,,,,,12:29:51:070,12:29:51:592,12:29:54:595,left,12:29:54:929,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
39,tmp_numprim(8)_final(8).mov,True,left,0,training(41).mov,0,38,38,125,,,,,,,,12:29:55:713,12:29:56:430,12:29:59:432,left,12:29:59:899,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
40,tmp_numprim(7)_final(7).mov,True,left,0,training(4).mov,0,39,39,88,,,,,,,,12:30:00:670,12:30:01:400,12:30:04:403,left,12:30:04:970,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
41,training(38).mov,False,right,0,vcgpdm_dyn(25)-lvm(35)_final(0).mov,0,40,40,74,,,,,,,,12:30:05:747,12:30:06:471,12:30:09:472,right,12:30:09:889,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
42,vgpdm_dyn(25)-lvm(20)_final(5).mov,False,left,0,training(22).mov,0,41,41,66,,,,,,,,12:30:10:660,12:30:11:391,12:30:14:394,left,12:30:15:011,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
43,training(12).mov,True,right,0,map_cgpdm_final(0).mov,0,42,42,63,,,,,,,,12:30:15:800,12:30:16:512,12:30:19:514,right,12:30:20:031,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
44,training(39).mov,True,right,0,vcgpdm_dyn(20)-lvm(35)_final(7).mov,0,43,43,23,,,,,,,,12:30:20:807,12:30:21:533,12:30:24:520,right,12:30:24:921,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
45,dmp_npsi(30)_final(6).mov,False,left,0,training(6).mov,0,44,44,137,,,,,,,,12:30:25:885,12:30:26:422,12:30:29:425,left,12:30:29:809,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
46,vgpdm_dyn(20)-lvm(5)_final(0).mov,False,left,0,training(39).mov,0,45,45,32,,,,,,,,12:30:30:649,12:30:31:310,12:30:34:313,left,12:30:34:746,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
47,training(38).mov,False,right,0,vgpdm_dyn(10)-lvm(20)_final(2).mov,0,46,46,110,,,,,,,,12:30:35:525,12:30:36:247,12:30:39:266,right,12:30:39:583,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
48,training(23).mov,True,right,0,vcgpdm_dyn(5)-lvm(20)_final(7).mov,0,47,47,135,,,,,,,,12:30:40:541,12:30:41:084,12:30:44:087,right,12:30:44:504,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
49,training(20).mov,True,right,0,vgpdm_dyn(20)-lvm(15)_final(0).mov,0,48,48,115,,,,,,,,12:30:45:459,12:30:46:006,12:30:49:009,right,12:30:49:459,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
50,vgpdm_dyn(25)-lvm(25)_final(3)_bad.mov,False,left,0,training(14).mov,0,49,49,104,,,,,,,,12:30:50:417,12:30:50:960,12:30:53:963,left,12:30:54:496,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
51,training(9).mov,True,right,0,vcgpdm_dyn(30)-lvm(30)_final(4).mov,0,50,50,26,,,,,,,,12:30:55:480,12:30:55:998,12:30:58:998,right,12:30:59:449,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
52,training(5).mov,False,right,0,vgpdm_dyn(5)-lvm(30)_final(7).mov,0,51,51,95,,,,,,,,12:31:00:230,12:31:00:950,12:31:03:953,right,12:31:04:587,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
53,training(39).mov,False,right,0,vcgpdm_dyn(5)-lvm(10)_final(4).mov,0,52,52,29,,,,,,,,12:31:05:361,12:31:06:088,12:31:09:091,left,12:31:09:358,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
54,vgpdm_dyn(10)-lvm(10)_final(4).mov,True,left,0,training(2).mov,0,53,53,148,,,,,,,,12:31:10:319,12:31:10:861,12:31:13:863,left,12:31:14:313,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
55,training(48).mov,False,right,0,vcgpdm_dyn(10)-lvm(35)_final(6).mov,0,54,54,52,,,,,,,,12:31:15:265,12:31:15:815,12:31:18:817,right,12:31:19:084,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
56,training(11).mov,True,right,0,vgpdm_dyn(20)-lvm(25)_final(9).mov,0,55,55,121,,,,,,,,12:31:20:036,12:31:20:585,12:31:23:589,right,12:31:24:139,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
57,training(23).mov,False,right,0,dmp_npsi(50)_final(7).mov,0,56,56,49,,,,,,,,12:31:25:089,12:31:25:640,12:31:28:643,right,12:31:29:076,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
58,training(16).mov,True,right,0,dmp_npsi(30)_final(9).mov,0,57,57,142,,,,,,,,12:31:30:035,12:31:30:577,12:31:33:580,right,12:31:34:230,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
59,vcgpdm_dyn(10)-lvm(35)_final(7).mov,False,left,0,training(16).mov,0,58,58,50,,,,,,,,12:31:35:178,12:31:35:732,12:31:38:735,left,12:31:39:052,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
60,training(5).mov,False,right,0,vgpdm_dyn(30)-lvm(30)_final(2).mov,0,59,59,83,,,,,,,,12:31:40:001,12:31:40:553,12:31:43:556,right,12:31:43:906,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
61,training(12).mov,False,right,0,vgpdm_dyn(20)-lvm(5)_final(4).mov,0,60,60,156,,,,,,,,12:31:44:685,12:31:45:407,12:31:48:408,left,12:31:48:808,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
62,vgpdm_dyn(25)-lvm(5)_final(7).mov,False,left,0,training(33).mov,0,61,61,99,,,,,,,,12:31:49:752,12:31:50:309,12:31:53:312,left,12:31:53:712,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
63,vcgpdm_dyn(25)-lvm(25)_final(4).mov,True,left,0,training(38).mov,0,62,62,76,,,,,,,,12:31:54:482,12:31:55:213,12:31:58:217,left,12:31:58:667,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
64,training(10).mov,True,right,0,tmp_numprim(2)_final(0).mov,0,63,63,40,,,,,,,,12:31:59:478,12:32:00:168,12:32:03:156,right,12:32:03:606,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
65,vgpdm_dyn(5)-lvm(20)_final(2).mov,True,left,0,training(35).mov,0,64,64,117,,,,,,,,12:32:04:384,12:32:05:107,12:32:08:110,left,12:32:08:827,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
66,vcgpdm_dyn(25)-lvm(35)_final(0).mov,True,left,0,training(17).mov,0,65,65,3,,,,,,,,12:32:09:604,12:32:10:328,12:32:13:332,right,12:32:13:799,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
67,training(9).mov,True,right,0,vgpdm_dyn(30)-lvm(10)_final(5).mov,0,66,66,89,,,,,,,,12:32:14:577,12:32:15:300,12:32:18:302,right,12:32:18:786,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
68,training(38).mov,True,right,0,vcgpdm_dyn(20)-lvm(10)_final(5).mov,0,67,67,134,,,,,,,,12:32:19:574,12:32:20:287,12:32:23:290,right,12:32:23:640,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
69,training(37).mov,False,right,0,dmp_npsi(45)_final(7).mov,0,68,68,20,,,,,,,,12:32:24:417,12:32:25:141,12:32:28:144,right,12:32:28:377,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
70,training(5).mov,True,right,0,vgpdm_dyn(20)-lvm(25)_final(2).mov,0,69,69,75,,,,,,,,12:32:29:148,12:32:29:878,12:32:32:882,left,12:32:33:115,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
71,vcgpdm_dyn(10)-lvm(20)_final(5).mov,True,left,0,training(41).mov,0,70,70,9,,,,,,,,12:32:33:889,12:32:34:616,12:32:37:619,right,12:32:38:019,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
72,training(8).mov,False,right,0,vgpdm_dyn(20)-lvm(35)_final(6).mov,0,71,71,130,,,,,,,,12:32:38:898,12:32:39:535,12:32:42:538,right,12:32:42:921,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
73,vcgpdm_dyn(10)-lvm(35)_final(7).mov,True,left,0,training(32).mov,0,72,72,1,,,,,,,,12:32:43:695,12:32:44:423,12:32:47:425,left,12:32:47:809,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
74,training(17).mov,True,right,0,vgpdm_dyn(5)-lvm(20)_final(0).mov,0,73,73,86,,,,,,,,12:32:48:587,12:32:49:311,12:32:52:298,right,12:32:53:166,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
75,training(22).mov,True,right,0,map_cgpdm_final(7).mov,0,74,74,120,,,,,,,,12:32:53:944,12:32:54:667,12:32:57:670,right,12:32:58:120,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
76,training(25).mov,True,right,0,vgpdm_dyn(10)-lvm(5)_final(3).mov,0,75,75,79,,,,,,,,12:32:59:071,12:32:59:621,12:33:02:624,right,12:33:03:040,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
77,training(35).mov,True,right,0,vgpdm_dyn(10)-lvm(30)_final(0).mov,0,76,76,94,,,,,,,,12:33:03:838,12:33:04:542,12:33:07:545,right,12:33:08:079,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
78,training(48).mov,True,right,0,vgpdm_dyn(25)-lvm(30)_final(5).mov,0,77,77,68,,,,,,,,12:33:08:860,12:33:09:580,12:33:12:583,right,12:33:12:949,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
79,training(0).mov,True,right,0,vcgpdm_dyn(25)-lvm(10)_final(2).mov,0,78,78,78,,,,,,,,12:33:13:740,12:33:14:451,12:33:17:453,right,12:33:17:803,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
80,training(3).mov,False,right,0,vgpdm_dyn(20)-lvm(35)_final(3).mov,0,79,79,81,,,,,,,,12:33:18:599,12:33:19:304,12:33:22:307,right,12:33:22:707,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
81,vgpdm_dyn(30)-lvm(5)_final(6).mov,False,left,0,training(35).mov,0,80,80,146,,,,,,,,12:33:23:492,12:33:24:209,12:33:27:212,left,12:33:27:796,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
82,training(15).mov,True,right,0,vcgpdm_dyn(10)-lvm(30)_final(8).mov,0,81,81,12,,,,,,,,12:33:28:760,12:33:29:312,12:33:32:314,left,12:33:32:731,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
83,vgpdm_dyn(30)-lvm(10)_final(1).mov,False,left,0,training(31).mov,0,82,82,131,,,,,,,,12:33:33:503,12:33:34:232,12:33:37:235,left,12:33:37:986,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
84,training(28).mov,False,right,0,vcgpdm_dyn(5)-lvm(5)_final(5).mov,0,83,83,62,,,,,,,,12:33:38:764,12:33:39:487,12:33:42:475,left,12:33:42:759,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
85,vgpdm_dyn(15)-lvm(15)_final(0).mov,True,left,0,training(13).mov,0,84,84,144,,,,,,,,12:33:43:541,12:33:44:260,12:33:47:263,left,12:33:47:813,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
86,vgpdm_dyn(35)-lvm(5)_final(1).mov,True,left,0,training(40).mov,0,85,85,80,,,,,,,,12:33:48:769,12:33:49:314,12:33:52:317,right,12:33:52:684,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
87,training(6).mov,False,right,0,vcgpdm_dyn(15)-lvm(30)_final(0).mov,0,86,86,109,,,,,,,,12:33:53:470,12:33:54:185,12:33:57:187,right,12:33:57:237,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
88,training(39).mov,True,right,0,vgpdm_dyn(35)-lvm(25)_final(3).mov,0,87,87,55,,,,,,,,12:33:58:199,12:33:58:739,12:34:01:742,right,12:34:02:192,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
89,vgpdm_dyn(35)-lvm(10)_final(1).mov,True,left,0,training(20).mov,0,88,88,114,,,,,,,,12:34:02:969,12:34:03:693,12:34:06:696,left,12:34:07:080,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
90,training(11).mov,True,right,0,vgpdm_dyn(15)-lvm(35)_final(9).mov,0,89,89,67,,,,,,,,12:34:07:883,12:34:08:581,12:34:11:583,right,12:34:11:984,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
91,vcgpdm_dyn(5)-lvm(10)_final(6).mov,True,left,0,training(41).mov,0,90,90,143,,,,,,,,12:34:12:757,12:34:13:485,12:34:16:488,left,12:34:16:989,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
92,vgpdm_dyn(25)-lvm(35)_final(3).mov,True,left,0,training(38).mov,0,91,91,69,,,,,,,,12:34:17:760,12:34:18:504,12:34:21:490,left,12:34:21:824,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
93,training(13).mov,True,right,0,vcgpdm_dyn(15)-lvm(20)_final(7).mov,0,92,92,145,,,,,,,,12:34:22:606,12:34:23:325,12:34:26:328,right,12:34:26:745,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
94,training(17).mov,False,right,0,vcgpdm_dyn(30)-lvm(5)_final(5).mov,0,93,93,14,,,,,,,,12:34:27:518,12:34:28:246,12:34:31:233,right,12:34:31:717,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
95,training(37).mov,True,right,0,vgpdm_dyn(30)-lvm(10)_final(8).mov,0,94,94,60,,,,,,,,12:34:32:492,12:34:33:219,12:34:36:222,right,12:34:36:639,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
96,vgpdm_dyn(25)-lvm(20)_final(2).mov,True,left,0,training(40).mov,0,95,95,4,,,,,,,,12:34:37:417,12:34:38:140,12:34:41:142,right,12:34:41:543,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
97,training(30).mov,True,right,0,dmp_npsi(35)_final(1).mov,0,96,96,129,,,,,,,,12:34:42:318,12:34:43:044,12:34:46:046,right,12:34:46:330,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
98,training(14).mov,False,right,0,vcgpdm_dyn(5)-lvm(15)_final(2).mov,0,97,97,30,,,,,,,,12:34:47:299,12:34:47:831,12:34:50:835,right,12:34:51:402,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
99,vcgpdm_dyn(15)-lvm(5)_final(2).mov,True,left,0,training(37).mov,0,98,98,157,,,,,,,,12:34:52:353,12:34:52:903,12:34:55:905,right,12:34:56:389,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
100,map_cgpdm_final(9).mov,True,left,0,training(19).mov,0,99,99,101,,,,,,,,12:34:57:345,12:34:57:890,12:35:00:893,left,12:35:01:326,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
101,vcgpdm_dyn(30)-lvm(25)_final(0).mov,False,left,0,training(16).mov,0,100,100,18,,,,,,,,12:35:02:282,12:35:02:827,12:35:05:830,left,12:35:06:247,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
102,tmp_numprim(4)_final(2).mov,False,left,0,training(38).mov,0,101,101,34,,,,,,,,12:35:07:199,12:35:07:748,12:35:10:750,left,12:35:11:083,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
103,vcgpdm_dyn(5)-lvm(10)_final(2).mov,True,left,0,training(32).mov,0,102,102,45,,,,,,,,12:35:12:475,12:35:12:985,12:35:15:587,left,12:35:16:238,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
104,training(6).mov,False,right,0,vcgpdm_dyn(25)-lvm(5)_final(7).mov,0,103,103,48,,,,,,,,12:35:17:202,12:35:17:739,12:35:20:741,left,12:35:21:192,,2018_Jun_12_1225,59.9512139634,MP-Perception Experiment,xx18w25,
