trial_number,right,flipped,correct,block,left,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,flipwelcome.keys,flipwelcome.corr,flipwelcome.rt,flippreparations.keys,flippreparations.rt,flipInstructions.keys,flipInstructions.rt,time_at_fixation_cross_onset,time_at_videoonset,time_at_videoend,participant_key_response,time_at_key_response,key_resp_4.keys,date,frameRate,expName,participant,
20,training(28).webm,True,right,0,vgpdm_dyn(5)-lvm(10)_final(2).webm,0,19,19,118,,,,,,,,15:12:27:972,15:12:28:734,15:12:31:736,right,15:12:32:171,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
21,vcgpdm_dyn(25)-lvm(30)_final(2).webm,False,left,0,training(48).webm,0,20,20,120,,,,,,,,15:12:32:854,15:12:33:672,15:12:36:674,left,15:12:37:058,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
22,vgpdm_dyn(5)-lvm(10)_final(1).webm,True,left,0,training(35).webm,0,21,21,119,,,,,,,,15:12:37:906,15:12:38:559,15:12:41:562,left,15:12:41:762,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
23,training(21).webm,True,right,0,vgpdm_dyn(10)-lvm(10)_final(6).webm,0,22,22,100,,,,,,,,15:12:42:493,15:12:43:263,15:12:46:266,left,15:12:47:133,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
24,vgpdm_dyn(20)-lvm(15)_final(7).webm,False,left,0,training(35).webm,0,23,23,139,,,,,,,,15:12:47:817,15:12:48:634,15:12:51:638,right,15:12:52:171,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
25,training(7).webm,False,right,0,vgpdm_dyn(15)-lvm(35)_final(1).webm,0,24,24,149,,,,,,,,15:12:52:898,15:12:53:687,15:12:56:690,right,15:12:57:073,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
26,training(25).webm,True,right,0,vcgpdm_dyn(35)-lvm(20)_final(6).webm,0,25,25,77,,,,,,,,15:12:57:926,15:12:58:574,15:13:01:577,right,15:13:02:077,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
27,vcgpdm_dyn(30)-lvm(20)_final(1).webm,True,left,0,training(40).webm,0,26,26,19,,,,,,,,15:13:02:751,15:13:03:579,15:13:06:566,left,15:13:06:983,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
28,vgpdm_dyn(5)-lvm(20)_final(4).webm,False,left,0,training(25).webm,0,27,27,13,,,,,,,,15:13:07:664,15:13:08:485,15:13:11:488,left,15:13:12:005,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
29,training(48).webm,False,right,0,vcgpdm_dyn(25)-lvm(35)_final(9).webm,0,28,28,35,,,,,,,,15:13:12:680,15:13:13:506,15:13:16:509,right,15:13:16:825,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
30,vgpdm_dyn(35)-lvm(25)_final(2).webm,False,left,0,training(12).webm,0,29,29,52,,,,,,,,15:13:17:506,15:13:18:327,15:13:21:329,right,15:13:21:729,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
31,training(39).webm,False,right,0,vcgpdm_dyn(15)-lvm(30)_final(5).webm,0,30,30,115,,,,,,,,15:13:22:408,15:13:23:231,15:13:26:234,right,15:13:26:551,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
32,vgpdm_dyn(20)-lvm(30)_final(6).webm,False,left,0,training(18).webm,0,31,31,47,,,,,,,,15:13:27:232,15:13:28:052,15:13:31:055,right,15:13:31:655,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
33,training(1).webm,True,right,0,tmp_numprim(2)_final(2).webm,0,32,32,33,,,,,,,,15:13:32:331,15:13:33:156,15:13:36:159,right,15:13:36:859,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
34,training(28).webm,True,right,0,vcgpdm_dyn(5)-lvm(25)_final(8).webm,0,33,33,60,,,,,,,,15:13:37:538,15:13:38:360,15:13:41:363,right,15:13:41:947,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
35,training(3).webm,True,right,0,vcgpdm_dyn(35)-lvm(10)_final(6).webm,0,34,34,112,,,,,,,,15:13:42:629,15:13:43:464,15:13:46:450,right,15:13:47:334,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
36,training(41).webm,False,right,0,vcgpdm_dyn(30)-lvm(25)_final(9).webm,0,35,35,69,,,,,,,,15:13:48:017,15:13:48:835,15:13:51:837,right,15:13:51:854,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
37,training(29).webm,True,right,0,vcgpdm_dyn(15)-lvm(20)_final(5).webm,0,36,36,57,,,,,,,,15:13:52:533,15:13:53:355,15:13:56:343,left,15:13:56:743,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
38,training(20).webm,False,right,0,vcgpdm_dyn(35)-lvm(30)_final(1).webm,0,37,37,32,,,,,,,,15:13:57:445,15:13:58:244,15:14:01:248,right,15:14:01:915,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
39,training(11).webm,False,right,0,vgpdm_dyn(30)-lvm(30)_final(6).webm,0,38,38,30,,,,,,,,15:14:02:593,15:14:03:416,15:14:06:419,right,15:14:06:769,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
40,vcgpdm_dyn(10)-lvm(25)_final(1).webm,True,left,0,training(7).webm,0,39,39,59,,,,,,,,15:14:07:447,15:14:08:270,15:14:11:272,left,15:14:11:923,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
41,vgpdm_dyn(20)-lvm(35)_final(5).webm,False,left,0,training(39).webm,0,40,40,20,,,,,,,,15:14:12:599,15:14:13:424,15:14:16:427,left,15:14:17:078,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
42,training(32).webm,True,right,0,vgpdm_dyn(10)-lvm(20)_final(7).webm,0,41,41,148,,,,,,,,15:14:17:752,15:14:18:579,15:14:21:582,left,15:14:22:165,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
43,tmp_numprim(5)_final(5).webm,True,left,0,training(16).webm,0,42,42,78,,,,,,,,15:14:22:848,15:14:23:667,15:14:26:669,left,15:14:27:120,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
44,training(5).webm,True,right,0,vgpdm_dyn(15)-lvm(5)_final(5).webm,0,43,43,142,,,,,,,,15:14:27:747,15:14:28:621,15:14:31:623,left,15:14:32:474,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
45,training(5).webm,True,right,0,vcgpdm_dyn(30)-lvm(5)_final(7).webm,0,44,44,48,,,,,,,,15:14:33:159,15:14:33:990,15:14:36:993,left,15:14:37:527,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
46,training(34).webm,True,right,0,vcgpdm_dyn(10)-lvm(10)_final(1).webm,0,45,45,105,,,,,,,,15:14:38:206,15:14:39:028,15:14:42:031,left,15:14:42:464,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
47,training(33).webm,True,right,0,dmp_npsi(15)_final(9).webm,0,46,46,146,,,,,,,,15:14:43:149,15:14:43:966,15:14:46:953,right,15:14:47:687,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
48,training(14).webm,True,right,0,tmp_numprim(9)_final(1).webm,0,47,47,42,,,,,,,,15:14:48:369,15:14:49:188,15:14:52:192,right,15:14:52:775,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
49,training(5).webm,False,right,0,tmp_numprim(6)_final(0).webm,0,48,48,98,,,,,,,,15:14:53:452,15:14:54:277,15:14:57:279,right,15:14:57:746,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
50,vgpdm_dyn(5)-lvm(20)_final(6).webm,True,left,0,training(7).webm,0,49,49,130,,,,,,,,15:14:58:518,15:14:59:247,15:15:02:250,left,15:15:02:700,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
51,vgpdm_dyn(5)-lvm(10)_final(0).webm,False,left,0,training(3).webm,0,50,50,83,,,,,,,,15:15:03:381,15:15:04:201,15:15:07:204,left,15:15:07:788,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
52,training(5).webm,False,right,0,vgpdm_dyn(10)-lvm(10)_final(2).webm,0,51,51,34,,,,,,,,15:15:08:592,15:15:09:289,15:15:12:292,right,15:15:12:759,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
53,training(19).webm,False,right,0,vcgpdm_dyn(35)-lvm(5)_final(8).webm,0,52,52,131,,,,,,,,15:15:13:438,15:15:14:260,15:15:17:263,right,15:15:17:863,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
54,training(34).webm,False,right,0,vcgpdm_dyn(30)-lvm(20)_final(7).webm,0,53,53,51,,,,,,,,15:15:18:540,15:15:19:365,15:15:22:367,right,15:15:23:249,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
55,vcgpdm_dyn(30)-lvm(35)_final(3).webm,True,left,0,training(33).webm,0,54,54,151,,,,,,,,15:15:23:932,15:15:24:750,15:15:27:754,left,15:15:28:705,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
56,dmp_npsi(45)_final(1).webm,True,left,0,training(10).webm,0,55,55,80,,,,,,,,15:15:29:445,15:15:30:206,15:15:33:208,left,15:15:33:709,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
57,vcgpdm_dyn(20)-lvm(5)_final(1).webm,True,left,0,training(3).webm,0,56,56,1,,,,,,,,15:15:34:501,15:15:35:212,15:15:38:214,left,15:15:38:781,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
58,vgpdm_dyn(30)-lvm(25)_final(0).webm,True,left,0,training(20).webm,0,57,57,56,,,,,,,,15:15:39:550,15:15:40:282,15:15:43:285,left,15:15:43:802,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
59,training(24).webm,False,right,0,dmp_npsi(15)_final(0).webm,0,58,58,157,,,,,,,,15:15:44:653,15:15:45:304,15:15:48:307,right,15:15:48:840,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
60,training(16).webm,True,right,0,vgpdm_dyn(20)-lvm(15)_final(0).webm,0,59,59,86,,,,,,,,15:15:49:683,15:15:50:342,15:15:53:344,left,15:15:53:911,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
61,vgpdm_dyn(15)-lvm(15)_final(5).webm,False,left,0,training(36).webm,0,60,60,108,,,,,,,,15:15:54:761,15:15:55:412,15:15:58:415,right,15:15:58:865,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
62,vcgpdm_dyn(30)-lvm(10)_final(8).webm,False,left,0,training(20).webm,0,61,61,62,,,,,,,,15:15:59:709,15:16:00:366,15:16:03:370,left,15:16:04:120,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
63,vcgpdm_dyn(25)-lvm(15)_final(0).webm,True,left,0,training(31).webm,0,62,62,53,,,,,,,,15:16:04:789,15:16:05:622,15:16:08:624,left,15:16:09:108,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
64,vcgpdm_dyn(10)-lvm(10)_final(1).webm,False,left,0,training(33).webm,0,63,63,79,,,,,,,,15:16:09:777,15:16:10:609,15:16:13:610,right,15:16:14:794,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
65,vcgpdm_dyn(5)-lvm(5)_final(1).webm,False,left,0,training(27).webm,0,64,64,75,,,,,,,,15:16:15:537,15:16:16:295,15:16:19:298,right,15:16:19:916,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
66,training(28).webm,False,right,0,vcgpdm_dyn(25)-lvm(20)_final(4).webm,0,65,65,76,,,,,,,,15:16:20:758,15:16:21:417,15:16:24:419,right,15:16:24:753,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
67,vcgpdm_dyn(20)-lvm(5)_final(3).webm,True,left,0,training(18).webm,0,66,66,128,,,,,,,,15:16:25:532,15:16:26:254,15:16:29:242,left,15:16:29:842,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
68,vcgpdm_dyn(10)-lvm(35)_final(0).webm,False,left,0,training(16).webm,0,67,67,89,,,,,,,,15:16:30:563,15:16:31:343,15:16:34:346,left,15:16:34:880,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
69,tmp_numprim(7)_final(0).webm,False,left,0,training(40).webm,0,68,68,88,,,,,,,,15:16:35:559,15:16:36:381,15:16:39:384,right,15:16:39:818,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
70,training(41).webm,False,right,0,vgpdm_dyn(15)-lvm(30)_final(8).webm,0,69,69,154,,,,,,,,15:16:40:665,15:16:41:319,15:16:44:322,right,15:16:45:289,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
71,vcgpdm_dyn(15)-lvm(15)_final(1).webm,False,left,0,training(37).webm,0,70,70,102,,,,,,,,15:16:46:130,15:16:46:790,15:16:49:793,left,15:16:50:276,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
72,training(27).webm,False,right,0,vgpdm_dyn(30)-lvm(15)_final(2).webm,0,71,71,147,,,,,,,,15:16:50:959,15:16:51:777,15:16:54:781,right,15:16:55:365,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
73,training(27).webm,True,right,0,vgpdm_dyn(5)-lvm(30)_final(9).webm,0,72,72,24,,,,,,,,15:16:56:195,15:16:56:866,15:16:59:868,right,15:17:00:335,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
74,training(20).webm,True,right,0,dmp_npsi(25)_final(7).webm,0,73,73,73,,,,,,,,15:17:01:166,15:17:01:837,15:17:04:837,right,15:17:05:221,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
75,training(0).webm,True,right,0,vcgpdm_dyn(20)-lvm(30)_final(0).webm,0,74,74,72,,,,,,,,15:17:06:071,15:17:06:722,15:17:09:725,right,15:17:10:142,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
76,training(16).webm,True,right,0,vcgpdm_dyn(30)-lvm(30)_final(2).webm,0,75,75,140,,,,,,,,15:17:10:959,15:17:11:643,15:17:14:631,right,15:17:15:148,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
77,training(37).webm,True,right,0,vgpdm_dyn(15)-lvm(5)_final(9).webm,0,76,76,23,,,,,,,,15:17:15:998,15:17:16:650,15:17:19:652,left,15:17:20:036,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
78,training(2).webm,False,right,0,dmp_npsi(20)_final(8).webm,0,77,77,103,,,,,,,,15:17:20:886,15:17:21:537,15:17:24:539,right,15:17:24:873,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
79,training(13).webm,False,right,0,vcgpdm_dyn(5)-lvm(15)_final(2).webm,0,78,78,90,,,,,,,,15:17:25:715,15:17:26:374,15:17:29:378,right,15:17:29:778,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
80,training(48).webm,True,right,0,vcgpdm_dyn(25)-lvm(15)_final(7).webm,0,79,79,81,,,,,,,,15:17:30:599,15:17:31:279,15:17:34:282,left,15:17:34:749,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
81,vcgpdm_dyn(20)-lvm(30)_final(0).webm,True,left,0,training(22).webm,0,80,80,74,,,,,,,,15:17:35:417,15:17:36:250,15:17:39:252,left,15:17:39:686,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
82,training(31).webm,True,right,0,vcgpdm_dyn(30)-lvm(15)_final(8).webm,0,81,81,95,,,,,,,,15:17:40:526,15:17:41:187,15:17:44:190,left,15:17:44:657,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
83,training(19).webm,True,right,0,vcgpdm_dyn(35)-lvm(30)_final(5).webm,0,82,82,158,,,,,,,,15:17:45:505,15:17:46:158,15:17:49:161,left,15:17:49:328,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
84,vgpdm_dyn(35)-lvm(5)_final(9).webm,True,left,0,training(41).webm,0,83,83,67,,,,,,,,15:17:50:003,15:17:50:829,15:17:53:830,left,15:17:54:347,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
85,vgpdm_dyn(20)-lvm(5)_final(5).webm,True,left,0,training(28).webm,0,84,84,84,,,,,,,,15:17:54:980,15:17:55:848,15:17:58:851,left,15:17:59:601,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
86,training(5).webm,False,right,0,vgpdm_dyn(15)-lvm(30)_final(1).webm,0,85,85,155,,,,,,,,15:18:00:412,15:18:01:102,15:18:04:105,right,15:18:04:556,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
87,vgpdm_dyn(30)-lvm(30)_final(9).webm,False,left,0,training(28).webm,0,86,86,7,,,,,,,,15:18:05:211,15:18:06:057,15:18:09:045,right,15:18:09:295,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
88,training(15).webm,False,right,0,map_cgpdm_final(6).webm,0,87,87,21,,,,,,,,15:18:09:981,15:18:10:796,15:18:13:799,right,15:18:14:199,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
89,training(14).webm,False,right,0,vgpdm_dyn(25)-lvm(35)_final(1).webm,0,88,88,36,,,,,,,,15:18:14:878,15:18:15:700,15:18:18:703,right,15:18:19:186,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
90,training(24).webm,True,right,0,vcgpdm_dyn(20)-lvm(25)_final(9).webm,0,89,89,94,,,,,,,,15:18:19:870,15:18:20:688,15:18:23:691,left,15:18:24:292,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
91,vcgpdm_dyn(15)-lvm(5)_final(3).webm,True,left,0,training(4).webm,0,90,90,91,,,,,,,,15:18:24:967,15:18:25:793,15:18:28:795,left,15:18:29:262,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
92,training(14).webm,True,right,0,vcgpdm_dyn(15)-lvm(5)_final(0).webm,0,91,91,96,,,,,,,,15:18:29:945,15:18:30:763,15:18:33:766,left,15:18:34:183,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
93,training(7).webm,True,right,0,tmp_numprim(5)_final(5).webm,0,92,92,43,,,,,,,,15:18:34:854,15:18:35:684,15:18:38:687,right,15:18:39:238,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
94,training(32).webm,False,right,0,vcgpdm_dyn(30)-lvm(10)_final(5).webm,0,93,93,92,,,,,,,,15:18:39:912,15:18:40:739,15:18:43:740,right,15:18:44:207,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
95,tmp_numprim(2)_final(8).webm,True,left,0,training(8).webm,0,94,94,63,,,,,,,,15:18:44:887,15:18:45:708,15:18:48:710,left,15:18:49:361,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
96,vcgpdm_dyn(15)-lvm(25)_final(3).webm,False,left,0,training(3).webm,0,95,95,0,,,,,,,,15:18:50:035,15:18:50:862,15:18:53:865,left,15:18:54:283,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
97,vgpdm_dyn(15)-lvm(30)_final(6).webm,True,left,0,training(14).webm,0,96,96,44,,,,,,,,15:18:54:961,15:18:55:785,15:18:58:788,left,15:18:59:238,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
98,training(30).webm,False,right,0,vcgpdm_dyn(10)-lvm(15)_final(4).webm,0,97,97,99,,,,,,,,15:18:59:994,15:19:00:740,15:19:03:742,right,15:19:04:209,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
99,training(24).webm,False,right,0,vcgpdm_dyn(25)-lvm(20)_final(5).webm,0,98,98,39,,,,,,,,15:19:04:888,15:19:05:710,15:19:08:713,right,15:19:09:213,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
100,training(41).webm,True,right,0,vgpdm_dyn(20)-lvm(5)_final(3).webm,0,99,99,31,,,,,,,,15:19:10:083,15:19:10:731,15:19:13:717,right,15:19:14:202,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
101,training(5).webm,False,right,0,vgpdm_dyn(20)-lvm(20)_final(0).webm,0,100,100,122,,,,,,,,15:19:14:874,15:19:15:703,15:19:18:705,right,15:19:19:406,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
102,vcgpdm_dyn(15)-lvm(15)_final(9).webm,True,left,0,training(31).webm,0,101,101,11,,,,,,,,15:19:20:248,15:19:20:907,15:19:23:909,left,15:19:24:443,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
103,dmp_npsi(50)_final(1).webm,True,left,0,training(34).webm,0,102,102,40,,,,,,,,15:19:25:124,15:19:25:944,15:19:28:947,left,15:19:29:397,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
104,vgpdm_dyn(35)-lvm(30)_final(8).webm,True,left,0,training(31).webm,0,103,103,50,,,,,,,,15:19:30:161,15:19:30:898,15:19:33:900,left,15:19:34:267,,2013_Jan_05_1508,59.9667693086,MP-Perception Experiment,xx27w24,
