trial_number,right,flipped,correct,block,left,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,flipwelcome.keys,flipwelcome.corr,flipwelcome.rt,flippreparations.keys,flippreparations.rt,flipInstructions.keys,flipInstructions.rt,time_at_fixation_cross_onset,time_at_videoonset,time_at_videoend,participant_key_response,time_at_key_response,key_resp_4.keys,date,frameRate,expName,participant,
30,training(21).mov,True,right,0,vcgpdm_dyn(20)-lvm(15)_final(4).mov,0,29,29,52,,,,,,,,15:02:24:574,15:02:25:266,15:02:28:252,left,15:02:28:569,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
31,tmp_numprim(2)_final(4).mov,True,left,0,training(12).mov,0,30,30,115,,,,,,,,15:02:29:348,15:02:30:070,15:02:33:073,left,15:02:33:490,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
32,training(26).mov,True,right,0,vcgpdm_dyn(5)-lvm(25)_final(4).mov,0,31,31,74,,,,,,,,15:02:34:271,15:02:34:991,15:02:37:994,right,15:02:38:327,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
33,training(20).mov,False,right,0,vgpdm_dyn(25)-lvm(5)_final(0).mov,0,32,32,150,,,,,,,,15:02:39:276,15:02:39:828,15:02:42:831,right,15:02:43:231,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
34,vcgpdm_dyn(25)-lvm(35)_final(8).mov,True,left,0,training(17).mov,0,33,33,3,,,,,,,,15:02:44:005,15:02:44:733,15:02:47:736,left,15:02:48:086,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
35,training(27).mov,False,right,0,vgpdm_dyn(30)-lvm(25)_final(0).mov,0,34,34,48,,,,,,,,15:02:48:860,15:02:49:587,15:02:52:590,right,15:02:52:923,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
36,training(19).mov,False,right,0,map_gpdm_final(0).mov,0,35,35,64,,,,,,,,15:02:53:698,15:02:54:424,15:02:57:427,right,15:02:57:777,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
37,vgpdm_dyn(15)-lvm(30)_final(9).mov,False,left,0,training(19).mov,0,36,36,16,,,,,,,,15:02:58:557,15:02:59:295,15:03:02:282,left,15:03:02:582,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
38,vgpdm_dyn(15)-lvm(5)_final(2).mov,False,left,0,training(10).mov,0,37,37,44,,,,,,,,15:03:03:364,15:03:04:098,15:03:07:084,right,15:03:07:401,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
39,training(33).mov,False,right,0,vcgpdm_dyn(15)-lvm(25)_final(9).mov,0,38,38,71,,,,,,,,15:03:08:349,15:03:08:902,15:03:11:905,right,15:03:12:255,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
40,training(3).mov,True,right,0,vgpdm_dyn(5)-lvm(10)_final(6).mov,0,39,39,153,,,,,,,,15:03:13:227,15:03:13:756,15:03:16:744,right,15:03:17:277,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
41,vcgpdm_dyn(10)-lvm(35)_final(9).mov,True,left,0,training(13).mov,0,40,40,147,,,,,,,,15:03:18:240,15:03:18:778,15:03:21:782,left,15:03:22:199,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
42,training(22).mov,True,right,0,vcgpdm_dyn(30)-lvm(15)_final(2).mov,0,41,41,54,,,,,,,,15:03:23:163,15:03:23:700,15:03:26:703,right,15:03:27:270,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
43,vcgpdm_dyn(35)-lvm(20)_final(3).mov,False,left,0,training(7).mov,0,42,42,130,,,,,,,,15:03:28:042,15:03:28:771,15:03:31:773,left,15:03:32:124,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
44,training(24).mov,True,right,0,dmp_npsi(15)_final(8).mov,0,43,43,149,,,,,,,,15:03:32:904,15:03:33:625,15:03:36:627,right,15:03:37:129,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
45,training(31).mov,True,right,0,vcgpdm_dyn(10)-lvm(15)_final(8).mov,0,44,44,57,,,,,,,,15:03:38:094,15:03:38:630,15:03:41:632,right,15:03:41:866,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
46,vcgpdm_dyn(20)-lvm(20)_final(3).mov,False,left,0,training(10).mov,0,45,45,107,,,,,,,,15:03:42:817,15:03:43:367,15:03:46:370,left,15:03:46:653,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
47,vgpdm_dyn(30)-lvm(30)_final(7).mov,False,left,0,training(10).mov,0,46,46,60,,,,,,,,15:03:47:602,15:03:48:154,15:03:51:157,right,15:03:51:540,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
48,training(26).mov,False,right,0,vcgpdm_dyn(10)-lvm(35)_final(8).mov,0,47,47,105,,,,,,,,15:03:52:487,15:03:53:041,15:03:56:043,right,15:03:57:294,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
49,training(0).mov,False,right,0,vcgpdm_dyn(30)-lvm(10)_final(5).mov,0,48,48,158,,,,,,,,15:03:58:245,15:03:58:795,15:04:01:798,left,15:04:02:115,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
50,vgpdm_dyn(20)-lvm(20)_final(6).mov,False,left,0,training(35).mov,0,49,49,94,,,,,,,,15:04:03:086,15:04:03:616,15:04:06:618,right,15:04:07:035,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
51,training(6).mov,True,right,0,vgpdm_dyn(15)-lvm(35)_final(3).mov,0,50,50,73,,,,,,,,15:04:07:804,15:04:08:538,15:04:11:524,right,15:04:11:874,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
52,vcgpdm_dyn(20)-lvm(20)_final(1).mov,False,left,0,training(26).mov,0,51,51,23,,,,,,,,15:04:12:660,15:04:13:376,15:04:16:379,right,15:04:16:713,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
53,training(1).mov,True,right,0,vcgpdm_dyn(30)-lvm(10)_final(3).mov,0,52,52,38,,,,,,,,15:04:17:683,15:04:18:214,15:04:21:216,right,15:04:22:000,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
54,vgpdm_dyn(20)-lvm(15)_final(7).mov,True,left,0,training(40).mov,0,53,53,125,,,,,,,,15:04:22:967,15:04:23:501,15:04:26:504,left,15:04:26:904,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
55,training(38).mov,True,right,0,vgpdm_dyn(15)-lvm(30)_final(5).mov,0,54,54,119,,,,,,,,15:04:27:870,15:04:28:405,15:04:31:409,right,15:04:31:742,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
56,training(9).mov,False,right,0,dmp_npsi(50)_final(4).mov,0,55,55,47,,,,,,,,15:04:32:518,15:04:33:244,15:04:36:246,right,15:04:36:663,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
57,tmp_numprim(5)_final(1).mov,False,left,0,training(32).mov,0,56,56,40,,,,,,,,15:04:37:623,15:04:38:164,15:04:41:167,left,15:04:41:484,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
58,vcgpdm_dyn(25)-lvm(35)_final(2).mov,True,left,0,training(35).mov,0,57,57,129,,,,,,,,15:04:42:437,15:04:42:985,15:04:45:985,left,15:04:46:352,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
59,vcgpdm_dyn(20)-lvm(5)_final(7).mov,False,left,0,training(39).mov,0,58,58,29,,,,,,,,15:04:47:328,15:04:47:855,15:04:50:857,left,15:04:51:141,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
60,training(5).mov,True,right,0,vcgpdm_dyn(20)-lvm(30)_final(7).mov,0,59,59,72,,,,,,,,15:04:52:094,15:04:52:642,15:04:55:644,right,15:04:55:944,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
61,dmp_npsi(5)_final(1)_bad.mov,True,left,0,training(6).mov,0,60,60,78,,,,,,,,15:04:56:714,15:04:57:446,15:05:00:433,left,15:05:00:850,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
62,training(20).mov,True,right,0,vcgpdm_dyn(10)-lvm(10)_final(3).mov,0,61,61,26,,,,,,,,15:05:01:627,15:05:02:368,15:05:05:355,right,15:05:05:689,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
63,training(32).mov,False,right,0,vgpdm_dyn(30)-lvm(5)_final(2).mov,0,62,62,12,,,,,,,,15:05:06:491,15:05:07:190,15:05:10:192,right,15:05:10:542,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
64,training(6).mov,False,right,0,vcgpdm_dyn(20)-lvm(15)_final(7).mov,0,63,63,56,,,,,,,,15:05:11:322,15:05:12:044,15:05:15:046,right,15:05:15:530,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
65,training(7).mov,False,right,0,vgpdm_dyn(30)-lvm(30)_final(4).mov,0,64,64,131,,,,,,,,15:05:16:303,15:05:17:031,15:05:20:034,right,15:05:20:417,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
66,vcgpdm_dyn(35)-lvm(15)_final(3)_out_of_screen.mov,False,left,0,training(3).mov,0,65,65,127,,,,,,,,15:05:21:192,15:05:21:919,15:05:24:922,left,15:05:25:222,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
67,training(32).mov,True,right,0,vgpdm_dyn(10)-lvm(15)_final(0).mov,0,66,66,89,,,,,,,,15:05:25:999,15:05:26:723,15:05:29:726,right,15:05:30:076,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
68,vcgpdm_dyn(20)-lvm(10)_final(0).mov,True,left,0,training(22).mov,0,67,67,24,,,,,,,,15:05:31:391,15:05:31:894,15:05:34:578,left,15:05:35:161,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
69,vcgpdm_dyn(15)-lvm(30)_final(4).mov,True,left,0,training(4).mov,0,68,68,148,,,,,,,,15:05:35:940,15:05:36:663,15:05:39:666,right,15:05:40:117,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
70,training(35).mov,False,right,0,vcgpdm_dyn(30)-lvm(5)_final(1).mov,0,69,69,39,,,,,,,,15:05:41:078,15:05:41:618,15:05:44:620,right,15:05:45:104,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
71,vgpdm_dyn(30)-lvm(35)_final(2).mov,True,left,0,training(32).mov,0,70,70,126,,,,,,,,15:05:45:880,15:05:46:607,15:05:49:609,right,15:05:49:943,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
72,training(15).mov,False,right,0,vcgpdm_dyn(15)-lvm(30)_final(9).mov,0,71,71,33,,,,,,,,15:05:50:714,15:05:51:444,15:05:54:447,right,15:05:54:763,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
73,training(0).mov,True,right,0,vcgpdm_dyn(25)-lvm(10)_final(3).mov,0,72,72,137,,,,,,,,15:05:55:538,15:05:56:265,15:05:59:268,left,15:05:59:552,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
74,training(9).mov,True,right,0,vgpdm_dyn(10)-lvm(15)_final(3).mov,0,73,73,145,,,,,,,,15:06:00:506,15:06:01:053,15:06:04:055,right,15:06:04:406,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
75,vcgpdm_dyn(15)-lvm(35)_final(0).mov,False,left,0,training(39).mov,0,74,74,42,,,,,,,,15:06:05:186,15:06:05:907,15:06:08:909,right,15:06:09:143,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
76,vcgpdm_dyn(10)-lvm(20)_final(8).mov,True,left,0,training(19).mov,0,75,75,121,,,,,,,,15:06:10:101,15:06:10:644,15:06:13:646,right,15:06:13:963,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
77,training(0).mov,True,right,0,vcgpdm_dyn(5)-lvm(15)_final(7).mov,0,76,76,86,,,,,,,,15:06:14:735,15:06:15:465,15:06:18:468,right,15:06:19:702,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
78,training(5).mov,True,right,0,vgpdm_dyn(10)-lvm(25)_final(6).mov,0,77,77,106,,,,,,,,15:06:20:656,15:06:21:203,15:06:24:204,right,15:06:24:604,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
79,tmp_numprim(7)_final(1).mov,True,left,0,training(24).mov,0,78,78,157,,,,,,,,15:06:25:381,15:06:26:106,15:06:29:108,left,15:06:29:592,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
80,training(24).mov,False,right,0,tmp_numprim(2)_final(5).mov,0,79,79,85,,,,,,,,15:06:31:576,15:06:31:576,15:06:34:096,right,15:06:34:697,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
81,vcgpdm_dyn(30)-lvm(10)_final(0).mov,False,left,0,training(19).mov,0,80,80,110,,,,,,,,15:06:35:476,15:06:36:198,15:06:39:186,right,15:06:39:619,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
82,training(1).mov,True,right,0,dmp_npsi(45)_final(4).mov,0,81,81,138,,,,,,,,15:06:40:586,15:06:41:120,15:06:44:123,right,15:06:44:490,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
83,training(24).mov,True,right,0,vcgpdm_dyn(20)-lvm(25)_final(1).mov,0,82,82,82,,,,,,,,15:06:45:268,15:06:45:991,15:06:48:994,right,15:06:49:478,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
84,training(37).mov,False,right,0,vgpdm_dyn(15)-lvm(15)_final(0).mov,0,83,83,80,,,,,,,,15:06:50:443,15:06:50:979,15:06:53:982,right,15:06:54:282,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
85,training(36).mov,True,right,0,vgpdm_dyn(5)-lvm(35)_final(4)_bad.mov,0,84,84,113,,,,,,,,15:06:55:074,15:06:55:783,15:06:58:786,right,15:06:59:169,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
86,training(20).mov,False,right,0,vgpdm_dyn(25)-lvm(20)_final(7).mov,0,85,85,5,,,,,,,,15:06:59:951,15:07:00:671,15:07:03:673,right,15:07:04:023,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
87,training(38).mov,False,right,0,vgpdm_dyn(20)-lvm(5)_final(7).mov,0,86,86,87,,,,,,,,15:07:04:799,15:07:05:524,15:07:08:528,right,15:07:08:845,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
88,map_gpdm_final(6).mov,True,left,0,training(22).mov,0,87,87,30,,,,,,,,15:07:09:626,15:07:10:346,15:07:13:349,left,15:07:13:749,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
89,training(6).mov,True,right,0,vcgpdm_dyn(20)-lvm(10)_final(4).mov,0,88,88,118,,,,,,,,15:07:14:497,15:07:15:265,15:07:18:267,left,15:07:18:334,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
90,training(31).mov,True,right,0,dmp_npsi(45)_final(3).mov,0,89,89,141,,,,,,,,15:07:19:114,15:07:19:835,15:07:22:838,right,15:07:23:155,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
91,training(48).mov,False,right,0,vgpdm_dyn(35)-lvm(10)_final(0).mov,0,90,90,97,,,,,,,,15:07:23:934,15:07:24:657,15:07:27:644,right,15:07:27:961,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
92,training(3).mov,False,right,0,vcgpdm_dyn(25)-lvm(5)_final(5).mov,0,91,91,95,,,,,,,,15:07:28:739,15:07:29:462,15:07:32:465,right,15:07:32:799,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
93,training(15).mov,False,right,0,vgpdm_dyn(20)-lvm(5)_final(5).mov,0,92,92,135,,,,,,,,15:07:33:746,15:07:34:300,15:07:37:302,right,15:07:37:636,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
94,tmp_numprim(3)_final(0).mov,True,left,0,training(15).mov,0,93,93,76,,,,,,,,15:07:38:412,15:07:39:137,15:07:42:141,left,15:07:42:508,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
95,map_cgpdm_final(9).mov,False,left,0,training(25).mov,0,94,94,117,,,,,,,,15:07:43:465,15:07:44:009,15:07:47:011,left,15:07:47:361,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
96,training(29).mov,True,right,0,dmp_npsi(45)_final(6).mov,0,95,95,45,,,,,,,,15:07:48:169,15:07:48:862,15:07:51:865,right,15:07:52:199,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
97,vcgpdm_dyn(15)-lvm(15)_final(8).mov,False,left,0,training(1).mov,0,96,96,128,,,,,,,,15:07:53:166,15:07:53:700,15:07:56:702,right,15:07:57:069,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
98,vcgpdm_dyn(15)-lvm(20)_final(0).mov,False,left,0,training(40).mov,0,97,97,88,,,,,,,,15:07:58:031,15:07:58:570,15:08:01:574,left,15:08:01:924,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
99,training(18).mov,False,right,0,vgpdm_dyn(5)-lvm(30)_final(0).mov,0,98,98,77,,,,,,,,15:08:02:888,15:08:03:425,15:08:06:426,right,15:08:06:826,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
100,training(33).mov,False,right,0,vcgpdm_dyn(10)-lvm(35)_final(3).mov,0,99,99,18,,,,,,,,15:08:07:784,15:08:08:327,15:08:11:330,right,15:08:11:664,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
101,training(25).mov,True,right,0,vcgpdm_dyn(30)-lvm(30)_final(0).mov,0,100,100,50,,,,,,,,15:08:12:627,15:08:13:165,15:08:16:167,right,15:08:16:601,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
102,training(41).mov,True,right,0,vcgpdm_dyn(5)-lvm(15)_final(0).mov,0,101,101,27,,,,,,,,15:08:17:587,15:08:18:105,15:08:21:091,right,15:08:21:524,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
103,vgpdm_dyn(25)-lvm(30)_final(1).mov,False,left,0,training(29).mov,0,102,102,59,,,,,,,,15:08:22:478,15:08:23:025,15:08:26:028,right,15:08:26:328,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
104,training(29).mov,False,right,0,vcgpdm_dyn(35)-lvm(10)_final(3).mov,0,103,103,91,,,,,,,,15:08:27:312,15:08:27:829,15:08:30:832,right,15:08:31:149,,2018_Jun_11_1458,59.9520616214,MP-Perception Experiment,xx16w21,
