trial_number,right,flipped,correct,block,left,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,flipwelcome.keys,flipwelcome.corr,flipwelcome.rt,flippreparations.keys,flippreparations.rt,flipInstructions.keys,flipInstructions.rt,time_at_fixation_cross_onset,time_at_videoonset,time_at_videoend,participant_key_response,time_at_key_response,key_resp_4.keys,date,frameRate,expName,participant,
14,dmp_npsi(40)_final(7).webm,False,left,0,training(1).webm,0,13,13,141,,,,,,,,12:09:43:945,12:09:44:760,12:09:47:747,left,12:09:48:248,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
15,vgpdm_dyn(20)-lvm(35)_final(7).webm,False,left,0,training(1).webm,0,14,14,4,,,,,,,,12:09:48:927,12:09:49:749,12:09:52:751,left,12:09:53:368,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
16,vgpdm_dyn(35)-lvm(35)_final(0).webm,False,left,0,training(15).webm,0,15,15,143,,,,,,,,12:09:54:140,12:09:54:870,12:09:57:872,left,12:09:59:106,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
17,training(15).webm,False,right,0,vgpdm_dyn(30)-lvm(30)_final(9).webm,0,16,16,147,,,,,,,,12:09:59:956,12:10:00:607,12:10:03:611,left,12:10:05:412,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
18,training(25).webm,False,right,0,vgpdm_dyn(35)-lvm(35)_final(0).webm,0,17,17,81,,,,,,,,12:10:06:090,12:10:06:914,12:10:09:916,left,12:10:11:050,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
19,training(33).webm,False,right,0,vcgpdm_dyn(25)-lvm(15)_final(1).webm,0,18,18,34,,,,,,,,12:10:11:727,12:10:12:551,12:10:15:554,left,12:10:17:873,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
20,training(2).webm,True,right,0,vcgpdm_dyn(35)-lvm(25)_final(5).webm,0,19,19,73,,,,,,,,12:10:18:553,12:10:19:375,12:10:22:377,right,12:10:23:111,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
21,training(25).webm,True,right,0,vcgpdm_dyn(15)-lvm(25)_final(5).webm,0,20,20,39,,,,,,,,12:10:23:791,12:10:24:612,12:10:27:613,left,12:10:28:564,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
22,vcgpdm_dyn(25)-lvm(5)_final(1).webm,False,left,0,training(38).webm,0,21,21,99,,,,,,,,12:10:29:289,12:10:30:065,12:10:33:067,left,12:10:33:684,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
23,training(20).webm,True,right,0,vcgpdm_dyn(30)-lvm(10)_final(2).webm,0,22,22,158,,,,,,,,12:10:34:531,12:10:35:186,12:10:38:189,right,12:10:38:556,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
24,vgpdm_dyn(35)-lvm(35)_final(9).webm,True,left,0,training(8).webm,0,23,23,21,,,,,,,,12:10:39:232,12:10:40:059,12:10:43:045,right,12:10:46:414,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
25,vcgpdm_dyn(30)-lvm(35)_final(5).webm,False,left,0,training(1).webm,0,24,24,86,,,,,,,,12:10:47:249,12:10:47:915,12:10:50:918,left,12:10:51:502,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
26,training(11).webm,False,right,0,vcgpdm_dyn(15)-lvm(30)_final(9).webm,0,25,25,157,,,,,,,,12:10:52:314,12:10:53:003,12:10:56:006,right,12:10:56:490,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
27,training(1).webm,False,right,0,map_gpdm_final(7).webm,0,26,26,102,,,,,,,,12:10:57:170,12:10:57:991,12:11:00:994,right,12:11:01:477,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
28,training(16).webm,False,right,0,vgpdm_dyn(10)-lvm(10)_final(7).webm,0,27,27,45,,,,,,,,12:11:02:155,12:11:02:978,12:11:05:981,left,12:11:07:716,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
29,training(26).webm,False,right,0,vgpdm_dyn(5)-lvm(20)_final(2).webm,0,28,28,95,,,,,,,,12:11:08:559,12:11:09:217,12:11:12:220,right,12:11:13:004,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
30,training(38).webm,False,right,0,vcgpdm_dyn(30)-lvm(10)_final(7).webm,0,29,29,20,,,,,,,,12:11:13:681,12:11:14:505,12:11:17:506,right,12:11:17:856,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
31,vcgpdm_dyn(30)-lvm(35)_final(6).webm,False,left,0,training(3).webm,0,30,30,43,,,,,,,,12:11:18:689,12:11:19:358,12:11:22:360,left,12:11:22:777,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
32,training(39).webm,False,right,0,dmp_npsi(15)_final(9).webm,0,31,31,109,,,,,,,,12:11:23:449,12:11:24:278,12:11:27:266,right,12:11:27:766,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
33,tmp_numprim(3)_final(9).webm,False,left,0,training(21).webm,0,32,32,146,,,,,,,,12:11:28:445,12:11:29:268,12:11:32:271,left,12:11:32:955,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
34,vcgpdm_dyn(5)-lvm(25)_final(9).webm,False,left,0,training(38).webm,0,33,33,16,,,,,,,,12:11:33:630,12:11:34:456,12:11:37:458,left,12:11:37:875,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
35,tmp_numprim(10)_final(4).webm,True,left,0,training(25).webm,0,34,34,56,,,,,,,,12:11:38:600,12:11:39:376,12:11:42:379,right,12:11:43:947,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
36,tmp_numprim(10)_final(9).webm,False,left,0,training(36).webm,0,35,35,6,,,,,,,,12:11:44:626,12:11:45:448,12:11:48:452,right,12:11:48:835,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
37,vcgpdm_dyn(10)-lvm(20)_final(8).webm,True,left,0,training(33).webm,0,36,36,84,,,,,,,,12:11:49:515,12:11:50:336,12:11:53:339,left,12:11:53:839,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
38,vcgpdm_dyn(15)-lvm(35)_final(2).webm,False,left,0,training(34).webm,0,37,37,35,,,,,,,,12:11:54:628,12:11:55:340,12:11:58:343,left,12:11:59:010,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
39,training(20).webm,True,right,0,vcgpdm_dyn(10)-lvm(10)_final(7).webm,0,38,38,93,,,,,,,,12:11:59:688,12:12:00:511,12:12:03:515,right,12:12:04:015,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
40,vgpdm_dyn(10)-lvm(15)_final(8).webm,False,left,0,training(18).webm,0,39,39,54,,,,,,,,12:12:04:691,12:12:05:531,12:12:08:517,right,12:12:09:318,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
41,training(32).webm,True,right,0,vcgpdm_dyn(20)-lvm(5)_final(1).webm,0,40,40,134,,,,,,,,12:12:10:168,12:12:10:819,12:12:13:821,left,12:12:14:438,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
42,training(25).webm,False,right,0,vgpdm_dyn(15)-lvm(10)_final(5)_out_of_screen.webm,0,41,41,149,,,,,,,,12:12:15:118,12:12:15:940,12:12:18:927,right,12:12:19:628,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
43,dmp_npsi(20)_final(7).webm,True,left,0,training(32).webm,0,42,42,65,,,,,,,,12:12:20:304,12:12:21:130,12:12:24:132,left,12:12:24:716,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
44,vcgpdm_dyn(20)-lvm(20)_final(8).webm,False,left,0,training(1).webm,0,43,43,48,,,,,,,,12:12:25:391,12:12:26:217,12:12:29:220,right,12:12:29:670,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
45,vcgpdm_dyn(30)-lvm(30)_final(2).webm,False,left,0,training(24).webm,0,44,44,23,,,,,,,,12:12:30:406,12:12:31:171,12:12:34:174,left,12:12:35:725,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
46,training(25).webm,False,right,0,tmp_numprim(8)_final(1).webm,0,45,45,111,,,,,,,,12:12:36:574,12:12:37:226,12:12:40:230,left,12:12:40:747,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
47,training(10).webm,True,right,0,vgpdm_dyn(35)-lvm(35)_final(7).webm,0,46,46,101,,,,,,,,12:12:41:425,12:12:42:248,12:12:45:251,left,12:12:45:701,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
48,vcgpdm_dyn(35)-lvm(25)_final(1).webm,False,left,0,training(12).webm,0,47,47,42,,,,,,,,12:12:46:449,12:12:47:202,12:12:50:205,left,12:12:50:722,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
49,training(27).webm,False,right,0,map_gpdm_final(8).webm,0,48,48,3,,,,,,,,12:12:51:399,12:12:52:223,12:12:55:223,right,12:12:55:558,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
50,training(0).webm,True,right,0,tmp_numprim(2)_final(6).webm,0,49,49,38,,,,,,,,12:12:56:389,12:12:57:059,12:13:00:062,right,12:13:00:479,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
51,vgpdm_dyn(25)-lvm(30)_final(9).webm,True,left,0,training(1).webm,0,50,50,37,,,,,,,,12:13:01:155,12:13:01:980,12:13:04:982,left,12:13:05:399,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
52,vcgpdm_dyn(35)-lvm(30)_final(8).webm,True,left,0,training(19).webm,0,51,51,142,,,,,,,,12:13:06:074,12:13:06:900,12:13:09:888,left,12:13:10:505,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
53,vgpdm_dyn(20)-lvm(5)_final(3).webm,False,left,0,training(27).webm,0,52,52,8,,,,,,,,12:13:11:185,12:13:12:006,12:13:15:010,left,12:13:15:544,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
54,training(40).webm,True,right,0,vgpdm_dyn(10)-lvm(15)_final(6).webm,0,53,53,136,,,,,,,,12:13:16:356,12:13:17:045,12:13:20:047,right,12:13:20:598,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
55,vgpdm_dyn(10)-lvm(20)_final(7).webm,True,left,0,training(22).webm,0,54,54,13,,,,,,,,12:13:21:275,12:13:22:099,12:13:25:101,left,12:13:25:668,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
56,training(30).webm,False,right,0,dmp_npsi(50)_final(6).webm,0,55,55,110,,,,,,,,12:13:26:344,12:13:27:169,12:13:30:172,right,12:13:30:824,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
57,training(4).webm,True,right,0,vcgpdm_dyn(20)-lvm(5)_final(2).webm,0,56,56,29,,,,,,,,12:13:31:635,12:13:32:325,12:13:35:327,left,12:13:35:711,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
58,training(17).webm,True,right,0,vcgpdm_dyn(5)-lvm(35)_final(7)_bad.webm,0,57,57,114,,,,,,,,12:13:36:386,12:13:37:212,12:13:40:215,right,12:13:40:631,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
59,vgpdm_dyn(25)-lvm(35)_final(7).webm,True,left,0,training(38).webm,0,58,58,130,,,,,,,,12:13:41:311,12:13:42:133,12:13:45:135,left,12:13:45:800,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
60,training(25).webm,True,right,0,vgpdm_dyn(30)-lvm(15)_final(0).webm,0,59,59,153,,,,,,,,12:13:46:476,12:13:47:302,12:13:50:305,right,12:13:50:772,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
61,tmp_numprim(3)_final(9).webm,True,left,0,training(30).webm,0,60,60,72,,,,,,,,12:13:51:447,12:13:52:273,12:13:55:276,left,12:13:55:826,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
62,vcgpdm_dyn(15)-lvm(5)_final(5).webm,False,left,0,training(15).webm,0,61,61,68,,,,,,,,12:13:56:659,12:13:57:329,12:14:00:315,left,12:14:00:649,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
63,training(12).webm,False,right,0,vgpdm_dyn(30)-lvm(15)_final(7).webm,0,62,62,70,,,,,,,,12:14:01:323,12:14:02:150,12:14:05:152,right,12:14:05:487,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
64,training(32).webm,True,right,0,vcgpdm_dyn(20)-lvm(25)_final(1).webm,0,63,63,60,,,,,,,,12:14:06:337,12:14:06:988,12:14:09:991,left,12:14:10:708,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
65,training(41).webm,False,right,0,vgpdm_dyn(35)-lvm(5)_final(1).webm,0,64,64,106,,,,,,,,12:14:11:556,12:14:12:209,12:14:15:211,right,12:14:15:712,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
66,training(34).webm,False,right,0,vgpdm_dyn(30)-lvm(5)_final(7).webm,0,65,65,83,,,,,,,,12:14:16:384,12:14:17:213,12:14:20:215,right,12:14:20:699,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
67,vcgpdm_dyn(25)-lvm(20)_final(0).webm,True,left,0,training(17).webm,0,66,66,126,,,,,,,,12:14:21:431,12:14:22:200,12:14:25:204,left,12:14:25:671,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
68,training(25).webm,True,right,0,vgpdm_dyn(5)-lvm(20)_final(0).webm,0,67,67,107,,,,,,,,12:14:26:483,12:14:27:172,12:14:30:174,right,12:14:31:275,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
69,vcgpdm_dyn(30)-lvm(5)_final(2).webm,True,left,0,training(11).webm,0,68,68,139,,,,,,,,12:14:31:957,12:14:32:776,12:14:35:777,right,12:14:36:278,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
70,training(23).webm,True,right,0,tmp_numprim(7)_final(7).webm,0,69,69,112,,,,,,,,12:14:36:958,12:14:37:779,12:14:40:782,left,12:14:41:266,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
71,training(22).webm,False,right,0,vgpdm_dyn(20)-lvm(35)_final(9).webm,0,70,70,92,,,,,,,,12:14:42:117,12:14:42:767,12:14:45:770,right,12:14:46:253,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
72,vgpdm_dyn(20)-lvm(5)_final(0).webm,False,left,0,training(4).webm,0,71,71,97,,,,,,,,12:14:46:929,12:14:47:754,12:14:50:742,left,12:14:51:059,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
73,training(11).webm,True,right,0,vgpdm_dyn(30)-lvm(30)_final(8).webm,0,72,72,152,,,,,,,,12:14:51:739,12:14:52:560,12:14:55:563,left,12:14:56:230,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
74,dmp_npsi(50)_final(0).webm,True,left,0,training(29).webm,0,73,73,76,,,,,,,,12:14:56:907,12:14:57:731,12:15:00:735,right,12:15:01:218,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
75,training(13).webm,False,right,0,vcgpdm_dyn(30)-lvm(15)_final(0).webm,0,74,74,28,,,,,,,,12:15:01:896,12:15:02:719,12:15:05:722,right,12:15:06:406,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
76,training(23).webm,True,right,0,vcgpdm_dyn(25)-lvm(35)_final(4).webm,0,75,75,125,,,,,,,,12:15:07:079,12:15:07:907,12:15:10:909,left,12:15:11:360,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
77,training(30).webm,False,right,0,vgpdm_dyn(10)-lvm(25)_final(7).webm,0,76,76,63,,,,,,,,12:15:12:036,12:15:12:861,12:15:15:864,left,12:15:16:315,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
78,training(0).webm,True,right,0,vcgpdm_dyn(15)-lvm(30)_final(9).webm,0,77,77,50,,,,,,,,12:15:16:992,12:15:17:816,12:15:20:818,right,12:15:21:252,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
79,training(26).webm,False,right,0,vgpdm_dyn(25)-lvm(35)_final(6).webm,0,78,78,33,,,,,,,,12:15:21:957,12:15:22:753,12:15:25:754,right,12:15:26:154,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
80,training(1).webm,True,right,0,vgpdm_dyn(10)-lvm(30)_final(2).webm,0,79,79,18,,,,,,,,12:15:26:985,12:15:27:655,12:15:30:658,right,12:15:31:258,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
81,training(17).webm,True,right,0,tmp_numprim(8)_final(2).webm,0,80,80,135,,,,,,,,12:15:31:936,12:15:32:759,12:15:35:763,right,12:15:36:766,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
82,vgpdm_dyn(10)-lvm(20)_final(7).webm,True,left,0,training(39).webm,0,81,81,5,,,,,,,,12:15:37:438,12:15:38:267,12:15:41:269,left,12:15:41:803,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
83,training(28).webm,False,right,0,vgpdm_dyn(15)-lvm(30)_final(5).webm,0,82,82,144,,,,,,,,12:15:42:481,12:15:43:304,12:15:46:307,right,12:15:46:690,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
84,training(48).webm,True,right,0,vcgpdm_dyn(20)-lvm(5)_final(1).webm,0,83,83,26,,,,,,,,12:15:47:370,12:15:48:191,12:15:51:195,right,12:15:53:330,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
85,training(33).webm,True,right,0,vcgpdm_dyn(10)-lvm(15)_final(0).webm,0,84,84,44,,,,,,,,12:15:54:013,12:15:54:831,12:15:57:834,left,12:15:58:417,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
86,training(7).webm,True,right,0,vcgpdm_dyn(5)-lvm(5)_final(4).webm,0,85,85,22,,,,,,,,12:15:59:268,12:15:59:918,12:16:02:921,right,12:16:05:490,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
87,vgpdm_dyn(35)-lvm(25)_final(3).webm,False,left,0,training(48).webm,0,86,86,9,,,,,,,,12:16:06:260,12:16:06:991,12:16:09:994,left,12:16:10:461,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
88,vgpdm_dyn(10)-lvm(5)_final(8).webm,True,left,0,training(23).webm,0,87,87,128,,,,,,,,12:16:11:290,12:16:11:962,12:16:14:965,left,12:16:15:464,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
89,training(13).webm,True,right,0,tmp_numprim(8)_final(9).webm,0,88,88,24,,,,,,,,12:16:16:145,12:16:16:965,12:16:19:967,right,12:16:20:451,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
90,training(17).webm,False,right,0,vcgpdm_dyn(15)-lvm(20)_final(2).webm,0,89,89,79,,,,,,,,12:16:21:130,12:16:21:952,12:16:24:955,right,12:16:25:556,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
91,vcgpdm_dyn(10)-lvm(10)_final(2).webm,True,left,0,training(32).webm,0,90,90,87,,,,,,,,12:16:26:236,12:16:27:059,12:16:30:045,right,12:16:30:729,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
92,training(32).webm,True,right,0,vcgpdm_dyn(25)-lvm(30)_final(0).webm,0,91,91,117,,,,,,,,12:16:31:586,12:16:32:230,12:16:35:232,left,12:16:35:699,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
93,vcgpdm_dyn(15)-lvm(30)_final(8).webm,False,left,0,training(24).webm,0,92,92,145,,,,,,,,12:16:36:374,12:16:37:201,12:16:40:203,right,12:16:40:837,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
94,vcgpdm_dyn(5)-lvm(10)_final(0).webm,False,left,0,training(2).webm,0,93,93,89,,,,,,,,12:16:41:587,12:16:42:338,12:16:45:342,left,12:16:45:809,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
95,vgpdm_dyn(30)-lvm(25)_final(0).webm,True,left,0,training(19).webm,0,94,94,94,,,,,,,,12:16:46:486,12:16:47:310,12:16:50:312,left,12:16:50:963,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
96,vgpdm_dyn(15)-lvm(25)_final(4).webm,False,left,0,training(15).webm,0,95,95,36,,,,,,,,12:16:51:692,12:16:52:464,12:16:55:466,left,12:16:55:983,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
97,training(0).webm,True,right,0,vgpdm_dyn(30)-lvm(10)_final(6).webm,0,96,96,25,,,,,,,,12:16:56:663,12:16:57:485,12:17:00:488,right,12:17:00:755,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
98,vcgpdm_dyn(15)-lvm(35)_final(6).webm,False,left,0,training(1).webm,0,97,97,123,,,,,,,,12:17:01:431,12:17:02:256,12:17:05:257,right,12:17:06:174,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
99,vgpdm_dyn(30)-lvm(15)_final(2).webm,True,left,0,training(40).webm,0,98,98,27,,,,,,,,12:17:06:851,12:17:07:675,12:17:10:678,left,12:17:11:145,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
100,vcgpdm_dyn(20)-lvm(15)_final(7).webm,True,left,0,training(16).webm,0,99,99,108,,,,,,,,12:17:11:937,12:17:12:646,12:17:15:649,right,12:17:16:366,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
101,training(10).webm,False,right,0,dmp_npsi(20)_final(0).webm,0,100,100,31,,,,,,,,12:17:17:215,12:17:17:868,12:17:20:855,right,12:17:21:239,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
102,vgpdm_dyn(10)-lvm(5)_final(4).webm,True,left,0,training(38).webm,0,101,101,62,,,,,,,,12:17:21:916,12:17:22:740,12:17:25:743,left,12:17:26:176,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
103,training(34).webm,False,right,0,vcgpdm_dyn(25)-lvm(10)_final(6).webm,0,102,102,0,,,,,,,,12:17:27:027,12:17:27:678,12:17:30:680,left,12:17:31:180,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
104,training(30).webm,True,right,0,map_gpdm_final(9).webm,0,103,103,100,,,,,,,,12:17:31:860,12:17:32:682,12:17:35:685,right,12:17:36:135,,2012_Dec_31_1206,59.9520256822,MP-Perception Experiment,xx23w20,
