trial_number,right,flipped,correct,block,left,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,flipwelcome.keys,flipwelcome.corr,flipwelcome.rt,flippreparations.keys,flippreparations.rt,flipInstructions.keys,flipInstructions.rt,time_at_fixation_cross_onset,time_at_videoonset,time_at_videoend,participant_key_response,time_at_key_response,key_resp_4.keys,date,frameRate,expName,participant,
21,training(33).mov,True,right,0,dmp_npsi(45)_final(4).mov,0,20,20,136,,,,,,,,17:35:48:593,17:35:49:322,17:35:52:325,left,17:35:52:842,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
22,training(33).mov,False,right,0,vcgpdm_dyn(35)-lvm(20)_final(0).mov,0,21,21,154,,,,,,,,17:35:53:618,17:35:54:343,17:35:57:346,right,17:35:57:796,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
23,training(12).mov,False,right,0,vcgpdm_dyn(15)-lvm(35)_final(2).mov,0,22,22,139,,,,,,,,17:35:58:579,17:35:59:314,17:36:02:300,right,17:36:02:834,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
24,training(8).mov,False,right,0,vgpdm_dyn(35)-lvm(5)_final(2).mov,0,23,23,74,,,,,,,,17:36:03:644,17:36:04:335,17:36:07:355,right,17:36:07:788,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
25,training(17).mov,False,right,0,vcgpdm_dyn(25)-lvm(10)_final(0).mov,0,24,24,130,,,,,,,,17:36:08:559,17:36:09:304,17:36:12:290,right,17:36:12:807,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
26,training(7).mov,True,right,0,vgpdm_dyn(10)-lvm(5)_final(0).mov,0,25,25,76,,,,,,,,17:36:13:569,17:36:14:308,17:36:17:311,right,17:36:17:661,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
27,vgpdm_dyn(10)-lvm(20)_final(2).mov,False,left,0,training(14).mov,0,26,26,46,,,,,,,,17:36:18:441,17:36:19:162,17:36:22:167,left,17:36:22:618,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
28,vcgpdm_dyn(5)-lvm(15)_final(8).mov,False,left,0,training(40).mov,0,27,27,118,,,,,,,,17:36:23:409,17:36:24:119,17:36:27:121,left,17:36:27:622,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
29,vgpdm_dyn(5)-lvm(10)_final(9).mov,False,left,0,training(33).mov,0,28,28,15,,,,,,,,17:36:28:391,17:36:29:123,17:36:32:142,left,17:36:32:593,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
30,training(20).mov,True,right,0,vcgpdm_dyn(15)-lvm(25)_final(2).mov,0,29,29,138,,,,,,,,17:36:33:368,17:36:34:094,17:36:37:113,left,17:36:38:048,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
31,training(34).mov,True,right,0,vcgpdm_dyn(35)-lvm(10)_final(2).mov,0,30,30,77,,,,,,,,17:36:38:835,17:36:39:566,17:36:42:551,left,17:36:42:985,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
32,training(13).mov,True,right,0,vcgpdm_dyn(25)-lvm(25)_final(7).mov,0,31,31,121,,,,,,,,17:36:43:765,17:36:44:487,17:36:47:489,left,17:36:47:639,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
33,training(11).mov,False,right,0,vgpdm_dyn(15)-lvm(15)_final(8).mov,0,32,32,112,,,,,,,,17:36:48:426,17:36:49:140,17:36:52:160,right,17:36:52:627,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
34,vgpdm_dyn(25)-lvm(10)_final(4)_out_of_screen.mov,True,left,0,training(10).mov,0,33,33,94,,,,,,,,17:36:53:405,17:36:54:144,17:36:57:131,left,17:36:57:315,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
35,vcgpdm_dyn(5)-lvm(30)_final(5)_bad.mov,True,left,0,training(29).mov,0,34,34,11,,,,,,,,17:36:58:100,17:36:58:831,17:37:01:816,left,17:37:02:150,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
36,tmp_numprim(3)_final(0).mov,True,left,0,training(24).mov,0,35,35,8,,,,,,,,17:37:02:924,17:37:03:651,17:37:06:654,left,17:37:07:071,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
37,training(39).mov,False,right,0,vcgpdm_dyn(25)-lvm(5)_final(5).mov,0,36,36,52,,,,,,,,17:37:07:844,17:37:08:572,17:37:11:559,right,17:37:12:010,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
38,training(1).mov,False,right,0,tmp_numprim(9)_final(5).mov,0,37,37,44,,,,,,,,17:37:12:802,17:37:13:529,17:37:16:531,right,17:37:17:132,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
39,training(6).mov,False,right,0,vcgpdm_dyn(30)-lvm(5)_final(7).mov,0,38,38,101,,,,,,,,17:37:17:913,17:37:18:633,17:37:21:635,right,17:37:22:086,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
40,training(9).mov,False,right,0,vcgpdm_dyn(20)-lvm(5)_final(6).mov,0,39,39,119,,,,,,,,17:37:22:865,17:37:23:587,17:37:26:606,right,17:37:27:023,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
41,training(21).mov,False,right,0,vcgpdm_dyn(25)-lvm(35)_final(1).mov,0,40,40,122,,,,,,,,17:37:27:810,17:37:28:524,17:37:31:528,left,17:37:32:028,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
42,dmp_npsi(45)_final(5).mov,True,left,0,training(24).mov,0,41,41,116,,,,,,,,17:37:32:815,17:37:33:529,17:37:36:548,left,17:37:37:115,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
43,training(22).mov,False,right,0,vgpdm_dyn(30)-lvm(25)_final(9).mov,0,42,42,97,,,,,,,,17:37:37:879,17:37:38:616,17:37:41:636,right,17:37:42:119,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
44,vgpdm_dyn(35)-lvm(25)_final(1).mov,False,left,0,training(31).mov,0,43,43,5,,,,,,,,17:37:42:903,17:37:43:620,17:37:46:623,right,17:37:47:040,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
45,tmp_numprim(8)_final(0).mov,False,left,0,training(34).mov,0,44,44,131,,,,,,,,17:37:47:822,17:37:48:542,17:37:51:543,right,17:37:51:843,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
46,vgpdm_dyn(20)-lvm(35)_final(3).mov,False,left,0,training(17).mov,0,45,45,51,,,,,,,,17:37:52:612,17:37:53:344,17:37:56:347,left,17:37:56:747,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
47,training(36).mov,True,right,0,vgpdm_dyn(25)-lvm(35)_final(6).mov,0,46,46,40,,,,,,,,17:37:57:474,17:37:58:248,17:38:01:251,right,17:38:01:751,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
48,vgpdm_dyn(10)-lvm(15)_final(8).mov,True,left,0,training(26).mov,0,47,47,59,,,,,,,,17:38:02:563,17:38:03:254,17:38:06:241,left,17:38:06:691,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
49,training(22).mov,True,right,0,dmp_npsi(20)_final(8).mov,0,48,48,0,,,,,,,,17:38:07:468,17:38:08:209,17:38:11:195,right,17:38:11:579,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
50,training(6).mov,True,right,0,vgpdm_dyn(5)-lvm(30)_final(4).mov,0,49,49,75,,,,,,,,17:38:12:373,17:38:13:080,17:38:16:082,right,17:38:16:499,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
51,vgpdm_dyn(10)-lvm(20)_final(7).mov,False,left,0,training(33).mov,0,50,50,6,,,,,,,,17:38:17:266,17:38:18:000,17:38:21:003,left,17:38:21:454,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
52,training(28).mov,False,right,0,vcgpdm_dyn(30)-lvm(25)_final(3).mov,0,51,51,151,,,,,,,,17:38:22:239,17:38:22:972,17:38:25:958,left,17:38:26:358,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
53,vgpdm_dyn(20)-lvm(15)_final(7).mov,False,left,0,training(19).mov,0,52,52,106,,,,,,,,17:38:27:147,17:38:27:859,17:38:30:862,left,17:38:31:145,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
54,vcgpdm_dyn(30)-lvm(5)_final(6).mov,False,left,0,training(27).mov,0,53,53,93,,,,,,,,17:38:31:920,17:38:32:646,17:38:35:666,right,17:38:36:016,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
55,vcgpdm_dyn(20)-lvm(30)_final(2).mov,False,left,0,training(22).mov,0,54,54,142,,,,,,,,17:38:36:794,17:38:37:517,17:38:40:519,right,17:38:41:320,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
56,training(22).mov,False,right,0,vcgpdm_dyn(30)-lvm(25)_final(7).mov,0,55,55,80,,,,,,,,17:38:42:090,17:38:42:821,17:38:45:823,left,17:38:46:123,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
57,training(7).mov,True,right,0,vgpdm_dyn(25)-lvm(20)_final(0).mov,0,56,56,24,,,,,,,,17:38:46:897,17:38:47:624,17:38:50:612,right,17:38:50:962,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
58,training(39).mov,False,right,0,vcgpdm_dyn(25)-lvm(35)_final(8).mov,0,57,57,96,,,,,,,,17:38:52:212,17:38:52:730,17:38:55:483,right,17:38:55:883,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
59,training(14).mov,False,right,0,vgpdm_dyn(10)-lvm(25)_final(1).mov,0,58,58,37,,,,,,,,17:38:56:678,17:38:57:385,17:39:00:404,left,17:39:00:754,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
60,training(17).mov,True,right,0,vcgpdm_dyn(25)-lvm(25)_final(4).mov,0,59,59,125,,,,,,,,17:39:01:555,17:39:02:256,17:39:05:258,left,17:39:05:592,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
61,vcgpdm_dyn(10)-lvm(30)_final(6).mov,False,left,0,training(39).mov,0,60,60,55,,,,,,,,17:39:06:399,17:39:07:093,17:39:10:112,left,17:39:10:379,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
62,dmp_npsi(25)_final(7).mov,True,left,0,training(18).mov,0,61,61,65,,,,,,,,17:39:11:184,17:39:11:880,17:39:14:883,left,17:39:15:184,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
63,training(0).mov,False,right,0,tmp_numprim(5)_final(4).mov,0,62,62,13,,,,,,,,17:39:15:967,17:39:16:702,17:39:19:688,right,17:39:20:021,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
64,training(14).mov,False,right,0,vcgpdm_dyn(30)-lvm(30)_final(9).mov,0,63,63,2,,,,,,,,17:39:20:798,17:39:21:539,17:39:24:525,right,17:39:24:825,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
65,training(20).mov,False,right,0,tmp_numprim(2)_final(1).mov,0,64,64,28,,,,,,,,17:39:25:612,17:39:26:343,17:39:29:327,left,17:39:29:627,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
66,vcgpdm_dyn(20)-lvm(10)_final(6).mov,False,left,0,training(37).mov,0,65,65,39,,,,,,,,17:39:30:419,17:39:31:128,17:39:34:132,right,17:39:34:465,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
67,vcgpdm_dyn(5)-lvm(20)_final(5).mov,True,left,0,training(31).mov,0,66,66,126,,,,,,,,17:39:35:275,17:39:35:967,17:39:38:969,left,17:39:39:453,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
68,training(2).mov,True,right,0,tmp_numprim(4)_final(8).mov,0,67,67,31,,,,,,,,17:39:40:233,17:39:40:956,17:39:43:958,right,17:39:44:475,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
69,training(21).mov,False,right,0,vgpdm_dyn(30)-lvm(5)_final(4).mov,0,68,68,148,,,,,,,,17:39:45:235,17:39:45:976,17:39:48:979,right,17:39:49:764,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
70,dmp_npsi(50)_final(4).mov,False,left,0,training(8).mov,0,69,69,90,,,,,,,,17:39:50:545,17:39:51:265,17:39:54:267,left,17:39:54:768,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
71,training(33).mov,True,right,0,vcgpdm_dyn(30)-lvm(5)_final(4).mov,0,70,70,132,,,,,,,,17:39:55:559,17:39:56:269,17:39:59:271,right,17:39:59:739,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
72,vcgpdm_dyn(20)-lvm(35)_final(4).mov,True,left,0,training(30).mov,0,71,71,27,,,,,,,,17:40:00:520,17:40:01:240,17:40:04:242,left,17:40:04:826,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
73,training(36).mov,False,right,0,vcgpdm_dyn(30)-lvm(30)_final(3).mov,0,72,72,36,,,,,,,,17:40:05:619,17:40:06:327,17:40:09:347,right,17:40:09:781,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
74,training(35).mov,False,right,0,vgpdm_dyn(15)-lvm(35)_final(1).mov,0,73,73,79,,,,,,,,17:40:10:541,17:40:11:299,17:40:14:284,left,17:40:14:768,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
75,vgpdm_dyn(10)-lvm(15)_final(2).mov,True,left,0,training(22).mov,0,74,74,82,,,,,,,,17:40:15:554,17:40:16:269,17:40:19:270,left,17:40:19:937,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
76,vgpdm_dyn(15)-lvm(30)_final(9).mov,False,left,0,training(39).mov,0,75,75,120,,,,,,,,17:40:20:709,17:40:21:438,17:40:24:441,left,17:40:24:809,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
77,vgpdm_dyn(30)-lvm(20)_final(7).mov,True,left,0,training(5).mov,0,76,76,81,,,,,,,,17:40:25:592,17:40:26:327,17:40:29:313,left,17:40:29:629,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
78,vcgpdm_dyn(15)-lvm(30)_final(6).mov,True,left,0,training(10).mov,0,77,77,115,,,,,,,,17:40:30:430,17:40:31:131,17:40:34:118,right,17:40:34:702,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
79,vgpdm_dyn(15)-lvm(5)_final(6).mov,False,left,0,training(16).mov,0,78,78,85,,,,,,,,17:40:35:487,17:40:36:203,17:40:39:206,left,17:40:39:773,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
80,vcgpdm_dyn(35)-lvm(25)_final(1).mov,False,left,0,training(2).mov,0,79,79,104,,,,,,,,17:40:40:542,17:40:41:274,17:40:44:278,right,17:40:44:644,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
81,tmp_numprim(5)_final(7).mov,True,left,0,training(36).mov,0,80,80,69,,,,,,,,17:40:45:428,17:40:46:145,17:40:49:148,left,17:40:49:498,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
82,dmp_npsi(20)_final(0).mov,False,left,0,training(14).mov,0,81,81,20,,,,,,,,17:40:50:281,17:40:50:999,17:40:54:002,left,17:40:54:369,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
83,training(20).mov,False,right,0,vcgpdm_dyn(35)-lvm(20)_final(1).mov,0,82,82,4,,,,,,,,17:40:55:142,17:40:55:870,17:40:58:873,right,17:40:59:206,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
84,training(4).mov,False,right,0,vcgpdm_dyn(20)-lvm(35)_final(9).mov,0,83,83,7,,,,,,,,17:41:00:000,17:41:00:708,17:41:03:727,right,17:41:04:061,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
85,training(35).mov,True,right,0,vgpdm_dyn(15)-lvm(25)_final(0).mov,0,84,84,150,,,,,,,,17:41:04:843,17:41:05:562,17:41:08:565,right,17:41:09:380,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
86,vcgpdm_dyn(15)-lvm(15)_final(2).mov,True,left,0,training(30).mov,0,85,85,14,,,,,,,,17:41:10:153,17:41:10:881,17:41:13:884,right,17:41:14:067,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
87,training(39).mov,False,right,0,vgpdm_dyn(35)-lvm(15)_final(0)_out_of_screen.mov,0,86,86,87,,,,,,,,17:41:14:841,17:41:15:568,17:41:18:572,right,17:41:18:839,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
88,vcgpdm_dyn(5)-lvm(20)_final(1).mov,False,left,0,training(7).mov,0,87,87,60,,,,,,,,17:41:19:630,17:41:20:357,17:41:23:328,left,17:41:23:695,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
89,training(11).mov,False,right,0,vgpdm_dyn(15)-lvm(35)_final(8).mov,0,88,88,53,,,,,,,,17:41:24:485,17:41:25:196,17:41:28:198,left,17:41:28:632,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
90,vgpdm_dyn(5)-lvm(30)_final(8).mov,False,left,0,training(9).mov,0,89,89,71,,,,,,,,17:41:29:428,17:41:30:133,17:41:33:136,left,17:41:33:402,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
91,vgpdm_dyn(25)-lvm(5)_final(4).mov,True,left,0,training(19).mov,0,90,90,57,,,,,,,,17:41:34:185,17:41:34:905,17:41:37:924,right,17:41:38:641,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
92,tmp_numprim(9)_final(6).mov,False,left,0,training(38).mov,0,91,91,43,,,,,,,,17:41:39:431,17:41:40:142,17:41:43:145,right,17:41:44:196,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
93,training(31).mov,True,right,0,vcgpdm_dyn(20)-lvm(5)_final(0).mov,0,92,92,16,,,,,,,,17:41:44:981,17:41:45:713,17:41:48:716,right,17:41:49:316,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
94,training(39).mov,True,right,0,map_gpdm_final(9).mov,0,93,93,23,,,,,,,,17:41:50:097,17:41:50:817,17:41:53:821,right,17:41:54:205,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
95,tmp_numprim(8)_final(1).mov,False,left,0,training(2).mov,0,94,94,100,,,,,,,,17:41:54:983,17:41:55:706,17:41:58:706,right,17:41:59:023,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
96,vgpdm_dyn(20)-lvm(15)_final(7).mov,True,left,0,training(5).mov,0,95,95,129,,,,,,,,17:41:59:812,17:42:00:525,17:42:03:527,left,17:42:03:727,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
97,vcgpdm_dyn(20)-lvm(10)_final(8).mov,True,left,0,training(38).mov,0,96,96,22,,,,,,,,17:42:04:513,17:42:05:228,17:42:08:231,right,17:42:08:498,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
98,vgpdm_dyn(5)-lvm(10)_final(2).mov,True,left,0,training(10).mov,0,97,97,89,,,,,,,,17:42:09:262,17:42:10:000,17:42:13:004,left,17:42:13:354,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
99,training(35).mov,True,right,0,vcgpdm_dyn(35)-lvm(20)_final(5).mov,0,98,98,157,,,,,,,,17:42:14:130,17:42:14:855,17:42:17:875,left,17:42:18:208,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
100,training(37).mov,False,right,0,vgpdm_dyn(25)-lvm(35)_final(5).mov,0,99,99,92,,,,,,,,17:42:18:968,17:42:19:709,17:42:22:712,right,17:42:23:096,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
101,vgpdm_dyn(35)-lvm(10)_final(8).mov,False,left,0,training(16).mov,0,100,100,110,,,,,,,,17:42:23:868,17:42:24:613,17:42:27:600,right,17:42:27:884,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
102,training(39).mov,True,right,0,vcgpdm_dyn(10)-lvm(30)_final(8).mov,0,101,101,9,,,,,,,,17:42:28:654,17:42:29:385,17:42:32:388,left,17:42:33:071,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
103,vgpdm_dyn(30)-lvm(20)_final(4).mov,False,left,0,training(31).mov,0,102,102,134,,,,,,,,17:42:33:852,17:42:34:589,17:42:37:575,left,17:42:37:909,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
104,training(12).mov,False,right,0,vcgpdm_dyn(5)-lvm(10)_final(9).mov,0,103,103,12,,,,,,,,17:42:38:682,17:42:39:410,17:42:42:412,right,17:42:42:896,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
105,training(48).mov,True,right,0,vcgpdm_dyn(5)-lvm(25)_final(8).mov,0,104,104,124,,,,,,,,17:42:43:669,17:42:44:398,17:42:47:400,right,17:42:47:868,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
106,training(37).mov,True,right,0,vcgpdm_dyn(5)-lvm(5)_final(3).mov,0,105,105,108,,,,,,,,17:42:48:645,17:42:49:384,17:42:52:369,right,17:42:52:737,,2018_May_29_1732,59.9384437645,MP-Perception Experiment,xx03w22,
