trial_number,right,flipped,correct,block,left,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,flipwelcome.keys,flipwelcome.corr,flipwelcome.rt,flippreparations.keys,flippreparations.rt,flipInstructions.keys,flipInstructions.rt,time_at_fixation_cross_onset,time_at_videoonset,time_at_videoend,participant_key_response,time_at_key_response,key_resp_4.keys,date,frameRate,expName,participant,
10,training(31).webm,True,right,0,vcgpdm_dyn(5)-lvm(25)_final(9).webm,0,9,9,50,,,,,,,,15:05:36:858,15:05:37:675,15:05:40:677,right,15:05:41:078,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
11,training(27).webm,False,right,0,vgpdm_dyn(30)-lvm(35)_final(0).webm,0,10,10,94,,,,,,,,15:05:41:911,15:05:42:579,15:05:45:581,left,15:05:46:184,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
12,vgpdm_dyn(5)-lvm(10)_final(7).webm,False,left,0,training(8).webm,0,11,11,45,,,,,,,,15:05:46:868,15:05:47:685,15:05:50:687,left,15:05:50:921,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
13,training(9).webm,False,right,0,vgpdm_dyn(25)-lvm(20)_final(5).webm,0,12,12,143,,,,,,,,15:05:51:792,15:05:52:422,15:05:55:425,right,15:06:09:303,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
14,vcgpdm_dyn(30)-lvm(30)_final(4).webm,True,left,0,training(20).webm,0,13,13,21,,,,,,,,15:06:10:079,15:06:10:804,15:06:13:808,left,15:06:14:242,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
15,training(23).webm,False,right,0,vgpdm_dyn(15)-lvm(5)_final(7).webm,0,14,14,84,,,,,,,,15:06:14:932,15:06:15:743,15:06:18:745,right,15:06:19:145,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
16,training(15).webm,True,right,0,vcgpdm_dyn(5)-lvm(25)_final(9).webm,0,15,15,13,,,,,,,,15:06:19:826,15:06:20:647,15:06:23:649,right,15:06:24:166,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
17,training(22).webm,True,right,0,vcgpdm_dyn(30)-lvm(10)_final(1).webm,0,16,16,2,,,,,,,,15:06:25:023,15:06:25:682,15:06:28:685,right,15:06:29:169,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
18,map_gpdm_final(5).webm,True,left,0,training(21).webm,0,17,17,117,,,,,,,,15:06:29:998,15:06:30:671,15:06:33:673,left,15:06:34:107,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
19,vcgpdm_dyn(10)-lvm(10)_final(2).webm,False,left,0,training(18).webm,0,18,18,64,,,,,,,,15:06:34:789,15:06:35:608,15:06:38:596,left,15:06:39:013,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
20,training(13).webm,False,right,0,vgpdm_dyn(35)-lvm(25)_final(6).webm,0,19,19,119,,,,,,,,15:06:39:865,15:06:40:514,15:06:43:516,right,15:06:43:933,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
21,tmp_numprim(2)_final(2).webm,True,left,0,training(14).webm,0,20,20,63,,,,,,,,15:06:44:619,15:06:45:434,15:06:48:438,left,15:06:48:805,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
22,training(38).webm,True,right,0,vgpdm_dyn(15)-lvm(35)_final(9).webm,0,21,21,152,,,,,,,,15:06:49:484,15:06:50:306,15:06:53:308,left,15:06:53:675,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
23,training(36).webm,True,right,0,vcgpdm_dyn(10)-lvm(10)_final(5).webm,0,22,22,85,,,,,,,,15:06:54:372,15:06:55:176,15:06:58:179,left,15:06:58:513,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
24,vcgpdm_dyn(30)-lvm(5)_final(2).webm,True,left,0,training(30).webm,0,23,23,72,,,,,,,,15:06:59:194,15:07:00:014,15:07:03:016,left,15:07:03:333,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
25,vcgpdm_dyn(25)-lvm(5)_final(5).webm,True,left,0,training(1).webm,0,24,24,130,,,,,,,,15:07:04:017,15:07:04:835,15:07:07:838,left,15:07:08:138,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
26,training(0).webm,False,right,0,vcgpdm_dyn(30)-lvm(15)_final(0).webm,0,25,25,83,,,,,,,,15:07:08:823,15:07:09:639,15:07:12:642,right,15:07:12:925,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
27,training(37).webm,False,right,0,vcgpdm_dyn(15)-lvm(10)_final(4).webm,0,26,26,43,,,,,,,,15:07:13:602,15:07:14:426,15:07:17:427,left,15:07:17:827,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
28,training(41).webm,True,right,0,vcgpdm_dyn(35)-lvm(10)_final(1).webm,0,27,27,1,,,,,,,,15:07:18:502,15:07:19:328,15:07:22:332,right,15:07:22:699,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
29,training(30).webm,False,right,0,vcgpdm_dyn(15)-lvm(30)_final(2).webm,0,28,28,22,,,,,,,,15:07:23:539,15:07:24:200,15:07:27:188,right,15:07:27:555,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
30,dmp_npsi(35)_final(2).webm,False,left,0,training(7).webm,0,29,29,47,,,,,,,,15:07:28:229,15:07:29:056,15:07:32:058,left,15:07:32:442,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
31,training(6).webm,True,right,0,vgpdm_dyn(5)-lvm(30)_final(8).webm,0,30,30,125,,,,,,,,15:07:33:287,15:07:33:943,15:07:36:962,right,15:07:37:429,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
32,vcgpdm_dyn(5)-lvm(10)_final(5).webm,False,left,0,training(33).webm,0,31,31,48,,,,,,,,15:07:38:107,15:07:38:930,15:07:41:934,left,15:07:42:268,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
33,training(34).webm,False,right,0,tmp_numprim(8)_final(7).webm,0,32,32,135,,,,,,,,15:07:43:114,15:07:43:769,15:07:46:771,right,15:07:47:105,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
34,training(38).webm,False,right,0,tmp_numprim(5)_final(3).webm,0,33,33,101,,,,,,,,15:07:47:784,15:07:48:606,15:07:51:609,right,15:07:51:909,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
35,vgpdm_dyn(35)-lvm(15)_final(0)_out_of_screen.webm,True,left,0,training(35).webm,0,34,34,18,,,,,,,,15:07:52:652,15:07:53:410,15:07:56:412,left,15:07:56:714,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
36,training(8).webm,False,right,0,vcgpdm_dyn(5)-lvm(15)_final(4).webm,0,35,35,147,,,,,,,,15:07:57:404,15:07:58:215,15:08:01:217,right,15:08:01:618,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
37,training(24).webm,True,right,0,vcgpdm_dyn(35)-lvm(5)_final(0).webm,0,36,36,158,,,,,,,,15:08:02:467,15:08:03:119,15:08:06:119,left,15:08:06:403,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
38,vgpdm_dyn(15)-lvm(30)_final(9).webm,False,left,0,training(28).webm,0,37,37,73,,,,,,,,15:08:07:088,15:08:07:904,15:08:10:907,left,15:08:11:207,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
39,vcgpdm_dyn(30)-lvm(15)_final(9).webm,False,left,0,training(9).webm,0,38,38,120,,,,,,,,15:08:11:884,15:08:12:708,15:08:15:711,left,15:08:16:045,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
40,training(24).webm,True,right,0,vcgpdm_dyn(5)-lvm(10)_final(7).webm,0,39,39,157,,,,,,,,15:08:16:724,15:08:17:546,15:08:20:534,left,15:08:20:801,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
41,training(2).webm,True,right,0,vgpdm_dyn(25)-lvm(5)_final(8).webm,0,40,40,32,,,,,,,,15:08:21:483,15:08:22:302,15:08:25:304,left,15:08:25:638,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
42,vcgpdm_dyn(35)-lvm(15)_final(7)_out_of_screen.webm,False,left,0,training(13).webm,0,41,41,156,,,,,,,,15:08:26:316,15:08:27:139,15:08:30:142,left,15:08:30:508,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
43,training(37).webm,False,right,0,vcgpdm_dyn(35)-lvm(20)_final(1).webm,0,42,42,44,,,,,,,,15:08:31:183,15:08:32:011,15:08:35:013,right,15:08:35:764,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
44,training(9).webm,False,right,0,vgpdm_dyn(5)-lvm(20)_final(3).webm,0,43,43,41,,,,,,,,15:08:36:438,15:08:37:265,15:08:40:267,right,15:08:40:651,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
45,vgpdm_dyn(35)-lvm(30)_final(0).webm,True,left,0,training(32).webm,0,44,44,10,,,,,,,,15:08:41:324,15:08:42:152,15:08:45:155,right,15:08:45:655,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
46,vgpdm_dyn(10)-lvm(10)_final(4).webm,True,left,0,training(1).webm,0,45,45,137,,,,,,,,15:08:46:333,15:08:47:156,15:08:50:160,right,15:08:50:460,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
47,training(13).webm,True,right,0,vcgpdm_dyn(20)-lvm(25)_final(6).webm,0,46,46,7,,,,,,,,15:08:51:134,15:08:51:961,15:08:54:962,right,15:08:55:295,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
48,training(2).webm,False,right,0,map_gpdm_final(1).webm,0,47,47,153,,,,,,,,15:08:55:974,15:08:56:796,15:08:59:799,right,15:09:00:099,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
49,training(15).webm,True,right,0,dmp_npsi(10)_final(0)_bad.webm,0,48,48,123,,,,,,,,15:09:00:804,15:09:01:600,15:09:04:603,right,15:09:04:936,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
50,training(17).webm,False,right,0,vcgpdm_dyn(15)-lvm(20)_final(9).webm,0,49,49,30,,,,,,,,15:09:05:770,15:09:06:440,15:09:09:426,right,15:09:09:726,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
51,training(20).webm,True,right,0,tmp_numprim(6)_final(3).webm,0,50,50,102,,,,,,,,15:09:10:575,15:09:11:228,15:09:14:230,left,15:09:14:530,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
52,vgpdm_dyn(30)-lvm(25)_final(0).webm,False,left,0,training(14).webm,0,51,51,87,,,,,,,,15:09:15:212,15:09:16:031,15:09:19:034,right,15:09:19:351,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
53,vcgpdm_dyn(10)-lvm(30)_final(8).webm,False,left,0,training(22).webm,0,52,52,58,,,,,,,,15:09:20:158,15:09:20:852,15:09:23:854,right,15:09:24:189,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
54,tmp_numprim(9)_final(6).webm,False,left,0,training(31).webm,0,53,53,39,,,,,,,,15:09:25:034,15:09:25:690,15:09:28:693,right,15:09:29:043,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
55,vcgpdm_dyn(20)-lvm(20)_final(0).webm,True,left,0,training(48).webm,0,54,54,112,,,,,,,,15:09:29:857,15:09:30:544,15:09:33:547,left,15:09:33:814,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
56,vcgpdm_dyn(5)-lvm(20)_final(4).webm,False,left,0,training(10).webm,0,55,55,145,,,,,,,,15:09:34:621,15:09:35:315,15:09:38:317,left,15:09:38:584,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
57,vgpdm_dyn(20)-lvm(20)_final(6).webm,False,left,0,training(22).webm,0,56,56,9,,,,,,,,15:09:39:396,15:09:40:085,15:09:43:089,right,15:09:43:422,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
58,vcgpdm_dyn(5)-lvm(10)_final(0).webm,False,left,0,training(22).webm,0,57,57,3,,,,,,,,15:09:44:153,15:09:44:938,15:09:47:924,left,15:09:48:191,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
59,vcgpdm_dyn(25)-lvm(35)_final(1).webm,True,left,0,training(25).webm,0,58,58,139,,,,,,,,15:09:49:030,15:09:49:692,15:09:52:695,left,15:09:52:962,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
60,vgpdm_dyn(20)-lvm(35)_final(5).webm,False,left,0,training(17).webm,0,59,59,16,,,,,,,,15:09:53:697,15:09:54:463,15:09:57:450,left,15:09:57:717,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
61,vgpdm_dyn(5)-lvm(30)_final(6).webm,False,left,0,training(28).webm,0,60,60,36,,,,,,,,15:09:58:491,15:09:59:219,15:10:02:222,left,15:10:02:589,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
62,vcgpdm_dyn(25)-lvm(35)_final(7).webm,False,left,0,training(29).webm,0,61,61,81,,,,,,,,15:10:03:294,15:10:04:090,15:10:07:093,left,15:10:07:526,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
63,training(17).webm,False,right,0,dmp_npsi(20)_final(7).webm,0,62,62,55,,,,,,,,15:10:08:206,15:10:09:027,15:10:12:029,right,15:10:12:330,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
64,training(6).webm,False,right,0,vcgpdm_dyn(30)-lvm(35)_final(1).webm,0,63,63,105,,,,,,,,15:10:13:172,15:10:13:831,15:10:16:835,right,15:10:16:918,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
65,training(41).webm,False,right,0,vcgpdm_dyn(25)-lvm(15)_final(4).webm,0,64,64,118,,,,,,,,15:10:17:598,15:10:18:419,15:10:21:422,right,15:10:21:739,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
66,training(15).webm,True,right,0,tmp_numprim(2)_final(7).webm,0,65,65,69,,,,,,,,15:10:22:417,15:10:23:240,15:10:26:242,right,15:10:26:609,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
67,vgpdm_dyn(30)-lvm(10)_final(6).webm,False,left,0,training(10).webm,0,66,66,37,,,,,,,,15:10:27:285,15:10:28:110,15:10:31:113,left,15:10:31:396,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
68,vcgpdm_dyn(35)-lvm(20)_final(5).webm,True,left,0,training(1).webm,0,67,67,31,,,,,,,,15:10:32:070,15:10:32:897,15:10:35:899,left,15:10:36:199,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
69,vgpdm_dyn(20)-lvm(25)_final(2).webm,False,left,0,training(4).webm,0,68,68,90,,,,,,,,15:10:36:874,15:10:37:701,15:10:40:703,left,15:10:40:970,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
70,training(9).webm,False,right,0,vgpdm_dyn(30)-lvm(10)_final(3).webm,0,69,69,86,,,,,,,,15:10:41:812,15:10:42:471,15:10:45:474,right,15:10:45:740,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
71,vgpdm_dyn(30)-lvm(5)_final(8).webm,True,left,0,training(6).webm,0,70,70,151,,,,,,,,15:10:46:417,15:10:47:242,15:10:50:229,left,15:10:50:463,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
72,training(14).webm,True,right,0,vgpdm_dyn(35)-lvm(10)_final(7).webm,0,71,71,23,,,,,,,,15:10:51:273,15:10:51:965,15:10:54:967,left,15:10:55:284,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
73,vgpdm_dyn(10)-lvm(20)_final(7).webm,True,left,0,training(11).webm,0,72,72,78,,,,,,,,15:10:56:100,15:10:56:785,15:10:59:788,left,15:11:00:205,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
74,vgpdm_dyn(30)-lvm(25)_final(2).webm,True,left,0,training(31).webm,0,73,73,19,,,,,,,,15:11:00:951,15:11:01:706,15:11:04:709,left,15:11:05:109,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
75,training(9).webm,True,right,0,vgpdm_dyn(5)-lvm(20)_final(9).webm,0,74,74,110,,,,,,,,15:11:05:973,15:11:06:610,15:11:09:614,right,15:11:09:964,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
76,tmp_numprim(9)_final(8).webm,True,left,0,training(21).webm,0,75,75,17,,,,,,,,15:11:10:740,15:11:11:482,15:11:14:468,right,15:11:14:751,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
77,vcgpdm_dyn(25)-lvm(5)_final(8).webm,True,left,0,training(23).webm,0,76,76,76,,,,,,,,15:11:15:425,15:11:16:252,15:11:19:255,left,15:11:19:538,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
78,training(10).webm,True,right,0,dmp_npsi(35)_final(5).webm,0,77,77,146,,,,,,,,15:11:20:388,15:11:21:039,15:11:24:042,right,15:11:24:325,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
79,dmp_npsi(50)_final(9).webm,False,left,0,training(7).webm,0,78,78,104,,,,,,,,15:11:25:184,15:11:25:841,15:11:28:845,left,15:11:29:179,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
80,vcgpdm_dyn(15)-lvm(35)_final(4).webm,False,left,0,training(19).webm,0,79,79,136,,,,,,,,15:11:29:860,15:11:30:680,15:11:33:682,left,15:11:33:966,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
81,training(7).webm,False,right,0,dmp_npsi(40)_final(0).webm,0,80,80,40,,,,,,,,15:11:34:644,15:11:35:467,15:11:38:454,right,15:11:38:755,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
82,map_cgpdm_final(9).webm,False,left,0,training(8).webm,0,81,81,5,,,,,,,,15:11:39:433,15:11:40:256,15:11:43:258,left,15:11:43:592,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
83,training(2).webm,True,right,0,vgpdm_dyn(25)-lvm(20)_final(6).webm,0,82,82,108,,,,,,,,15:11:44:271,15:11:45:094,15:11:48:097,right,15:11:48:430,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
84,tmp_numprim(5)_final(2).webm,False,left,0,training(0).webm,0,83,83,34,,,,,,,,15:11:49:108,15:11:49:931,15:11:52:934,left,15:11:53:217,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
85,dmp_npsi(25)_final(0).webm,False,left,0,training(30).webm,0,84,84,33,,,,,,,,15:11:53:891,15:11:54:719,15:11:57:721,left,15:11:57:988,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
86,training(20).webm,False,right,0,vgpdm_dyn(15)-lvm(15)_final(0).webm,0,85,85,65,,,,,,,,15:11:58:670,15:11:59:489,15:12:02:493,right,15:12:02:860,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
87,tmp_numprim(4)_final(1).webm,True,left,0,training(20).webm,0,86,86,53,,,,,,,,15:12:03:534,15:12:04:361,15:12:07:363,left,15:12:07:663,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
88,training(22).webm,False,right,0,vgpdm_dyn(5)-lvm(20)_final(6).webm,0,87,87,8,,,,,,,,15:12:08:362,15:12:09:164,15:12:12:167,right,15:12:12:501,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
89,vgpdm_dyn(30)-lvm(20)_final(2).webm,True,left,0,training(24).webm,0,88,88,25,,,,,,,,15:12:13:229,15:12:14:002,15:12:17:002,left,15:12:17:319,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
90,vgpdm_dyn(20)-lvm(15)_final(2).webm,True,left,0,training(11).webm,0,89,89,46,,,,,,,,15:12:17:997,15:12:18:822,15:12:21:824,right,15:12:22:124,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
91,vcgpdm_dyn(5)-lvm(35)_final(3)_bad.webm,False,left,0,training(7).webm,0,90,90,6,,,,,,,,15:12:22:845,15:12:23:625,15:12:26:628,left,15:12:26:945,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
92,training(30).webm,True,right,0,dmp_npsi(15)_final(1).webm,0,91,91,62,,,,,,,,15:12:27:622,15:12:28:446,15:12:31:434,right,15:12:31:767,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
93,training(26).webm,True,right,0,vcgpdm_dyn(25)-lvm(30)_final(3).webm,0,92,92,96,,,,,,,,15:12:32:578,15:12:33:268,15:12:36:272,left,15:12:37:156,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
94,training(38).webm,True,right,0,dmp_npsi(30)_final(9).webm,0,93,93,138,,,,,,,,15:12:37:838,15:12:38:657,15:12:41:660,right,15:12:42:027,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
95,vcgpdm_dyn(20)-lvm(15)_final(5).webm,True,left,0,training(39).webm,0,94,94,124,,,,,,,,15:12:42:769,15:12:43:528,15:12:46:530,left,15:12:46:797,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
96,training(27).webm,True,right,0,vgpdm_dyn(15)-lvm(15)_final(7).webm,0,95,95,74,,,,,,,,15:12:47:490,15:12:48:298,15:12:51:301,left,15:12:51:584,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
97,training(4).webm,False,right,0,dmp_npsi(15)_final(0).webm,0,96,96,11,,,,,,,,15:12:52:425,15:12:53:085,15:12:56:089,right,15:12:56:322,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
98,vcgpdm_dyn(10)-lvm(15)_final(8).webm,False,left,0,training(29).webm,0,97,97,49,,,,,,,,15:12:57:130,15:12:57:823,15:13:00:826,left,15:13:00:876,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
99,training(36).webm,True,right,0,map_gpdm_final(6).webm,0,98,98,144,,,,,,,,15:13:01:720,15:13:02:377,15:13:05:378,right,15:13:05:611,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
100,vcgpdm_dyn(20)-lvm(10)_final(6).webm,True,left,0,training(1).webm,0,99,99,28,,,,,,,,15:13:06:455,15:13:07:113,15:13:10:115,left,15:13:10:382,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
101,training(16).webm,False,right,0,vgpdm_dyn(15)-lvm(20)_final(6)_out_of_screen.webm,0,100,100,68,,,,,,,,15:13:11:235,15:13:11:884,15:13:14:887,right,15:13:15:220,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
102,vcgpdm_dyn(20)-lvm(5)_final(6).webm,False,left,0,training(5).webm,0,101,101,148,,,,,,,,15:13:15:902,15:13:16:721,15:13:19:709,right,15:13:21:043,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
103,training(35).webm,False,right,0,vcgpdm_dyn(35)-lvm(20)_final(6).webm,0,102,102,24,,,,,,,,15:13:21:898,15:13:22:544,15:13:25:547,right,15:13:25:897,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
104,vcgpdm_dyn(10)-lvm(25)_final(7).webm,True,left,0,training(17).webm,0,103,103,149,,,,,,,,15:13:26:577,15:13:27:398,15:13:30:402,left,15:13:30:719,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
105,vgpdm_dyn(10)-lvm(30)_final(8).webm,True,left,0,training(6).webm,0,104,104,35,,,,,,,,15:13:31:553,15:13:32:220,15:13:35:222,left,15:13:35:523,,2013_Jan_12_1503,59.9666424657,MP-Perception Experiment,xx30w21,
