trial_number,right,flipped,correct,block,left,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,flipwelcome.keys,flipwelcome.corr,flipwelcome.rt,flippreparations.keys,flippreparations.rt,flipInstructions.keys,flipInstructions.rt,time_at_fixation_cross_onset,time_at_videoonset,time_at_videoend,participant_key_response,time_at_key_response,date,frameRate,expName,participant,
306,dmp_npsi(25)_final(8).mov,False,left,1,training(23).mov,0,146,146,36,,,,,,,,08:33:05:698,08:33:06:443,08:33:09:428,right,08:33:09:829,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
307,training(13).mov,True,right,1,tmp_numprim(8)_final(3).mov,0,147,147,69,,,,,,,,08:33:10:602,08:33:11:330,08:33:14:332,right,08:33:15:217,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
308,training(4).mov,False,right,1,dmp_npsi(25)_final(3).mov,0,148,148,106,,,,,,,,08:33:15:990,08:33:16:718,08:33:19:738,right,08:33:20:155,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
309,training(21).mov,False,right,1,vgpdm_dyn(10)-lvm(20)_final(2).mov,0,149,149,89,,,,,,,,08:33:20:925,08:33:21:656,08:33:24:659,left,08:33:25:242,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
310,training(4).mov,False,right,1,vgpdm_dyn(30)-lvm(5)_final(7).mov,0,150,150,92,,,,,,,,08:33:26:018,08:33:26:743,08:33:29:763,left,08:33:31:064,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
311,training(3).mov,True,right,1,vcgpdm_dyn(20)-lvm(35)_final(2).mov,0,151,151,132,,,,,,,,08:33:31:845,08:33:32:565,08:33:35:568,right,08:33:38:871,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
312,vgpdm_dyn(10)-lvm(5)_final(4).mov,False,left,1,training(34).mov,0,152,152,17,,,,,,,,08:33:39:641,08:33:40:372,08:33:43:373,right,08:33:43:890,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
313,training(30).mov,False,right,1,vgpdm_dyn(25)-lvm(20)_final(0).mov,0,153,153,151,,,,,,,,08:33:44:676,08:33:45:391,08:33:48:394,left,08:33:48:833,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
314,training(40).mov,True,right,1,tmp_numprim(2)_final(6).mov,0,154,154,21,,,,,,,,08:33:49:615,08:33:50:345,08:33:53:349,right,08:33:53:799,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
315,vgpdm_dyn(30)-lvm(30)_final(1).mov,True,left,1,training(12).mov,0,155,155,61,,,,,,,,08:33:54:584,08:33:55:300,08:33:58:287,left,08:33:59:055,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
316,training(20).mov,False,right,1,dmp_npsi(35)_final(4).mov,0,156,156,66,,,,,,,,08:33:59:831,08:34:00:573,08:34:03:558,right,08:34:04:159,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
317,training(24).mov,False,right,1,vcgpdm_dyn(15)-lvm(30)_final(0).mov,0,157,157,110,,,,,,,,08:34:04:926,08:34:05:660,08:34:08:663,left,08:34:09:146,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
318,dmp_npsi(25)_final(9).mov,True,left,1,training(8).mov,0,158,158,2,,,,,,,,08:34:09:922,08:34:10:649,08:34:13:651,right,08:34:14:969,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
319,training(26).mov,True,right,2,vgpdm_dyn(35)-lvm(35)_final(0).mov,0,0,0,103,,,,,,,,08:35:22:949,08:35:23:693,08:35:26:679,right,08:35:27:430,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
320,training(25).mov,True,right,2,vcgpdm_dyn(35)-lvm(10)_final(9).mov,0,1,1,39,,,,,,,,08:35:28:209,08:35:28:931,08:35:31:933,left,08:35:32:267,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
321,training(6).mov,True,right,2,map_cgpdm_final(0).mov,0,2,2,36,,,,,,,,08:35:33:049,08:35:33:785,08:35:36:755,right,08:35:37:157,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
322,vcgpdm_dyn(15)-lvm(5)_final(3).mov,False,left,2,training(26).mov,0,3,3,133,,,,,,,,08:35:37:921,08:35:38:658,08:35:41:661,left,08:35:42:028,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
323,dmp_npsi(40)_final(1).mov,True,left,2,training(16).mov,0,4,4,115,,,,,,,,08:35:42:803,08:35:43:528,08:35:46:531,right,08:35:47:015,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
324,training(6).mov,True,right,2,vgpdm_dyn(10)-lvm(15)_final(1).mov,0,5,5,53,,,,,,,,08:35:47:799,08:35:48:516,08:35:51:535,left,08:35:52:019,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
325,training(48).mov,False,right,2,vcgpdm_dyn(25)-lvm(30)_final(9).mov,0,6,6,131,,,,,,,,08:35:52:784,08:35:53:520,08:35:56:523,left,08:35:57:091,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
326,vcgpdm_dyn(15)-lvm(15)_final(4).mov,False,left,2,training(24).mov,0,7,7,135,,,,,,,,08:35:57:867,08:35:58:592,08:36:01:594,right,08:36:02:011,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
327,vcgpdm_dyn(25)-lvm(20)_final(1).mov,False,left,2,training(39).mov,0,8,8,127,,,,,,,,08:36:02:786,08:36:03:512,08:36:06:515,left,08:36:07:099,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
328,training(12).mov,False,right,2,map_gpdm_final(5).mov,0,9,9,54,,,,,,,,08:36:07:879,08:36:08:600,08:36:11:602,right,08:36:12:054,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
329,vcgpdm_dyn(10)-lvm(20)_final(5).mov,True,left,2,training(41).mov,0,10,10,55,,,,,,,,08:36:12:823,08:36:13:570,08:36:16:556,left,08:36:16:856,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
330,vgpdm_dyn(25)-lvm(30)_final(2).mov,False,left,2,training(12).mov,0,11,11,96,,,,,,,,08:36:17:638,08:36:18:357,08:36:21:359,left,08:36:21:710,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
331,vgpdm_dyn(20)-lvm(30)_final(7).mov,True,left,2,training(18).mov,0,12,12,114,,,,,,,,08:36:22:492,08:36:23:211,08:36:26:198,right,08:36:26:599,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
332,training(2).mov,False,right,2,vgpdm_dyn(35)-lvm(5)_final(0).mov,0,13,13,145,,,,,,,,08:36:27:368,08:36:28:100,08:36:31:120,right,08:36:31:604,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
333,vgpdm_dyn(35)-lvm(15)_final(2)_out_of_screen.mov,False,left,2,training(37).mov,0,14,14,93,,,,,,,,08:36:32:387,08:36:33:105,08:36:36:108,left,08:36:36:558,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
334,vcgpdm_dyn(30)-lvm(5)_final(4).mov,False,left,2,training(22).mov,0,15,15,41,,,,,,,,08:36:37:353,08:36:38:059,08:36:41:061,left,08:36:41:478,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
335,training(12).mov,True,right,2,vgpdm_dyn(25)-lvm(5)_final(1).mov,0,16,16,18,,,,,,,,08:36:42:256,08:36:42:980,08:36:45:982,right,08:36:46:432,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
336,training(18).mov,False,right,2,dmp_npsi(50)_final(0).mov,0,17,17,109,,,,,,,,08:36:47:224,08:36:47:951,08:36:50:937,left,08:36:51:388,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
337,vcgpdm_dyn(5)-lvm(25)_final(5).mov,False,left,2,training(33).mov,0,18,18,2,,,,,,,,08:36:52:597,08:36:53:105,08:36:55:891,left,08:36:56:475,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
338,training(3).mov,True,right,2,vgpdm_dyn(35)-lvm(5)_final(4).mov,0,19,19,33,,,,,,,,08:36:57:282,08:36:57:976,08:37:00:978,right,08:37:01:395,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
339,training(11).mov,True,right,2,vgpdm_dyn(20)-lvm(5)_final(5).mov,0,20,20,82,,,,,,,,08:37:02:169,08:37:02:897,08:37:05:898,left,08:37:06:332,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
340,training(31).mov,False,right,2,vgpdm_dyn(10)-lvm(10)_final(7).mov,0,21,21,155,,,,,,,,08:37:07:113,08:37:07:833,08:37:10:836,right,08:37:11:586,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
341,map_gpdm_final(0).mov,True,left,2,training(10).mov,0,22,22,126,,,,,,,,08:37:12:374,08:37:13:087,08:37:16:092,left,08:37:16:709,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
342,tmp_numprim(10)_final(2).mov,False,left,2,training(14).mov,0,23,23,1,,,,,,,,08:37:17:515,08:37:18:227,08:37:21:212,left,08:37:21:663,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
343,vgpdm_dyn(20)-lvm(20)_final(5).mov,False,left,2,training(39).mov,0,24,24,63,,,,,,,,08:37:22:449,08:37:23:165,08:37:26:167,right,08:37:26:668,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
344,vcgpdm_dyn(25)-lvm(25)_final(1).mov,True,left,2,training(0).mov,0,25,25,148,,,,,,,,08:37:27:456,08:37:28:169,08:37:31:171,left,08:37:31:689,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
345,vgpdm_dyn(20)-lvm(20)_final(5).mov,True,left,2,training(48).mov,0,26,26,3,,,,,,,,08:37:32:464,08:37:33:190,08:37:36:209,right,08:37:36:659,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
346,training(21).mov,False,right,2,vcgpdm_dyn(20)-lvm(5)_final(9).mov,0,27,27,76,,,,,,,,08:37:37:432,08:37:38:160,08:37:41:164,left,08:37:41:547,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
347,vcgpdm_dyn(10)-lvm(15)_final(9).mov,False,left,2,training(31).mov,0,28,28,26,,,,,,,,08:37:42:328,08:37:43:049,08:37:46:051,right,08:37:46:452,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
348,training(19).mov,True,right,2,vgpdm_dyn(25)-lvm(35)_final(0).mov,0,29,29,130,,,,,,,,08:37:47:231,08:37:47:969,08:37:50:955,left,08:37:51:439,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
349,training(8).mov,True,right,2,vcgpdm_dyn(10)-lvm(20)_final(4).mov,0,30,30,119,,,,,,,,08:37:52:218,08:37:52:940,08:37:55:941,left,08:37:56:224,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
350,training(10).mov,False,right,2,tmp_numprim(3)_final(4).mov,0,31,31,14,,,,,,,,08:37:57:030,08:37:57:726,08:38:00:729,right,08:38:01:046,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
351,training(5).mov,True,right,2,vcgpdm_dyn(35)-lvm(30)_final(0).mov,0,32,32,66,,,,,,,,08:38:01:850,08:38:02:564,08:38:05:550,left,08:38:05:950,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
352,vcgpdm_dyn(5)-lvm(10)_final(8).mov,False,left,2,training(9).mov,0,33,33,47,,,,,,,,08:38:06:727,08:38:07:451,08:38:10:438,left,08:38:10:889,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
353,training(1).mov,True,right,2,vcgpdm_dyn(15)-lvm(35)_final(7).mov,0,34,34,134,,,,,,,,08:38:11:673,08:38:12:390,08:38:15:411,right,08:38:15:927,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
354,vcgpdm_dyn(35)-lvm(30)_final(7).mov,False,left,2,training(38).mov,0,35,35,27,,,,,,,,08:38:16:715,08:38:17:428,08:38:20:431,left,08:38:20:865,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
355,vcgpdm_dyn(10)-lvm(25)_final(8).mov,True,left,2,training(33).mov,0,36,36,68,,,,,,,,08:38:21:650,08:38:22:366,08:38:25:368,left,08:38:25:919,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
356,vcgpdm_dyn(30)-lvm(15)_final(3).mov,False,left,2,training(17).mov,0,37,37,157,,,,,,,,08:38:26:690,08:38:27:437,08:38:30:422,left,08:38:30:840,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
357,training(5).mov,False,right,2,vcgpdm_dyn(35)-lvm(10)_final(7).mov,0,38,38,137,,,,,,,,08:38:31:609,08:38:32:342,08:38:35:361,left,08:38:35:844,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
358,training(38).mov,True,right,2,vgpdm_dyn(35)-lvm(35)_final(9).mov,0,39,39,59,,,,,,,,08:38:36:631,08:38:37:345,08:38:40:348,right,08:38:40:732,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
359,training(23).mov,True,right,2,vcgpdm_dyn(10)-lvm(35)_final(6).mov,0,40,40,123,,,,,,,,08:38:41:517,08:38:42:233,08:38:45:233,right,08:38:45:667,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
360,vcgpdm_dyn(25)-lvm(10)_final(9).mov,True,left,2,training(37).mov,0,41,41,105,,,,,,,,08:38:46:450,08:38:47:168,08:38:50:172,left,08:38:50:589,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
361,dmp_npsi(15)_final(7).mov,False,left,2,training(15).mov,0,42,42,75,,,,,,,,08:38:51:365,08:38:52:090,08:38:55:077,left,08:38:55:495,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
362,vcgpdm_dyn(5)-lvm(25)_final(6).mov,False,left,2,training(18).mov,0,43,43,84,,,,,,,,08:38:56:267,08:38:56:996,08:38:59:998,left,08:39:00:365,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
363,training(15).mov,False,right,2,dmp_npsi(35)_final(9).mov,0,44,44,78,,,,,,,,08:39:01:135,08:39:01:866,08:39:04:869,right,08:39:05:436,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
364,vcgpdm_dyn(25)-lvm(10)_final(8).mov,False,left,2,training(48).mov,0,45,45,13,,,,,,,,08:39:06:204,08:39:06:955,08:39:09:957,right,08:39:10:424,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
365,vgpdm_dyn(10)-lvm(35)_final(9).mov,True,left,2,training(22).mov,0,46,46,139,,,,,,,,08:39:11:197,08:39:11:925,08:39:14:945,left,08:39:15:462,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
366,training(32).mov,False,right,2,vcgpdm_dyn(20)-lvm(30)_final(9).mov,0,47,47,154,,,,,,,,08:39:16:248,08:39:16:963,08:39:19:965,left,08:39:20:733,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
367,training(23).mov,True,right,2,vgpdm_dyn(15)-lvm(35)_final(8).mov,0,48,48,98,,,,,,,,08:39:21:508,08:39:22:234,08:39:25:254,right,08:39:25:838,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
368,vgpdm_dyn(30)-lvm(10)_final(8).mov,True,left,2,training(20).mov,0,49,49,11,,,,,,,,08:39:26:607,08:39:27:339,08:39:30:358,left,08:39:30:725,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
369,training(29).mov,True,right,2,vcgpdm_dyn(30)-lvm(35)_final(5).mov,0,50,50,91,,,,,,,,08:39:31:498,08:39:32:226,08:39:35:227,left,08:39:35:560,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
370,training(12).mov,False,right,2,vgpdm_dyn(15)-lvm(15)_final(1).mov,0,51,51,72,,,,,,,,08:39:36:343,08:39:37:061,08:39:40:064,right,08:39:40:648,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
371,training(0).mov,True,right,2,vgpdm_dyn(15)-lvm(5)_final(8).mov,0,52,52,48,,,,,,,,08:39:41:440,08:39:42:167,08:39:45:152,left,08:39:45:436,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
372,training(2).mov,False,right,2,vcgpdm_dyn(15)-lvm(5)_final(8).mov,0,53,53,35,,,,,,,,08:39:46:209,08:39:46:954,08:39:49:941,left,08:39:50:475,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
373,training(41).mov,True,right,2,vgpdm_dyn(30)-lvm(5)_final(3).mov,0,54,54,108,,,,,,,,08:39:51:270,08:39:51:976,08:39:54:979,right,08:39:55:496,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
374,training(28).mov,True,right,2,vcgpdm_dyn(10)-lvm(15)_final(8).mov,0,55,55,106,,,,,,,,08:39:56:262,08:39:57:014,08:40:00:017,left,08:40:00:551,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
375,training(12).mov,True,right,2,vgpdm_dyn(15)-lvm(5)_final(0).mov,0,56,56,144,,,,,,,,08:40:01:347,08:40:02:052,08:40:05:055,left,08:40:05:522,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
376,vcgpdm_dyn(35)-lvm(5)_final(1).mov,False,left,2,training(21).mov,0,57,57,10,,,,,,,,08:40:06:299,08:40:07:023,08:40:10:025,left,08:40:11:176,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
377,vcgpdm_dyn(35)-lvm(30)_final(2).mov,True,left,2,training(17).mov,0,58,58,129,,,,,,,,08:40:11:979,08:40:12:677,08:40:15:680,right,08:40:16:080,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
378,dmp_npsi(35)_final(2).mov,True,left,2,training(39).mov,0,59,59,37,,,,,,,,08:40:16:852,08:40:17:582,08:40:20:585,left,08:40:21:052,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
379,training(28).mov,False,right,2,vcgpdm_dyn(30)-lvm(25)_final(6).mov,0,60,60,79,,,,,,,,08:40:21:823,08:40:22:570,08:40:25:554,right,08:40:25:988,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
380,vcgpdm_dyn(15)-lvm(10)_final(5).mov,False,left,2,training(25).mov,0,61,61,120,,,,,,,,08:40:26:758,08:40:27:489,08:40:30:491,left,08:40:30:942,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
381,training(1).mov,False,right,2,vcgpdm_dyn(30)-lvm(20)_final(4).mov,0,62,62,118,,,,,,,,08:40:31:720,08:40:32:443,08:40:35:431,right,08:40:35:782,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
382,training(15).mov,False,right,2,dmp_npsi(10)_final(4)_bad.mov,0,63,63,58,,,,,,,,08:40:36:564,08:40:37:283,08:40:40:302,right,08:40:41:052,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
383,training(40).mov,False,right,2,vgpdm_dyn(5)-lvm(30)_final(7).mov,0,64,64,12,,,,,,,,08:40:41:832,08:40:42:570,08:40:45:573,right,08:40:46:040,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
384,vgpdm_dyn(30)-lvm(5)_final(0).mov,True,left,2,training(26).mov,0,65,65,50,,,,,,,,08:40:46:813,08:40:47:541,08:40:50:543,left,08:40:50:894,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
385,vgpdm_dyn(10)-lvm(10)_final(8).mov,False,left,2,training(5).mov,0,66,66,42,,,,,,,,08:40:51:686,08:40:52:412,08:40:55:398,right,08:40:55:966,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
386,training(34).mov,False,right,2,vcgpdm_dyn(30)-lvm(20)_final(4).mov,0,67,67,16,,,,,,,,08:40:56:753,08:40:57:467,08:41:00:469,right,08:41:00:819,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
387,tmp_numprim(8)_final(1).mov,True,left,2,training(33).mov,0,68,68,21,,,,,,,,08:41:01:591,08:41:02:321,08:41:05:323,left,08:41:05:673,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
388,vcgpdm_dyn(20)-lvm(25)_final(9).mov,False,left,2,training(32).mov,0,69,69,113,,,,,,,,08:41:06:447,08:41:07:174,08:41:10:178,left,08:41:10:528,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
389,training(10).mov,True,right,2,vcgpdm_dyn(30)-lvm(25)_final(8).mov,0,70,70,136,,,,,,,,08:41:11:313,08:41:12:029,08:41:15:030,right,08:41:15:380,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
390,vcgpdm_dyn(30)-lvm(15)_final(1).mov,True,left,2,training(34).mov,0,71,71,62,,,,,,,,08:41:16:162,08:41:16:881,08:41:19:884,left,08:41:20:201,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
391,training(28).mov,True,right,2,vgpdm_dyn(30)-lvm(30)_final(3).mov,0,72,72,8,,,,,,,,08:41:20:983,08:41:21:702,08:41:24:704,right,08:41:25:205,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
392,vgpdm_dyn(30)-lvm(20)_final(0).mov,True,left,2,training(25).mov,0,73,73,5,,,,,,,,08:41:25:972,08:41:26:707,08:41:29:694,right,08:41:30:179,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
393,training(17).mov,True,right,2,vgpdm_dyn(15)-lvm(25)_final(4).mov,0,74,74,44,,,,,,,,08:41:30:966,08:41:31:679,08:41:34:699,right,08:41:35:366,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
394,vgpdm_dyn(10)-lvm(30)_final(7).mov,False,left,2,training(17).mov,0,75,75,74,,,,,,,,08:41:36:588,08:41:37:101,08:41:39:870,left,08:41:40:353,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
395,training(11).mov,False,right,2,vgpdm_dyn(20)-lvm(15)_final(7).mov,0,76,76,97,,,,,,,,08:41:41:123,08:41:41:871,08:41:44:858,left,08:41:45:392,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
396,training(31).mov,True,right,2,vgpdm_dyn(30)-lvm(30)_final(7).mov,0,77,77,143,,,,,,,,08:41:46:175,08:41:46:893,08:41:49:895,left,08:41:50:813,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
397,dmp_npsi(15)_final(6).mov,True,left,2,training(30).mov,0,78,78,22,,,,,,,,08:41:51:605,08:41:52:314,08:41:55:316,left,08:41:56:000,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
398,training(10).mov,False,right,2,vgpdm_dyn(35)-lvm(25)_final(6).mov,0,79,79,31,,,,,,,,08:41:56:768,08:41:57:501,08:42:00:504,left,08:42:01:071,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
399,training(6).mov,False,right,2,vcgpdm_dyn(15)-lvm(25)_final(2).mov,0,80,80,151,,,,,,,,08:42:01:853,08:42:02:573,08:42:05:574,right,08:42:06:091,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
400,training(25).mov,False,right,2,vcgpdm_dyn(5)-lvm(15)_final(0).mov,0,81,81,85,,,,,,,,08:42:06:897,08:42:07:592,08:42:10:595,right,08:42:10:945,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
401,vcgpdm_dyn(20)-lvm(20)_final(6).mov,False,left,2,training(17).mov,0,82,82,9,,,,,,,,08:42:11:729,08:42:12:446,08:42:15:450,left,08:42:16:151,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
402,vgpdm_dyn(25)-lvm(5)_final(3).mov,False,left,2,training(29).mov,0,83,83,15,,,,,,,,08:42:16:936,08:42:17:652,08:42:20:655,left,08:42:23:024,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
403,vcgpdm_dyn(35)-lvm(20)_final(8).mov,False,left,2,training(0).mov,0,84,84,125,,,,,,,,08:42:23:823,08:42:24:525,08:42:27:544,right,08:42:28:045,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
404,training(17).mov,True,right,2,vcgpdm_dyn(35)-lvm(20)_final(8).mov,0,85,85,69,,,,,,,,08:42:28:824,08:42:29:546,08:42:32:565,left,08:42:33:032,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
405,vcgpdm_dyn(35)-lvm(5)_final(2).mov,False,left,2,training(41).mov,0,86,86,51,,,,,,,,08:42:33:821,08:42:34:533,08:42:37:554,left,08:42:38:021,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
406,training(20).mov,True,right,2,vgpdm_dyn(20)-lvm(25)_final(7).mov,0,87,87,86,,,,,,,,08:42:38:830,08:42:39:522,08:42:42:524,right,08:42:42:908,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
407,training(39).mov,True,right,2,vcgpdm_dyn(10)-lvm(10)_final(7).mov,0,88,88,142,,,,,,,,08:42:43:709,08:42:44:409,08:42:47:411,left,08:42:47:895,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
408,vcgpdm_dyn(25)-lvm(35)_final(0).mov,True,left,2,training(26).mov,0,89,89,156,,,,,,,,08:42:48:672,08:42:49:396,08:42:52:399,left,08:42:52:749,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
409,vgpdm_dyn(35)-lvm(5)_final(5).mov,True,left,2,training(12).mov,0,90,90,112,,,,,,,,08:42:53:542,08:42:54:266,08:42:57:252,left,08:42:57:535,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
410,training(10).mov,False,right,2,vcgpdm_dyn(35)-lvm(5)_final(1).mov,0,91,91,83,,,,,,,,08:42:58:325,08:42:59:037,08:43:02:039,left,08:43:02:840,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
411,training(41).mov,False,right,2,vcgpdm_dyn(20)-lvm(15)_final(5).mov,0,92,92,149,,,,,,,,08:43:03:615,08:43:04:341,08:43:07:328,left,08:43:07:829,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
412,vgpdm_dyn(5)-lvm(15)_final(1).mov,True,left,2,training(41).mov,0,93,93,38,,,,,,,,08:43:08:618,08:43:09:347,08:43:12:350,left,08:43:12:767,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
413,vcgpdm_dyn(10)-lvm(10)_final(7).mov,False,left,2,training(10).mov,0,94,94,17,,,,,,,,08:43:13:554,08:43:14:268,08:43:17:271,left,08:43:17:654,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
414,training(27).mov,True,right,2,vcgpdm_dyn(25)-lvm(25)_final(8).mov,0,95,95,101,,,,,,,,08:43:18:426,08:43:19:156,08:43:22:158,left,08:43:22:809,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
415,training(18).mov,False,right,2,map_cgpdm_final(6).mov,0,96,96,80,,,,,,,,08:43:23:594,08:43:24:310,08:43:27:329,right,08:43:27:779,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
