trial_number,right,flipped,correct,block,left,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,flipwelcome.keys,flipwelcome.corr,flipwelcome.rt,flippreparations.keys,flippreparations.rt,flipInstructions.keys,flipInstructions.rt,time_at_fixation_cross_onset,time_at_videoonset,time_at_videoend,participant_key_response,time_at_key_response,key_resp_4.keys,date,frameRate,expName,participant,
14,training(11).mov,False,right,0,vcgpdm_dyn(5)-lvm(15)_final(9).mov,0,13,13,14,,,,,,,,16:27:41:885,16:27:42:611,16:27:45:615,left,16:27:46:232,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
15,training(3).mov,False,right,0,vcgpdm_dyn(30)-lvm(15)_final(4).mov,0,14,14,88,,,,,,,,16:27:47:011,16:27:47:733,16:27:50:736,left,16:27:52:104,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
16,training(31).mov,False,right,0,vgpdm_dyn(30)-lvm(35)_final(4).mov,0,15,15,152,,,,,,,,16:27:52:877,16:27:53:605,16:27:56:605,right,16:27:57:106,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
17,training(20).mov,True,right,0,vgpdm_dyn(5)-lvm(10)_final(7).mov,0,16,16,27,,,,,,,,16:27:58:058,16:27:58:607,16:28:01:610,right,16:28:02:161,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
18,training(4).mov,True,right,0,vcgpdm_dyn(15)-lvm(25)_final(8).mov,0,17,17,9,,,,,,,,16:28:03:127,16:28:03:662,16:28:06:665,right,16:28:07:165,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
19,vcgpdm_dyn(15)-lvm(15)_final(0).mov,False,left,0,training(7).mov,0,18,18,77,,,,,,,,16:28:07:941,16:28:08:668,16:28:11:654,left,16:28:12:204,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
20,map_gpdm_final(4).mov,False,left,0,training(23).mov,0,19,19,71,,,,,,,,16:28:12:985,16:28:13:705,16:28:16:708,left,16:28:17:225,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
21,vgpdm_dyn(20)-lvm(15)_final(2).mov,True,left,0,training(31).mov,0,20,20,26,,,,,,,,16:28:17:995,16:28:18:727,16:28:21:730,right,16:28:22:197,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
22,training(35).mov,True,right,0,vcgpdm_dyn(15)-lvm(10)_final(9).mov,0,21,21,59,,,,,,,,16:28:22:993,16:28:23:698,16:28:26:700,right,16:28:27:151,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
23,vgpdm_dyn(35)-lvm(15)_final(0)_out_of_screen.mov,False,left,0,training(38).mov,0,22,22,157,,,,,,,,16:28:28:117,16:28:28:652,16:28:31:654,right,16:28:32:121,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
24,training(7).mov,True,right,0,vcgpdm_dyn(20)-lvm(25)_final(0).mov,0,23,23,127,,,,,,,,16:28:32:926,16:28:33:622,16:28:36:626,right,16:28:37:093,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
25,training(34).mov,False,right,0,vcgpdm_dyn(35)-lvm(30)_final(1).mov,0,24,24,64,,,,,,,,16:28:37:872,16:28:38:594,16:28:41:597,right,16:28:41:964,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
26,vcgpdm_dyn(20)-lvm(35)_final(6).mov,False,left,0,training(11).mov,0,25,25,130,,,,,,,,16:28:42:745,16:28:43:465,16:28:46:465,right,16:28:46:966,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
27,vcgpdm_dyn(10)-lvm(15)_final(5).mov,True,left,0,training(20).mov,0,26,26,131,,,,,,,,16:28:47:736,16:28:48:467,16:28:51:469,left,16:28:51:936,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
28,tmp_numprim(9)_final(2).mov,True,left,0,training(17).mov,0,27,27,100,,,,,,,,16:28:52:883,16:28:53:438,16:28:56:426,left,16:28:57:010,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
29,vcgpdm_dyn(35)-lvm(25)_final(3).mov,False,left,0,training(7).mov,0,28,28,42,,,,,,,,16:28:57:992,16:28:58:511,16:29:01:514,left,16:29:02:014,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
30,training(24).mov,False,right,0,vgpdm_dyn(5)-lvm(15)_final(9).mov,0,29,29,55,,,,,,,,16:29:02:968,16:29:03:515,16:29:06:518,left,16:29:07:318,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
31,training(19).mov,True,right,0,vcgpdm_dyn(5)-lvm(10)_final(0).mov,0,30,30,1,,,,,,,,16:29:08:286,16:29:08:819,16:29:11:823,right,16:29:12:257,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
32,training(21).mov,True,right,0,vgpdm_dyn(10)-lvm(15)_final(1).mov,0,31,31,133,,,,,,,,16:29:13:208,16:29:13:758,16:29:16:760,left,16:29:17:211,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
33,tmp_numprim(10)_final(7).mov,False,left,0,training(8).mov,0,32,32,62,,,,,,,,16:29:18:151,16:29:18:712,16:29:21:714,right,16:29:22:198,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
34,vgpdm_dyn(15)-lvm(30)_final(1).mov,True,left,0,training(20).mov,0,33,33,158,,,,,,,,16:29:23:150,16:29:23:699,16:29:26:702,left,16:29:27:202,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
35,training(17).mov,True,right,0,tmp_numprim(10)_final(9).mov,0,34,34,83,,,,,,,,16:29:28:180,16:29:28:704,16:29:31:707,left,16:29:32:340,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
36,tmp_numprim(8)_final(1).mov,True,left,0,training(30).mov,0,35,35,117,,,,,,,,16:29:33:307,16:29:33:842,16:29:36:842,left,16:29:37:393,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
37,tmp_numprim(2)_final(5).mov,True,left,0,training(13).mov,0,36,36,126,,,,,,,,16:29:38:355,16:29:38:894,16:29:41:896,left,16:29:42:280,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
38,training(40).mov,False,right,0,vcgpdm_dyn(25)-lvm(25)_final(1).mov,0,37,37,134,,,,,,,,16:29:43:067,16:29:43:781,16:29:46:785,right,16:29:47:252,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
39,training(38).mov,True,right,0,vcgpdm_dyn(10)-lvm(20)_final(8).mov,0,38,38,150,,,,,,,,16:29:48:032,16:29:48:755,16:29:51:740,right,16:29:52:208,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
40,vcgpdm_dyn(30)-lvm(20)_final(1).mov,False,left,0,training(27).mov,0,39,39,116,,,,,,,,16:29:52:989,16:29:53:709,16:29:56:711,left,16:29:57:228,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
41,training(18).mov,False,right,0,vcgpdm_dyn(10)-lvm(10)_final(5).mov,0,40,40,119,,,,,,,,16:29:58:001,16:29:58:729,16:30:01:732,right,16:30:02:166,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
42,tmp_numprim(7)_final(9).mov,True,left,0,training(15).mov,0,41,41,19,,,,,,,,16:30:02:940,16:30:03:668,16:30:06:670,left,16:30:07:137,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
43,vcgpdm_dyn(35)-lvm(25)_final(1).mov,True,left,0,training(2).mov,0,42,42,99,,,,,,,,16:30:07:915,16:30:08:638,16:30:11:641,left,16:30:12:108,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
44,training(36).mov,True,right,0,vgpdm_dyn(10)-lvm(30)_final(4).mov,0,43,43,41,,,,,,,,16:30:12:880,16:30:13:609,16:30:16:612,right,16:30:17:045,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
45,training(3).mov,False,right,0,vcgpdm_dyn(25)-lvm(30)_final(9).mov,0,44,44,74,,,,,,,,16:30:17:822,16:30:18:546,16:30:21:550,right,16:30:21:950,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
46,training(18).mov,False,right,0,vgpdm_dyn(30)-lvm(5)_final(4).mov,0,45,45,153,,,,,,,,16:30:22:727,16:30:23:451,16:30:26:452,right,16:30:26:919,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
47,training(27).mov,False,right,0,vgpdm_dyn(10)-lvm(35)_final(0).mov,0,46,46,87,,,,,,,,16:30:27:705,16:30:28:420,16:30:31:423,right,16:30:31:940,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
48,training(24).mov,True,right,0,vcgpdm_dyn(30)-lvm(25)_final(6).mov,0,47,47,139,,,,,,,,16:30:32:733,16:30:33:441,16:30:36:443,right,16:30:37:077,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
49,training(3).mov,True,right,0,vcgpdm_dyn(30)-lvm(5)_final(9).mov,0,48,48,57,,,,,,,,16:30:37:867,16:30:38:581,16:30:41:567,left,16:30:41:967,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
50,training(10).mov,False,right,0,vgpdm_dyn(10)-lvm(20)_final(7).mov,0,49,49,143,,,,,,,,16:30:42:742,16:30:43:468,16:30:46:471,right,16:30:46:938,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
51,vcgpdm_dyn(35)-lvm(10)_final(7).mov,True,left,0,training(21).mov,0,50,50,40,,,,,,,,16:30:47:892,16:30:48:439,16:30:51:442,right,16:30:51:909,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
52,vgpdm_dyn(10)-lvm(25)_final(1).mov,False,left,0,training(7).mov,0,51,51,48,,,,,,,,16:30:52:856,16:30:53:410,16:30:56:413,right,16:30:57:047,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
53,training(35).mov,False,right,0,vgpdm_dyn(25)-lvm(5)_final(6).mov,0,52,52,21,,,,,,,,16:30:58:005,16:30:58:548,16:31:01:551,right,16:31:02:018,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
54,vcgpdm_dyn(15)-lvm(10)_final(2).mov,True,left,0,training(8).mov,0,53,53,39,,,,,,,,16:31:02:967,16:31:03:519,16:31:06:522,left,16:31:06:889,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
55,training(24).mov,True,right,0,vcgpdm_dyn(15)-lvm(5)_final(3).mov,0,54,54,128,,,,,,,,16:31:07:657,16:31:08:390,16:31:11:392,left,16:31:11:909,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
56,training(39).mov,False,right,0,vgpdm_dyn(15)-lvm(30)_final(7).mov,0,55,55,66,,,,,,,,16:31:12:678,16:31:13:411,16:31:16:412,right,16:31:16:712,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
57,vcgpdm_dyn(15)-lvm(5)_final(1).mov,True,left,0,training(4).mov,0,56,56,58,,,,,,,,16:31:17:661,16:31:18:213,16:31:21:216,left,16:31:21:533,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
58,training(36).mov,True,right,0,vcgpdm_dyn(20)-lvm(25)_final(7).mov,0,57,57,142,,,,,,,,16:31:22:516,16:31:23:034,16:31:26:037,left,16:31:26:537,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
59,training(10).mov,False,right,0,vgpdm_dyn(15)-lvm(5)_final(5).mov,0,58,58,32,,,,,,,,16:31:27:308,16:31:28:038,16:31:31:027,right,16:31:31:427,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
60,training(11).mov,False,right,0,vcgpdm_dyn(20)-lvm(10)_final(6).mov,0,59,59,103,,,,,,,,16:31:32:377,16:31:32:928,16:31:35:931,right,16:31:36:264,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
61,tmp_numprim(5)_final(7).mov,False,left,0,training(8).mov,0,60,60,107,,,,,,,,16:31:37:063,16:31:37:765,16:31:40:768,right,16:31:41:101,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
62,training(11).mov,True,right,0,dmp_npsi(20)_final(8).mov,0,61,61,43,,,,,,,,16:31:41:872,16:31:42:603,16:31:45:605,right,16:31:46:072,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
63,map_gpdm_final(3).mov,False,left,0,training(6).mov,0,62,62,47,,,,,,,,16:31:46:854,16:31:47:573,16:31:50:577,left,16:31:50:960,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
64,training(30).mov,False,right,0,vgpdm_dyn(20)-lvm(5)_final(3).mov,0,63,63,84,,,,,,,,16:31:51:914,16:31:52:462,16:31:55:464,right,16:31:55:781,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
65,training(36).mov,True,right,0,vgpdm_dyn(10)-lvm(25)_final(5).mov,0,64,64,115,,,,,,,,16:31:56:563,16:31:57:282,16:32:00:285,right,16:32:00:702,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
66,training(31).mov,True,right,0,vgpdm_dyn(10)-lvm(10)_final(1).mov,0,65,65,67,,,,,,,,16:32:01:486,16:32:02:203,16:32:05:203,right,16:32:05:520,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
67,vcgpdm_dyn(25)-lvm(10)_final(6).mov,False,left,0,training(3).mov,0,66,66,91,,,,,,,,16:32:06:297,16:32:07:023,16:32:10:025,right,16:32:10:292,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
68,vgpdm_dyn(20)-lvm(15)_final(7).mov,False,left,0,training(16).mov,0,67,67,149,,,,,,,,16:32:11:071,16:32:11:793,16:32:14:796,left,16:32:15:279,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
69,vgpdm_dyn(15)-lvm(30)_final(0).mov,True,left,0,training(26).mov,0,68,68,89,,,,,,,,16:32:16:060,16:32:16:782,16:32:19:785,left,16:32:20:202,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
70,dmp_npsi(35)_final(0).mov,False,left,0,training(6).mov,0,69,69,135,,,,,,,,16:32:20:979,16:32:21:703,16:32:24:706,left,16:32:25:057,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
71,vcgpdm_dyn(25)-lvm(35)_final(4).mov,False,left,0,training(26).mov,0,70,70,68,,,,,,,,16:32:25:828,16:32:26:558,16:32:29:560,left,16:32:29:877,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
72,training(28).mov,True,right,0,dmp_npsi(40)_final(5).mov,0,71,71,2,,,,,,,,16:32:30:646,16:32:31:378,16:32:34:381,left,16:32:34:681,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
73,vgpdm_dyn(30)-lvm(25)_final(8).mov,True,left,0,training(32).mov,0,72,72,31,,,,,,,,16:32:35:458,16:32:36:182,16:32:39:185,left,16:32:39:535,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
74,training(13).mov,False,right,0,vgpdm_dyn(35)-lvm(5)_final(6).mov,0,73,73,98,,,,,,,,16:32:40:506,16:32:41:037,16:32:44:040,left,16:32:44:523,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
75,training(28).mov,True,right,0,tmp_numprim(8)_final(7).mov,0,74,74,85,,,,,,,,16:32:45:477,16:32:46:024,16:32:49:027,right,16:32:49:361,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
76,vcgpdm_dyn(35)-lvm(30)_final(5).mov,True,left,0,training(31).mov,0,75,75,70,,,,,,,,16:32:50:314,16:32:50:862,16:32:53:864,left,16:32:54:213,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
77,training(5).mov,False,right,0,vcgpdm_dyn(30)-lvm(10)_final(0).mov,0,76,76,151,,,,,,,,16:32:55:197,16:32:55:714,16:32:58:717,right,16:32:59:184,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
78,training(48).mov,False,right,0,vcgpdm_dyn(25)-lvm(15)_final(9).mov,0,77,77,75,,,,,,,,16:33:00:141,16:33:00:685,16:33:03:688,right,16:33:04:038,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
79,training(32).mov,False,right,0,vgpdm_dyn(20)-lvm(30)_final(7).mov,0,78,78,44,,,,,,,,16:33:04:997,16:33:05:539,16:33:08:527,right,16:33:08:861,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
80,vgpdm_dyn(20)-lvm(25)_final(7).mov,True,left,0,training(10).mov,0,79,79,145,,,,,,,,16:33:09:638,16:33:10:362,16:33:13:364,right,16:33:13:915,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
81,vgpdm_dyn(30)-lvm(20)_final(2).mov,True,left,0,training(40).mov,0,80,80,81,,,,,,,,16:33:14:882,16:33:15:416,16:33:18:419,right,16:33:18:686,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
82,training(22).mov,False,right,0,vcgpdm_dyn(20)-lvm(15)_final(0).mov,0,81,81,5,,,,,,,,16:33:19:656,16:33:20:187,16:33:23:190,right,16:33:23:607,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
83,tmp_numprim(5)_final(0).mov,True,left,0,training(38).mov,0,82,82,30,,,,,,,,16:33:24:389,16:33:25:108,16:33:28:111,left,16:33:28:511,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
84,vcgpdm_dyn(30)-lvm(20)_final(7).mov,True,left,0,training(13).mov,0,83,83,90,,,,,,,,16:33:29:471,16:33:30:012,16:33:33:015,left,16:33:33:382,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
85,training(3).mov,False,right,0,vcgpdm_dyn(15)-lvm(30)_final(8).mov,0,84,84,106,,,,,,,,16:33:34:337,16:33:34:884,16:33:37:886,right,16:33:38:186,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
86,training(22).mov,False,right,0,vgpdm_dyn(10)-lvm(35)_final(0).mov,0,85,85,123,,,,,,,,16:33:38:964,16:33:39:687,16:33:42:690,right,16:33:43:007,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
87,tmp_numprim(5)_final(6).mov,False,left,0,training(17).mov,0,86,86,111,,,,,,,,16:33:43:796,16:33:44:523,16:33:47:509,left,16:33:47:892,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
88,vcgpdm_dyn(30)-lvm(30)_final(0).mov,False,left,0,training(23).mov,0,87,87,137,,,,,,,,16:33:48:671,16:33:49:393,16:33:52:397,left,16:33:52:781,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
89,training(3).mov,True,right,0,vcgpdm_dyn(25)-lvm(30)_final(5).mov,0,88,88,22,,,,,,,,16:33:53:555,16:33:54:282,16:33:57:269,left,16:33:57:553,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
90,vgpdm_dyn(15)-lvm(25)_final(9).mov,False,left,0,training(29).mov,0,89,89,132,,,,,,,,16:33:58:327,16:33:59:054,16:34:02:057,left,16:34:02:407,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
91,vgpdm_dyn(10)-lvm(5)_final(2).mov,False,left,0,training(13).mov,0,90,90,20,,,,,,,,16:34:03:175,16:34:03:908,16:34:06:911,left,16:34:07:261,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
92,vgpdm_dyn(20)-lvm(5)_final(2).mov,True,left,0,training(8).mov,0,91,91,109,,,,,,,,16:34:08:035,16:34:08:763,16:34:11:766,left,16:34:12:132,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
93,vgpdm_dyn(30)-lvm(15)_final(2).mov,False,left,0,training(9).mov,0,92,92,61,,,,,,,,16:34:12:953,16:34:13:633,16:34:16:636,left,16:34:17:070,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
94,training(30).mov,False,right,0,vgpdm_dyn(30)-lvm(20)_final(1).mov,0,93,93,112,,,,,,,,16:34:18:027,16:34:18:571,16:34:21:573,right,16:34:21:957,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
95,training(2).mov,True,right,0,vgpdm_dyn(35)-lvm(10)_final(4).mov,0,94,94,56,,,,,,,,16:34:22:904,16:34:23:458,16:34:26:462,right,16:34:26:829,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
96,training(1).mov,False,right,0,vcgpdm_dyn(15)-lvm(10)_final(1).mov,0,95,95,110,,,,,,,,16:34:27:604,16:34:28:330,16:34:31:332,right,16:34:31:616,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
97,vcgpdm_dyn(30)-lvm(15)_final(7).mov,True,left,0,training(35).mov,0,96,96,97,,,,,,,,16:34:32:585,16:34:33:117,16:34:36:118,right,16:34:36:735,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
98,dmp_npsi(25)_final(1).mov,True,left,0,training(24).mov,0,97,97,23,,,,,,,,16:34:37:522,16:34:38:236,16:34:41:238,left,16:34:41:689,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
99,vgpdm_dyn(35)-lvm(25)_final(4).mov,False,left,0,training(8).mov,0,98,98,25,,,,,,,,16:34:42:467,16:34:43:191,16:34:46:193,left,16:34:46:577,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
100,tmp_numprim(3)_final(0).mov,True,left,0,training(19).mov,0,99,99,79,,,,,,,,16:34:47:378,16:34:48:078,16:34:51:066,left,16:34:51:466,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
101,training(15).mov,True,right,0,vgpdm_dyn(30)-lvm(20)_final(8).mov,0,100,100,148,,,,,,,,16:34:52:419,16:34:52:967,16:34:55:970,left,16:34:56:287,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
102,vcgpdm_dyn(20)-lvm(10)_final(2).mov,True,left,0,training(8).mov,0,101,101,78,,,,,,,,16:34:57:064,16:34:57:788,16:35:00:791,left,16:35:01:158,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
103,training(10).mov,False,right,0,vgpdm_dyn(10)-lvm(35)_final(3).mov,0,102,102,3,,,,,,,,16:35:02:108,16:35:02:659,16:35:05:662,right,16:35:06:046,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
104,vcgpdm_dyn(15)-lvm(25)_final(6).mov,False,left,0,training(32).mov,0,103,103,50,,,,,,,,16:35:06:825,16:35:07:547,16:35:10:549,left,16:35:10:883,,2018_Jun_11_1624,59.9596222988,MP-Perception Experiment,xx17m26,
