trial_number,right,flipped,correct,block,left,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,flipwelcome.keys,flipwelcome.corr,flipwelcome.rt,flippreparations.keys,flippreparations.rt,flipInstructions.keys,flipInstructions.rt,time_at_fixation_cross_onset,time_at_videoonset,time_at_videoend,participant_key_response,time_at_key_response,key_resp_4.keys,date,frameRate,expName,participant,
8,training(25).webm,False,right,0,vgpdm_dyn(35)-lvm(10)_final(2).webm,0,7,7,117,,,,,,,,10:13:12:428,10:13:13:077,10:13:16:079,right,10:13:17:063,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
9,vcgpdm_dyn(20)-lvm(10)_final(1).webm,False,left,0,training(19).webm,0,8,8,122,,,,,,,,10:13:17:747,10:13:18:565,10:13:21:568,left,10:13:22:552,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
10,training(0).webm,True,right,0,vgpdm_dyn(10)-lvm(25)_final(3).webm,0,9,9,86,,,,,,,,10:13:23:240,10:13:24:053,10:13:27:056,left,10:13:28:405,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
11,training(21).webm,False,right,0,vcgpdm_dyn(35)-lvm(5)_final(8).webm,0,10,10,102,,,,,,,,10:13:29:086,10:13:29:906,10:13:32:909,right,10:13:34:160,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
12,training(10).webm,True,right,0,vgpdm_dyn(30)-lvm(30)_final(2).webm,0,11,11,127,,,,,,,,10:13:34:863,10:13:35:662,10:13:38:664,right,10:13:41:085,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
13,vcgpdm_dyn(15)-lvm(15)_final(8).webm,False,left,0,training(21).webm,0,12,12,45,,,,,,,,10:13:41:762,10:13:42:586,10:13:45:588,left,10:13:47:523,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
14,training(8).webm,True,right,0,vcgpdm_dyn(25)-lvm(10)_final(0).webm,0,13,13,28,,,,,,,,10:13:48:331,10:13:49:024,10:13:52:027,right,10:13:53:012,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
15,training(32).webm,False,right,0,vcgpdm_dyn(10)-lvm(5)_final(1).webm,0,14,14,56,,,,,,,,10:13:53:696,10:13:54:513,10:13:57:516,right,10:13:59:217,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
16,training(25).webm,False,right,0,vgpdm_dyn(20)-lvm(15)_final(7).webm,0,15,15,103,,,,,,,,10:13:59:896,10:14:00:718,10:14:03:721,right,10:14:08:241,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
17,training(30).webm,True,right,0,vcgpdm_dyn(10)-lvm(35)_final(7).webm,0,16,16,97,,,,,,,,10:14:09:087,10:14:09:742,10:14:12:746,right,10:14:13:513,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
18,training(22).webm,True,right,0,dmp_npsi(15)_final(9).webm,0,17,17,23,,,,,,,,10:14:14:195,10:14:15:014,10:14:18:017,right,10:14:18:715,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
19,vcgpdm_dyn(5)-lvm(20)_final(1).webm,True,left,0,training(14).webm,0,18,18,89,,,,,,,,10:14:19:492,10:14:20:216,10:14:23:219,left,10:14:23:769,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
20,training(23).webm,False,right,0,vcgpdm_dyn(25)-lvm(30)_final(4).webm,0,19,19,125,,,,,,,,10:14:24:617,10:14:25:270,10:14:28:274,right,10:14:29:325,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
21,training(13).webm,False,right,0,vgpdm_dyn(30)-lvm(25)_final(1).webm,0,20,20,74,,,,,,,,10:14:30:007,10:14:30:828,10:14:33:813,right,10:14:34:264,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
22,training(29).webm,False,right,0,vcgpdm_dyn(10)-lvm(20)_final(9).webm,0,21,21,17,,,,,,,,10:14:35:001,10:14:35:765,10:14:38:768,right,10:14:39:368,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
23,vcgpdm_dyn(10)-lvm(5)_final(2).webm,True,left,0,training(6).webm,0,22,22,25,,,,,,,,10:14:40:134,10:14:40:869,10:14:43:872,left,10:14:44:539,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
24,vgpdm_dyn(35)-lvm(25)_final(2).webm,True,left,0,training(48).webm,0,23,23,67,,,,,,,,10:14:45:224,10:14:46:041,10:14:49:043,left,10:14:49:744,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
25,vcgpdm_dyn(25)-lvm(35)_final(9).webm,False,left,0,training(22).webm,0,24,24,142,,,,,,,,10:14:50:503,10:14:51:245,10:14:54:248,left,10:14:55:048,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
26,vcgpdm_dyn(5)-lvm(10)_final(3).webm,False,left,0,training(48).webm,0,25,25,75,,,,,,,,10:14:55:723,10:14:56:549,10:14:59:552,left,10:15:00:186,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
27,vcgpdm_dyn(30)-lvm(15)_final(2).webm,False,left,0,training(25).webm,0,26,26,145,,,,,,,,10:15:00:908,10:15:01:687,10:15:04:690,left,10:15:05:341,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
28,vgpdm_dyn(5)-lvm(30)_final(3).webm,False,left,0,training(1).webm,0,27,27,94,,,,,,,,10:15:06:027,10:15:06:842,10:15:09:843,left,10:15:10:410,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
29,training(13).webm,True,right,0,dmp_npsi(35)_final(6).webm,0,28,28,115,,,,,,,,10:15:11:086,10:15:11:911,10:15:14:914,left,10:15:15:614,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
30,training(36).webm,True,right,0,vcgpdm_dyn(10)-lvm(15)_final(5).webm,0,29,29,111,,,,,,,,10:15:16:291,10:15:17:115,10:15:20:119,left,10:15:22:839,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
31,vcgpdm_dyn(5)-lvm(15)_final(8).webm,False,left,0,training(15).webm,0,30,30,153,,,,,,,,10:15:23:514,10:15:24:340,10:15:27:343,left,10:15:28:194,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
32,training(13).webm,False,right,0,tmp_numprim(3)_final(4).webm,0,31,31,68,,,,,,,,10:15:29:036,10:15:29:695,10:15:32:697,right,10:15:33:381,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
33,training(7).webm,True,right,0,vgpdm_dyn(10)-lvm(20)_final(2).webm,0,32,32,84,,,,,,,,10:15:34:064,10:15:34:882,10:15:37:886,right,10:15:40:888,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
34,training(39).webm,False,right,0,vgpdm_dyn(20)-lvm(5)_final(2).webm,0,33,33,133,,,,,,,,10:15:41:596,10:15:42:389,10:15:45:392,right,10:15:46:076,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
35,vgpdm_dyn(25)-lvm(20)_final(7).webm,False,left,0,training(33).webm,0,34,34,152,,,,,,,,10:15:46:756,10:15:47:577,10:15:50:579,right,10:15:51:163,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
36,tmp_numprim(2)_final(2).webm,True,left,0,training(5).webm,0,35,35,49,,,,,,,,10:15:52:013,10:15:52:664,10:15:55:668,left,10:15:56:385,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
37,vcgpdm_dyn(5)-lvm(10)_final(5).webm,True,left,0,training(29).webm,0,36,36,20,,,,,,,,10:15:57:154,10:15:57:886,10:16:00:887,left,10:16:01:454,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
38,vcgpdm_dyn(35)-lvm(30)_final(6).webm,False,left,0,training(15).webm,0,37,37,132,,,,,,,,10:16:02:262,10:16:02:955,10:16:05:958,left,10:16:06:558,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
39,training(11).webm,True,right,0,vcgpdm_dyn(20)-lvm(20)_final(0).webm,0,38,38,33,,,,,,,,10:16:07:402,10:16:08:059,10:16:11:062,right,10:16:15:268,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
40,vgpdm_dyn(20)-lvm(10)_final(3)_out_of_screen.webm,True,left,0,training(22).webm,0,39,39,114,,,,,,,,10:16:16:111,10:16:16:769,10:16:19:772,left,10:16:20:956,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
41,training(21).webm,False,right,0,vcgpdm_dyn(20)-lvm(20)_final(4).webm,0,40,40,37,,,,,,,,10:16:21:633,10:16:22:457,10:16:25:460,right,10:16:26:894,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
42,vcgpdm_dyn(15)-lvm(35)_final(3).webm,False,left,0,training(33).webm,0,41,41,0,,,,,,,,10:16:27:571,10:16:28:395,10:16:31:399,left,10:16:31:899,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
43,vcgpdm_dyn(10)-lvm(10)_final(7).webm,True,left,0,training(2).webm,0,42,42,124,,,,,,,,10:16:32:580,10:16:33:400,10:16:36:403,left,10:16:36:920,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
44,tmp_numprim(8)_final(6).webm,True,left,0,training(10).webm,0,43,43,138,,,,,,,,10:16:37:599,10:16:38:438,10:16:41:424,left,10:16:42:024,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
45,vcgpdm_dyn(10)-lvm(10)_final(7).webm,False,left,0,training(11).webm,0,44,44,38,,,,,,,,10:16:42:702,10:16:43:525,10:16:46:528,left,10:16:47:045,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
46,vgpdm_dyn(15)-lvm(5)_final(5).webm,False,left,0,training(21).webm,0,45,45,12,,,,,,,,10:16:47:748,10:16:48:562,10:16:51:548,right,10:16:52:899,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
47,training(26).webm,False,right,0,vgpdm_dyn(10)-lvm(35)_final(2).webm,0,46,46,96,,,,,,,,10:16:53:579,10:16:54:400,10:16:57:402,right,10:16:57:886,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
48,training(14).webm,False,right,0,vgpdm_dyn(5)-lvm(20)_final(8).webm,0,47,47,109,,,,,,,,10:16:58:562,10:16:59:387,10:17:02:375,right,10:17:03:209,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
49,training(8).webm,True,right,0,dmp_npsi(20)_final(2).webm,0,48,48,90,,,,,,,,10:17:03:887,10:17:04:710,10:17:07:713,right,10:17:09:148,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
50,vgpdm_dyn(5)-lvm(10)_final(1).webm,True,left,0,training(48).webm,0,49,49,121,,,,,,,,10:17:09:912,10:17:10:649,10:17:13:652,left,10:17:14:202,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
51,training(17).webm,False,right,0,vgpdm_dyn(30)-lvm(15)_final(0).webm,0,50,50,88,,,,,,,,10:17:14:883,10:17:15:703,10:17:18:706,right,10:17:19:406,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
52,training(37).webm,False,right,0,dmp_npsi(40)_final(1).webm,0,51,51,155,,,,,,,,10:17:20:251,10:17:20:907,10:17:23:911,right,10:17:25:128,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
53,map_gpdm_final(9).webm,False,left,0,training(2).webm,0,52,52,147,,,,,,,,10:17:25:806,10:17:26:630,10:17:29:632,left,10:17:30:216,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
54,vcgpdm_dyn(25)-lvm(30)_final(5).webm,False,left,0,training(0).webm,0,53,53,30,,,,,,,,10:17:31:054,10:17:31:717,10:17:34:720,left,10:17:35:687,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
55,training(5).webm,True,right,0,map_cgpdm_final(6).webm,0,54,54,87,,,,,,,,10:17:36:536,10:17:37:188,10:17:40:190,right,10:17:40:673,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
56,vgpdm_dyn(15)-lvm(20)_final(5)_out_of_screen.webm,False,left,0,training(3).webm,0,55,55,31,,,,,,,,10:17:41:351,10:17:42:175,10:17:45:177,left,10:17:46:445,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
57,dmp_npsi(15)_final(0).webm,True,left,0,training(0).webm,0,56,56,41,,,,,,,,10:17:47:123,10:17:47:946,10:17:50:934,left,10:17:51:367,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
58,dmp_npsi(45)_final(8).webm,True,left,0,training(17).webm,0,57,57,43,,,,,,,,10:17:52:072,10:17:52:868,10:17:55:871,left,10:17:56:471,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
59,training(26).webm,False,right,0,tmp_numprim(4)_final(5).webm,0,58,58,83,,,,,,,,10:17:57:276,10:17:57:973,10:18:00:976,right,10:18:01:660,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
60,vgpdm_dyn(25)-lvm(5)_final(3).webm,True,left,0,training(40).webm,0,59,59,7,,,,,,,,10:18:02:493,10:18:03:161,10:18:06:164,left,10:18:07:131,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
61,vgpdm_dyn(15)-lvm(25)_final(0).webm,True,left,0,training(41).webm,0,60,60,63,,,,,,,,10:18:07:974,10:18:08:632,10:18:11:635,left,10:18:12:252,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
62,vgpdm_dyn(35)-lvm(30)_final(5).webm,False,left,0,training(27).webm,0,61,61,136,,,,,,,,10:18:12:927,10:18:13:753,10:18:16:756,right,10:18:19:325,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
63,training(26).webm,True,right,0,tmp_numprim(6)_final(6).webm,0,62,62,2,,,,,,,,10:18:20:005,10:18:20:826,10:18:23:829,right,10:18:24:413,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
64,vgpdm_dyn(25)-lvm(30)_final(4).webm,True,left,0,training(12).webm,0,63,63,119,,,,,,,,10:18:25:083,10:18:25:914,10:18:28:914,left,10:18:29:431,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
65,map_gpdm_final(0).webm,False,left,0,training(17).webm,0,64,64,157,,,,,,,,10:18:30:105,10:18:30:933,10:18:33:936,left,10:18:34:403,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
66,vgpdm_dyn(20)-lvm(20)_final(0).webm,False,left,0,training(4).webm,0,65,65,93,,,,,,,,10:18:35:080,10:18:35:904,10:18:38:907,right,10:18:44:096,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
67,training(15).webm,False,right,0,vcgpdm_dyn(15)-lvm(5)_final(7).webm,0,66,66,112,,,,,,,,10:18:44:935,10:18:45:597,10:18:48:600,right,10:18:50:869,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
68,training(29).webm,True,right,0,vcgpdm_dyn(30)-lvm(20)_final(1).webm,0,67,67,65,,,,,,,,10:18:51:550,10:18:52:370,10:18:55:373,left,10:18:56:757,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
69,training(39).webm,False,right,0,vcgpdm_dyn(25)-lvm(15)_final(4).webm,0,68,68,35,,,,,,,,10:18:57:592,10:18:58:258,10:19:01:261,right,10:19:02:028,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
70,vgpdm_dyn(10)-lvm(35)_final(3).webm,True,left,0,training(30).webm,0,69,69,129,,,,,,,,10:19:02:704,10:19:03:529,10:19:06:532,left,10:19:08:268,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
71,dmp_npsi(45)_final(5).webm,True,left,0,training(11).webm,0,70,70,32,,,,,,,,10:19:08:948,10:19:09:769,10:19:12:771,left,10:19:13:372,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
72,training(24).webm,True,right,0,vcgpdm_dyn(10)-lvm(10)_final(9).webm,0,71,71,158,,,,,,,,10:19:14:051,10:19:14:873,10:19:17:875,left,10:19:18:774,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
73,training(35).webm,False,right,0,vgpdm_dyn(10)-lvm(20)_final(2).webm,0,72,72,131,,,,,,,,10:19:19:498,10:19:20:275,10:19:23:278,right,10:19:24:579,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
74,vcgpdm_dyn(5)-lvm(20)_final(9).webm,False,left,0,training(8).webm,0,73,73,62,,,,,,,,10:19:25:253,10:19:26:081,10:19:29:084,right,10:19:30:053,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
75,training(19).webm,True,right,0,vcgpdm_dyn(15)-lvm(10)_final(9).webm,0,74,74,1,,,,,,,,10:19:30:728,10:19:31:554,10:19:34:557,left,10:19:36:475,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
76,training(14).webm,False,right,0,vgpdm_dyn(30)-lvm(15)_final(7).webm,0,75,75,16,,,,,,,,10:19:37:306,10:19:37:976,10:19:40:978,right,10:19:42:046,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
77,vcgpdm_dyn(30)-lvm(10)_final(8).webm,True,left,0,training(28).webm,0,76,76,59,,,,,,,,10:19:42:732,10:19:43:548,10:19:46:567,left,10:19:48:636,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
78,training(24).webm,True,right,0,vcgpdm_dyn(5)-lvm(10)_final(5).webm,0,77,77,15,,,,,,,,10:19:49:311,10:19:50:137,10:19:53:139,left,10:19:54:057,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
79,training(2).webm,False,right,0,vgpdm_dyn(10)-lvm(15)_final(7).webm,0,78,78,77,,,,,,,,10:19:54:735,10:19:55:558,10:19:58:560,right,10:20:01:013,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
80,vgpdm_dyn(20)-lvm(15)_final(2).webm,True,left,0,training(28).webm,0,79,79,73,,,,,,,,10:20:01:717,10:20:02:514,10:20:05:517,right,10:20:07:135,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
81,training(32).webm,True,right,0,vgpdm_dyn(20)-lvm(35)_final(2).webm,0,80,80,71,,,,,,,,10:20:07:814,10:20:08:651,10:20:11:637,left,10:20:12:187,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
82,training(14).webm,True,right,0,vcgpdm_dyn(25)-lvm(10)_final(1).webm,0,81,81,47,,,,,,,,10:20:12:868,10:20:13:688,10:20:16:691,right,10:20:17:492,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
83,training(35).webm,True,right,0,vgpdm_dyn(30)-lvm(10)_final(1).webm,0,82,82,79,,,,,,,,10:20:18:175,10:20:18:994,10:20:21:981,left,10:20:22:848,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
84,vgpdm_dyn(30)-lvm(5)_final(7).webm,True,left,0,training(26).webm,0,83,83,110,,,,,,,,10:20:23:612,10:20:24:350,10:20:27:352,left,10:20:28:820,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
85,tmp_numprim(6)_final(5).webm,False,left,0,training(37).webm,0,84,84,151,,,,,,,,10:20:29:676,10:20:30:321,10:20:33:340,left,10:20:34:675,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
86,map_cgpdm_final(2).webm,False,left,0,training(12).webm,0,85,85,55,,,,,,,,10:20:35:357,10:20:36:177,10:20:39:179,left,10:20:39:830,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
87,training(25).webm,True,right,0,vgpdm_dyn(5)-lvm(10)_final(8).webm,0,86,86,14,,,,,,,,10:20:40:674,10:20:41:331,10:20:44:334,right,10:20:45:034,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
88,tmp_numprim(8)_final(7).webm,False,left,0,training(39).webm,0,87,87,70,,,,,,,,10:20:45:714,10:20:46:535,10:20:49:538,left,10:20:50:438,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
89,vcgpdm_dyn(25)-lvm(20)_final(1).webm,True,left,0,training(23).webm,0,88,88,53,,,,,,,,10:20:51:205,10:20:51:940,10:20:54:943,right,10:20:57:695,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
90,tmp_numprim(3)_final(0).webm,True,left,0,training(21).webm,0,89,89,76,,,,,,,,10:20:58:372,10:20:59:211,10:21:02:197,left,10:21:02:731,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
91,vgpdm_dyn(25)-lvm(5)_final(4).webm,True,left,0,training(9).webm,0,90,90,11,,,,,,,,10:21:03:437,10:21:04:232,10:21:07:235,left,10:21:08:269,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
92,training(38).webm,False,right,0,vcgpdm_dyn(15)-lvm(15)_final(6).webm,0,91,91,92,,,,,,,,10:21:08:952,10:21:09:771,10:21:12:758,right,10:21:13:693,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
93,vgpdm_dyn(30)-lvm(10)_final(5).webm,True,left,0,training(41).webm,0,92,92,143,,,,,,,,10:21:14:371,10:21:15:194,10:21:18:196,left,10:21:18:580,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
94,training(2).webm,True,right,0,map_gpdm_final(3).webm,0,93,93,135,,,,,,,,10:21:19:262,10:21:20:081,10:21:23:084,right,10:21:23:584,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
95,vcgpdm_dyn(20)-lvm(15)_final(8).webm,False,left,0,training(26).webm,0,94,94,34,,,,,,,,10:21:24:262,10:21:25:085,10:21:28:089,right,10:21:31:341,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
96,vcgpdm_dyn(30)-lvm(30)_final(2).webm,False,left,0,training(48).webm,0,95,95,19,,,,,,,,10:21:32:127,10:21:32:842,10:21:35:845,left,10:21:37:246,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
97,training(48).webm,False,right,0,dmp_npsi(25)_final(4).webm,0,96,96,52,,,,,,,,10:21:37:920,10:21:38:747,10:21:41:750,right,10:21:42:367,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
98,vcgpdm_dyn(30)-lvm(35)_final(8).webm,False,left,0,training(14).webm,0,97,97,113,,,,,,,,10:21:43:045,10:21:43:868,10:21:46:871,left,10:21:47:522,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
99,vgpdm_dyn(15)-lvm(25)_final(0).webm,False,left,0,training(0).webm,0,98,98,100,,,,,,,,10:21:48:191,10:21:49:038,10:21:52:024,right,10:21:52:591,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
100,vcgpdm_dyn(25)-lvm(20)_final(7).webm,True,left,0,training(15).webm,0,99,99,36,,,,,,,,10:21:53:352,10:21:54:092,10:21:57:094,left,10:21:58:145,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
101,tmp_numprim(8)_final(9).webm,True,left,0,training(19).webm,0,100,100,50,,,,,,,,10:21:58:828,10:21:59:646,10:22:02:635,left,10:22:03:753,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
102,dmp_npsi(25)_final(8).webm,True,left,0,training(16).webm,0,101,101,80,,,,,,,,10:22:04:460,10:22:05:254,10:22:08:256,left,10:22:08:973,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
103,vgpdm_dyn(5)-lvm(15)_final(9).webm,False,left,0,training(13).webm,0,102,102,126,,,,,,,,10:22:09:647,10:22:10:475,10:22:13:477,left,10:22:14:361,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
104,training(18).webm,True,right,0,vcgpdm_dyn(5)-lvm(15)_final(4).webm,0,103,103,24,,,,,,,,10:22:15:042,10:22:15:862,10:22:18:865,right,10:22:20:067,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
105,vcgpdm_dyn(10)-lvm(30)_final(4).webm,True,left,0,training(30).webm,0,104,104,139,,,,,,,,10:22:20:743,10:22:21:568,10:22:24:571,left,10:22:27:006,,2013_Jan_13_1010,59.9492109003,MP-Perception Experiment,xx31w44,
